
These predictions were generated by SeaState on 15-Jul-2026 at 09:37:00.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FVel6xi         FVel7xi         FVel8xi         FVel9xi         FVel1yi         FVel2yi         FVel3yi         FVel4yi         FVel5yi         FVel6yi         FVel7yi         FVel8yi         FVel9yi
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)
   93.8000   0.2354259E+00  -0.4580691E+00   0.3488044E+00  -0.7008094E+00  -0.2206914E+00  -0.2749955E+01  -0.3799499E+01  -0.5064334E+01  -0.3350190E+01  -0.2044870E+01  -0.2011284E+01  -0.1405564E+01  -0.9018531E+00  -0.4955411E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   94.0000   0.2683765E+00  -0.4469799E+00   0.3518283E+00  -0.6942108E+00  -0.1641709E+00  -0.2698316E+01  -0.3772144E+01  -0.5060931E+01  -0.3350539E+01  -0.2045009E+01  -0.2009361E+01  -0.1404750E+01  -0.9023480E+00  -0.5424314E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   94.2000   0.2951916E+00  -0.4259796E+00   0.3486600E+00  -0.6712085E+00  -0.1040983E+00  -0.2653301E+01  -0.3749922E+01  -0.5052009E+01  -0.3353757E+01  -0.2046897E+01  -0.2007013E+01  -0.1403851E+01  -0.9027897E+00  -0.5843444E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   94.4000   0.3151412E+00  -0.3957050E+00   0.3393230E+00  -0.6322487E+00  -0.4207169E-01  -0.2616137E+01  -0.3733442E+01  -0.5037848E+01  -0.3359776E+01  -0.2050492E+01  -0.2004276E+01  -0.1402882E+01  -0.9031713E+00  -0.6206276E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   94.6000   0.3276508E+00  -0.3569966E+00   0.3239462E+00  -0.5781620E+00   0.2026780E-01  -0.2587871E+01  -0.3723180E+01  -0.5018846E+01  -0.3368475E+01  -0.2055717E+01  -0.2001192E+01  -0.1401858E+01  -0.9034871E+00  -0.6507204E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   94.8000   0.3323178E+00  -0.3108763E+00   0.3027620E+00  -0.5101446E+00   0.8127733E-01  -0.2569350E+01  -0.3719471E+01  -0.4995500E+01  -0.3379679E+01  -0.2062468E+01  -0.1997814E+01  -0.1400797E+01  -0.9037322E+00  -0.6741628E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   95.0000   0.3289239E+00  -0.2585205E+00   0.2761041E+00  -0.4297306E+00   0.1393556E+00  -0.2561190E+01  -0.3722498E+01  -0.4968400E+01  -0.3393165E+01  -0.2070607E+01  -0.1994198E+01  -0.1399714E+01  -0.9039029E+00  -0.6906020E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   95.2000   0.3174436E+00  -0.2012316E+00   0.2444036E+00  -0.3387556E+00   0.1929839E+00  -0.2563760E+01  -0.3732282E+01  -0.4938211E+01  -0.3408668E+01  -0.2079971E+01  -0.1990409E+01  -0.1398630E+01  -0.9039970E+00  -0.6997976E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   95.4000   0.2980475E+00  -0.1404051E+00   0.2081830E+00  -0.2393133E+00   0.2407651E+00  -0.2577168E+01  -0.3748682E+01  -0.4905659E+01  -0.3425881E+01  -0.2090374E+01  -0.1986513E+01  -0.1397561E+01  -0.9040130E+00  -0.7016248E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   95.6000   0.2711016E+00  -0.7749658E-01   0.1680485E+00  -0.1337059E+00   0.2814606E+00  -0.2601251E+01  -0.3771393E+01  -0.4871510E+01  -0.3444468E+01  -0.2101608E+01  -0.1982584E+01  -0.1396526E+01  -0.9039510E+00  -0.6960762E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   95.8000   0.2371610E+00  -0.1398653E-01   0.1246814E+00  -0.2438912E-01   0.3140218E+00  -0.2635579E+01  -0.3799953E+01  -0.4836556E+01  -0.3464063E+01  -0.2113453E+01  -0.1978694E+01  -0.1395543E+01  -0.9038122E+00  -0.6832607E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   96.0000   0.1969594E+00   0.4865425E-01   0.7882754E-01   0.8608628E-01   0.3376179E+00  -0.2679459E+01  -0.3833752E+01  -0.4801598E+01  -0.3484286E+01  -0.2125674E+01  -0.1974917E+01  -0.1394628E+01  -0.9035988E+00  -0.6634027E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   96.2000   0.1513940E+00   0.1089986E+00   0.3128546E-01   0.1951357E+00   0.3516572E+00  -0.2731946E+01  -0.3872043E+01  -0.4767419E+01  -0.3504741E+01  -0.2138033E+01  -0.1971326E+01  -0.1393797E+01  -0.9033148E+00  -0.6368369E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   96.4000   0.1015058E+00   0.1656957E+00  -0.1710647E-01   0.3002019E+00   0.3558030E+00  -0.2791868E+01  -0.3913960E+01  -0.4734778E+01  -0.3525030E+01  -0.2150288E+01  -0.1967991E+01  -0.1393066E+01  -0.9029645E+00  -0.6040036E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   96.6000   0.4845658E-01   0.2175010E+00  -0.6548405E-01   0.3988166E+00   0.3499823E+00  -0.2857848E+01  -0.3958533E+01  -0.4704385E+01  -0.3544761E+01  -0.2162200E+01  -0.1964980E+01  -0.1392446E+01  -0.9025537E+00  -0.5654413E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   96.8000  -0.6498286E-02   0.2633043E+00  -0.1129719E+00   0.4886591E+00   0.3343880E+00  -0.2928335E+01  -0.4004716E+01  -0.4676889E+01  -0.3563551E+01  -0.2173539E+01  -0.1962353E+01  -0.1391949E+01  -0.9020890E+00  -0.5217776E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   97.0000  -0.6203855E-01   0.3021525E+00  -0.1586989E+00   0.5676116E+00   0.3094744E+00  -0.3001644E+01  -0.4051409E+01  -0.4652862E+01  -0.3581037E+01  -0.2184088E+01  -0.1960165E+01  -0.1391585E+01  -0.9015780E+00  -0.4737201E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   97.2000  -0.1168108E+00   0.3332703E+00  -0.2018138E+00   0.6338103E+00   0.2759450E+00  -0.3075991E+01  -0.4097482E+01  -0.4632792E+01  -0.3596884E+01  -0.2193643E+01  -0.1958465E+01  -0.1391360E+01  -0.9010289E+00  -0.4220444E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   97.4000  -0.1694614E+00   0.3560748E+00  -0.2415008E+00   0.6856890E+00   0.2347350E+00  -0.3149542E+01  -0.4141805E+01  -0.4617065E+01  -0.3610787E+01  -0.2202024E+01  -0.1957290E+01  -0.1391279E+01  -0.9004503E+00  -0.3675817E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   97.6000  -0.2186690E+00   0.3701863E+00  -0.2769952E+00   0.7220163E+00   0.1869866E+00  -0.3220453E+01  -0.4183274E+01  -0.4605966E+01  -0.3622482E+01  -0.2209075E+01  -0.1956670E+01  -0.1391343E+01  -0.8998515E+00  -0.3112065E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   97.8000  -0.2631781E+00   0.3754340E+00  -0.3075983E+00   0.7419257E+00   0.1340195E+00  -0.3286920E+01  -0.4220840E+01  -0.4599669E+01  -0.3631749E+01  -0.2214664E+01  -0.1956623E+01  -0.1391553E+01  -0.8992420E+00  -0.2538222E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   98.0000  -0.3018303E+00   0.3718562E+00  -0.3326914E+00   0.7449347E+00   0.7729627E-01  -0.3347222E+01  -0.4253532E+01  -0.4598238E+01  -0.3638414E+01  -0.2218692E+01  -0.1957156E+01  -0.1391906E+01  -0.8986316E+00  -0.1963469E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   98.2000  -0.3335945E+00   0.3596967E+00  -0.3517493E+00   0.7309572E+00   0.1838419E-01  -0.3399769E+01  -0.4280488E+01  -0.4601622E+01  -0.3642358E+01  -0.2221090E+01  -0.1958268E+01  -0.1392397E+01  -0.8980299E+00  -0.1396997E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   98.4000  -0.3575938E+00   0.3393946E+00  -0.3643514E+00   0.7003037E+00  -0.4108617E-01  -0.3443141E+01  -0.4300970E+01  -0.4609663E+01  -0.3643512E+01  -0.2221821E+01  -0.1959942E+01  -0.1393017E+01  -0.8974464E+00  -0.8478519E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   98.6000  -0.3731292E+00   0.3115719E+00  -0.3701917E+00   0.6536750E+00  -0.9946415E-01  -0.3476124E+01  -0.4314390E+01  -0.4622102E+01  -0.3641863E+01  -0.2220882E+01  -0.1962153E+01  -0.1393757E+01  -0.8968904E+00  -0.3248051E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   98.8000  -0.3796991E+00   0.2770153E+00  -0.3690875E+00   0.5921440E+00  -0.1551224E+00  -0.3497750E+01  -0.4320323E+01  -0.4638580E+01  -0.3637457E+01  -0.2218303E+01  -0.1964864E+01  -0.1394605E+01  -0.8963709E+00   0.1637916E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   99.0000  -0.3770148E+00   0.2366549E+00  -0.3609848E+00   0.5171308E+00  -0.2065005E+00  -0.3507318E+01  -0.4318522E+01  -0.4658656E+01  -0.3630389E+01  -0.2214146E+01  -0.1968031E+01  -0.1395547E+01  -0.8958960E+00   0.6101358E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   99.2000  -0.3650102E+00   0.1915404E+00  -0.3459617E+00   0.4303673E+00  -0.2521472E+00  -0.3504421E+01  -0.4308924E+01  -0.4681811E+01  -0.3620810E+01  -0.2208505E+01  -0.1971596E+01  -0.1396567E+01  -0.8954731E+00   0.1007093E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   99.4000  -0.3438465E+00   0.1428142E+00  -0.3242305E+00   0.3338570E+00  -0.2907590E+00  -0.3488953E+01  -0.4291656E+01  -0.4707464E+01  -0.3608917E+01  -0.2201500E+01  -0.1975495E+01  -0.1397649E+01  -0.8951092E+00   0.1348310E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   99.6000  -0.3139116E+00   0.9168276E-01  -0.2961352E+00   0.2298265E+00  -0.3212161E+00  -0.3461124E+01  -0.4267035E+01  -0.4734990E+01  -0.3594956E+01  -0.2193281E+01  -0.1979659E+01  -0.1398773E+01  -0.8948100E+00   0.1628316E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   99.8000  -0.2758136E+00   0.3938768E-01  -0.2621481E+00   0.1206728E+00  -0.3426135E+00  -0.3421452E+01  -0.4235559E+01  -0.4763727E+01  -0.3579210E+01  -0.2184020E+01  -0.1984009E+01  -0.1399921E+01  -0.8945804E+00   0.1842609E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  100.0000  -0.2303683E+00  -0.1282438E-01  -0.2228629E+00   0.8906326E-02  -0.3542860E+00  -0.3370761E+01  -0.4197901E+01  -0.4793000E+01  -0.3561998E+01  -0.2173907E+01  -0.1988465E+01  -0.1401073E+01  -0.8944239E+00   0.1987721E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  100.2000  -0.1785832E+00  -0.6373070E-01  -0.1789856E+00  -0.1029080E+00  -0.3558277E+00  -0.3310156E+01  -0.4154893E+01  -0.4822131E+01  -0.3543667E+01  -0.2163149E+01  -0.1992944E+01  -0.1402210E+01  -0.8943433E+00   0.2061279E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  100.4000  -0.1216343E+00  -0.1121614E+00  -0.1313222E+00  -0.2122115E+00  -0.3471052E+00  -0.3241008E+01  -0.4107512E+01  -0.4850454E+01  -0.3524586E+01  -0.2151964E+01  -0.1997359E+01  -0.1403312E+01  -0.8943398E+00   0.2062041E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  100.6000  -0.6084001E-01  -0.1570253E+00  -0.8076538E-01  -0.3165117E+00  -0.3282623E+00  -0.3164915E+01  -0.4056849E+01  -0.4877337E+01  -0.3505136E+01  -0.2140579E+01  -0.2001628E+01  -0.1404360E+01  -0.8944138E+00   0.1989916E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  100.8000   0.2369486E-02  -0.1973346E+00  -0.2827808E-01  -0.4134399E+00  -0.2997189E+00  -0.3083672E+01  -0.4004091E+01  -0.4902189E+01  -0.3485705E+01  -0.2129220E+01  -0.2005668E+01  -0.1405337E+01  -0.8945640E+00   0.1845965E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  101.0000   0.6648558E-01  -0.2322260E+00   0.2512494E-01  -0.5008071E+00  -0.2621619E+00  -0.2999224E+01  -0.3950494E+01  -0.4924472E+01  -0.3466681E+01  -0.2118112E+01  -0.2009400E+01  -0.1406224E+01  -0.8947882E+00   0.1632388E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  101.2000   0.1299572E+00  -0.2609790E+00   0.7839573E-01  -0.5766537E+00  -0.2165293E+00  -0.2913621E+01  -0.3897347E+01  -0.4943718E+01  -0.3448440E+01  -0.2107475E+01  -0.2012752E+01  -0.1407008E+01  -0.8950831E+00   0.1352488E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  101.4000   0.1912283E+00  -0.2830299E+00   0.1304744E+00  -0.6392944E+00  -0.1639866E+00  -0.2828967E+01  -0.3845946E+01  -0.4959538E+01  -0.3431343E+01  -0.2097517E+01  -0.2015659E+01  -0.1407674E+01  -0.8954440E+00   0.1010623E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  101.6000   0.2487760E+00  -0.2979827E+00   0.1803098E+00  -0.6873565E+00  -0.1058995E+00  -0.2747370E+01  -0.3797562E+01  -0.4971623E+01  -0.3415726E+01  -0.2088428E+01  -0.2018063E+01  -0.1408211E+01  -0.8958654E+00   0.6121367E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  101.8000   0.3011476E+00  -0.3056145E+00   0.2268819E+00  -0.7198102E+00  -0.4379796E-01  -0.2670889E+01  -0.3753407E+01  -0.4979757E+01  -0.3401893E+01  -0.2080384E+01  -0.2019917E+01  -0.1408610E+01  -0.8963408E+00   0.1632776E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  102.0000   0.3469980E+00  -0.3058787E+00   0.2692223E+00  -0.7359911E+00   0.2066219E-01  -0.2601481E+01  -0.3714605E+01  -0.4983817E+01  -0.3390114E+01  -0.2073534E+01  -0.2021181E+01  -0.1408863E+01  -0.8968628E+00  -0.3288988E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  102.2000   0.3851228E+00  -0.2989020E+00   0.3064360E+00  -0.7356128E+00   0.8574182E-01  -0.2540950E+01  -0.3682164E+01  -0.4983772E+01  -0.3380615E+01  -0.2068006E+01  -0.2021831E+01  -0.1408966E+01  -0.8974231E+00  -0.8566405E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  102.4000   0.4144902E+00  -0.2849784E+00   0.3377205E+00  -0.7187726E+00   0.1496641E+00  -0.2490905E+01  -0.3656952E+01  -0.4979692E+01  -0.3373574E+01  -0.2063895E+01  -0.2021851E+01  -0.1408917E+01  -0.8980129E+00  -0.1411621E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  102.6000   0.4342684E+00  -0.2645597E+00   0.3623841E+00  -0.6859459E+00   0.2106610E+00  -0.2452712E+01  -0.3639671E+01  -0.4971730E+01  -0.3369120E+01  -0.2061270E+01  -0.2021239E+01  -0.1408718E+01  -0.8986231E+00  -0.1985067E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  102.8000   0.4438472E+00  -0.2382412E+00   0.3798625E+00  -0.6379734E+00   0.2670200E+00  -0.2427461E+01  -0.3630836E+01  -0.4960129E+01  -0.3367330E+01  -0.2060170E+01  -0.2020005E+01  -0.1408372E+01  -0.8992439E+00  -0.2567896E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  103.0000   0.4428572E+00  -0.2067456E+00   0.3897322E+00  -0.5760382E+00   0.3171301E+00  -0.2415934E+01  -0.3630768E+01  -0.4945212E+01  -0.3368225E+01  -0.2060601E+01  -0.2018172E+01  -0.1407884E+01  -0.8998656E+00  -0.3150863E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  103.2000   0.4311801E+00  -0.1709035E+00   0.3917223E+00  -0.5016369E+00   0.3595257E+00  -0.2418582E+01  -0.3639576E+01  -0.4927369E+01  -0.3371771E+01  -0.2062537E+01  -0.2015773E+01  -0.1407263E+01  -0.9004782E+00  -0.3724701E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  103.4000   0.4089558E+00  -0.1316321E+00   0.3857220E+00  -0.4165416E+00   0.3929265E+00  -0.2435513E+01  -0.3657158E+01  -0.4907052E+01  -0.3377883E+01  -0.2065925E+01  -0.2012851E+01  -0.1406520E+01  -0.9010721E+00  -0.4280274E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  103.6000   0.3765811E+00  -0.8991168E-01   0.3717858E+00  -0.3227573E+00   0.4162738E+00  -0.2466480E+01  -0.3683196E+01  -0.4884763E+01  -0.3386420E+01  -0.2070678E+01  -0.2009464E+01  -0.1405669E+01  -0.9016379E+00  -0.4808713E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  103.8000   0.3347034E+00  -0.4676187E-01   0.3501348E+00  -0.2224732E+00   0.4287604E+00  -0.2510889E+01  -0.3717165E+01  -0.4861040E+01  -0.3397196E+01  -0.2076687E+01  -0.2005674E+01  -0.1404723E+01  -0.9021664E+00  -0.5301566E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  104.0000   0.2842080E+00  -0.3216848E-02   0.3211549E+00  -0.1180104E+00   0.4298559E+00  -0.2567806E+01  -0.3758342E+01  -0.4836444E+01  -0.3409976E+01  -0.2083814E+01  -0.2001553E+01  -0.1403699E+01  -0.9026491E+00  -0.5750929E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  104.2000   0.2261987E+00   0.3969887E-01   0.2853906E+00  -0.1176654E-01   0.4193226E+00  -0.2635980E+01  -0.3805823E+01  -0.4811550E+01  -0.3424488E+01  -0.2091902E+01  -0.1997181E+01  -0.1402614E+01  -0.9030784E+00  -0.6149568E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  104.4000   0.1619741E+00   0.8099443E-01   0.2435359E+00   0.9384027E-01   0.3972270E+00  -0.2713867E+01  -0.3858539E+01  -0.4786928E+01  -0.3440423E+01  -0.2100776E+01  -0.1992639E+01  -0.1401489E+01  -0.9034472E+00  -0.6491043E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  104.6000   0.9299770E-01   0.1197349E+00   0.1964214E+00   0.1964276E+00   0.3639405E+00  -0.2799669E+01  -0.3915287E+01  -0.4763134E+01  -0.3457446E+01  -0.2110244E+01  -0.1988016E+01  -0.1400342E+01  -0.9037495E+00  -0.6769810E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  104.8000   0.2086457E-01   0.1550618E+00   0.1449989E+00   0.2937043E+00   0.3201349E+00  -0.2891372E+01  -0.3974751E+01  -0.4740699E+01  -0.3475199E+01  -0.2120105E+01  -0.1983398E+01  -0.1399193E+01  -0.9039804E+00  -0.6981307E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  105.0000  -0.5273614E-01   0.1862120E+00   0.9032223E-01   0.3835222E+00   0.2667678E+00  -0.2986799E+01  -0.4035538E+01  -0.4720112E+01  -0.3493312E+01  -0.2130153E+01  -0.1978875E+01  -0.1398062E+01  -0.9041359E+00  -0.7122034E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  105.2000  -0.1260611E+00   0.2125330E+00   0.3352531E-01   0.4639253E+00   0.2050622E+00  -0.3083654E+01  -0.4096205E+01  -0.4701814E+01  -0.3511408E+01  -0.2140179E+01  -0.1974533E+01  -0.1396968E+01  -0.9042134E+00  -0.7189608E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  105.4000  -0.1973542E+00   0.2334962E+00  -0.2420011E-01   0.5331925E+00   0.1364779E+00  -0.3179588E+01  -0.4155300E+01  -0.4686190E+01  -0.3529112E+01  -0.2149975E+01  -0.1970454E+01  -0.1395930E+01  -0.9042116E+00  -0.7182805E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
