
Predictions were generated on 22-May-2026 at 16:29:15 using HydroDyn Driver, compiled on May 22 2026 at 16:27:45 as a 64-bit application using double precision at commit v5.0.0-133-g50658afd
 linked with  NWTC Subroutine Library

Description from the driver input file: Nonlinear Froude-Krylov and hydrostatic load example

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1NFKFxi	B1NFKFyi	B1NFKFzi	B1NFKMxi	B1NFKMyi	B1NFKMzi
   99.1000	   4.756364E-01	   8.283708E+05	  -3.245464E+00	   9.050388E+06	  -2.234079E+01	   2.190442E+06	   3.354881E+00	   6.357831E+05	  -9.171801E-01	   8.652441E+06	  -2.045088E+01	   1.322009E+06	  -1.219516E+01
   99.2000	   5.838414E-01	   8.387439E+05	  -4.377153E+00	   9.170579E+06	  -4.045320E+01	   1.905166E+06	   1.987343E+01	   6.545217E+05	  -2.033121E+00	   8.829224E+06	  -3.856079E+01	   1.079831E+06	   2.435437E+00
   99.3000	   6.906871E-01	   8.399279E+05	  -5.200263E+00	   9.270078E+06	  -2.581416E+01	   1.594233E+06	   2.850310E+01	   6.673309E+05	  -2.855530E+00	   8.992757E+06	  -2.395205E+01	   8.277836E+05	   9.282461E+00
   99.4000	   7.965311E-01	   8.314861E+05	  -5.557559E+00	   9.347188E+06	  -2.228563E+01	   1.274640E+06	   3.431749E+01	   6.736897E+05	  -3.228109E+00	   9.141316E+06	  -2.048498E+01	   5.823869E+05	   1.343467E+01
   99.5000	   9.004109E-01	   8.133363E+05	  -5.043782E+00	   9.402043E+06	  -1.865356E+01	   9.535094E+05	   4.120325E+01	   6.733036E+05	  -2.746305E+00	   9.274815E+06	  -1.694325E+01	   3.496416E+05	   1.879254E+01
   99.6000	   1.001537E+00	   7.856192E+05	  -4.966281E+00	   9.435446E+06	  -1.015539E+01	   6.373058E+05	   4.779336E+01	   6.659766E+05	  -2.717907E+00	   9.393623E+06	  -8.561337E+00	   1.342682E+05	   2.400120E+01
   99.7000	   1.100587E+00	   7.485886E+05	  -3.728246E+00	   9.448523E+06	   3.277484E+00	   3.333735E+05	   4.832710E+01	   6.515104E+05	  -1.546253E+00	   9.498220E+06	   4.732785E+00	  -5.870223E+04	   2.331015E+01
   99.8000	   1.198165E+00	   7.026945E+05	  -3.147250E+00	   9.442860E+06	   1.483795E+01	   4.892012E+04	   4.763683E+01	   6.298034E+05	  -1.048746E+00	   9.589338E+06	   1.613581E+01	  -2.248680E+05	   2.155977E+01
   99.9000	   1.293429E+00	   6.486650E+05	  -2.802392E+00	   9.420600E+06	   1.611153E+01	  -2.101410E+05	   4.543409E+01	   6.009516E+05	  -8.039985E-01	   9.668065E+06	   1.723725E+01	  -3.615098E+05	   1.846721E+01
  100.0000	   1.385552E+00	   5.873670E+05	  -2.245721E+00	   9.384142E+06	   1.458130E+01	  -4.385864E+05	   4.271066E+01	   5.651340E+05	  -3.632449E-01	   9.735574E+06	   1.552426E+01	  -4.668622E+05	   1.502731E+01
  100.1000	   1.475006E+00	   5.196961E+05	  -1.108877E+00	   9.335925E+06	   1.854817E+01	  -6.314363E+05	   4.069056E+01	   5.225289E+05	   6.429991E-01	   9.792925E+06	   1.930171E+01	  -5.395322E+05	   1.246464E+01
  100.2000	   1.562025E+00	   4.466619E+05	  -9.319605E-01	   9.278521E+06	   1.112539E+01	  -7.848840E+05	   3.836812E+01	   4.734285E+05	   6.760553E-01	   9.841200E+06	   1.168651E+01	  -5.792819E+05	   9.771420E+00
  100.3000	   1.645252E+00	   3.694024E+05	  -3.236431E-01	   9.214673E+06	   9.271381E+00	  -8.967353E+05	   3.462779E+01	   4.182824E+05	   1.128940E+00	   9.881578E+06	   9.640358E+00	  -5.873212E+05	   5.827618E+00
  100.4000	   1.723215E+00	   2.890343E+05	   8.293146E+00	   9.147155E+06	   7.480722E+01	  -9.656018E+05	   2.477460E+01	   3.575761E+05	   9.580649E+00	   9.915240E+06	   7.498707E+01	  -5.653608E+05	  -4.068501E+00
  100.5000	   1.795646E+00	   2.065762E+05	   2.148983E+00	   9.078145E+06	   2.635950E+01	  -9.911308E+05	   2.415170E+01	   2.917808E+05	   3.263873E+00	   9.942786E+06	   2.635536E+01	  -5.157118E+05	  -4.582538E+00
  100.6000	   1.862007E+00	   1.230336E+05	   2.042582E+00	   9.010202E+06	   2.658147E+01	  -9.736057E+05	   2.061004E+01	   2.214617E+05	   2.979587E+00	   9.965258E+06	   2.639992E+01	  -4.407742E+05	  -7.873933E+00
  100.7000	   1.920185E+00	   3.941077E+04	   1.090446E+00	   8.945285E+06	   2.349092E+01	  -9.153504E+05	   1.970146E+01	   1.473081E+05	   1.846642E+00	   9.983202E+06	   2.313933E+01	  -3.443519E+05	  -8.402518E+00
  100.8000	   1.968023E+00	  -4.336577E+04	   6.185741E-01	   8.885017E+06	   2.060845E+01	  -8.199636E+05	   1.925580E+01	   7.007048E+04	   1.193424E+00	   9.996970E+06	   2.009436E+01	  -2.308219E+05	  -8.350976E+00
  100.9000	   2.004704E+00	  -1.244066E+05	   4.889049E-01	   8.830413E+06	   1.768071E+01	  -6.926184E+05	   1.910840E+01	  -9.390876E+03	   8.842301E-01	   1.000649E+07	   1.701131E+01	  -1.054015E+05	  -7.896882E+00
  101.0000	   2.029328E+00	  -2.027766E+05	   1.124450E+00	   8.781894E+06	   1.836912E+01	  -5.406198E+05	   1.791891E+01	  -9.002164E+04	   1.344353E+00	   1.001128E+07	   1.755089E+01	   2.529849E+04	  -8.393503E+00
  101.1000	   2.039671E+00	  -2.775607E+05	   1.680059E+00	   8.739392E+06	   6.209099E+00	  -3.731016E+05	   1.336073E+01	  -1.706444E+05	   1.730782E+00	   1.001062E+07	   5.247587E+00	   1.535516E+05	  -1.218000E+01
  101.2000	   2.033743E+00	  -3.479304E+05	   2.130090E+00	   8.702364E+06	  -7.574782E+00	  -2.002820E+05	   8.106713E+00	  -2.500352E+05	   2.019826E+00	   1.000354E+07	  -8.674946E+00	   2.712019E+05	  -1.659530E+01
  101.3000	   2.011193E+00	  -4.130906E+05	   2.867158E+00	   8.669803E+06	  -1.939630E+01	  -3.297510E+04	   1.679430E+00	  -3.268871E+05	   2.605816E+00	   9.988821E+06	  -2.063123E+01	   3.700705E+05	  -2.212759E+01
  101.4000	   1.971907E+00	  -4.723358E+05	   3.839304E+00	   8.640493E+06	  -2.174137E+01	   1.182074E+05	   1.119221E+00	  -3.998874E+05	   3.438237E+00	   9.965293E+06	  -2.310754E+01	   4.426480E+05	  -2.174609E+01
  101.5000	   1.914755E+00	  -5.252102E+05	   3.773989E+00	   8.613275E+06	  -8.260056E+00	   2.440995E+05	   4.575678E+00	  -4.679030E+05	   3.245699E+00	   9.932048E+06	  -9.753806E+00	   4.832140E+05	  -1.730937E+01
  101.6000	   1.839124E+00	  -5.714694E+05	   4.200291E+00	   8.587049E+06	  -1.628210E+01	   3.374505E+05	  -2.318082E+00	  -5.299688E+05	   3.558116E+00	   9.888428E+06	  -1.789897E+01	   4.881691E+05	  -2.319106E+01
  101.7000	   1.746263E+00	  -6.109245E+05	   6.098279E+00	   8.560712E+06	  -5.584204E+01	   3.928535E+05	  -2.232538E+01	  -5.851622E+05	   5.356080E+00	   9.833949E+06	  -5.757611E+01	   4.558222E+05	  -4.215986E+01
  101.8000	   1.637844E+00	  -6.435270E+05	   9.781353E+00	   8.533296E+06	  -5.214403E+01	   4.070944E+05	  -4.078096E+01	  -6.327164E+05	   8.953214E+00	   9.768395E+06	  -5.398723E+01	   3.865940E+05	  -5.955460E+01
  101.9000	   1.514630E+00	  -6.694898E+05	   1.159997E+01	   8.504080E+06	   2.889367E+01	   3.795669E+05	  -3.762369E+01	  -6.721693E+05	   1.069991E+01	   9.691906E+06	   2.695218E+01	   2.832972E+05	  -5.531707E+01
  102.0000	   1.377914E+00	  -6.891431E+05	   1.222213E+01	   8.472460E+06	   6.173756E+01	   3.117830E+05	  -3.144071E+01	  -7.032466E+05	   1.126386E+01	   9.604811E+06	   5.971189E+01	   1.505197E+05	  -4.803643E+01
  102.1000	   1.230785E+00	  -7.027173E+05	   7.998409E+00	   8.437670E+06	  -2.654570E+01	   2.059059E+05	  -1.162121E+01	  -7.256652E+05	   6.995097E+00	   9.507320E+06	  -2.863787E+01	  -6.950548E+03	  -2.710315E+01
  102.2000	   1.076596E+00	  -7.104647E+05	   8.726830E+00	   8.398945E+06	  -1.115120E+01	   6.517239E+04	  -1.361329E+01	  -7.392744E+05	   7.690964E+00	   9.399657E+06	  -1.328843E+01	  -1.837920E+05	  -2.796622E+01
  102.3000	   9.175569E-01	  -7.128023E+05	   5.643137E+00	   8.355598E+06	   8.962533E+00	  -1.061039E+05	  -1.125251E+01	  -7.442115E+05	   4.586374E+00	   9.282107E+06	   6.805328E+00	  -3.742089E+05	  -2.446186E+01
  102.4000	   7.560880E-01	  -7.101404E+05	   3.595156E+00	   8.306916E+06	   1.217986E+01	  -3.032958E+05	   2.670426E+00	  -7.407381E+05	   2.528250E+00	   9.154903E+06	   1.003114E+01	  -5.727354E+05	  -9.381516E+00
  102.5000	   5.960207E-01	  -7.027285E+05	   2.850103E+00	   8.252146E+06	   3.683712E+01	  -5.218118E+05	   2.118189E+01	  -7.290887E+05	   1.782866E+00	   9.018183E+06	   3.472823E+01	  -7.745962E+05	   1.030021E+01
  102.6000	   4.410291E-01	  -6.908089E+05	   1.645042E+00	   8.190696E+06	   7.437905E+01	  -7.563550E+05	   2.427249E+01	  -7.096212E+05	   5.863463E-01	   8.872193E+06	   7.234358E+01	  -9.749532E+05	   1.457244E+01
  102.7000	   2.931968E-01	  -6.747272E+05	  -2.690038E+00	   8.122312E+06	   6.478271E+01	  -1.000173E+06	   2.430872E+01	  -6.829193E+05	  -3.732232E+00	   8.717452E+06	   6.285569E+01	  -1.168120E+06	   1.579961E+01
  102.8000	   1.543604E-01	  -6.548304E+05	  -8.752522E+00	   8.047846E+06	   3.126438E+00	  -1.238763E+06	  -5.586727E+01	  -6.496787E+05	  -9.771103E+00	   8.555526E+06	   1.343465E+00	  -1.341209E+06	  -6.317893E+01
  102.9000	   2.732576E-02	  -6.313828E+05	  -2.092897E+00	   7.967464E+06	  -4.127714E+01	  -1.459855E+06	   5.164843E+01	  -6.106062E+05	  -3.081532E+00	   8.387242E+06	  -4.288082E+01	  -1.484044E+06	   4.553717E+01
  103.0000	  -8.564844E-02	  -6.046855E+05	   1.511611E+01	   7.882828E+06	   1.678126E+02	  -1.652463E+06	   7.746004E+01	  -5.665214E+05	   1.416306E+01	   8.214874E+06	   1.664222E+02	  -1.588116E+06	   7.254778E+01
  103.1000	  -1.842254E-01	  -5.751378E+05	  -2.562820E+00	   7.794947E+06	  -8.592917E+00	  -1.807796E+06	   3.143427E+01	  -5.183958E+05	  -3.475220E+00	   8.040009E+06	  -9.738419E+00	  -1.647409E+06	   2.771452E+01
  103.2000	  -2.685738E-01	  -5.431328E+05	  -7.141528E-01	   7.703828E+06	   1.115963E+01	  -1.919569E+06	   2.797387E+01	  -4.672271E+05	  -1.581358E+00	   7.863208E+06	   1.028773E+01	  -1.658600E+06	   2.543444E+01
  103.3000	  -3.380601E-01	  -5.090504E+05	   3.103005E+00	   7.609399E+06	   8.213413E-01	  -1.981466E+06	   2.083531E+01	  -4.140101E+05	   2.285133E+00	   7.684934E+06	   2.478288E-01	  -1.618422E+06	   1.945776E+01
  103.4000	  -3.926620E-01	  -4.733338E+05	   2.834300E+00	   7.511836E+06	   2.175651E+00	  -1.988827E+06	   1.357736E-01	  -3.597916E+05	   2.069574E+00	   7.505900E+06	   1.920795E+00	  -1.525253E+06	  -1.049087E-01
  103.5000	  -4.342311E-01	  -4.364753E+05	   2.954125E+00	   7.411826E+06	  -3.314066E+00	  -1.940986E+06	  -1.015008E+01	  -3.056363E+05	   2.246102E+00	   7.327320E+06	  -3.235100E+00	  -1.381360E+06	  -9.285650E+00
  103.6000	  -4.649858E-01	  -3.990315E+05	   3.869463E+00	   7.311224E+06	  -8.099328E+00	  -1.844981E+06	   2.134137E-01	  -2.526239E+05	   3.221509E+00	   7.151586E+06	  -7.676915E+00	  -1.196515E+06	   2.144549E+00
  103.7000	  -4.861100E-01	  -3.616894E+05	   5.935898E+00	   7.212818E+06	  -2.734913E+01	  -1.714872E+06	   5.125870E+00	  -2.019005E+05	   5.351229E+00	   6.982017E+06	  -2.657950E+01	  -9.872549E+05	   8.078919E+00
  103.8000	  -4.990754E-01	  -3.251443E+05	   3.442094E+00	   7.118874E+06	  -1.646284E+01	  -1.564325E+06	   6.657753E+00	  -1.545430E+05	   2.923817E+00	   6.821410E+06	  -1.534824E+01	  -7.693829E+05	   1.058206E+01
  103.9000	  -5.068362E-01	  -2.899797E+05	   2.853094E+00	   7.030974E+06	  -1.697330E+01	  -1.405521E+06	   8.962496E+00	  -1.114316E+05	   2.404215E+00	   6.671856E+06	  -1.552203E+01	  -5.568459E+05	   1.380223E+01
  104.0000	  -5.122884E-01	  -2.566425E+05	   2.942767E+00	   6.950364E+06	  -1.874419E+01	  -1.250090E+06	   1.209026E+01	  -7.321811E+04	   2.566192E+00	   6.535085E+06	  -1.697046E+01	  -3.626201E+05	   1.778539E+01
  104.1000	  -5.168421E-01	  -2.254635E+05	   3.325742E+00	   6.878096E+06	  -2.333547E+01	  -1.108400E+06	   1.216049E+01	  -4.034414E+04	   3.024258E+00	   6.412583E+06	  -2.125907E+01	  -1.979845E+05	   1.864776E+01
  104.2000	  -5.217396E-01	  -1.964800E+05	   3.673607E+00	   6.813981E+06	  -2.819971E+01	  -9.803686E+05	   9.676558E+00	  -1.286492E+04	   3.449843E+00	   6.304539E+06	  -2.584560E+01	  -6.332204E+04	   1.689063E+01
  104.3000	  -5.292724E-01	  -1.695141E+05	   4.020020E+00	   6.757264E+06	  -3.227188E+01	  -8.631699E+05	   7.239158E+00	   9.468838E+03	   3.876386E+00	   6.210489E+06	  -2.966954E+01	   4.416726E+04	   1.511389E+01
  104.4000	  -5.412938E-01	  -1.442881E+05	   4.148148E+00	   6.707080E+06	  -3.432731E+01	  -7.538976E+05	   4.623464E+00	   2.708924E+04	   4.086766E+00	   6.129766E+06	  -3.150997E+01	   1.277910E+05	   1.309304E+01
  104.5000	  -5.578598E-01	  -1.205320E+05	   4.029880E+00	   6.662698E+06	  -3.433617E+01	  -6.501041E+05	   2.101600E+00	   4.049537E+04	   4.052500E+00	   6.061724E+06	  -3.133994E+01	   1.907935E+05	   1.110166E+01
  104.6000	  -5.786225E-01	  -9.795848E+04	   3.600041E+00	   6.623350E+06	  -3.158698E+01	  -5.496762E+05	   4.423117E-01	   5.026716E+04	   3.707937E+00	   6.005560E+06	  -2.844987E+01	   2.364487E+05	   9.911032E+00
  104.7000	  -6.041341E-01	  -7.624388E+04	   2.894568E+00	   6.588111E+06	  -2.643164E+01	  -4.506952E+05	  -2.086939E-01	   5.707381E+04	   3.088443E+00	   5.960181E+06	  -2.319259E+01	   2.681523E+05	   9.670206E+00
  104.8000	  -6.344699E-01	  -5.511964E+04	   1.985151E+00	   6.556154E+06	  -1.942761E+01	  -3.517866E+05	  -2.921851E-02	   6.156874E+04	   2.265028E+00	   5.924464E+06	  -1.612546E+01	   2.890231E+05	   1.020539E+01
  104.9000	  -6.679675E-01	  -3.443146E+04	   9.624782E-01	   6.526938E+06	  -1.118951E+01	  -2.523081E+05	   8.748447E-01	   6.431822E+04	   1.327612E+00	   5.897443E+06	  -7.862044E+00	   3.016600E+05	   1.141520E+01
  105.0000	  -7.027047E-01	  -1.409551E+04	  -1.075865E-01	   6.500042E+06	  -2.603508E+00	  -1.520861E+05	   1.626229E+00	   6.583179E+04	   3.412009E-01	   5.878158E+06	   7.133218E-01	   3.083477E+05	   1.242703E+01
  105.1000	  -7.378917E-01	   5.924127E+03	  -1.121636E+00	   6.475070E+06	   5.322461E+00	  -5.125420E+04	   1.221277E+00	   6.657270E+04	  -5.917213E-01	   5.865568E+06	   8.595222E+00	   3.111576E+05	   1.224190E+01
  105.2000	  -7.725652E-01	   2.558361E+04	  -2.017634E+00	   6.451821E+06	   1.156256E+01	   4.965015E+04	  -1.417144E+00	   6.691427E+04	  -1.410088E+00	   5.858752E+06	   1.476080E+01	   3.117915E+05	   9.787118E+00
  105.3000	  -8.043811E-01	   4.476070E+04	  -2.664275E+00	   6.430381E+06	   1.584962E+01	   1.497010E+05	  -5.706825E+00	   6.713082E+04	  -1.983586E+00	   5.857012E+06	   1.894613E+01	   3.115391E+05	   5.648919E+00
  105.4000	  -8.311183E-01	   6.329801E+04	  -3.120461E+00	   6.410950E+06	   1.879374E+01	   2.477797E+05	  -1.105299E+01	   6.743151E+04	  -2.372102E+00	   5.859742E+06	   2.176458E+01	   3.114184E+05	   4.255323E-01
  105.5000	  -8.520727E-01	   8.102512E+04	  -3.367227E+00	   6.393734E+06	   1.976230E+01	   3.426888E+05	  -1.741438E+01	   6.797475E+04	  -2.557630E+00	   5.866340E+06	   2.258666E+01	   3.122368E+05	  -5.838974E+00
  105.6000	  -8.667459E-01	   9.776338E+04	  -3.429645E+00	   6.379022E+06	   1.830536E+01	   4.331746E+05	  -2.474444E+01	   6.886649E+04	  -2.566143E+00	   5.876320E+06	   2.096518E+01	   3.145668E+05	  -1.309599E+01
  105.7000	  -8.736085E-01	   1.133444E+05	  -3.293707E+00	   6.367202E+06	   1.564014E+01	   5.180029E+05	  -3.102689E+01	   7.017410E+04	  -2.384458E+00	   5.889355E+06	   1.811971E+01	   3.187799E+05	  -1.932787E+01
  105.8000	  -8.715340E-01	   1.276245E+05	  -3.011986E+00	   6.358628E+06	   1.303115E+01	   5.960364E+05	  -3.457531E+01	   7.193773E+04	  -2.065879E+00	   5.905170E+06	   1.531657E+01	   3.250894E+05	  -2.284753E+01
  105.9000	  -8.611283E-01	   1.404878E+05	  -2.639527E+00	   6.353528E+06	   1.023141E+01	   6.662850E+05	  -3.548157E+01	   7.417123E+04	  -1.666075E+00	   5.923470E+06	   1.231004E+01	   3.335727E+05	  -2.374675E+01
  106.0000	  -8.433432E-01	   1.518513E+05	  -2.118515E+00	   6.352059E+06	   6.763270E+00	   7.279579E+05	  -3.424282E+01	   7.686704E+04	  -1.127737E+00	   5.944022E+06	   8.623284E+00	   3.442027E+05	  -2.252309E+01
  106.1000	  -8.181539E-01	   1.616672E+05	  -1.594922E+00	   6.354351E+06	   3.570113E+00	   7.804907E+05	  -3.091529E+01	   7.999977E+04	  -5.972167E-01	   5.966696E+06	   5.200117E+00	   3.568632E+05	  -1.923347E+01
  106.2000	  -7.859003E-01	   1.699109E+05	  -1.069814E+00	   6.360434E+06	   1.017095E+00	   8.235277E+05	  -2.613461E+01	   8.351623E+04	  -7.583804E-02	   5.991403E+06	   2.405899E+00	   3.713266E+05	  -1.451440E+01
  106.3000	  -7.485287E-01	   1.765790E+05	  -4.669509E-01	   6.370190E+06	  -1.835213E+00	   8.569530E+05	  -2.089446E+01	   8.733679E+04	   5.125128E-01	   6.018048E+06	  -6.986569E-01	   3.872932E+05	  -9.360342E+00
  106.4000	  -7.081392E-01	   1.816913E+05	   2.310687E-01	   6.383418E+06	  -5.632820E+00	   8.809139E+05	  -1.608920E+01	   9.136265E+04	   1.185232E+00	   6.046578E+06	  -4.759314E+00	   4.044264E+05	  -4.666318E+00
  106.5000	  -6.656021E-01	   1.852815E+05	   1.020830E+00	   6.399910E+06	  -9.954296E+00	   8.957664E+05	  -1.212490E+01	   9.547120E+04	   1.939022E+00	   6.077046E+06	  -9.354136E+00	   4.223247E+05	  -8.386408E-01
  106.6000	  -6.218458E-01	   1.873901E+05	   1.817710E+00	   6.419397E+06	  -1.435434E+01	   9.020321E+05	  -9.341117E+00	   9.951651E+04	   2.689498E+00	   6.109538E+06	  -1.403692E+01	   4.405106E+05	   1.783432E+00
  106.7000	  -5.790722E-01	   1.880772E+05	   2.558289E+00	   6.441484E+06	  -1.871255E+01	   9.004262E+05	  -7.725227E+00	   1.033489E+05	   3.373593E+00	   6.144080E+06	  -1.868589E+01	   4.585000E+05	   3.213456E+00
  106.8000	  -5.393024E-01	   1.874250E+05	   3.170378E+00	   6.465730E+06	  -2.274396E+01	   8.918245E+05	  -6.956820E+00	   1.068256E+05	   3.919584E+00	   6.180690E+06	  -2.301418E+01	   4.758163E+05	   3.773505E+00
  106.9000	  -5.030068E-01	   1.855176E+05	   3.604840E+00	   6.491708E+06	  -2.577331E+01	   8.771234E+05	  -6.632235E+00	   1.097989E+05	   4.278905E+00	   6.219409E+06	  -2.634411E+01	   4.919070E+05	   3.869718E+00
  107.0000	  -4.704199E-01	   1.824471E+05	   3.743808E+00	   6.518950E+06	  -2.686813E+01	   8.572142E+05	  -6.726019E+00	   1.121312E+05	   4.334363E+00	   6.260220E+06	  -2.774034E+01	   5.061738E+05	   3.530833E+00
  107.1000	  -4.427987E-01	   1.783332E+05	   3.596918E+00	   6.546888E+06	  -2.609366E+01	   8.330379E+05	  -6.769391E+00	   1.137223E+05	   4.096360E+00	   6.302961E+06	  -2.726483E+01	   5.180883E+05	   3.229728E+00
  107.2000	  -4.210409E-01	   1.733082E+05	   3.172754E+00	   6.574938E+06	  -2.350563E+01	   8.055070E+05	  -6.565188E+00	   1.145035E+05	   3.574332E+00	   6.347383E+06	  -2.496980E+01	   5.271719E+05	   3.168318E+00
  107.3000	  -4.043859E-01	   1.674856E+05	   2.545735E+00	   6.602579E+06	  -1.924373E+01	   7.753462E+05	  -6.350868E+00	   1.144124E+05	   2.843621E+00	   6.393212E+06	  -2.099129E+01	   5.328922E+05	   3.114525E+00
  107.4000	  -3.917989E-01	   1.609655E+05	   1.811452E+00	   6.629300E+06	  -1.372607E+01	   7.431099E+05	  -6.514209E+00	   1.134050E+05	   2.000797E+00	   6.440086E+06	  -1.574379E+01	   5.347296E+05	   2.686392E+00
  107.5000	  -3.833030E-01	   1.538516E+05	   1.019761E+00	   6.654585E+06	  -7.450655E+00	   7.092937E+05	  -6.855213E+00	   1.114769E+05	   1.096735E+00	   6.487522E+06	  -9.721835E+00	   5.323279E+05	   2.089942E+00
  107.6000	  -3.786781E-01	   1.462237E+05	   3.056658E-01	   6.677995E+06	  -1.453669E+00	   6.742284E+05	  -7.269000E+00	   1.086389E+05	   2.674780E-01	   6.535009E+06	  -3.958387E+00	   5.254195E+05	   1.436128E+00
  107.7000	  -3.762270E-01	   1.381082E+05	  -2.952454E-01	   6.699220E+06	   3.850386E+00	   6.379350E+05	  -7.968263E+00	   1.048882E+05	  -4.503419E-01	   6.582054E+06	   1.134890E+00	   5.136943E+05	   5.180771E-01
  107.8000	  -3.742027E-01	   1.294940E+05	  -7.748240E-01	   6.718039E+06	   8.453986E+00	   6.002030E+05	  -9.243852E+00	   1.002235E+05	  -1.047549E+00	   6.628158E+06	   5.552864E+00	   4.968822E+05	  -9.496991E-01
  107.9000	  -3.721790E-01	   1.203510E+05	  -1.088360E+00	   6.734309E+06	   1.189692E+01	   5.607152E+05	  -9.857853E+00	   9.466011E+04	  -1.478441E+00	   6.672815E+06	   8.837218E+00	   4.748643E+05	  -1.724614E+00
  108.0000	  -3.697737E-01	   1.106154E+05	  -1.163362E+00	   6.748004E+06	   1.366557E+01	   5.189682E+05	  -8.712879E+00	   8.821028E+04	  -1.669577E+00	   6.715572E+06	   1.047569E+01	   4.475684E+05	  -7.055498E-01
  108.1000	  -3.654191E-01	   1.001814E+05	  -1.051871E+00	   6.759198E+06	   1.436881E+01	   4.742009E+05	  -6.195160E+00	   8.086800E+04	  -1.672109E+00	   6.756034E+06	   1.107796E+01	   4.148574E+05	   1.723889E+00
  108.2000	  -3.577672E-01	   8.892978E+04	  -8.648943E-01	   6.768030E+06	   1.496329E+01	   4.255402E+05	  -3.313551E+00	   7.262926E+04	  -1.596217E+00	   6.793846E+06	   1.160095E+01	   3.766259E+05	   4.556270E+00
  108.3000	  -3.470281E-01	   7.675223E+04	  -6.283344E-01	   6.774696E+06	   1.490957E+01	   3.721648E+05	  -4.540116E-01	   6.350731E+04	  -1.467047E+00	   6.828705E+06	   1.150493E+01	   3.329053E+05	   7.405725E+00
  108.4000	  -3.336526E-01	   6.355111E+04	  -3.161314E-01	   6.779430E+06	   1.381790E+01	   3.132976E+05	   2.321810E+00	   5.352260E+04	  -1.257843E+00	   6.860371E+06	   1.039935E+01	   2.837925E+05	   1.020935E+01
  108.5000	  -3.170500E-01	   4.924447E+04	  -3.634416E-02	   6.782478E+06	   1.254044E+01	   2.482129E+05	   3.825692E+00	   4.269789E+04	  -1.076035E+00	   6.888646E+06	   9.135109E+00	   2.293923E+05	   1.177640E+01
  108.6000	  -2.969216E-01	   3.379179E+04	   1.871203E-01	   6.784084E+06	   1.162332E+01	   1.764043E+05	   3.161242E+00	   3.107480E+04	  -9.449555E-01	   6.913382E+06	   8.256638E+00	   1.699215E+05	   1.120674E+01
  108.7000	  -2.745281E-01	   1.721083E+04	   4.038232E-01	   6.784506E+06	   1.062619E+01	   9.773277E+04	   1.187023E+00	   1.872241E+04	  -8.145162E-01	   6.934508E+06	   7.321504E+00	   1.057991E+05	   9.354178E+00
  108.8000	  -2.513164E-01	  -4.237048E+02	   6.975313E-01	   6.784006E+06	   9.219284E+00	   1.241993E+04	  -8.030316E-01	   5.729031E+03	  -6.004634E-01	   6.952018E+06	   5.997559E+00	   3.759105E+04	   7.506935E+00
  108.9000	  -2.275749E-01	  -1.898289E+04	   1.057276E+00	   6.782826E+06	   7.916396E+00	  -7.897174E+04	  -2.946028E+00	  -7.805069E+03	  -3.133126E-01	   6.965954E+06	   4.796022E+00	  -3.404863E+04	   5.521586E+00
  109.0000	  -2.037077E-01	  -3.827029E+04	   1.456907E+00	   6.781223E+06	   6.923752E+00	  -1.754434E+05	  -5.487639E+00	  -2.175725E+04	   2.121191E-02	   6.976436E+06	   3.920424E+00	  -1.083040E+05	   3.145661E+00
  109.1000	  -1.814588E-01	  -5.802136E+04	   1.920076E+00	   6.779479E+06	   5.755142E+00	  -2.755245E+05	  -7.213453E+00	  -3.598178E+04	   4.271698E-01	   6.983669E+06	   2.881859E+00	  -1.841711E+05	   1.586508E+00
  109.2000	  -1.625177E-01	  -7.791635E+04	   2.430516E+00	   6.777892E+06	   4.259205E+00	  -3.773754E+05	  -7.162882E+00	  -5.032043E+04	   8.886839E-01	   6.987917E+06	   1.526386E+00	  -2.605518E+05	   1.797581E+00
  109.3000	  -1.471657E-01	  -9.758462E+04	   2.886695E+00	   6.776774E+06	   2.786160E+00	  -4.788487E+05	  -6.335561E+00	  -6.460169E+04	   1.304595E+00	   6.989498E+06	   2.018765E-01	  -3.362904E+05	   2.772204E+00
  109.4000	  -1.355418E-01	  -1.166095E+05	   3.265632E+00	   6.776474E+06	   1.133502E+00	  -5.775322E+05	  -5.997673E+00	  -7.863817E+04	   1.652282E+00	   6.988788E+06	  -1.296198E+00	  -4.101762E+05	   3.237347E+00
  109.5000	  -1.288893E-01	  -1.345434E+05	   3.556404E+00	   6.777368E+06	  -4.769608E-01	  -6.708508E+05	  -5.627971E+00	  -9.223234E+04	   1.921166E+00	   6.986202E+06	  -2.747643E+00	  -4.809908E+05	   3.707703E+00
  109.6000	  -1.281947E-01	  -1.509229E+05	   3.757812E+00	   6.779846E+06	  -1.834231E+00	  -7.561849E+05	  -4.664639E+00	  -1.051799E+05	   2.110382E+00	   6.982170E+06	  -3.942615E+00	  -5.475612E+05	   4.738860E+00
  109.7000	  -1.328813E-01	  -1.652730E+05	   3.910265E+00	   6.784340E+06	  -2.994983E+00	  -8.309321E+05	  -4.408694E+00	  -1.172617E+05	   2.260653E+00	   6.977153E+06	  -4.938459E+00	  -6.087472E+05	   5.023913E+00
