
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 24-Apr-2025 at 17:56:06.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB      LINE1N15PX
       (s)             (N)             (N)          (frac)             (m)
    5.8760   2.0973434E+07   4.2038797E+06   5.6911360E-01   2.8064541E+01
    5.8770   2.0974629E+07   4.2042404E+06   5.6922451E-01   2.8065469E+01
    5.8780   2.0975822E+07   4.2046008E+06   5.6933541E-01   2.8066397E+01
    5.8790   2.0977014E+07   4.2049610E+06   5.6944632E-01   2.8067325E+01
    5.8800   2.0978206E+07   4.2053210E+06   5.6955723E-01   2.8068252E+01
    5.8810   2.0979396E+07   4.2056807E+06   5.6966813E-01   2.8069178E+01
    5.8820   2.0980586E+07   4.2060402E+06   5.6977903E-01   2.8070103E+01
    5.8830   2.0981774E+07   4.2063995E+06   5.6988994E-01   2.8071028E+01
    5.8840   2.0982962E+07   4.2067584E+06   5.7000085E-01   2.8071953E+01
    5.8850   2.0984148E+07   4.2071172E+06   5.7011176E-01   2.8072877E+01
    5.8860   2.0985334E+07   4.2074756E+06   5.7022266E-01   2.8073800E+01
    5.8870   2.0986518E+07   4.2078339E+06   5.7033356E-01   2.8074723E+01
    5.8880   2.0987701E+07   4.2081918E+06   5.7044447E-01   2.8075645E+01
    5.8890   2.0988884E+07   4.2085495E+06   5.7055537E-01   2.8076567E+01
    5.8900   2.0990065E+07   4.2089070E+06   5.7066628E-01   2.8077488E+01
    5.8910   2.0991245E+07   4.2092642E+06   5.7077718E-01   2.8078408E+01
    5.8920   2.0992424E+07   4.2096211E+06   5.7088809E-01   2.8079328E+01
    5.8930   2.0993602E+07   4.2099778E+06   5.7099900E-01   2.8080247E+01
    5.8940   2.0994779E+07   4.2103341E+06   5.7110990E-01   2.8081166E+01
    5.8950   2.0995954E+07   4.2106902E+06   5.7122081E-01   2.8082084E+01
    5.8960   2.0997129E+07   4.2110461E+06   5.7133172E-01   2.8083001E+01
    5.8970   2.0998302E+07   4.2114016E+06   5.7144262E-01   2.8083918E+01
    5.8980   2.0999474E+07   4.2117569E+06   5.7155352E-01   2.8084835E+01
    5.8990   2.1000645E+07   4.2121119E+06   5.7166443E-01   2.8085750E+01
    5.9000   2.1001815E+07   4.2124666E+06   5.7177534E-01   2.8086666E+01
    5.9010   2.1002984E+07   4.2128127E+06   5.7187837E-01   2.8087580E+01
    5.9020   2.1004151E+07   4.2131585E+06   5.7198142E-01   2.8088494E+01
    5.9030   2.1005317E+07   4.2135041E+06   5.7208446E-01   2.8089408E+01
    5.9040   2.1006482E+07   4.2138493E+06   5.7218750E-01   2.8090321E+01
    5.9050   2.1007646E+07   4.2141943E+06   5.7229055E-01   2.8091233E+01
    5.9060   2.1008809E+07   4.2145390E+06   5.7239358E-01   2.8092145E+01
    5.9070   2.1009970E+07   4.2148834E+06   5.7249663E-01   2.8093056E+01
    5.9080   2.1011130E+07   4.2152276E+06   5.7259966E-01   2.8093966E+01
    5.9090   2.1012289E+07   4.2155714E+06   5.7270271E-01   2.8094877E+01
    5.9100   2.1013447E+07   4.2159149E+06   5.7280574E-01   2.8095786E+01
    5.9110   2.1014603E+07   4.2162582E+06   5.7290879E-01   2.8096695E+01
    5.9120   2.1015758E+07   4.2166011E+06   5.7301184E-01   2.8097603E+01
    5.9130   2.1016912E+07   4.2169437E+06   5.7311488E-01   2.8098511E+01
    5.9140   2.1018065E+07   4.2172861E+06   5.7321792E-01   2.8099418E+01
    5.9150   2.1019216E+07   4.2176281E+06   5.7332096E-01   2.8100325E+01
    5.9160   2.1020366E+07   4.2179698E+06   5.7342401E-01   2.8101231E+01
    5.9170   2.1021514E+07   4.2183112E+06   5.7352704E-01   2.8102136E+01
    5.9180   2.1022661E+07   4.2186523E+06   5.7363008E-01   2.8103041E+01
    5.9190   2.1023807E+07   4.2189930E+06   5.7373312E-01   2.8103945E+01
    5.9200   2.1024951E+07   4.2193335E+06   5.7383617E-01   2.8104849E+01
    5.9210   2.1026094E+07   4.2196735E+06   5.7393920E-01   2.8105752E+01
    5.9220   2.1027235E+07   4.2200133E+06   5.7404225E-01   2.8106655E+01
    5.9230   2.1028375E+07   4.2203528E+06   5.7414529E-01   2.8107557E+01
    5.9240   2.1029514E+07   4.2206920E+06   5.7424833E-01   2.8108458E+01
    5.9250   2.1030651E+07   4.2210308E+06   5.7435137E-01   2.8109359E+01
    5.9260   2.1031787E+07   4.2213693E+06   5.7445441E-01   2.8110260E+01
    5.9270   2.1032921E+07   4.2217074E+06   5.7455745E-01   2.8111159E+01
    5.9280   2.1034054E+07   4.2220453E+06   5.7466050E-01   2.8112059E+01
    5.9290   2.1035185E+07   4.2223827E+06   5.7476354E-01   2.8112957E+01
    5.9300   2.1036315E+07   4.2227199E+06   5.7486658E-01   2.8113855E+01
    5.9310   2.1037443E+07   4.2230567E+06   5.7496963E-01   2.8114753E+01
    5.9320   2.1038570E+07   4.2233932E+06   5.7507266E-01   2.8115650E+01
    5.9330   2.1039695E+07   4.2237293E+06   5.7517570E-01   2.8116546E+01
    5.9340   2.1040819E+07   4.2240651E+06   5.7527875E-01   2.8117442E+01
    5.9350   2.1041941E+07   4.2244005E+06   5.7538179E-01   2.8118337E+01
    5.9360   2.1043061E+07   4.2247356E+06   5.7548483E-01   2.8119232E+01
    5.9370   2.1044181E+07   4.2250704E+06   5.7558787E-01   2.8120126E+01
    5.9380   2.1045298E+07   4.2254048E+06   5.7569091E-01   2.8121020E+01
    5.9390   2.1046414E+07   4.2257389E+06   5.7579396E-01   2.8121913E+01
    5.9400   2.1047528E+07   4.2260726E+06   5.7589700E-01   2.8122805E+01
    5.9410   2.1048641E+07   4.2264060E+06   5.7600004E-01   2.8123697E+01
    5.9420   2.1049752E+07   4.2267390E+06   5.7610308E-01   2.8124588E+01
    5.9430   2.1050862E+07   4.2270717E+06   5.7620612E-01   2.8125479E+01
    5.9440   2.1051970E+07   4.2274040E+06   5.7630916E-01   2.8126369E+01
    5.9450   2.1053076E+07   4.2277359E+06   5.7641221E-01   2.8127259E+01
    5.9460   2.1054181E+07   4.2280675E+06   5.7651525E-01   2.8128148E+01
    5.9470   2.1055284E+07   4.2283987E+06   5.7661829E-01   2.8129037E+01
    5.9480   2.1056386E+07   4.2287296E+06   5.7672133E-01   2.8129925E+01
    5.9490   2.1057485E+07   4.2290602E+06   5.7682437E-01   2.8130812E+01
    5.9500   2.1058584E+07   4.2293904E+06   5.7692741E-01   2.8131699E+01
    5.9510   2.1059680E+07   4.2297201E+06   5.7703046E-01   2.8132585E+01
    5.9520   2.1060775E+07   4.2300496E+06   5.7713350E-01   2.8133471E+01
    5.9530   2.1061868E+07   4.2303787E+06   5.7723653E-01   2.8134356E+01
    5.9540   2.1062960E+07   4.2307075E+06   5.7733958E-01   2.8135241E+01
    5.9550   2.1064050E+07   4.2310358E+06   5.7744262E-01   2.8136125E+01
    5.9560   2.1065138E+07   4.2313638E+06   5.7754567E-01   2.8137009E+01
    5.9570   2.1066225E+07   4.2316915E+06   5.7764871E-01   2.8137892E+01
    5.9580   2.1067310E+07   4.2320187E+06   5.7775174E-01   2.8138774E+01
    5.9590   2.1068393E+07   4.2323456E+06   5.7785479E-01   2.8139656E+01
    5.9600   2.1069475E+07   4.2326722E+06   5.7795783E-01   2.8140537E+01
    5.9610   2.1070554E+07   4.2329984E+06   5.7806087E-01   2.8141418E+01
    5.9620   2.1071633E+07   4.2333242E+06   5.7816392E-01   2.8142298E+01
    5.9630   2.1072709E+07   4.2336496E+06   5.7826695E-01   2.8143178E+01
    5.9640   2.1073784E+07   4.2339748E+06   5.7837000E-01   2.8144057E+01
    5.9650   2.1074857E+07   4.2342994E+06   5.7847304E-01   2.8144936E+01
    5.9660   2.1075928E+07   4.2346238E+06   5.7857608E-01   2.8145814E+01
    5.9670   2.1076998E+07   4.2349478E+06   5.7867912E-01   2.8146691E+01
    5.9680   2.1078066E+07   4.2352714E+06   5.7878217E-01   2.8147568E+01
    5.9690   2.1079132E+07   4.2355947E+06   5.7888520E-01   2.8148445E+01
    5.9700   2.1080196E+07   4.2359175E+06   5.7898825E-01   2.8149320E+01
    5.9710   2.1081259E+07   4.2362401E+06   5.7909129E-01   2.8150196E+01
    5.9720   2.1082320E+07   4.2365622E+06   5.7919433E-01   2.8151071E+01
    5.9730   2.1083379E+07   4.2368840E+06   5.7929738E-01   2.8151945E+01
    5.9740   2.1084437E+07   4.2372054E+06   5.7940041E-01   2.8152818E+01
    5.9750   2.1085493E+07   4.2375264E+06   5.7950345E-01   2.8153691E+01
    5.9760   2.1086547E+07   4.2378471E+06   5.7960650E-01   2.8154564E+01
    5.9770   2.1087599E+07   4.2381674E+06   5.7970953E-01   2.8155436E+01
    5.9780   2.1088650E+07   4.2384873E+06   5.7981258E-01   2.8156308E+01
    5.9790   2.1089699E+07   4.2388069E+06   5.7991562E-01   2.8157178E+01
    5.9800   2.1090746E+07   4.2391261E+06   5.8001866E-01   2.8158049E+01
    5.9810   2.1091791E+07   4.2394449E+06   5.8012171E-01   2.8158919E+01
    5.9820   2.1092835E+07   4.2397634E+06   5.8022475E-01   2.8159788E+01
    5.9830   2.1093877E+07   4.2400815E+06   5.8032779E-01   2.8160657E+01
    5.9840   2.1094917E+07   4.2403993E+06   5.8043083E-01   2.8161525E+01
    5.9850   2.1095956E+07   4.2407166E+06   5.8053387E-01   2.8162393E+01
    5.9860   2.1096992E+07   4.2410336E+06   5.8063691E-01   2.8163260E+01
    5.9870   2.1098027E+07   4.2413503E+06   5.8073995E-01   2.8164126E+01
    5.9880   2.1099060E+07   4.2416665E+06   5.8084299E-01   2.8164992E+01
    5.9890   2.1100092E+07   4.2419824E+06   5.8094604E-01   2.8165858E+01
    5.9900   2.1101122E+07   4.2422979E+06   5.8104907E-01   2.8166723E+01
    5.9910   2.1102150E+07   4.2426131E+06   5.8115212E-01   2.8167587E+01
    5.9920   2.1103176E+07   4.2429279E+06   5.8125516E-01   2.8168451E+01
    5.9930   2.1104200E+07   4.2432424E+06   5.8135820E-01   2.8169314E+01
    5.9940   2.1105223E+07   4.2435565E+06   5.8146124E-01   2.8170177E+01
    5.9950   2.1106244E+07   4.2438702E+06   5.8156428E-01   2.8171039E+01
    5.9960   2.1107264E+07   4.2441836E+06   5.8166733E-01   2.8171901E+01
    5.9970   2.1108281E+07   4.2444966E+06   5.8177037E-01   2.8172762E+01
    5.9980   2.1109297E+07   4.2448092E+06   5.8187341E-01   2.8173623E+01
    5.9990   2.1110311E+07   4.2451215E+06   5.8197646E-01   2.8174483E+01
    6.0000   2.1111324E+07   4.2454334E+06   5.8207949E-01   2.8175343E+01
    6.0010   2.1112334E+07   4.2457358E+06   5.8217354E-01   2.8176202E+01
    6.0020   2.1113344E+07   4.2460379E+06   5.8226759E-01   2.8177060E+01
    6.0030   2.1114351E+07   4.2463396E+06   5.8236164E-01   2.8177918E+01
    6.0040   2.1115357E+07   4.2466411E+06   5.8245569E-01   2.8178776E+01
    6.0050   2.1116362E+07   4.2469421E+06   5.8254974E-01   2.8179632E+01
    6.0060   2.1117365E+07   4.2472428E+06   5.8264379E-01   2.8180489E+01
    6.0070   2.1118366E+07   4.2475432E+06   5.8273783E-01   2.8181345E+01
    6.0080   2.1119365E+07   4.2478432E+06   5.8283188E-01   2.8182200E+01
    6.0090   2.1120363E+07   4.2481429E+06   5.8292593E-01   2.8183055E+01
    6.0100   2.1121359E+07   4.2484422E+06   5.8301998E-01   2.8183909E+01
    6.0110   2.1122353E+07   4.2487412E+06   5.8311403E-01   2.8184763E+01
    6.0120   2.1123346E+07   4.2490398E+06   5.8320808E-01   2.8185616E+01
    6.0130   2.1124337E+07   4.2493381E+06   5.8330213E-01   2.8186468E+01
    6.0140   2.1125327E+07   4.2496361E+06   5.8339618E-01   2.8187320E+01
    6.0150   2.1126315E+07   4.2499337E+06   5.8349023E-01   2.8188172E+01
    6.0160   2.1127301E+07   4.2502310E+06   5.8358428E-01   2.8189023E+01
    6.0170   2.1128286E+07   4.2505279E+06   5.8367832E-01   2.8189874E+01
    6.0180   2.1129269E+07   4.2508245E+06   5.8377237E-01   2.8190723E+01
    6.0190   2.1130250E+07   4.2511208E+06   5.8386642E-01   2.8191573E+01
    6.0200   2.1131230E+07   4.2514167E+06   5.8396047E-01   2.8192422E+01
    6.0210   2.1132208E+07   4.2517122E+06   5.8405452E-01   2.8193270E+01
    6.0220   2.1133184E+07   4.2520075E+06   5.8414857E-01   2.8194118E+01
    6.0230   2.1134159E+07   4.2523025E+06   5.8424261E-01   2.8194965E+01
    6.0240   2.1135132E+07   4.2525971E+06   5.8433666E-01   2.8195812E+01
    6.0250   2.1136104E+07   4.2528913E+06   5.8443071E-01   2.8196658E+01
    6.0260   2.1137074E+07   4.2531852E+06   5.8452476E-01   2.8197504E+01
    6.0270   2.1138042E+07   4.2534788E+06   5.8461881E-01   2.8198349E+01
    6.0280   2.1139009E+07   4.2537721E+06   5.8471286E-01   2.8199194E+01
    6.0290   2.1139974E+07   4.2540650E+06   5.8480691E-01   2.8200038E+01
    6.0300   2.1140938E+07   4.2543576E+06   5.8490096E-01   2.8200882E+01
    6.0310   2.1141900E+07   4.2546498E+06   5.8499501E-01   2.8201725E+01
    6.0320   2.1142860E+07   4.2549418E+06   5.8508906E-01   2.8202568E+01
    6.0330   2.1143819E+07   4.2552335E+06   5.8518310E-01   2.8203410E+01
    6.0340   2.1144776E+07   4.2555248E+06   5.8527715E-01   2.8204251E+01
    6.0350   2.1145732E+07   4.2558157E+06   5.8537120E-01   2.8205092E+01
    6.0360   2.1146686E+07   4.2561064E+06   5.8546525E-01   2.8205933E+01
    6.0370   2.1147639E+07   4.2563968E+06   5.8555930E-01   2.8206773E+01
    6.0380   2.1148590E+07   4.2566868E+06   5.8565335E-01   2.8207612E+01
    6.0390   2.1149539E+07   4.2569766E+06   5.8574740E-01   2.8208451E+01
    6.0400   2.1150487E+07   4.2572660E+06   5.8584145E-01   2.8209289E+01
    6.0410   2.1151434E+07   4.2575551E+06   5.8593550E-01   2.8210127E+01
    6.0420   2.1152379E+07   4.2578439E+06   5.8602954E-01   2.8210965E+01
    6.0430   2.1153322E+07   4.2581324E+06   5.8612359E-01   2.8211801E+01
    6.0440   2.1154264E+07   4.2584206E+06   5.8621764E-01   2.8212638E+01
    6.0450   2.1155205E+07   4.2587085E+06   5.8631169E-01   2.8213474E+01
    6.0460   2.1156144E+07   4.2589961E+06   5.8640574E-01   2.8214309E+01
    6.0470   2.1157081E+07   4.2592833E+06   5.8649979E-01   2.8215144E+01
    6.0480   2.1158017E+07   4.2595704E+06   5.8659383E-01   2.8215978E+01
    6.0490   2.1158952E+07   4.2598570E+06   5.8668789E-01   2.8216811E+01
    6.0500   2.1159885E+07   4.2601435E+06   5.8678193E-01   2.8217645E+01
    6.0510   2.1160817E+07   4.2604296E+06   5.8687598E-01   2.8218477E+01
    6.0520   2.1161747E+07   4.2607154E+06   5.8697003E-01   2.8219309E+01
    6.0530   2.1162676E+07   4.2610009E+06   5.8706408E-01   2.8220141E+01
    6.0540   2.1163603E+07   4.2612862E+06   5.8715813E-01   2.8220972E+01
    6.0550   2.1164529E+07   4.2615712E+06   5.8725218E-01   2.8221803E+01
    6.0560   2.1165454E+07   4.2618559E+06   5.8734622E-01   2.8222633E+01
    6.0570   2.1166377E+07   4.2621403E+06   5.8744028E-01   2.8223462E+01
    6.0580   2.1167299E+07   4.2624244E+06   5.8753433E-01   2.8224292E+01
    6.0590   2.1168220E+07   4.2627082E+06   5.8762838E-01   2.8225120E+01
    6.0600   2.1169139E+07   4.2629918E+06   5.8772242E-01   2.8225948E+01
    6.0610   2.1170057E+07   4.2632751E+06   5.8781647E-01   2.8226776E+01
    6.0620   2.1170973E+07   4.2635582E+06   5.8791052E-01   2.8227603E+01
    6.0630   2.1171888E+07   4.2638409E+06   5.8800457E-01   2.8228429E+01
    6.0640   2.1172802E+07   4.2641234E+06   5.8809862E-01   2.8229255E+01
    6.0650   2.1173715E+07   4.2644057E+06   5.8819267E-01   2.8230080E+01
    6.0660   2.1174626E+07   4.2646877E+06   5.8828671E-01   2.8230905E+01
    6.0670   2.1175536E+07   4.2649694E+06   5.8838077E-01   2.8231730E+01
    6.0680   2.1176444E+07   4.2652508E+06   5.8847481E-01   2.8232554E+01
    6.0690   2.1177352E+07   4.2655320E+06   5.8856886E-01   2.8233377E+01
    6.0700   2.1178258E+07   4.2658130E+06   5.8866291E-01   2.8234200E+01
    6.0710   2.1179162E+07   4.2660937E+06   5.8875696E-01   2.8235022E+01
    6.0720   2.1180066E+07   4.2663742E+06   5.8885101E-01   2.8235844E+01
    6.0730   2.1180968E+07   4.2666544E+06   5.8894506E-01   2.8236666E+01
    6.0740   2.1181870E+07   4.2669344E+06   5.8903911E-01   2.8237486E+01
    6.0750   2.1182769E+07   4.2672141E+06   5.8913316E-01   2.8238307E+01
    6.0760   2.1183668E+07   4.2674936E+06   5.8922720E-01   2.8239126E+01
    6.0770   2.1184566E+07   4.2677729E+06   5.8932125E-01   2.8239946E+01
    6.0780   2.1185462E+07   4.2680519E+06   5.8941530E-01   2.8240765E+01
    6.0790   2.1186357E+07   4.2683306E+06   5.8950934E-01   2.8241583E+01
    6.0800   2.1187251E+07   4.2686092E+06   5.8960340E-01   2.8242401E+01
    6.0810   2.1188144E+07   4.2688876E+06   5.8969744E-01   2.8243218E+01
    6.0820   2.1189036E+07   4.2691657E+06   5.8979149E-01   2.8244035E+01
    6.0830   2.1189926E+07   4.2694436E+06   5.8988554E-01   2.8244851E+01
    6.0840   2.1190816E+07   4.2697212E+06   5.8997960E-01   2.8245667E+01
    6.0850   2.1191704E+07   4.2699987E+06   5.9007365E-01   2.8246482E+01
    6.0860   2.1192591E+07   4.2702759E+06   5.9016769E-01   2.8247297E+01
    6.0870   2.1193478E+07   4.2705529E+06   5.9026174E-01   2.8248111E+01
    6.0880   2.1194363E+07   4.2708297E+06   5.9035579E-01   2.8248924E+01
    6.0890   2.1195247E+07   4.2711063E+06   5.9044983E-01   2.8249738E+01
    6.0900   2.1196130E+07   4.2713827E+06   5.9054388E-01   2.8250550E+01
    6.0910   2.1197012E+07   4.2716589E+06   5.9063793E-01   2.8251363E+01
    6.0920   2.1197893E+07   4.2719349E+06   5.9073198E-01   2.8252174E+01
    6.0930   2.1198773E+07   4.2722107E+06   5.9082603E-01   2.8252985E+01
    6.0940   2.1199652E+07   4.2724863E+06   5.9092008E-01   2.8253796E+01
    6.0950   2.1200530E+07   4.2727617E+06   5.9101413E-01   2.8254606E+01
    6.0960   2.1201407E+07   4.2730370E+06   5.9110818E-01   2.8255416E+01
    6.0970   2.1202283E+07   4.2733120E+06   5.9120224E-01   2.8256225E+01
    6.0980   2.1203158E+07   4.2735868E+06   5.9129628E-01   2.8257034E+01
    6.0990   2.1204032E+07   4.2738615E+06   5.9139032E-01   2.8257842E+01
    6.1000   2.1204905E+07   4.2741359E+06   5.9148437E-01   2.8258650E+01
    6.1010   2.1205778E+07   4.2744004E+06   5.9156840E-01   2.8259457E+01
    6.1020   2.1206649E+07   4.2746646E+06   5.9165243E-01   2.8260263E+01
    6.1030   2.1207521E+07   4.2749287E+06   5.9173646E-01   2.8261070E+01
    6.1040   2.1208391E+07   4.2751927E+06   5.9182048E-01   2.8261875E+01
    6.1050   2.1209260E+07   4.2754565E+06   5.9190450E-01   2.8262680E+01
    6.1060   2.1210129E+07   4.2757201E+06   5.9198853E-01   2.8263485E+01
    6.1070   2.1210997E+07   4.2759836E+06   5.9207255E-01   2.8264289E+01
    6.1080   2.1211864E+07   4.2762469E+06   5.9215658E-01   2.8265093E+01
    6.1090   2.1212730E+07   4.2765101E+06   5.9224061E-01   2.8265896E+01
    6.1100   2.1213596E+07   4.2767731E+06   5.9232463E-01   2.8266699E+01
    6.1110   2.1214461E+07   4.2770359E+06   5.9240866E-01   2.8267501E+01
    6.1120   2.1215325E+07   4.2772987E+06   5.9249268E-01   2.8268302E+01
    6.1130   2.1216188E+07   4.2775612E+06   5.9257671E-01   2.8269103E+01
    6.1140   2.1217051E+07   4.2778237E+06   5.9266074E-01   2.8269904E+01
    6.1150   2.1217913E+07   4.2780860E+06   5.9274477E-01   2.8270704E+01
    6.1160   2.1218774E+07   4.2783481E+06   5.9282879E-01   2.8271504E+01
    6.1170   2.1219634E+07   4.2786101E+06   5.9291281E-01   2.8272303E+01
    6.1180   2.1220494E+07   4.2788720E+06   5.9299684E-01   2.8273102E+01
    6.1190   2.1221353E+07   4.2791338E+06   5.9308086E-01   2.8273900E+01
    6.1200   2.1222211E+07   4.2793954E+06   5.9316489E-01   2.8274697E+01
    6.1210   2.1223069E+07   4.2796568E+06   5.9324892E-01   2.8275495E+01
    6.1220   2.1223926E+07   4.2799182E+06   5.9333294E-01   2.8276291E+01
    6.1230   2.1224782E+07   4.2801795E+06   5.9341697E-01   2.8277087E+01
    6.1240   2.1225638E+07   4.2804406E+06   5.9350099E-01   2.8277883E+01
    6.1250   2.1226493E+07   4.2807016E+06   5.9358501E-01   2.8278678E+01
    6.1260   2.1227348E+07   4.2809625E+06   5.9366904E-01   2.8279473E+01
    6.1270   2.1228202E+07   4.2812232E+06   5.9375307E-01   2.8280267E+01
    6.1280   2.1229055E+07   4.2814839E+06   5.9383709E-01   2.8281061E+01
    6.1290   2.1229908E+07   4.2817444E+06   5.9392112E-01   2.8281854E+01
    6.1300   2.1230760E+07   4.2820049E+06   5.9400515E-01   2.8282647E+01
    6.1310   2.1231612E+07   4.2822652E+06   5.9408917E-01   2.8283439E+01
    6.1320   2.1232463E+07   4.2825254E+06   5.9417319E-01   2.8284231E+01
    6.1330   2.1233314E+07   4.2827855E+06   5.9425722E-01   2.8285022E+01
    6.1340   2.1234164E+07   4.2830456E+06   5.9434124E-01   2.8285813E+01
    6.1350   2.1235013E+07   4.2833055E+06   5.9442527E-01   2.8286603E+01
    6.1360   2.1235862E+07   4.2835653E+06   5.9450930E-01   2.8287393E+01
    6.1370   2.1236711E+07   4.2838251E+06   5.9459332E-01   2.8288182E+01
    6.1380   2.1237559E+07   4.2840847E+06   5.9467735E-01   2.8288971E+01
    6.1390   2.1238407E+07   4.2843443E+06   5.9476138E-01   2.8289759E+01
    6.1400   2.1239254E+07   4.2846038E+06   5.9484540E-01   2.8290547E+01
    6.1410   2.1240101E+07   4.2848632E+06   5.9492943E-01   2.8291334E+01
    6.1420   2.1240947E+07   4.2851225E+06   5.9501346E-01   2.8292121E+01
    6.1430   2.1241793E+07   4.2853817E+06   5.9509748E-01   2.8292907E+01
    6.1440   2.1242639E+07   4.2856409E+06   5.9518150E-01   2.8293693E+01
    6.1450   2.1243484E+07   4.2859000E+06   5.9526553E-01   2.8294478E+01
