
These predictions were generated by SubDyn on 08-Jun-2026 at 17:07:19.




    Time	  IntfRDYss	   M1N1FKze	   M1N2FKze	   M1N3FKze	   M2N1FKze	   M2N2FKze	   M2N3FKze	   M1N1FKye	   M1N2FKye	   M1N3FKye	   M2N1FKye	   M2N2FKye	   M2N3FKye	   M1N1MKxe	   M1N2MKxe	   M1N3MKxe	   M2N1MKxe	   M2N2MKxe	   M2N3MKxe
   64.7100	-1.1294E+00	-1.0906E+06	-8.2236E+05	-5.5415E+05	-5.5415E+05	-2.8594E+05	-1.7734E+04	 5.1528E+05	 3.8855E+05	 2.6183E+05	 2.6183E+05	 1.3510E+05	 8.3787E+03	-2.6267E+06	-1.4969E+06	-6.8389E+05	-6.8389E+05	-1.8773E+05	-8.3788E+03
   64.7200	-1.1296E+00	-1.0907E+06	-8.2243E+05	-5.5420E+05	-5.5420E+05	-2.8597E+05	-1.7735E+04	 5.1509E+05	 3.8841E+05	 2.6173E+05	 2.6173E+05	 1.3505E+05	 8.3758E+03	-2.6257E+06	-1.4963E+06	-6.8364E+05	-6.8364E+05	-1.8766E+05	-8.3752E+03
   64.7300	-1.1298E+00	-1.0907E+06	-8.2250E+05	-5.5424E+05	-5.5424E+05	-2.8599E+05	-1.7736E+04	 5.1490E+05	 3.8826E+05	 2.6163E+05	 2.6163E+05	 1.3500E+05	 8.3726E+03	-2.6247E+06	-1.4958E+06	-6.8339E+05	-6.8339E+05	-1.8759E+05	-8.3722E+03
   64.7400	-1.1299E+00	-1.0908E+06	-8.2256E+05	-5.5429E+05	-5.5429E+05	-2.8601E+05	-1.7738E+04	 5.1471E+05	 3.8812E+05	 2.6154E+05	 2.6154E+05	 1.3495E+05	 8.3694E+03	-2.6237E+06	-1.4952E+06	-6.8314E+05	-6.8314E+05	-1.8752E+05	-8.3698E+03
   64.7500	-1.1301E+00	-1.0909E+06	-8.2263E+05	-5.5433E+05	-5.5433E+05	-2.8604E+05	-1.7740E+04	 5.1451E+05	 3.8798E+05	 2.6144E+05	 2.6144E+05	 1.3490E+05	 8.3662E+03	-2.6228E+06	-1.4947E+06	-6.8288E+05	-6.8288E+05	-1.8745E+05	-8.3665E+03
   64.7600	-1.1303E+00	-1.0910E+06	-8.2270E+05	-5.5438E+05	-5.5438E+05	-2.8606E+05	-1.7741E+04	 5.1432E+05	 3.8783E+05	 2.6134E+05	 2.6134E+05	 1.3485E+05	 8.3631E+03	-2.6218E+06	-1.4941E+06	-6.8263E+05	-6.8263E+05	-1.8738E+05	-8.3631E+03
   64.7700	-1.1305E+00	-1.0911E+06	-8.2277E+05	-5.5442E+05	-5.5443E+05	-2.8608E+05	-1.7742E+04	 5.1413E+05	 3.8769E+05	 2.6125E+05	 2.6125E+05	 1.3480E+05	 8.3599E+03	-2.6208E+06	-1.4936E+06	-6.8238E+05	-6.8238E+05	-1.8731E+05	-8.3608E+03
   64.7800	-1.1306E+00	-1.0912E+06	-8.2283E+05	-5.5447E+05	-5.5447E+05	-2.8611E+05	-1.7744E+04	 5.1394E+05	 3.8755E+05	 2.6115E+05	 2.6115E+05	 1.3475E+05	 8.3570E+03	-2.6199E+06	-1.4930E+06	-6.8213E+05	-6.8213E+05	-1.8725E+05	-8.3568E+03
   64.7900	-1.1308E+00	-1.0913E+06	-8.2290E+05	-5.5452E+05	-5.5452E+05	-2.8613E+05	-1.7745E+04	 5.1375E+05	 3.8740E+05	 2.6105E+05	 2.6105E+05	 1.3470E+05	 8.3540E+03	-2.6189E+06	-1.4924E+06	-6.8187E+05	-6.8187E+05	-1.8718E+05	-8.3540E+03
   64.8000	-1.1310E+00	-1.0914E+06	-8.2297E+05	-5.5456E+05	-5.5456E+05	-2.8615E+05	-1.7747E+04	 5.1356E+05	 3.8726E+05	 2.6096E+05	 2.6096E+05	 1.3465E+05	 8.3509E+03	-2.6179E+06	-1.4919E+06	-6.8162E+05	-6.8162E+05	-1.8711E+05	-8.3511E+03
   64.8100	-1.1311E+00	-1.0915E+06	-8.2304E+05	-5.5461E+05	-5.5461E+05	-2.8618E+05	-1.7748E+04	 5.1337E+05	 3.8712E+05	 2.6086E+05	 2.6086E+05	 1.3460E+05	 8.3476E+03	-2.6169E+06	-1.4913E+06	-6.8137E+05	-6.8137E+05	-1.8704E+05	-8.3477E+03
   64.8200	-1.1313E+00	-1.0916E+06	-8.2310E+05	-5.5465E+05	-5.5465E+05	-2.8620E+05	-1.7749E+04	 5.1318E+05	 3.8697E+05	 2.6076E+05	 2.6076E+05	 1.3455E+05	 8.3445E+03	-2.6160E+06	-1.4908E+06	-6.8112E+05	-6.8112E+05	-1.8697E+05	-8.3448E+03
   64.8300	-1.1315E+00	-1.0916E+06	-8.2317E+05	-5.5470E+05	-5.5470E+05	-2.8622E+05	-1.7751E+04	 5.1299E+05	 3.8683E+05	 2.6067E+05	 2.6067E+05	 1.3450E+05	 8.3413E+03	-2.6150E+06	-1.4902E+06	-6.8086E+05	-6.8086E+05	-1.8690E+05	-8.3416E+03
   64.8400	-1.1317E+00	-1.0917E+06	-8.2324E+05	-5.5474E+05	-5.5474E+05	-2.8625E+05	-1.7753E+04	 5.1280E+05	 3.8669E+05	 2.6057E+05	 2.6057E+05	 1.3445E+05	 8.3383E+03	-2.6140E+06	-1.4897E+06	-6.8061E+05	-6.8061E+05	-1.8683E+05	-8.3387E+03
   64.8500	-1.1318E+00	-1.0918E+06	-8.2331E+05	-5.5479E+05	-5.5479E+05	-2.8627E+05	-1.7754E+04	 5.1261E+05	 3.8654E+05	 2.6047E+05	 2.6047E+05	 1.3440E+05	 8.3350E+03	-2.6131E+06	-1.4891E+06	-6.8036E+05	-6.8036E+05	-1.8676E+05	-8.3356E+03
   64.8600	-1.1320E+00	-1.0919E+06	-8.2337E+05	-5.5483E+05	-5.5483E+05	-2.8630E+05	-1.7756E+04	 5.1242E+05	 3.8640E+05	 2.6038E+05	 2.6038E+05	 1.3435E+05	 8.3323E+03	-2.6121E+06	-1.4886E+06	-6.8010E+05	-6.8010E+05	-1.8669E+05	-8.3321E+03
   64.8700	-1.1322E+00	-1.0920E+06	-8.2344E+05	-5.5488E+05	-5.5488E+05	-2.8632E+05	-1.7757E+04	 5.1223E+05	 3.8625E+05	 2.6028E+05	 2.6028E+05	 1.3430E+05	 8.3291E+03	-2.6111E+06	-1.4880E+06	-6.7985E+05	-6.7985E+05	-1.8662E+05	-8.3294E+03
   64.8800	-1.1324E+00	-1.0921E+06	-8.2351E+05	-5.5493E+05	-5.5493E+05	-2.8634E+05	-1.7758E+04	 5.1204E+05	 3.8611E+05	 2.6018E+05	 2.6018E+05	 1.3425E+05	 8.3259E+03	-2.6101E+06	-1.4875E+06	-6.7960E+05	-6.7960E+05	-1.8655E+05	-8.3264E+03
   64.8900	-1.1325E+00	-1.0922E+06	-8.2358E+05	-5.5497E+05	-5.5497E+05	-2.8637E+05	-1.7760E+04	 5.1185E+05	 3.8597E+05	 2.6009E+05	 2.6009E+05	 1.3420E+05	 8.3225E+03	-2.6092E+06	-1.4869E+06	-6.7934E+05	-6.7934E+05	-1.8648E+05	-8.3232E+03
   64.9000	-1.1327E+00	-1.0923E+06	-8.2364E+05	-5.5502E+05	-5.5502E+05	-2.8639E+05	-1.7761E+04	 5.1166E+05	 3.8582E+05	 2.5999E+05	 2.5999E+05	 1.3415E+05	 8.3200E+03	-2.6082E+06	-1.4864E+06	-6.7909E+05	-6.7909E+05	-1.8641E+05	-8.3196E+03
   64.9100	-1.1329E+00	-1.0924E+06	-8.2371E+05	-5.5506E+05	-5.5506E+05	-2.8641E+05	-1.7763E+04	 5.1147E+05	 3.8568E+05	 2.5989E+05	 2.5989E+05	 1.3410E+05	 8.3169E+03	-2.6072E+06	-1.4858E+06	-6.7884E+05	-6.7884E+05	-1.8634E+05	-8.3173E+03
   64.9200	-1.1331E+00	-1.0924E+06	-8.2378E+05	-5.5511E+05	-5.5511E+05	-2.8644E+05	-1.7764E+04	 5.1128E+05	 3.8554E+05	 2.5979E+05	 2.5979E+05	 1.3405E+05	 8.3139E+03	-2.6063E+06	-1.4852E+06	-6.7859E+05	-6.7858E+05	-1.8627E+05	-8.3134E+03
   64.9300	-1.1332E+00	-1.0925E+06	-8.2385E+05	-5.5515E+05	-5.5515E+05	-2.8646E+05	-1.7766E+04	 5.1109E+05	 3.8539E+05	 2.5970E+05	 2.5970E+05	 1.3400E+05	 8.3104E+03	-2.6053E+06	-1.4847E+06	-6.7833E+05	-6.7833E+05	-1.8620E+05	-8.3108E+03
   64.9400	-1.1334E+00	-1.0926E+06	-8.2391E+05	-5.5520E+05	-5.5520E+05	-2.8648E+05	-1.7767E+04	 5.1089E+05	 3.8525E+05	 2.5960E+05	 2.5960E+05	 1.3395E+05	 8.3075E+03	-2.6043E+06	-1.4841E+06	-6.7808E+05	-6.7808E+05	-1.8613E+05	-8.3069E+03
   64.9500	-1.1336E+00	-1.0927E+06	-8.2398E+05	-5.5524E+05	-5.5524E+05	-2.8651E+05	-1.7768E+04	 5.1070E+05	 3.8510E+05	 2.5950E+05	 2.5950E+05	 1.3390E+05	 8.3042E+03	-2.6033E+06	-1.4836E+06	-6.7783E+05	-6.7783E+05	-1.8607E+05	-8.3046E+03
   64.9600	-1.1338E+00	-1.0928E+06	-8.2405E+05	-5.5529E+05	-5.5529E+05	-2.8653E+05	-1.7770E+04	 5.1051E+05	 3.8496E+05	 2.5941E+05	 2.5941E+05	 1.3385E+05	 8.3010E+03	-2.6024E+06	-1.4830E+06	-6.7757E+05	-6.7757E+05	-1.8600E+05	-8.3014E+03
   64.9700	-1.1339E+00	-1.0929E+06	-8.2411E+05	-5.5533E+05	-5.5533E+05	-2.8655E+05	-1.7771E+04	 5.1032E+05	 3.8482E+05	 2.5931E+05	 2.5931E+05	 1.3380E+05	 8.2979E+03	-2.6014E+06	-1.4825E+06	-6.7732E+05	-6.7732E+05	-1.8593E+05	-8.2989E+03
   64.9800	-1.1341E+00	-1.0930E+06	-8.2418E+05	-5.5538E+05	-5.5538E+05	-2.8658E+05	-1.7773E+04	 5.1013E+05	 3.8467E+05	 2.5921E+05	 2.5921E+05	 1.3375E+05	 8.2949E+03	-2.6004E+06	-1.4819E+06	-6.7707E+05	-6.7707E+05	-1.8586E+05	-8.2960E+03
   64.9900	-1.1343E+00	-1.0931E+06	-8.2425E+05	-5.5542E+05	-5.5542E+05	-2.8660E+05	-1.7774E+04	 5.0994E+05	 3.8453E+05	 2.5912E+05	 2.5912E+05	 1.3370E+05	 8.2917E+03	-2.5995E+06	-1.4814E+06	-6.7681E+05	-6.7681E+05	-1.8579E+05	-8.2922E+03
   65.0000	-1.1345E+00	-1.0932E+06	-8.2432E+05	-5.5547E+05	-5.5547E+05	-2.8662E+05	-1.7776E+04	 5.0975E+05	 3.8438E+05	 2.5902E+05	 2.5902E+05	 1.3365E+05	 8.2888E+03	-2.5985E+06	-1.4808E+06	-6.7656E+05	-6.7656E+05	-1.8572E+05	-8.2894E+03
   65.0100	-1.1346E+00	-1.0933E+06	-8.2438E+05	-5.5551E+05	-5.5551E+05	-2.8665E+05	-1.7777E+04	 5.0956E+05	 3.8424E+05	 2.5892E+05	 2.5892E+05	 1.3360E+05	 8.2856E+03	-2.5975E+06	-1.4803E+06	-6.7631E+05	-6.7631E+05	-1.8565E+05	-8.2858E+03
   65.0200	-1.1348E+00	-1.0933E+06	-8.2445E+05	-5.5556E+05	-5.5556E+05	-2.8667E+05	-1.7778E+04	 5.0937E+05	 3.8410E+05	 2.5883E+05	 2.5883E+05	 1.3355E+05	 8.2826E+03	-2.5965E+06	-1.4797E+06	-6.7605E+05	-6.7605E+05	-1.8558E+05	-8.2836E+03
   65.0300	-1.1350E+00	-1.0934E+06	-8.2452E+05	-5.5560E+05	-5.5560E+05	-2.8669E+05	-1.7780E+04	 5.0918E+05	 3.8395E+05	 2.5873E+05	 2.5873E+05	 1.3350E+05	 8.2795E+03	-2.5956E+06	-1.4792E+06	-6.7580E+05	-6.7580E+05	-1.8551E+05	-8.2796E+03
   65.0400	-1.1352E+00	-1.0935E+06	-8.2458E+05	-5.5565E+05	-5.5565E+05	-2.8672E+05	-1.7781E+04	 5.0899E+05	 3.8381E+05	 2.5863E+05	 2.5863E+05	 1.3345E+05	 8.2763E+03	-2.5946E+06	-1.4786E+06	-6.7555E+05	-6.7555E+05	-1.8544E+05	-8.2768E+03
   65.0500	-1.1353E+00	-1.0936E+06	-8.2465E+05	-5.5569E+05	-5.5569E+05	-2.8674E+05	-1.7783E+04	 5.0880E+05	 3.8367E+05	 2.5853E+05	 2.5853E+05	 1.3340E+05	 8.2728E+03	-2.5936E+06	-1.4780E+06	-6.7529E+05	-6.7529E+05	-1.8537E+05	-8.2737E+03
   65.0600	-1.1355E+00	-1.0937E+06	-8.2472E+05	-5.5574E+05	-5.5574E+05	-2.8676E+05	-1.7784E+04	 5.0861E+05	 3.8352E+05	 2.5844E+05	 2.5844E+05	 1.3335E+05	 8.2702E+03	-2.5926E+06	-1.4775E+06	-6.7504E+05	-6.7504E+05	-1.8530E+05	-8.2706E+03
   65.0700	-1.1357E+00	-1.0938E+06	-8.2478E+05	-5.5579E+05	-5.5579E+05	-2.8679E+05	-1.7786E+04	 5.0841E+05	 3.8338E+05	 2.5834E+05	 2.5834E+05	 1.3330E+05	 8.2667E+03	-2.5917E+06	-1.4769E+06	-6.7479E+05	-6.7479E+05	-1.8523E+05	-8.2678E+03
   65.0800	-1.1359E+00	-1.0939E+06	-8.2485E+05	-5.5583E+05	-5.5583E+05	-2.8681E+05	-1.7787E+04	 5.0822E+05	 3.8323E+05	 2.5824E+05	 2.5824E+05	 1.3325E+05	 8.2635E+03	-2.5907E+06	-1.4764E+06	-6.7453E+05	-6.7453E+05	-1.8516E+05	-8.2642E+03
   65.0900	-1.1360E+00	-1.0940E+06	-8.2492E+05	-5.5588E+05	-5.5588E+05	-2.8683E+05	-1.7789E+04	 5.0803E+05	 3.8309E+05	 2.5815E+05	 2.5815E+05	 1.3320E+05	 8.2608E+03	-2.5897E+06	-1.4758E+06	-6.7428E+05	-6.7428E+05	-1.8509E+05	-8.2619E+03
   65.1000	-1.1362E+00	-1.0941E+06	-8.2499E+05	-5.5592E+05	-5.5592E+05	-2.8686E+05	-1.7790E+04	 5.0784E+05	 3.8295E+05	 2.5805E+05	 2.5805E+05	 1.3315E+05	 8.2575E+03	-2.5888E+06	-1.4753E+06	-6.7403E+05	-6.7403E+05	-1.8502E+05	-8.2588E+03
   65.1100	-1.1364E+00	-1.0941E+06	-8.2505E+05	-5.5597E+05	-5.5597E+05	-2.8688E+05	-1.7791E+04	 5.0765E+05	 3.8280E+05	 2.5795E+05	 2.5795E+05	 1.3310E+05	 8.2546E+03	-2.5878E+06	-1.4747E+06	-6.7377E+05	-6.7377E+05	-1.8495E+05	-8.2549E+03
   65.1200	-1.1366E+00	-1.0942E+06	-8.2512E+05	-5.5601E+05	-5.5601E+05	-2.8690E+05	-1.7793E+04	 5.0746E+05	 3.8266E+05	 2.5786E+05	 2.5786E+05	 1.3305E+05	 8.2514E+03	-2.5868E+06	-1.4742E+06	-6.7352E+05	-6.7352E+05	-1.8488E+05	-8.2515E+03
   65.1300	-1.1367E+00	-1.0943E+06	-8.2519E+05	-5.5606E+05	-5.5606E+05	-2.8692E+05	-1.7794E+04	 5.0727E+05	 3.8251E+05	 2.5776E+05	 2.5776E+05	 1.3300E+05	 8.2483E+03	-2.5858E+06	-1.4736E+06	-6.7327E+05	-6.7327E+05	-1.8481E+05	-8.2491E+03
   65.1400	-1.1369E+00	-1.0944E+06	-8.2525E+05	-5.5610E+05	-5.5610E+05	-2.8695E+05	-1.7796E+04	 5.0708E+05	 3.8237E+05	 2.5766E+05	 2.5766E+05	 1.3295E+05	 8.2456E+03	-2.5849E+06	-1.4731E+06	-6.7301E+05	-6.7301E+05	-1.8474E+05	-8.2443E+03
   65.1500	-1.1371E+00	-1.0945E+06	-8.2532E+05	-5.5615E+05	-5.5615E+05	-2.8697E+05	-1.7797E+04	 5.0689E+05	 3.8223E+05	 2.5756E+05	 2.5756E+05	 1.3290E+05	 8.2424E+03	-2.5839E+06	-1.4725E+06	-6.7276E+05	-6.7276E+05	-1.8467E+05	-8.2420E+03
   65.1600	-1.1373E+00	-1.0946E+06	-8.2539E+05	-5.5619E+05	-5.5619E+05	-2.8699E+05	-1.7799E+04	 5.0670E+05	 3.8208E+05	 2.5747E+05	 2.5747E+05	 1.3285E+05	 8.2391E+03	-2.5829E+06	-1.4719E+06	-6.7251E+05	-6.7250E+05	-1.8460E+05	-8.2399E+03
   65.1700	-1.1374E+00	-1.0947E+06	-8.2545E+05	-5.5624E+05	-5.5624E+05	-2.8702E+05	-1.7800E+04	 5.0650E+05	 3.8194E+05	 2.5737E+05	 2.5737E+05	 1.3280E+05	 8.2363E+03	-2.5819E+06	-1.4714E+06	-6.7225E+05	-6.7225E+05	-1.8454E+05	-8.2362E+03
   65.1800	-1.1376E+00	-1.0948E+06	-8.2552E+05	-5.5628E+05	-5.5628E+05	-2.8704E+05	-1.7802E+04	 5.0631E+05	 3.8179E+05	 2.5727E+05	 2.5727E+05	 1.3275E+05	 8.2334E+03	-2.5810E+06	-1.4708E+06	-6.7200E+05	-6.7200E+05	-1.8447E+05	-8.2324E+03
   65.1900	-1.1378E+00	-1.0948E+06	-8.2559E+05	-5.5632E+05	-5.5632E+05	-2.8706E+05	-1.7803E+04	 5.0612E+05	 3.8165E+05	 2.5718E+05	 2.5718E+05	 1.3270E+05	 8.2298E+03	-2.5800E+06	-1.4703E+06	-6.7175E+05	-6.7174E+05	-1.8440E+05	-8.2298E+03
   65.2000	-1.1380E+00	-1.0949E+06	-8.2565E+05	-5.5637E+05	-5.5637E+05	-2.8709E+05	-1.7805E+04	 5.0593E+05	 3.8150E+05	 2.5708E+05	 2.5708E+05	 1.3265E+05	 8.2270E+03	-2.5790E+06	-1.4697E+06	-6.7149E+05	-6.7149E+05	-1.8433E+05	-8.2262E+03
   65.2100	-1.1381E+00	-1.0950E+06	-8.2572E+05	-5.5641E+05	-5.5641E+05	-2.8711E+05	-1.7806E+04	 5.0574E+05	 3.8136E+05	 2.5698E+05	 2.5698E+05	 1.3260E+05	 8.2237E+03	-2.5780E+06	-1.4692E+06	-6.7124E+05	-6.7124E+05	-1.8426E+05	-8.2239E+03
   65.2200	-1.1383E+00	-1.0951E+06	-8.2579E+05	-5.5646E+05	-5.5646E+05	-2.8713E+05	-1.7807E+04	 5.0555E+05	 3.8122E+05	 2.5688E+05	 2.5688E+05	 1.3255E+05	 8.2206E+03	-2.5771E+06	-1.4686E+06	-6.7098E+05	-6.7098E+05	-1.8419E+05	-8.2204E+03
   65.2300	-1.1385E+00	-1.0952E+06	-8.2585E+05	-5.5650E+05	-5.5650E+05	-2.8716E+05	-1.7809E+04	 5.0536E+05	 3.8107E+05	 2.5679E+05	 2.5679E+05	 1.3250E+05	 8.2174E+03	-2.5761E+06	-1.4681E+06	-6.7073E+05	-6.7073E+05	-1.8412E+05	-8.2175E+03
   65.2400	-1.1387E+00	-1.0953E+06	-8.2592E+05	-5.5655E+05	-5.5655E+05	-2.8718E+05	-1.7811E+04	 5.0517E+05	 3.8093E+05	 2.5669E+05	 2.5669E+05	 1.3245E+05	 8.2142E+03	-2.5751E+06	-1.4675E+06	-6.7048E+05	-6.7048E+05	-1.8405E+05	-8.2149E+03
   65.2500	-1.1388E+00	-1.0954E+06	-8.2598E+05	-5.5659E+05	-5.5659E+05	-2.8720E+05	-1.7812E+04	 5.0498E+05	 3.8078E+05	 2.5659E+05	 2.5659E+05	 1.3240E+05	 8.2112E+03	-2.5741E+06	-1.4669E+06	-6.7022E+05	-6.7022E+05	-1.8398E+05	-8.2115E+03
   65.2600	-1.1390E+00	-1.0955E+06	-8.2605E+05	-5.5664E+05	-5.5664E+05	-2.8723E+05	-1.7813E+04	 5.0478E+05	 3.8064E+05	 2.5650E+05	 2.5650E+05	 1.3235E+05	 8.2083E+03	-2.5732E+06	-1.4664E+06	-6.6997E+05	-6.6997E+05	-1.8391E+05	-8.2076E+03
   65.2700	-1.1392E+00	-1.0956E+06	-8.2612E+05	-5.5668E+05	-5.5668E+05	-2.8725E+05	-1.7815E+04	 5.0459E+05	 3.8050E+05	 2.5640E+05	 2.5640E+05	 1.3230E+05	 8.2050E+03	-2.5722E+06	-1.4658E+06	-6.6972E+05	-6.6972E+05	-1.8384E+05	-8.2057E+03
   65.2800	-1.1394E+00	-1.0956E+06	-8.2618E+05	-5.5673E+05	-5.5673E+05	-2.8727E+05	-1.7816E+04	 5.0440E+05	 3.8035E+05	 2.5630E+05	 2.5630E+05	 1.3225E+05	 8.2021E+03	-2.5712E+06	-1.4653E+06	-6.6946E+05	-6.6946E+05	-1.8377E+05	-8.2017E+03
   65.2900	-1.1395E+00	-1.0957E+06	-8.2625E+05	-5.5677E+05	-5.5677E+05	-2.8730E+05	-1.7818E+04	 5.0421E+05	 3.8021E+05	 2.5621E+05	 2.5620E+05	 1.3220E+05	 8.1988E+03	-2.5702E+06	-1.4647E+06	-6.6921E+05	-6.6921E+05	-1.8370E+05	-8.1991E+03
   65.3000	-1.1397E+00	-1.0958E+06	-8.2632E+05	-5.5682E+05	-5.5682E+05	-2.8732E+05	-1.7819E+04	 5.0402E+05	 3.8006E+05	 2.5611E+05	 2.5611E+05	 1.3215E+05	 8.1956E+03	-2.5693E+06	-1.4642E+06	-6.6895E+05	-6.6895E+05	-1.8363E+05	-8.1963E+03
   65.3100	-1.1399E+00	-1.0959E+06	-8.2638E+05	-5.5686E+05	-5.5686E+05	-2.8734E+05	-1.7820E+04	 5.0383E+05	 3.7992E+05	 2.5601E+05	 2.5601E+05	 1.3210E+05	 8.1925E+03	-2.5683E+06	-1.4636E+06	-6.6870E+05	-6.6870E+05	-1.8356E+05	-8.1930E+03
   65.3200	-1.1400E+00	-1.0960E+06	-8.2645E+05	-5.5691E+05	-5.5691E+05	-2.8736E+05	-1.7822E+04	 5.0364E+05	 3.7978E+05	 2.5591E+05	 2.5591E+05	 1.3205E+05	 8.1896E+03	-2.5673E+06	-1.4631E+06	-6.6845E+05	-6.6845E+05	-1.8349E+05	-8.1889E+03
   65.3300	-1.1402E+00	-1.0961E+06	-8.2652E+05	-5.5695E+05	-5.5695E+05	-2.8739E+05	-1.7823E+04	 5.0345E+05	 3.7963E+05	 2.5582E+05	 2.5582E+05	 1.3200E+05	 8.1863E+03	-2.5663E+06	-1.4625E+06	-6.6819E+05	-6.6819E+05	-1.8342E+05	-8.1867E+03
   65.3400	-1.1404E+00	-1.0962E+06	-8.2658E+05	-5.5700E+05	-5.5700E+05	-2.8741E+05	-1.7824E+04	 5.0325E+05	 3.7949E+05	 2.5572E+05	 2.5572E+05	 1.3195E+05	 8.1832E+03	-2.5654E+06	-1.4619E+06	-6.6794E+05	-6.6794E+05	-1.8335E+05	-8.1839E+03
   65.3500	-1.1406E+00	-1.0963E+06	-8.2665E+05	-5.5704E+05	-5.5704E+05	-2.8743E+05	-1.7826E+04	 5.0306E+05	 3.7934E+05	 2.5562E+05	 2.5562E+05	 1.3190E+05	 8.1802E+03	-2.5644E+06	-1.4614E+06	-6.6768E+05	-6.6768E+05	-1.8328E+05	-8.1800E+03
   65.3600	-1.1407E+00	-1.0963E+06	-8.2671E+05	-5.5709E+05	-5.5709E+05	-2.8746E+05	-1.7827E+04	 5.0287E+05	 3.7920E+05	 2.5552E+05	 2.5552E+05	 1.3185E+05	 8.1772E+03	-2.5634E+06	-1.4608E+06	-6.6743E+05	-6.6743E+05	-1.8321E+05	-8.1771E+03
   65.3700	-1.1409E+00	-1.0964E+06	-8.2678E+05	-5.5713E+05	-5.5713E+05	-2.8748E+05	-1.7829E+04	 5.0268E+05	 3.7905E+05	 2.5543E+05	 2.5543E+05	 1.3180E+05	 8.1737E+03	-2.5624E+06	-1.4603E+06	-6.6718E+05	-6.6718E+05	-1.8314E+05	-8.1744E+03
   65.3800	-1.1411E+00	-1.0965E+06	-8.2685E+05	-5.5717E+05	-5.5717E+05	-2.8750E+05	-1.7830E+04	 5.0249E+05	 3.7891E+05	 2.5533E+05	 2.5533E+05	 1.3175E+05	 8.1710E+03	-2.5615E+06	-1.4597E+06	-6.6692E+05	-6.6692E+05	-1.8307E+05	-8.1700E+03
   65.3900	-1.1413E+00	-1.0966E+06	-8.2691E+05	-5.5722E+05	-5.5722E+05	-2.8753E+05	-1.7832E+04	 5.0230E+05	 3.7876E+05	 2.5523E+05	 2.5523E+05	 1.3170E+05	 8.1675E+03	-2.5605E+06	-1.4592E+06	-6.6667E+05	-6.6667E+05	-1.8300E+05	-8.1678E+03
   65.4000	-1.1414E+00	-1.0967E+06	-8.2698E+05	-5.5726E+05	-5.5726E+05	-2.8755E+05	-1.7833E+04	 5.0211E+05	 3.7862E+05	 2.5514E+05	 2.5514E+05	 1.3165E+05	 8.1646E+03	-2.5595E+06	-1.4586E+06	-6.6641E+05	-6.6641E+05	-1.8293E+05	-8.1645E+03
   65.4100	-1.1416E+00	-1.0968E+06	-8.2705E+05	-5.5731E+05	-5.5731E+05	-2.8757E+05	-1.7834E+04	 5.0191E+05	 3.7848E+05	 2.5504E+05	 2.5504E+05	 1.3160E+05	 8.1617E+03	-2.5585E+06	-1.4581E+06	-6.6616E+05	-6.6616E+05	-1.8286E+05	-8.1613E+03
   65.4200	-1.1418E+00	-1.0969E+06	-8.2711E+05	-5.5735E+05	-5.5735E+05	-2.8759E+05	-1.7836E+04	 5.0172E+05	 3.7833E+05	 2.5494E+05	 2.5494E+05	 1.3155E+05	 8.1585E+03	-2.5576E+06	-1.4575E+06	-6.6591E+05	-6.6591E+05	-1.8279E+05	-8.1587E+03
   65.4300	-1.1420E+00	-1.0970E+06	-8.2718E+05	-5.5740E+05	-5.5740E+05	-2.8762E+05	-1.7838E+04	 5.0153E+05	 3.7819E+05	 2.5484E+05	 2.5484E+05	 1.3150E+05	 8.1550E+03	-2.5566E+06	-1.4569E+06	-6.6565E+05	-6.6565E+05	-1.8272E+05	-8.1551E+03
   65.4400	-1.1421E+00	-1.0970E+06	-8.2724E+05	-5.5744E+05	-5.5744E+05	-2.8764E+05	-1.7839E+04	 5.0134E+05	 3.7804E+05	 2.5475E+05	 2.5475E+05	 1.3145E+05	 8.1518E+03	-2.5556E+06	-1.4564E+06	-6.6540E+05	-6.6540E+05	-1.8265E+05	-8.1528E+03
   65.4500	-1.1423E+00	-1.0971E+06	-8.2731E+05	-5.5749E+05	-5.5749E+05	-2.8766E+05	-1.7840E+04	 5.0115E+05	 3.7790E+05	 2.5465E+05	 2.5465E+05	 1.3140E+05	 8.1491E+03	-2.5546E+06	-1.4558E+06	-6.6514E+05	-6.6514E+05	-1.8258E+05	-8.1491E+03
   65.4600	-1.1425E+00	-1.0972E+06	-8.2738E+05	-5.5753E+05	-5.5753E+05	-2.8769E+05	-1.7842E+04	 5.0096E+05	 3.7775E+05	 2.5455E+05	 2.5455E+05	 1.3135E+05	 8.1458E+03	-2.5537E+06	-1.4553E+06	-6.6489E+05	-6.6489E+05	-1.8251E+05	-8.1458E+03
   65.4700	-1.1427E+00	-1.0973E+06	-8.2744E+05	-5.5758E+05	-5.5758E+05	-2.8771E+05	-1.7843E+04	 5.0077E+05	 3.7761E+05	 2.5445E+05	 2.5445E+05	 1.3130E+05	 8.1430E+03	-2.5527E+06	-1.4547E+06	-6.6464E+05	-6.6464E+05	-1.8244E+05	-8.1430E+03
