      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3     L1N10T     L2N10T     L3N10T     CON4FX     CON4FY     CON4FZ     CON5FX     CON5FY     CON5FZ     CON6FX     CON6FY     CON6FZ    L1N19PX    L1N19PY    L1N19PZ    L2N19PX    L2N19PY    L2N19PZ    L3N19PX    L3N19PY    L3N19PZ
       (s)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (m)        (m)        (m)        (m)        (m)        (m)        (m)        (m)        (m)
   46.1875 0.981422E+06 0.140754E+07 0.984234E+06 0.795134E+06 0.123550E+07 0.797959E+06 0.389902E+06 0.681903E+06 -.588365E+06 -.120877E+07 -.189478E+03 -.721139E+06 0.391386E+06 -.684369E+06 -.589213E+06 0.424548E+02 0.648651E+02 -.388130E+02 -.719498E+02 0.131080E+00 -.333950E+02 0.423298E+02 -.648484E+02 -.388935E+02
   46.2000 0.981358E+06 0.140744E+07 0.984213E+06 0.795060E+06 0.123542E+07 0.797934E+06 0.389872E+06 0.681864E+06 -.588323E+06 -.120868E+07 -.189512E+03 -.721108E+06 0.391374E+06 -.684361E+06 -.589196E+06 0.424521E+02 0.648654E+02 -.388135E+02 -.719519E+02 0.131052E+00 -.333953E+02 0.423272E+02 -.648487E+02 -.388938E+02
   46.2125 0.981295E+06 0.140734E+07 0.984194E+06 0.794988E+06 0.123533E+07 0.797910E+06 0.389842E+06 0.681826E+06 -.588282E+06 -.120858E+07 -.189541E+03 -.721074E+06 0.391362E+06 -.684354E+06 -.589180E+06 0.424495E+02 0.648656E+02 -.388141E+02 -.719541E+02 0.131025E+00 -.333957E+02 0.423245E+02 -.648489E+02 -.388941E+02
   46.2250 0.981234E+06 0.140723E+07 0.984177E+06 0.794917E+06 0.123525E+07 0.797888E+06 0.389814E+06 0.681789E+06 -.588242E+06 -.120847E+07 -.189563E+03 -.721038E+06 0.391352E+06 -.684348E+06 -.589166E+06 0.424468E+02 0.648659E+02 -.388147E+02 -.719562E+02 0.130998E+00 -.333961E+02 0.423219E+02 -.648492E+02 -.388944E+02
   46.2375 0.981175E+06 0.140712E+07 0.984162E+06 0.794848E+06 0.123517E+07 0.797868E+06 0.389786E+06 0.681754E+06 -.588203E+06 -.120837E+07 -.189579E+03 -.721000E+06 0.391342E+06 -.684344E+06 -.589152E+06 0.424441E+02 0.648662E+02 -.388153E+02 -.719583E+02 0.130970E+00 -.333964E+02 0.423193E+02 -.648494E+02 -.388947E+02
   46.2500 0.981117E+06 0.140701E+07 0.984148E+06 0.794779E+06 0.123508E+07 0.797848E+06 0.389759E+06 0.681720E+06 -.588164E+06 -.120826E+07 -.189588E+03 -.720961E+06 0.391332E+06 -.684341E+06 -.589139E+06 0.424414E+02 0.648665E+02 -.388159E+02 -.719605E+02 0.130943E+00 -.333967E+02 0.423167E+02 -.648497E+02 -.388950E+02
   46.2625 0.981061E+06 0.140690E+07 0.984136E+06 0.794713E+06 0.123499E+07 0.797831E+06 0.389733E+06 0.681686E+06 -.588127E+06 -.120815E+07 -.189591E+03 -.720919E+06 0.391324E+06 -.684339E+06 -.589127E+06 0.424388E+02 0.648667E+02 -.388165E+02 -.719626E+02 0.130916E+00 -.333971E+02 0.423141E+02 -.648500E+02 -.388953E+02
   46.2750 0.981007E+06 0.140678E+07 0.984126E+06 0.794648E+06 0.123490E+07 0.797815E+06 0.389707E+06 0.681655E+06 -.588091E+06 -.120804E+07 -.189587E+03 -.720876E+06 0.391315E+06 -.684338E+06 -.589116E+06 0.424361E+02 0.648670E+02 -.388171E+02 -.719648E+02 0.130889E+00 -.333974E+02 0.423115E+02 -.648502E+02 -.388956E+02
   46.2875 0.980955E+06 0.140666E+07 0.984116E+06 0.794584E+06 0.123481E+07 0.797801E+06 0.389682E+06 0.681624E+06 -.588055E+06 -.120793E+07 -.189576E+03 -.720832E+06 0.391308E+06 -.684338E+06 -.589105E+06 0.424334E+02 0.648673E+02 -.388177E+02 -.719669E+02 0.130863E+00 -.333977E+02 0.423089E+02 -.648505E+02 -.388960E+02
   46.3000 0.980904E+06 0.140654E+07 0.984109E+06 0.794522E+06 0.123472E+07 0.797788E+06 0.389658E+06 0.681595E+06 -.588021E+06 -.120781E+07 -.189559E+03 -.720786E+06 0.391301E+06 -.684339E+06 -.589096E+06 0.424308E+02 0.648676E+02 -.388184E+02 -.719691E+02 0.130836E+00 -.333980E+02 0.423063E+02 -.648507E+02 -.388963E+02
   46.3125 0.980855E+06 0.140641E+07 0.984103E+06 0.794462E+06 0.123462E+07 0.797777E+06 0.389634E+06 0.681567E+06 -.587987E+06 -.120770E+07 -.189535E+03 -.720739E+06 0.391295E+06 -.684341E+06 -.589087E+06 0.424281E+02 0.648679E+02 -.388190E+02 -.719712E+02 0.130810E+00 -.333983E+02 0.423037E+02 -.648510E+02 -.388967E+02
   46.3250 0.980808E+06 0.140629E+07 0.984098E+06 0.794403E+06 0.123452E+07 0.797767E+06 0.389611E+06 0.681540E+06 -.587954E+06 -.120758E+07 -.189505E+03 -.720692E+06 0.391289E+06 -.684344E+06 -.589079E+06 0.424255E+02 0.648681E+02 -.388196E+02 -.719734E+02 0.130783E+00 -.333987E+02 0.423011E+02 -.648513E+02 -.388970E+02
   46.3375 0.980762E+06 0.140616E+07 0.984094E+06 0.794346E+06 0.123442E+07 0.797759E+06 0.389589E+06 0.681514E+06 -.587923E+06 -.120746E+07 -.189468E+03 -.720643E+06 0.391284E+06 -.684348E+06 -.589071E+06 0.424228E+02 0.648684E+02 -.388203E+02 -.719756E+02 0.130757E+00 -.333989E+02 0.422985E+02 -.648515E+02 -.388974E+02
   46.3500 0.980718E+06 0.140604E+07 0.984091E+06 0.794291E+06 0.123432E+07 0.797752E+06 0.389567E+06 0.681490E+06 -.587892E+06 -.120735E+07 -.189424E+03 -.720594E+06 0.391279E+06 -.684354E+06 -.589064E+06 0.424202E+02 0.648687E+02 -.388209E+02 -.719777E+02 0.130731E+00 -.333992E+02 0.422960E+02 -.648518E+02 -.388978E+02
   46.3625 0.980676E+06 0.140591E+07 0.984090E+06 0.794238E+06 0.123422E+07 0.797747E+06 0.389546E+06 0.681466E+06 -.587862E+06 -.120723E+07 -.189374E+03 -.720545E+06 0.391275E+06 -.684359E+06 -.589058E+06 0.424176E+02 0.648690E+02 -.388216E+02 -.719799E+02 0.130705E+00 -.333995E+02 0.422934E+02 -.648521E+02 -.388981E+02
   46.3750 0.980635E+06 0.140578E+07 0.984090E+06 0.794187E+06 0.123411E+07 0.797744E+06 0.389526E+06 0.681445E+06 -.587833E+06 -.120711E+07 -.189318E+03 -.720495E+06 0.391271E+06 -.684366E+06 -.589053E+06 0.424149E+02 0.648693E+02 -.388223E+02 -.719821E+02 0.130679E+00 -.333998E+02 0.422908E+02 -.648523E+02 -.388985E+02
   46.3875 0.980597E+06 0.140566E+07 0.984091E+06 0.794138E+06 0.123400E+07 0.797742E+06 0.389507E+06 0.681424E+06 -.587806E+06 -.120699E+07 -.189255E+03 -.720444E+06 0.391268E+06 -.684374E+06 -.589048E+06 0.424123E+02 0.648696E+02 -.388229E+02 -.719842E+02 0.130654E+00 -.334001E+02 0.422882E+02 -.648526E+02 -.388989E+02
   46.4000 0.980560E+06 0.140553E+07 0.984093E+06 0.794090E+06 0.123389E+07 0.797742E+06 0.389489E+06 0.681405E+06 -.587779E+06 -.120687E+07 -.189186E+03 -.720394E+06 0.391265E+06 -.684382E+06 -.589043E+06 0.424097E+02 0.648699E+02 -.388236E+02 -.719864E+02 0.130628E+00 -.334004E+02 0.422857E+02 -.648529E+02 -.388993E+02
   46.4125 0.980526E+06 0.140540E+07 0.984096E+06 0.794045E+06 0.123378E+07 0.797743E+06 0.389471E+06 0.681387E+06 -.587753E+06 -.120676E+07 -.189111E+03 -.720343E+06 0.391262E+06 -.684391E+06 -.589039E+06 0.424071E+02 0.648702E+02 -.388243E+02 -.719886E+02 0.130603E+00 -.334006E+02 0.422831E+02 -.648532E+02 -.388997E+02
   46.4250 0.980494E+06 0.140527E+07 0.984102E+06 0.794002E+06 0.123367E+07 0.797746E+06 0.389455E+06 0.681372E+06 -.587729E+06 -.120664E+07 -.189029E+03 -.720291E+06 0.391261E+06 -.684402E+06 -.589037E+06 0.424044E+02 0.648705E+02 -.388250E+02 -.719907E+02 0.130577E+00 -.334009E+02 0.422806E+02 -.648534E+02 -.389001E+02
   46.4375 0.980465E+06 0.140515E+07 0.984108E+06 0.793962E+06 0.123355E+07 0.797751E+06 0.389440E+06 0.681358E+06 -.587706E+06 -.120652E+07 -.188942E+03 -.720239E+06 0.391260E+06 -.684414E+06 -.589035E+06 0.424018E+02 0.648708E+02 -.388257E+02 -.719929E+02 0.130552E+00 -.334012E+02 0.422780E+02 -.648537E+02 -.389005E+02
   46.4500 0.980438E+06 0.140502E+07 0.984117E+06 0.793923E+06 0.123343E+07 0.797757E+06 0.389425E+06 0.681346E+06 -.587685E+06 -.120640E+07 -.188849E+03 -.720186E+06 0.391260E+06 -.684426E+06 -.589034E+06 0.423992E+02 0.648711E+02 -.388264E+02 -.719951E+02 0.130527E+00 -.334014E+02 0.422755E+02 -.648540E+02 -.389009E+02
   46.4625 0.980414E+06 0.140489E+07 0.984127E+06 0.793887E+06 0.123331E+07 0.797764E+06 0.389412E+06 0.681336E+06 -.587665E+06 -.120628E+07 -.188750E+03 -.720133E+06 0.391261E+06 -.684441E+06 -.589034E+06 0.423966E+02 0.648714E+02 -.388271E+02 -.719973E+02 0.130502E+00 -.334017E+02 0.422729E+02 -.648543E+02 -.389013E+02
   46.4750 0.980392E+06 0.140475E+07 0.984138E+06 0.793853E+06 0.123318E+07 0.797773E+06 0.389400E+06 0.681328E+06 -.587647E+06 -.120616E+07 -.188646E+03 -.720079E+06 0.391262E+06 -.684456E+06 -.589035E+06 0.423940E+02 0.648717E+02 -.388278E+02 -.719994E+02 0.130477E+00 -.334020E+02 0.422704E+02 -.648546E+02 -.389017E+02
   46.4875 0.980373E+06 0.140462E+07 0.984152E+06 0.793821E+06 0.123306E+07 0.797783E+06 0.389389E+06 0.681321E+06 -.587630E+06 -.120604E+07 -.188536E+03 -.720024E+06 0.391264E+06 -.684473E+06 -.589036E+06 0.423914E+02 0.648720E+02 -.388285E+02 -.720016E+02 0.130452E+00 -.334022E+02 0.422679E+02 -.648548E+02 -.389021E+02
   46.5000 0.980357E+06 0.140449E+07 0.984166E+06 0.793792E+06 0.123293E+07 0.797795E+06 0.389380E+06 0.681317E+06 -.587614E+06 -.120592E+07 -.188421E+03 -.719969E+06 0.391267E+06 -.684490E+06 -.589039E+06 0.423889E+02 0.648723E+02 -.388292E+02 -.720038E+02 0.130427E+00 -.334025E+02 0.422653E+02 -.648551E+02 -.389026E+02
   46.5125 0.980343E+06 0.140436E+07 0.984183E+06 0.793764E+06 0.123280E+07 0.797808E+06 0.389371E+06 0.681314E+06 -.587600E+06 -.120580E+07 -.188301E+03 -.719913E+06 0.391271E+06 -.684509E+06 -.589042E+06 0.423863E+02 0.648726E+02 -.388299E+02 -.720060E+02 0.130402E+00 -.334028E+02 0.422628E+02 -.648554E+02 -.389030E+02
   46.5250 0.980332E+06 0.140422E+07 0.984201E+06 0.793740E+06 0.123266E+07 0.797822E+06 0.389364E+06 0.681314E+06 -.587588E+06 -.120567E+07 -.188176E+03 -.719856E+06 0.391275E+06 -.684529E+06 -.589046E+06 0.423837E+02 0.648729E+02 -.388307E+02 -.720081E+02 0.130378E+00 -.334030E+02 0.422603E+02 -.648557E+02 -.389035E+02
   46.5375 0.980324E+06 0.140408E+07 0.984221E+06 0.793718E+06 0.123253E+07 0.797837E+06 0.389357E+06 0.681315E+06 -.587577E+06 -.120555E+07 -.188046E+03 -.719798E+06 0.391280E+06 -.684550E+06 -.589051E+06 0.423811E+02 0.648732E+02 -.388314E+02 -.720103E+02 0.130353E+00 -.334033E+02 0.422578E+02 -.648560E+02 -.389039E+02
   46.5500 0.980319E+06 0.140395E+07 0.984242E+06 0.793698E+06 0.123239E+07 0.797854E+06 0.389352E+06 0.681318E+06 -.587568E+06 -.120542E+07 -.187911E+03 -.719740E+06 0.391286E+06 -.684573E+06 -.589057E+06 0.423786E+02 0.648736E+02 -.388321E+02 -.720125E+02 0.130329E+00 -.334035E+02 0.422553E+02 -.648563E+02 -.389044E+02
   46.5625 0.980316E+06 0.140381E+07 0.984265E+06 0.793681E+06 0.123225E+07 0.797872E+06 0.389348E+06 0.681324E+06 -.587560E+06 -.120529E+07 -.187772E+03 -.719681E+06 0.391292E+06 -.684596E+06 -.589063E+06 0.423760E+02 0.648739E+02 -.388329E+02 -.720147E+02 0.130304E+00 -.334038E+02 0.422528E+02 -.648566E+02 -.389048E+02
   46.5750 0.980317E+06 0.140367E+07 0.984289E+06 0.793667E+06 0.123211E+07 0.797892E+06 0.389346E+06 0.681331E+06 -.587553E+06 -.120517E+07 -.187628E+03 -.719620E+06 0.391299E+06 -.684621E+06 -.589071E+06 0.423735E+02 0.648742E+02 -.388336E+02 -.720169E+02 0.130280E+00 -.334041E+02 0.422503E+02 -.648569E+02 -.389053E+02
   46.5875 0.980320E+06 0.140352E+07 0.984315E+06 0.793656E+06 0.123196E+07 0.797913E+06 0.389344E+06 0.681341E+06 -.587549E+06 -.120504E+07 -.187480E+03 -.719558E+06 0.391307E+06 -.684647E+06 -.589079E+06 0.423709E+02 0.648745E+02 -.388344E+02 -.720190E+02 0.130255E+00 -.334043E+02 0.422478E+02 -.648572E+02 -.389057E+02
   46.6000 0.980326E+06 0.140338E+07 0.984342E+06 0.793647E+06 0.123181E+07 0.797935E+06 0.389344E+06 0.681352E+06 -.587546E+06 -.120490E+07 -.187328E+03 -.719495E+06 0.391316E+06 -.684674E+06 -.589088E+06 0.423684E+02 0.648748E+02 -.388351E+02 -.720212E+02 0.130231E+00 -.334046E+02 0.422453E+02 -.648575E+02 -.389062E+02
   46.6125 0.980335E+06 0.140323E+07 0.984371E+06 0.793642E+06 0.123166E+07 0.797959E+06 0.389345E+06 0.681366E+06 -.587544E+06 -.120477E+07 -.187171E+03 -.719431E+06 0.391325E+06 -.684702E+06 -.589098E+06 0.423658E+02 0.648752E+02 -.388359E+02 -.720234E+02 0.130207E+00 -.334049E+02 0.422428E+02 -.648578E+02 -.389067E+02
   46.6250 0.980349E+06 0.140308E+07 0.984403E+06 0.793639E+06 0.123151E+07 0.797984E+06 0.389348E+06 0.681383E+06 -.587545E+06 -.120463E+07 -.187010E+03 -.719364E+06 0.391335E+06 -.684732E+06 -.589109E+06 0.423633E+02 0.648755E+02 -.388366E+02 -.720256E+02 0.130183E+00 -.334051E+02 0.422404E+02 -.648581E+02 -.389071E+02
   46.6375 0.980365E+06 0.140292E+07 0.984436E+06 0.793639E+06 0.123135E+07 0.798010E+06 0.389352E+06 0.681401E+06 -.587547E+06 -.120449E+07 -.186845E+03 -.719296E+06 0.391346E+06 -.684762E+06 -.589121E+06 0.423608E+02 0.648758E+02 -.388374E+02 -.720278E+02 0.130158E+00 -.334054E+02 0.422379E+02 -.648584E+02 -.389076E+02
   46.6500 0.980384E+06 0.140276E+07 0.984472E+06 0.793642E+06 0.123119E+07 0.798038E+06 0.389358E+06 0.681423E+06 -.587552E+06 -.120435E+07 -.186676E+03 -.719226E+06 0.391358E+06 -.684795E+06 -.589134E+06 0.423583E+02 0.648761E+02 -.388381E+02 -.720299E+02 0.130134E+00 -.334057E+02 0.422355E+02 -.648587E+02 -.389081E+02
   46.6625 0.980408E+06 0.140260E+07 0.984509E+06 0.793649E+06 0.123103E+07 0.798068E+06 0.389365E+06 0.681446E+06 -.587558E+06 -.120420E+07 -.186503E+03 -.719154E+06 0.391371E+06 -.684829E+06 -.589148E+06 0.423558E+02 0.648765E+02 -.388389E+02 -.720321E+02 0.130110E+00 -.334060E+02 0.422330E+02 -.648590E+02 -.389086E+02
   46.6750 0.980434E+06 0.140243E+07 0.984548E+06 0.793658E+06 0.123087E+07 0.798098E+06 0.389374E+06 0.681473E+06 -.587566E+06 -.120405E+07 -.186326E+03 -.719079E+06 0.391385E+06 -.684864E+06 -.589163E+06 0.423533E+02 0.648768E+02 -.388397E+02 -.720343E+02 0.130086E+00 -.334063E+02 0.422306E+02 -.648593E+02 -.389091E+02
   46.6875 0.980465E+06 0.140226E+07 0.984589E+06 0.793671E+06 0.123070E+07 0.798131E+06 0.389384E+06 0.681502E+06 -.587577E+06 -.120389E+07 -.186145E+03 -.719003E+06 0.391400E+06 -.684901E+06 -.589179E+06 0.423507E+02 0.648771E+02 -.388404E+02 -.720365E+02 0.130062E+00 -.334066E+02 0.422281E+02 -.648596E+02 -.389096E+02
   46.7000 0.980499E+06 0.140208E+07 0.984632E+06 0.793686E+06 0.123053E+07 0.798164E+06 0.389396E+06 0.681533E+06 -.587589E+06 -.120374E+07 -.185960E+03 -.718924E+06 0.391415E+06 -.684940E+06 -.589196E+06 0.423483E+02 0.648775E+02 -.388412E+02 -.720386E+02 0.130038E+00 -.334068E+02 0.422257E+02 -.648600E+02 -.389100E+02
   46.7125 0.980536E+06 0.140190E+07 0.984677E+06 0.793705E+06 0.123036E+07 0.798199E+06 0.389410E+06 0.681567E+06 -.587603E+06 -.120357E+07 -.185772E+03 -.718842E+06 0.391432E+06 -.684979E+06 -.589215E+06 0.423458E+02 0.648778E+02 -.388420E+02 -.720408E+02 0.130014E+00 -.334072E+02 0.422233E+02 -.648603E+02 -.389105E+02
   46.7250 0.980577E+06 0.140171E+07 0.984724E+06 0.793727E+06 0.123018E+07 0.798235E+06 0.389424E+06 0.681603E+06 -.587619E+06 -.120341E+07 -.185580E+03 -.718759E+06 0.391449E+06 -.685020E+06 -.589234E+06 0.423433E+02 0.648781E+02 -.388428E+02 -.720430E+02 0.129989E+00 -.334075E+02 0.422208E+02 -.648606E+02 -.389110E+02
   46.7375 0.980621E+06 0.140152E+07 0.984773E+06 0.793752E+06 0.123000E+07 0.798273E+06 0.389441E+06 0.681642E+06 -.587637E+06 -.120324E+07 -.185385E+03 -.718673E+06 0.391468E+06 -.685063E+06 -.589254E+06 0.423408E+02 0.648785E+02 -.388436E+02 -.720452E+02 0.129965E+00 -.334078E+02 0.422184E+02 -.648609E+02 -.389116E+02
   46.7500 0.980668E+06 0.140133E+07 0.984824E+06 0.793780E+06 0.122982E+07 0.798312E+06 0.389458E+06 0.681683E+06 -.587657E+06 -.120306E+07 -.185186E+03 -.718585E+06 0.391487E+06 -.685107E+06 -.589275E+06 0.423383E+02 0.648788E+02 -.388443E+02 -.720473E+02 0.129941E+00 -.334081E+02 0.422160E+02 -.648613E+02 -.389121E+02
   46.7625 0.980719E+06 0.140113E+07 0.984877E+06 0.793812E+06 0.122964E+07 0.798352E+06 0.389478E+06 0.681726E+06 -.587678E+06 -.120288E+07 -.184985E+03 -.718494E+06 0.391507E+06 -.685152E+06 -.589297E+06 0.423359E+02 0.648791E+02 -.388451E+02 -.720495E+02 0.129917E+00 -.334084E+02 0.422136E+02 -.648616E+02 -.389126E+02
   46.7750 0.980773E+06 0.140093E+07 0.984931E+06 0.793846E+06 0.122945E+07 0.798393E+06 0.389498E+06 0.681772E+06 -.587702E+06 -.120270E+07 -.184780E+03 -.718401E+06 0.391528E+06 -.685198E+06 -.589320E+06 0.423334E+02 0.648795E+02 -.388459E+02 -.720517E+02 0.129893E+00 -.334087E+02 0.422112E+02 -.648619E+02 -.389131E+02
   46.7875 0.980830E+06 0.140072E+07 0.984987E+06 0.793884E+06 0.122926E+07 0.798436E+06 0.389520E+06 0.681820E+06 -.587727E+06 -.120252E+07 -.184573E+03 -.718306E+06 0.391549E+06 -.685246E+06 -.589344E+06 0.423310E+02 0.648798E+02 -.388467E+02 -.720538E+02 0.129869E+00 -.334091E+02 0.422088E+02 -.648622E+02 -.389136E+02
   46.8000 0.980890E+06 0.140050E+07 0.985045E+06 0.793926E+06 0.122907E+07 0.798481E+06 0.389544E+06 0.681871E+06 -.587753E+06 -.120233E+07 -.184364E+03 -.718209E+06 0.391572E+06 -.685295E+06 -.589369E+06 0.423285E+02 0.648802E+02 -.388475E+02 -.720560E+02 0.129844E+00 -.334094E+02 0.422064E+02 -.648626E+02 -.389141E+02
   46.8125 0.980954E+06 0.140029E+07 0.985104E+06 0.793970E+06 0.122888E+07 0.798526E+06 0.389568E+06 0.681923E+06 -.587782E+06 -.120213E+07 -.184152E+03 -.718110E+06 0.391595E+06 -.685345E+06 -.589394E+06 0.423261E+02 0.648805E+02 -.388483E+02 -.720582E+02 0.129820E+00 -.334098E+02 0.422041E+02 -.648629E+02 -.389146E+02
   46.8250 0.981021E+06 0.140007E+07 0.985166E+06 0.794018E+06 0.122868E+07 0.798574E+06 0.389595E+06 0.681979E+06 -.587813E+06 -.120194E+07 -.183938E+03 -.718008E+06 0.391620E+06 -.685397E+06 -.589421E+06 0.423237E+02 0.648809E+02 -.388491E+02 -.720603E+02 0.129796E+00 -.334101E+02 0.422017E+02 -.648632E+02 -.389152E+02
   46.8375 0.981092E+06 0.139984E+07 0.985230E+06 0.794070E+06 0.122848E+07 0.798622E+06 0.389623E+06 0.682036E+06 -.587845E+06 -.120173E+07 -.183722E+03 -.717905E+06 0.391645E+06 -.685450E+06 -.589449E+06 0.423212E+02 0.648812E+02 -.388499E+02 -.720625E+02 0.129771E+00 -.334105E+02 0.421993E+02 -.648636E+02 -.389157E+02
   46.8500 0.981165E+06 0.139961E+07 0.985295E+06 0.794124E+06 0.122827E+07 0.798672E+06 0.389652E+06 0.682096E+06 -.587879E+06 -.120153E+07 -.183505E+03 -.717799E+06 0.391671E+06 -.685505E+06 -.589478E+06 0.423188E+02 0.648816E+02 -.388507E+02 -.720646E+02 0.129747E+00 -.334109E+02 0.421970E+02 -.648639E+02 -.389162E+02
   46.8625 0.981242E+06 0.139937E+07 0.985363E+06 0.794182E+06 0.122806E+07 0.798724E+06 0.389683E+06 0.682158E+06 -.587915E+06 -.120132E+07 -.183286E+03 -.717691E+06 0.391698E+06 -.685560E+06 -.589508E+06 0.423164E+02 0.648819E+02 -.388515E+02 -.720668E+02 0.129722E+00 -.334113E+02 0.421946E+02 -.648642E+02 -.389168E+02
   46.8750 0.981323E+06 0.139914E+07 0.985432E+06 0.794244E+06 0.122785E+07 0.798777E+06 0.389715E+06 0.682223E+06 -.587953E+06 -.120111E+07 -.183066E+03 -.717581E+06 0.391726E+06 -.685618E+06 -.589538E+06 0.423140E+02 0.648823E+02 -.388523E+02 -.720689E+02 0.129698E+00 -.334117E+02 0.421923E+02 -.648646E+02 -.389173E+02
   46.8875 0.981406E+06 0.139889E+07 0.985503E+06 0.794309E+06 0.122764E+07 0.798832E+06 0.389749E+06 0.682290E+06 -.587992E+06 -.120089E+07 -.182845E+03 -.717469E+06 0.391755E+06 -.685676E+06 -.589570E+06 0.423116E+02 0.648826E+02 -.388531E+02 -.720711E+02 0.129673E+00 -.334121E+02 0.421899E+02 -.648649E+02 -.389178E+02
   46.9000 0.981493E+06 0.139865E+07 0.985576E+06 0.794377E+06 0.122742E+07 0.798888E+06 0.389784E+06 0.682359E+06 -.588034E+06 -.120067E+07 -.182624E+03 -.717356E+06 0.391785E+06 -.685736E+06 -.589602E+06 0.423092E+02 0.648830E+02 -.388539E+02 -.720732E+02 0.129649E+00 -.334125E+02 0.421876E+02 -.648653E+02 -.389184E+02
   46.9125 0.981583E+06 0.139840E+07 0.985651E+06 0.794449E+06 0.122721E+07 0.798945E+06 0.389820E+06 0.682430E+06 -.588077E+06 -.120045E+07 -.182402E+03 -.717241E+06 0.391815E+06 -.685797E+06 -.589636E+06 0.423068E+02 0.648833E+02 -.388547E+02 -.720754E+02 0.129624E+00 -.334129E+02 0.421852E+02 -.648656E+02 -.389189E+02
   46.9250 0.981676E+06 0.139815E+07 0.985727E+06 0.794523E+06 0.122698E+07 0.799004E+06 0.389858E+06 0.682504E+06 -.588121E+06 -.120023E+07 -.182179E+03 -.717125E+06 0.391846E+06 -.685860E+06 -.589670E+06 0.423044E+02 0.648837E+02 -.388555E+02 -.720775E+02 0.129599E+00 -.334134E+02 0.421829E+02 -.648660E+02 -.389194E+02
   46.9375 0.981772E+06 0.139789E+07 0.985805E+06 0.794602E+06 0.122676E+07 0.799064E+06 0.389898E+06 0.682580E+06 -.588168E+06 -.120000E+07 -.181957E+03 -.717007E+06 0.391879E+06 -.685923E+06 -.589705E+06 0.423020E+02 0.648840E+02 -.388563E+02 -.720797E+02 0.129574E+00 -.334138E+02 0.421806E+02 -.648663E+02 -.389200E+02
   46.9500 0.981871E+06 0.139763E+07 0.985885E+06 0.794683E+06 0.122653E+07 0.799126E+06 0.389938E+06 0.682657E+06 -.588215E+06 -.119977E+07 -.181734E+03 -.716888E+06 0.391912E+06 -.685988E+06 -.589741E+06 0.422996E+02 0.648844E+02 -.388571E+02 -.720818E+02 0.129549E+00 -.334143E+02 0.421783E+02 -.648667E+02 -.389205E+02
   46.9625 0.981973E+06 0.139737E+07 0.985966E+06 0.794768E+06 0.122630E+07 0.799190E+06 0.389980E+06 0.682738E+06 -.588265E+06 -.119954E+07 -.181512E+03 -.716768E+06 0.391946E+06 -.686054E+06 -.589778E+06 0.422973E+02 0.648848E+02 -.388579E+02 -.720839E+02 0.129524E+00 -.334148E+02 0.421760E+02 -.648670E+02 -.389211E+02
   46.9750 0.982078E+06 0.139711E+07 0.986049E+06 0.794855E+06 0.122606E+07 0.799254E+06 0.390023E+06 0.682820E+06 -.588316E+06 -.119930E+07 -.181291E+03 -.716646E+06 0.391980E+06 -.686121E+06 -.589815E+06 0.422949E+02 0.648851E+02 -.388587E+02 -.720861E+02 0.129499E+00 -.334153E+02 0.421737E+02 -.648674E+02 -.389216E+02
   46.9875 0.982186E+06 0.139684E+07 0.986134E+06 0.794947E+06 0.122582E+07 0.799321E+06 0.390068E+06 0.682904E+06 -.588369E+06 -.119906E+07 -.181070E+03 -.716524E+06 0.392016E+06 -.686190E+06 -.589854E+06 0.422926E+02 0.648855E+02 -.388595E+02 -.720882E+02 0.129473E+00 -.334158E+02 0.421714E+02 -.648677E+02 -.389222E+02
   47.0000 0.982296E+06 0.139657E+07 0.986220E+06 0.795041E+06 0.122558E+07 0.799389E+06 0.390114E+06 0.682990E+06 -.588423E+06 -.119883E+07 -.180850E+03 -.716400E+06 0.392052E+06 -.686259E+06 -.589893E+06 0.422902E+02 0.648858E+02 -.388604E+02 -.720903E+02 0.129448E+00 -.334163E+02 0.421691E+02 -.648681E+02 -.389227E+02
   47.0125 0.982410E+06 0.139630E+07 0.986308E+06 0.795139E+06 0.122534E+07 0.799459E+06 0.390161E+06 0.683078E+06 -.588479E+06 -.119858E+07 -.180631E+03 -.716276E+06 0.392089E+06 -.686330E+06 -.589933E+06 0.422879E+02 0.648862E+02 -.388612E+02 -.720925E+02 0.129422E+00 -.334168E+02 0.421668E+02 -.648684E+02 -.389233E+02
   47.0250 0.982527E+06 0.139603E+07 0.986398E+06 0.795240E+06 0.122509E+07 0.799531E+06 0.390210E+06 0.683169E+06 -.588536E+06 -.119834E+07 -.180412E+03 -.716150E+06 0.392127E+06 -.686402E+06 -.589974E+06 0.422855E+02 0.648866E+02 -.388620E+02 -.720946E+02 0.129397E+00 -.334173E+02 0.421645E+02 -.648688E+02 -.389239E+02
   47.0375 0.982647E+06 0.139575E+07 0.986490E+06 0.795344E+06 0.122484E+07 0.799604E+06 0.390260E+06 0.683262E+06 -.588596E+06 -.119809E+07 -.180195E+03 -.716024E+06 0.392166E+06 -.686475E+06 -.590016E+06 0.422832E+02 0.648869E+02 -.388628E+02 -.720967E+02 0.129371E+00 -.334179E+02 0.421623E+02 -.648691E+02 -.389244E+02
