      Time     FAIRTEN1     FAIRTEN2     FAIRTEN3       CON4FX       CON4FY       CON4FZ       CON5FX       CON5FY       CON5FZ       CON6FX       CON6FY       CON6FZ      L1N19PX      L1N19PY      L1N19PZ      L2N19PX      L2N19PY      L2N19PZ      L3N19PX      L3N19PY      L3N19PZ
   23.9375  0.95503E+06  0.15648E+07  0.94719E+06  0.37066E+06  0.65711E+06 -0.58558E+06 -0.13704E+07  0.10109E+03 -0.75541E+06  0.36732E+06 -0.65101E+06 -0.58175E+06  0.44699E+02  0.64541E+02 -0.39849E+02 -0.69927E+02 -0.37932E-01 -0.32305E+02  0.44685E+02 -0.64589E+02 -0.40030E+02
   23.9500  0.95493E+06  0.15648E+07  0.94713E+06  0.37063E+06  0.65703E+06 -0.58551E+06 -0.13704E+07  0.10099E+03 -0.75546E+06  0.36730E+06 -0.65097E+06 -0.58171E+06  0.44699E+02  0.64540E+02 -0.39848E+02 -0.69927E+02 -0.38018E-01 -0.32305E+02  0.44685E+02 -0.64589E+02 -0.40029E+02
   23.9625  0.95482E+06  0.15649E+07  0.94707E+06  0.37060E+06  0.65695E+06 -0.58544E+06 -0.13704E+07  0.10090E+03 -0.75550E+06  0.36729E+06 -0.65092E+06 -0.58167E+06  0.44699E+02  0.64540E+02 -0.39848E+02 -0.69927E+02 -0.38104E-01 -0.32306E+02  0.44685E+02 -0.64589E+02 -0.40029E+02
   23.9750  0.95470E+06  0.15649E+07  0.94702E+06  0.37056E+06  0.65687E+06 -0.58537E+06 -0.13705E+07  0.10080E+03 -0.75555E+06  0.36728E+06 -0.65088E+06 -0.58164E+06  0.44699E+02  0.64540E+02 -0.39847E+02 -0.69927E+02 -0.38190E-01 -0.32306E+02  0.44685E+02 -0.64589E+02 -0.40028E+02
   23.9875  0.95458E+06  0.15650E+07  0.94696E+06  0.37052E+06  0.65678E+06 -0.58530E+06 -0.13705E+07  0.10071E+03 -0.75561E+06  0.36726E+06 -0.65084E+06 -0.58160E+06  0.44699E+02  0.64540E+02 -0.39847E+02 -0.69927E+02 -0.38276E-01 -0.32307E+02  0.44685E+02 -0.64589E+02 -0.40028E+02
   24.0000  0.95446E+06  0.15651E+07  0.94690E+06  0.37048E+06  0.65670E+06 -0.58523E+06 -0.13706E+07  0.10061E+03 -0.75566E+06  0.36725E+06 -0.65079E+06 -0.58156E+06  0.44699E+02  0.64539E+02 -0.39846E+02 -0.69927E+02 -0.38363E-01 -0.32307E+02  0.44685E+02 -0.64589E+02 -0.40028E+02
   24.0125  0.95434E+06  0.15652E+07  0.94684E+06  0.37044E+06  0.65661E+06 -0.58515E+06 -0.13706E+07  0.10052E+03 -0.75571E+06  0.36723E+06 -0.65075E+06 -0.58153E+06  0.44699E+02  0.64539E+02 -0.39846E+02 -0.69928E+02 -0.38449E-01 -0.32308E+02  0.44685E+02 -0.64589E+02 -0.40027E+02
   24.0250  0.95421E+06  0.15652E+07  0.94678E+06  0.37040E+06  0.65651E+06 -0.58507E+06 -0.13707E+07  0.10042E+03 -0.75577E+06  0.36722E+06 -0.65071E+06 -0.58149E+06  0.44699E+02  0.64539E+02 -0.39845E+02 -0.69928E+02 -0.38535E-01 -0.32308E+02  0.44685E+02 -0.64589E+02 -0.40027E+02
   24.0375  0.95408E+06  0.15653E+07  0.94673E+06  0.37036E+06  0.65642E+06 -0.58499E+06 -0.13707E+07  0.10033E+03 -0.75583E+06  0.36721E+06 -0.65066E+06 -0.58145E+06  0.44698E+02  0.64539E+02 -0.39845E+02 -0.69928E+02 -0.38621E-01 -0.32308E+02  0.44685E+02 -0.64589E+02 -0.40026E+02
   24.0500  0.95394E+06  0.15654E+07  0.94667E+06  0.37031E+06  0.65632E+06 -0.58491E+06 -0.13708E+07  0.10023E+03 -0.75590E+06  0.36719E+06 -0.65062E+06 -0.58142E+06  0.44698E+02  0.64539E+02 -0.39844E+02 -0.69928E+02 -0.38707E-01 -0.32309E+02  0.44684E+02 -0.64589E+02 -0.40026E+02
   24.0625  0.95380E+06  0.15655E+07  0.94661E+06  0.37027E+06  0.65622E+06 -0.58483E+06 -0.13709E+07  0.10014E+03 -0.75596E+06  0.36718E+06 -0.65058E+06 -0.58138E+06  0.44698E+02  0.64538E+02 -0.39843E+02 -0.69929E+02 -0.38793E-01 -0.32309E+02  0.44684E+02 -0.64589E+02 -0.40025E+02
   24.0750  0.95366E+06  0.15656E+07  0.94655E+06  0.37022E+06  0.65612E+06 -0.58474E+06 -0.13710E+07  0.10005E+03 -0.75603E+06  0.36716E+06 -0.65053E+06 -0.58134E+06  0.44698E+02  0.64538E+02 -0.39843E+02 -0.69929E+02 -0.38879E-01 -0.32309E+02  0.44684E+02 -0.64589E+02 -0.40025E+02
   24.0875  0.95351E+06  0.15657E+07  0.94649E+06  0.37017E+06  0.65601E+06 -0.58465E+06 -0.13711E+07  0.99961E+02 -0.75610E+06  0.36715E+06 -0.65049E+06 -0.58130E+06  0.44698E+02  0.64538E+02 -0.39842E+02 -0.69929E+02 -0.38965E-01 -0.32309E+02  0.44684E+02 -0.64589E+02 -0.40024E+02
   24.1000  0.95337E+06  0.15659E+07  0.94643E+06  0.37012E+06  0.65590E+06 -0.58456E+06 -0.13712E+07  0.99876E+02 -0.75618E+06  0.36713E+06 -0.65045E+06 -0.58127E+06  0.44698E+02  0.64538E+02 -0.39842E+02 -0.69930E+02 -0.39051E-01 -0.32310E+02  0.44684E+02 -0.64589E+02 -0.40023E+02
   24.1125  0.95321E+06  0.15660E+07  0.94637E+06  0.37007E+06  0.65579E+06 -0.58446E+06 -0.13713E+07  0.99794E+02 -0.75626E+06  0.36712E+06 -0.65040E+06 -0.58123E+06  0.44697E+02  0.64537E+02 -0.39841E+02 -0.69930E+02 -0.39137E-01 -0.32310E+02  0.44683E+02 -0.64589E+02 -0.40023E+02
   24.1250  0.95306E+06  0.15662E+07  0.94631E+06  0.37001E+06  0.65568E+06 -0.58437E+06 -0.13714E+07  0.99715E+02 -0.75635E+06  0.36710E+06 -0.65036E+06 -0.58119E+06  0.44697E+02  0.64537E+02 -0.39840E+02 -0.69930E+02 -0.39223E-01 -0.32310E+02  0.44683E+02 -0.64589E+02 -0.40022E+02
   24.1375  0.95290E+06  0.15663E+07  0.94625E+06  0.36996E+06  0.65557E+06 -0.58427E+06 -0.13716E+07  0.99640E+02 -0.75644E+06  0.36708E+06 -0.65032E+06 -0.58115E+06  0.44697E+02  0.64537E+02 -0.39840E+02 -0.69931E+02 -0.39308E-01 -0.32310E+02  0.44683E+02 -0.64589E+02 -0.40022E+02
   24.1500  0.95274E+06  0.15665E+07  0.94619E+06  0.36990E+06  0.65546E+06 -0.58417E+06 -0.13717E+07  0.99570E+02 -0.75654E+06  0.36707E+06 -0.65027E+06 -0.58111E+06  0.44697E+02  0.64537E+02 -0.39839E+02 -0.69931E+02 -0.39394E-01 -0.32310E+02  0.44683E+02 -0.64589E+02 -0.40021E+02
   24.1625  0.95257E+06  0.15667E+07  0.94613E+06  0.36985E+06  0.65534E+06 -0.58407E+06 -0.13719E+07  0.99504E+02 -0.75664E+06  0.36705E+06 -0.65023E+06 -0.58107E+06  0.44696E+02  0.64537E+02 -0.39838E+02 -0.69932E+02 -0.39480E-01 -0.32310E+02  0.44682E+02 -0.64589E+02 -0.40021E+02
   24.1750  0.95241E+06  0.15669E+07  0.94607E+06  0.36979E+06  0.65522E+06 -0.58397E+06 -0.13720E+07  0.99443E+02 -0.75675E+06  0.36704E+06 -0.65018E+06 -0.58103E+06  0.44696E+02  0.64537E+02 -0.39838E+02 -0.69932E+02 -0.39565E-01 -0.32310E+02  0.44682E+02 -0.64589E+02 -0.40020E+02
   24.1875  0.95224E+06  0.15671E+07  0.94601E+06  0.36973E+06  0.65510E+06 -0.58386E+06 -0.13722E+07  0.99388E+02 -0.75686E+06  0.36702E+06 -0.65014E+06 -0.58099E+06  0.44696E+02  0.64536E+02 -0.39837E+02 -0.69933E+02 -0.39651E-01 -0.32310E+02  0.44682E+02 -0.64589E+02 -0.40019E+02
   24.2000  0.95207E+06  0.15673E+07  0.94595E+06  0.36967E+06  0.65498E+06 -0.58376E+06 -0.13724E+07  0.99339E+02 -0.75698E+06  0.36700E+06 -0.65010E+06 -0.58095E+06  0.44695E+02  0.64536E+02 -0.39836E+02 -0.69933E+02 -0.39736E-01 -0.32310E+02  0.44682E+02 -0.64589E+02 -0.40019E+02
   24.2125  0.95190E+06  0.15676E+07  0.94589E+06  0.36961E+06  0.65486E+06 -0.58365E+06 -0.13726E+07  0.99296E+02 -0.75711E+06  0.36699E+06 -0.65005E+06 -0.58091E+06  0.44695E+02  0.64536E+02 -0.39835E+02 -0.69934E+02 -0.39822E-01 -0.32310E+02  0.44681E+02 -0.64589E+02 -0.40018E+02
   24.2250  0.95172E+06  0.15678E+07  0.94583E+06  0.36955E+06  0.65474E+06 -0.58355E+06 -0.13729E+07  0.99260E+02 -0.75724E+06  0.36697E+06 -0.65001E+06 -0.58087E+06  0.44695E+02  0.64536E+02 -0.39835E+02 -0.69934E+02 -0.39907E-01 -0.32310E+02  0.44681E+02 -0.64589E+02 -0.40017E+02
   24.2375  0.95155E+06  0.15681E+07  0.94577E+06  0.36949E+06  0.65461E+06 -0.58344E+06 -0.13731E+07  0.99231E+02 -0.75738E+06  0.36695E+06 -0.64996E+06 -0.58083E+06  0.44694E+02  0.64536E+02 -0.39834E+02 -0.69935E+02 -0.39992E-01 -0.32310E+02  0.44681E+02 -0.64589E+02 -0.40017E+02
   24.2500  0.95137E+06  0.15684E+07  0.94570E+06  0.36943E+06  0.65449E+06 -0.58333E+06 -0.13734E+07  0.99210E+02 -0.75752E+06  0.36694E+06 -0.64992E+06 -0.58079E+06  0.44694E+02  0.64536E+02 -0.39833E+02 -0.69935E+02 -0.40077E-01 -0.32310E+02  0.44680E+02 -0.64589E+02 -0.40016E+02
   24.2625  0.95119E+06  0.15687E+07  0.94564E+06  0.36937E+06  0.65436E+06 -0.58322E+06 -0.13736E+07  0.99197E+02 -0.75768E+06  0.36692E+06 -0.64987E+06 -0.58075E+06  0.44694E+02  0.64535E+02 -0.39832E+02 -0.69936E+02 -0.40162E-01 -0.32310E+02  0.44680E+02 -0.64589E+02 -0.40015E+02
   24.2750  0.95102E+06  0.15691E+07  0.94558E+06  0.36930E+06  0.65424E+06 -0.58311E+06 -0.13739E+07  0.99192E+02 -0.75784E+06  0.36690E+06 -0.64983E+06 -0.58071E+06  0.44693E+02  0.64535E+02 -0.39832E+02 -0.69937E+02 -0.40246E-01 -0.32309E+02  0.44679E+02 -0.64589E+02 -0.40015E+02
   24.2875  0.95084E+06  0.15694E+07  0.94552E+06  0.36924E+06  0.65411E+06 -0.58300E+06 -0.13742E+07  0.99196E+02 -0.75800E+06  0.36688E+06 -0.64979E+06 -0.58067E+06  0.44693E+02  0.64535E+02 -0.39831E+02 -0.69937E+02 -0.40331E-01 -0.32309E+02  0.44679E+02 -0.64589E+02 -0.40014E+02
   24.3000  0.95066E+06  0.15698E+07  0.94546E+06  0.36918E+06  0.65398E+06 -0.58289E+06 -0.13745E+07  0.99208E+02 -0.75818E+06  0.36687E+06 -0.64974E+06 -0.58063E+06  0.44693E+02  0.64535E+02 -0.39830E+02 -0.69938E+02 -0.40415E-01 -0.32309E+02  0.44679E+02 -0.64589E+02 -0.40013E+02
   24.3125  0.95047E+06  0.15701E+07  0.94539E+06  0.36911E+06  0.65386E+06 -0.58278E+06 -0.13748E+07  0.99230E+02 -0.75836E+06  0.36685E+06 -0.64970E+06 -0.58059E+06  0.44692E+02  0.64535E+02 -0.39829E+02 -0.69939E+02 -0.40500E-01 -0.32309E+02  0.44678E+02 -0.64589E+02 -0.40012E+02
   24.3250  0.95029E+06  0.15705E+07  0.94533E+06  0.36905E+06  0.65373E+06 -0.58266E+06 -0.13752E+07  0.99261E+02 -0.75854E+06  0.36683E+06 -0.64965E+06 -0.58055E+06  0.44692E+02  0.64535E+02 -0.39828E+02 -0.69939E+02 -0.40584E-01 -0.32308E+02  0.44678E+02 -0.64589E+02 -0.40012E+02
   24.3375  0.95011E+06  0.15709E+07  0.94527E+06  0.36898E+06  0.65360E+06 -0.58255E+06 -0.13755E+07  0.99301E+02 -0.75874E+06  0.36681E+06 -0.64961E+06 -0.58051E+06  0.44691E+02  0.64535E+02 -0.39827E+02 -0.69940E+02 -0.40668E-01 -0.32308E+02  0.44677E+02 -0.64589E+02 -0.40011E+02
   24.3500  0.94993E+06  0.15713E+07  0.94520E+06  0.36892E+06  0.65348E+06 -0.58244E+06 -0.13759E+07  0.99352E+02 -0.75894E+06  0.36679E+06 -0.64956E+06 -0.58047E+06  0.44691E+02  0.64535E+02 -0.39827E+02 -0.69941E+02 -0.40752E-01 -0.32308E+02  0.44677E+02 -0.64589E+02 -0.40010E+02
   24.3625  0.94975E+06  0.15718E+07  0.94514E+06  0.36885E+06  0.65335E+06 -0.58233E+06 -0.13763E+07  0.99412E+02 -0.75914E+06  0.36678E+06 -0.64952E+06 -0.58042E+06  0.44690E+02  0.64534E+02 -0.39826E+02 -0.69942E+02 -0.40835E-01 -0.32307E+02  0.44676E+02 -0.64589E+02 -0.40009E+02
   24.3750  0.94956E+06  0.15722E+07  0.94508E+06  0.36879E+06  0.65322E+06 -0.58221E+06 -0.13767E+07  0.99482E+02 -0.75935E+06  0.36676E+06 -0.64947E+06 -0.58038E+06  0.44690E+02  0.64534E+02 -0.39825E+02 -0.69942E+02 -0.40919E-01 -0.32307E+02  0.44676E+02 -0.64589E+02 -0.40009E+02
   24.3875  0.94938E+06  0.15727E+07  0.94501E+06  0.36872E+06  0.65309E+06 -0.58210E+06 -0.13771E+07  0.99563E+02 -0.75957E+06  0.36674E+06 -0.64943E+06 -0.58034E+06  0.44689E+02  0.64534E+02 -0.39824E+02 -0.69943E+02 -0.41002E-01 -0.32306E+02  0.44675E+02 -0.64589E+02 -0.40008E+02
   24.4000  0.94920E+06  0.15731E+07  0.94495E+06  0.36866E+06  0.65297E+06 -0.58199E+06 -0.13775E+07  0.99655E+02 -0.75979E+06  0.36672E+06 -0.64938E+06 -0.58030E+06  0.44689E+02  0.64534E+02 -0.39823E+02 -0.69944E+02 -0.41086E-01 -0.32306E+02  0.44675E+02 -0.64589E+02 -0.40007E+02
   24.4125  0.94902E+06  0.15736E+07  0.94488E+06  0.36859E+06  0.65284E+06 -0.58188E+06 -0.13779E+07  0.99757E+02 -0.76002E+06  0.36670E+06 -0.64933E+06 -0.58026E+06  0.44688E+02  0.64534E+02 -0.39822E+02 -0.69945E+02 -0.41169E-01 -0.32305E+02  0.44674E+02 -0.64589E+02 -0.40006E+02
   24.4250  0.94884E+06  0.15741E+07  0.94482E+06  0.36853E+06  0.65271E+06 -0.58176E+06 -0.13784E+07  0.99870E+02 -0.76025E+06  0.36668E+06 -0.64929E+06 -0.58022E+06  0.44688E+02  0.64534E+02 -0.39821E+02 -0.69946E+02 -0.41252E-01 -0.32305E+02  0.44674E+02 -0.64589E+02 -0.40006E+02
   24.4375  0.94866E+06  0.15746E+07  0.94475E+06  0.36846E+06  0.65259E+06 -0.58165E+06 -0.13788E+07  0.99994E+02 -0.76049E+06  0.36666E+06 -0.64924E+06 -0.58017E+06  0.44687E+02  0.64534E+02 -0.39820E+02 -0.69946E+02 -0.41334E-01 -0.32304E+02  0.44673E+02 -0.64589E+02 -0.40005E+02
   24.4500  0.94848E+06  0.15751E+07  0.94469E+06  0.36840E+06  0.65247E+06 -0.58154E+06 -0.13793E+07  0.10013E+03 -0.76073E+06  0.36664E+06 -0.64920E+06 -0.58013E+06  0.44687E+02  0.64534E+02 -0.39819E+02 -0.69947E+02 -0.41417E-01 -0.32304E+02  0.44673E+02 -0.64589E+02 -0.40004E+02
   24.4625  0.94831E+06  0.15757E+07  0.94462E+06  0.36834E+06  0.65234E+06 -0.58143E+06 -0.13797E+07  0.10028E+03 -0.76097E+06  0.36662E+06 -0.64915E+06 -0.58009E+06  0.44686E+02  0.64534E+02 -0.39818E+02 -0.69948E+02 -0.41500E-01 -0.32303E+02  0.44672E+02 -0.64589E+02 -0.40003E+02
   24.4750  0.94813E+06  0.15762E+07  0.94456E+06  0.36827E+06  0.65222E+06 -0.58132E+06 -0.13802E+07  0.10043E+03 -0.76122E+06  0.36660E+06 -0.64910E+06 -0.58005E+06  0.44686E+02  0.64534E+02 -0.39817E+02 -0.69949E+02 -0.41582E-01 -0.32302E+02  0.44672E+02 -0.64589E+02 -0.40002E+02
   24.4875  0.94796E+06  0.15768E+07  0.94449E+06  0.36821E+06  0.65210E+06 -0.58121E+06 -0.13807E+07  0.10060E+03 -0.76148E+06  0.36658E+06 -0.64906E+06 -0.58001E+06  0.44685E+02  0.64534E+02 -0.39817E+02 -0.69950E+02 -0.41664E-01 -0.32302E+02  0.44671E+02 -0.64590E+02 -0.40001E+02
   24.5000  0.94778E+06  0.15773E+07  0.94442E+06  0.36815E+06  0.65198E+06 -0.58111E+06 -0.13812E+07  0.10079E+03 -0.76173E+06  0.36656E+06 -0.64901E+06 -0.57996E+06  0.44685E+02  0.64534E+02 -0.39816E+02 -0.69951E+02 -0.41746E-01 -0.32301E+02  0.44670E+02 -0.64590E+02 -0.40001E+02
   24.5125  0.94761E+06  0.15779E+07  0.94435E+06  0.36809E+06  0.65186E+06 -0.58100E+06 -0.13817E+07  0.10098E+03 -0.76199E+06  0.36653E+06 -0.64896E+06 -0.57992E+06  0.44684E+02  0.64534E+02 -0.39815E+02 -0.69952E+02 -0.41828E-01 -0.32300E+02  0.44670E+02 -0.64590E+02 -0.40000E+02
   24.5250  0.94745E+06  0.15785E+07  0.94429E+06  0.36802E+06  0.65174E+06 -0.58090E+06 -0.13822E+07  0.10119E+03 -0.76226E+06  0.36651E+06 -0.64891E+06 -0.57988E+06  0.44683E+02  0.64533E+02 -0.39814E+02 -0.69953E+02 -0.41910E-01 -0.32299E+02  0.44669E+02 -0.64590E+02 -0.39999E+02
   24.5375  0.94728E+06  0.15790E+07  0.94422E+06  0.36796E+06  0.65163E+06 -0.58079E+06 -0.13827E+07  0.10140E+03 -0.76252E+06  0.36649E+06 -0.64887E+06 -0.57983E+06  0.44683E+02  0.64533E+02 -0.39813E+02 -0.69954E+02 -0.41991E-01 -0.32299E+02  0.44669E+02 -0.64590E+02 -0.39998E+02
   24.5500  0.94711E+06  0.15796E+07  0.94415E+06  0.36790E+06  0.65151E+06 -0.58069E+06 -0.13832E+07  0.10163E+03 -0.76279E+06  0.36647E+06 -0.64882E+06 -0.57979E+06  0.44682E+02  0.64533E+02 -0.39812E+02 -0.69955E+02 -0.42073E-01 -0.32298E+02  0.44668E+02 -0.64590E+02 -0.39997E+02
   24.5625  0.94695E+06  0.15802E+07  0.94408E+06  0.36784E+06  0.65140E+06 -0.58059E+06 -0.13838E+07  0.10187E+03 -0.76306E+06  0.36644E+06 -0.64877E+06 -0.57975E+06  0.44682E+02  0.64533E+02 -0.39811E+02 -0.69956E+02 -0.42154E-01 -0.32297E+02  0.44667E+02 -0.64590E+02 -0.39996E+02
   24.5750  0.94679E+06  0.15808E+07  0.94401E+06  0.36779E+06  0.65129E+06 -0.58049E+06 -0.13843E+07  0.10213E+03 -0.76334E+06  0.36642E+06 -0.64872E+06 -0.57970E+06  0.44681E+02  0.64533E+02 -0.39810E+02 -0.69957E+02 -0.42235E-01 -0.32296E+02  0.44667E+02 -0.64590E+02 -0.39996E+02
   24.5875  0.94663E+06  0.15814E+07  0.94394E+06  0.36773E+06  0.65118E+06 -0.58039E+06 -0.13849E+07  0.10239E+03 -0.76361E+06  0.36640E+06 -0.64867E+06 -0.57966E+06  0.44680E+02  0.64533E+02 -0.39809E+02 -0.69958E+02 -0.42316E-01 -0.32295E+02  0.44666E+02 -0.64590E+02 -0.39995E+02
   24.6000  0.94647E+06  0.15821E+07  0.94387E+06  0.36767E+06  0.65107E+06 -0.58029E+06 -0.13854E+07  0.10267E+03 -0.76389E+06  0.36637E+06 -0.64862E+06 -0.57961E+06  0.44680E+02  0.64533E+02 -0.39808E+02 -0.69959E+02 -0.42397E-01 -0.32294E+02  0.44665E+02 -0.64590E+02 -0.39994E+02
   24.6125  0.94632E+06  0.15827E+07  0.94380E+06  0.36761E+06  0.65096E+06 -0.58019E+06 -0.13860E+07  0.10296E+03 -0.76418E+06  0.36635E+06 -0.64857E+06 -0.57957E+06  0.44679E+02  0.64533E+02 -0.39807E+02 -0.69960E+02 -0.42478E-01 -0.32293E+02  0.44665E+02 -0.64590E+02 -0.39993E+02
   24.6250  0.94617E+06  0.15833E+07  0.94373E+06  0.36756E+06  0.65086E+06 -0.58010E+06 -0.13865E+07  0.10327E+03 -0.76446E+06  0.36632E+06 -0.64852E+06 -0.57952E+06  0.44678E+02  0.64533E+02 -0.39805E+02 -0.69961E+02 -0.42559E-01 -0.32292E+02  0.44664E+02 -0.64590E+02 -0.39992E+02
   24.6375  0.94601E+06  0.15840E+07  0.94365E+06  0.36750E+06  0.65075E+06 -0.58000E+06 -0.13871E+07  0.10358E+03 -0.76475E+06  0.36630E+06 -0.64847E+06 -0.57948E+06  0.44678E+02  0.64533E+02 -0.39804E+02 -0.69962E+02 -0.42639E-01 -0.32291E+02  0.44663E+02 -0.64590E+02 -0.39991E+02
   24.6500  0.94587E+06  0.15846E+07  0.94358E+06  0.36745E+06  0.65065E+06 -0.57991E+06 -0.13877E+07  0.10391E+03 -0.76504E+06  0.36627E+06 -0.64841E+06 -0.57943E+06  0.44677E+02  0.64533E+02 -0.39803E+02 -0.69963E+02 -0.42720E-01 -0.32290E+02  0.44663E+02 -0.64590E+02 -0.39990E+02
   24.6625  0.94572E+06  0.15853E+07  0.94350E+06  0.36740E+06  0.65055E+06 -0.57982E+06 -0.13883E+07  0.10425E+03 -0.76533E+06  0.36625E+06 -0.64836E+06 -0.57938E+06  0.44676E+02  0.64533E+02 -0.39802E+02 -0.69965E+02 -0.42800E-01 -0.32289E+02  0.44662E+02 -0.64590E+02 -0.39990E+02
   24.6750  0.94557E+06  0.15859E+07  0.94342E+06  0.36734E+06  0.65045E+06 -0.57973E+06 -0.13889E+07  0.10460E+03 -0.76563E+06  0.36622E+06 -0.64830E+06 -0.57934E+06  0.44676E+02  0.64533E+02 -0.39801E+02 -0.69966E+02 -0.42880E-01 -0.32288E+02  0.44661E+02 -0.64590E+02 -0.39989E+02
   24.6875  0.94543E+06  0.15866E+07  0.94334E+06  0.36729E+06  0.65035E+06 -0.57964E+06 -0.13895E+07  0.10497E+03 -0.76593E+06  0.36619E+06 -0.64825E+06 -0.57929E+06  0.44675E+02  0.64533E+02 -0.39800E+02 -0.69967E+02 -0.42960E-01 -0.32287E+02  0.44660E+02 -0.64590E+02 -0.39988E+02
   24.7000  0.94529E+06  0.15873E+07  0.94326E+06  0.36724E+06  0.65025E+06 -0.57955E+06 -0.13901E+07  0.10534E+03 -0.76623E+06  0.36616E+06 -0.64819E+06 -0.57924E+06  0.44674E+02  0.64533E+02 -0.39799E+02 -0.69968E+02 -0.43040E-01 -0.32286E+02  0.44660E+02 -0.64590E+02 -0.39987E+02
   24.7125  0.94515E+06  0.15879E+07  0.94318E+06  0.36719E+06  0.65016E+06 -0.57947E+06 -0.13907E+07  0.10573E+03 -0.76653E+06  0.36613E+06 -0.64813E+06 -0.57919E+06  0.44674E+02  0.64533E+02 -0.39798E+02 -0.69969E+02 -0.43120E-01 -0.32284E+02  0.44659E+02 -0.64590E+02 -0.39986E+02
   24.7250  0.94502E+06  0.15886E+07  0.94309E+06  0.36714E+06  0.65006E+06 -0.57938E+06 -0.13913E+07  0.10613E+03 -0.76684E+06  0.36610E+06 -0.64807E+06 -0.57914E+06  0.44673E+02  0.64533E+02 -0.39797E+02 -0.69970E+02 -0.43200E-01 -0.32283E+02  0.44658E+02 -0.64590E+02 -0.39985E+02
   24.7375  0.94488E+06  0.15893E+07  0.94301E+06  0.36709E+06  0.64997E+06 -0.57930E+06 -0.13919E+07  0.10655E+03 -0.76715E+06  0.36607E+06 -0.64801E+06 -0.57908E+06  0.44672E+02  0.64533E+02 -0.39796E+02 -0.69971E+02 -0.43280E-01 -0.32282E+02  0.44658E+02 -0.64591E+02 -0.39984E+02
   24.7500  0.94475E+06  0.15900E+07  0.94292E+06  0.36704E+06  0.64988E+06 -0.57922E+06 -0.13925E+07  0.10697E+03 -0.76747E+06  0.36604E+06 -0.64795E+06 -0.57903E+06  0.44671E+02  0.64533E+02 -0.39795E+02 -0.69973E+02 -0.43360E-01 -0.32281E+02  0.44657E+02 -0.64591E+02 -0.39984E+02
   24.7625  0.94462E+06  0.15907E+07  0.94283E+06  0.36699E+06  0.64979E+06 -0.57914E+06 -0.13932E+07  0.10741E+03 -0.76778E+06  0.36601E+06 -0.64789E+06 -0.57898E+06  0.44671E+02  0.64532E+02 -0.39794E+02 -0.69974E+02 -0.43440E-01 -0.32279E+02  0.44656E+02 -0.64591E+02 -0.39983E+02
   24.7750  0.94450E+06  0.15915E+07  0.94274E+06  0.36695E+06  0.64971E+06 -0.57906E+06 -0.13938E+07  0.10785E+03 -0.76810E+06  0.36597E+06 -0.64782E+06 -0.57892E+06  0.44670E+02  0.64532E+02 -0.39793E+02 -0.69975E+02 -0.43519E-01 -0.32278E+02  0.44655E+02 -0.64591E+02 -0.39982E+02
   24.7875  0.94437E+06  0.15922E+07  0.94265E+06  0.36690E+06  0.64962E+06 -0.57898E+06 -0.13945E+07  0.10831E+03 -0.76843E+06  0.36594E+06 -0.64776E+06 -0.57887E+06  0.44669E+02  0.64532E+02 -0.39792E+02 -0.69976E+02 -0.43599E-01 -0.32277E+02  0.44654E+02 -0.64591E+02 -0.39981E+02
   24.8000  0.94425E+06  0.15929E+07  0.94256E+06  0.36686E+06  0.64954E+06 -0.57891E+06 -0.13952E+07  0.10878E+03 -0.76876E+06  0.36591E+06 -0.64769E+06 -0.57881E+06  0.44668E+02  0.64532E+02 -0.39791E+02 -0.69978E+02 -0.43679E-01 -0.32275E+02  0.44654E+02 -0.64591E+02 -0.39980E+02
   24.8125  0.94414E+06  0.15937E+07  0.94246E+06  0.36681E+06  0.64946E+06 -0.57883E+06 -0.13958E+07  0.10927E+03 -0.76909E+06  0.36587E+06 -0.64763E+06 -0.57876E+06  0.44668E+02  0.64532E+02 -0.39789E+02 -0.69979E+02 -0.43758E-01 -0.32274E+02  0.44653E+02 -0.64591E+02 -0.39979E+02
   24.8250  0.94402E+06  0.15944E+07  0.94237E+06  0.36677E+06  0.64938E+06 -0.57876E+06 -0.13965E+07  0.10976E+03 -0.76942E+06  0.36583E+06 -0.64756E+06 -0.57870E+06  0.44667E+02  0.64532E+02 -0.39788E+02 -0.69980E+02 -0.43838E-01 -0.32273E+02  0.44652E+02 -0.64591E+02 -0.39978E+02
   24.8375  0.94391E+06  0.15952E+07  0.94227E+06  0.36673E+06  0.64930E+06 -0.57869E+06 -0.13972E+07  0.11026E+03 -0.76976E+06  0.36580E+06 -0.64749E+06 -0.57864E+06  0.44666E+02  0.64532E+02 -0.39787E+02 -0.69981E+02 -0.43918E-01 -0.32271E+02  0.44651E+02 -0.64591E+02 -0.39978E+02
   24.8500  0.94380E+06  0.15960E+07  0.94217E+06  0.36668E+06  0.64922E+06 -0.57862E+06 -0.13979E+07  0.11078E+03 -0.77011E+06  0.36576E+06 -0.64742E+06 -0.57858E+06  0.44665E+02  0.64532E+02 -0.39786E+02 -0.69982E+02 -0.43997E-01 -0.32270E+02  0.44650E+02 -0.64591E+02 -0.39977E+02
