
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 07-Aug-2025 at 15:31:45.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB
       (s)             (N)             (N)          (frac)
   11.6360   2.2698838E+07   4.5687565E+06   5.3502595E-01
   11.6370   2.2698842E+07   4.5688441E+06   5.3513515E-01
   11.6380   2.2698847E+07   4.5689316E+06   5.3524435E-01
   11.6390   2.2698852E+07   4.5690191E+06   5.3535355E-01
   11.6400   2.2698857E+07   4.5691066E+06   5.3546275E-01
   11.6410   2.2698861E+07   4.5691940E+06   5.3557195E-01
   11.6420   2.2698866E+07   4.5692814E+06   5.3568115E-01
   11.6430   2.2698871E+07   4.5693688E+06   5.3579035E-01
   11.6440   2.2698876E+07   4.5694562E+06   5.3589955E-01
   11.6450   2.2698880E+07   4.5695436E+06   5.3600875E-01
   11.6460   2.2698885E+07   4.5696309E+06   5.3611795E-01
   11.6470   2.2698890E+07   4.5697182E+06   5.3622715E-01
   11.6480   2.2698894E+07   4.5698054E+06   5.3633636E-01
   11.6490   2.2698899E+07   4.5698927E+06   5.3644556E-01
   11.6500   2.2698903E+07   4.5699799E+06   5.3655476E-01
   11.6510   2.2698908E+07   4.5700670E+06   5.3666396E-01
   11.6520   2.2698913E+07   4.5701542E+06   5.3677316E-01
   11.6530   2.2698917E+07   4.5702413E+06   5.3688236E-01
   11.6540   2.2698922E+07   4.5703284E+06   5.3699156E-01
   11.6550   2.2698926E+07   4.5704155E+06   5.3710076E-01
   11.6560   2.2698931E+07   4.5705025E+06   5.3720996E-01
   11.6570   2.2698935E+07   4.5705895E+06   5.3731916E-01
   11.6580   2.2698939E+07   4.5706765E+06   5.3742836E-01
   11.6590   2.2698944E+07   4.5707635E+06   5.3753756E-01
   11.6600   2.2698948E+07   4.5708504E+06   5.3764676E-01
   11.6610   2.2698953E+07   4.5709373E+06   5.3775596E-01
   11.6620   2.2698957E+07   4.5710242E+06   5.3786516E-01
   11.6630   2.2698961E+07   4.5711110E+06   5.3797436E-01
   11.6640   2.2698966E+07   4.5711978E+06   5.3808357E-01
   11.6650   2.2698970E+07   4.5712846E+06   5.3819277E-01
   11.6660   2.2698974E+07   4.5713714E+06   5.3830197E-01
   11.6670   2.2698978E+07   4.5714581E+06   5.3841117E-01
   11.6680   2.2698983E+07   4.5715448E+06   5.3852037E-01
   11.6690   2.2698987E+07   4.5716315E+06   5.3862957E-01
   11.6700   2.2698991E+07   4.5717181E+06   5.3873877E-01
   11.6710   2.2698995E+07   4.5718047E+06   5.3884797E-01
   11.6720   2.2698999E+07   4.5718913E+06   5.3895717E-01
   11.6730   2.2699003E+07   4.5719779E+06   5.3906637E-01
   11.6740   2.2699008E+07   4.5720644E+06   5.3917557E-01
   11.6750   2.2699012E+07   4.5721509E+06   5.3928477E-01
   11.6760   2.2699016E+07   4.5722374E+06   5.3939397E-01
   11.6770   2.2699020E+07   4.5723238E+06   5.3950317E-01
   11.6780   2.2699024E+07   4.5724102E+06   5.3961238E-01
   11.6790   2.2699028E+07   4.5724966E+06   5.3972158E-01
   11.6800   2.2699032E+07   4.5725830E+06   5.3983078E-01
   11.6810   2.2699036E+07   4.5726693E+06   5.3993998E-01
   11.6820   2.2699040E+07   4.5727556E+06   5.4004918E-01
   11.6830   2.2699044E+07   4.5728419E+06   5.4015838E-01
   11.6840   2.2699048E+07   4.5729281E+06   5.4026758E-01
   11.6850   2.2699052E+07   4.5730143E+06   5.4037678E-01
   11.6860   2.2699055E+07   4.5731005E+06   5.4048598E-01
   11.6870   2.2699059E+07   4.5731867E+06   5.4059518E-01
   11.6880   2.2699063E+07   4.5732728E+06   5.4070438E-01
   11.6890   2.2699067E+07   4.5733589E+06   5.4081358E-01
   11.6900   2.2699071E+07   4.5734450E+06   5.4092278E-01
   11.6910   2.2699075E+07   4.5735311E+06   5.4103198E-01
   11.6920   2.2699079E+07   4.5736172E+06   5.4114118E-01
   11.6930   2.2699083E+07   4.5737032E+06   5.4125039E-01
   11.6940   2.2699087E+07   4.5737892E+06   5.4135959E-01
   11.6950   2.2699091E+07   4.5738752E+06   5.4146879E-01
   11.6960   2.2699095E+07   4.5739612E+06   5.4157799E-01
   11.6970   2.2699099E+07   4.5740472E+06   5.4168719E-01
   11.6980   2.2699104E+07   4.5741331E+06   5.4179639E-01
   11.6990   2.2699108E+07   4.5742190E+06   5.4190559E-01
   11.7000   2.2699112E+07   4.5743049E+06   5.4201479E-01
   11.7010   2.2699116E+07   4.5743858E+06   5.4211945E-01
   11.7020   2.2699121E+07   4.5744667E+06   5.4222405E-01
   11.7030   2.2699125E+07   4.5745475E+06   5.4232864E-01
   11.7040   2.2699130E+07   4.5746284E+06   5.4243324E-01
   11.7050   2.2699134E+07   4.5747092E+06   5.4253784E-01
   11.7060   2.2699139E+07   4.5747900E+06   5.4264244E-01
   11.7070   2.2699144E+07   4.5748709E+06   5.4274703E-01
   11.7080   2.2699149E+07   4.5749517E+06   5.4285163E-01
   11.7090   2.2699154E+07   4.5750325E+06   5.4295623E-01
   11.7100   2.2699159E+07   4.5751133E+06   5.4306083E-01
   11.7110   2.2699164E+07   4.5751941E+06   5.4316542E-01
   11.7120   2.2699170E+07   4.5752749E+06   5.4327002E-01
   11.7130   2.2699175E+07   4.5753557E+06   5.4337462E-01
   11.7140   2.2699181E+07   4.5754365E+06   5.4347922E-01
   11.7150   2.2699186E+07   4.5755172E+06   5.4358381E-01
   11.7160   2.2699192E+07   4.5755980E+06   5.4368841E-01
   11.7170   2.2699197E+07   4.5756787E+06   5.4379301E-01
   11.7180   2.2699203E+07   4.5757594E+06   5.4389761E-01
   11.7190   2.2699209E+07   4.5758401E+06   5.4400220E-01
   11.7200   2.2699215E+07   4.5759208E+06   5.4410680E-01
   11.7210   2.2699220E+07   4.5760014E+06   5.4421140E-01
   11.7220   2.2699226E+07   4.5760821E+06   5.4431600E-01
   11.7230   2.2699232E+07   4.5761627E+06   5.4442059E-01
   11.7240   2.2699238E+07   4.5762434E+06   5.4452519E-01
   11.7250   2.2699244E+07   4.5763240E+06   5.4462979E-01
   11.7260   2.2699250E+07   4.5764045E+06   5.4473439E-01
   11.7270   2.2699257E+07   4.5764851E+06   5.4483898E-01
   11.7280   2.2699263E+07   4.5765657E+06   5.4494358E-01
   11.7290   2.2699269E+07   4.5766462E+06   5.4504818E-01
   11.7300   2.2699275E+07   4.5767267E+06   5.4515278E-01
   11.7310   2.2699282E+07   4.5768072E+06   5.4525738E-01
   11.7320   2.2699288E+07   4.5768877E+06   5.4536197E-01
   11.7330   2.2699294E+07   4.5769682E+06   5.4546657E-01
   11.7340   2.2699301E+07   4.5770486E+06   5.4557117E-01
   11.7350   2.2699307E+07   4.5771291E+06   5.4567577E-01
   11.7360   2.2699314E+07   4.5772095E+06   5.4578036E-01
   11.7370   2.2699320E+07   4.5772899E+06   5.4588496E-01
   11.7380   2.2699327E+07   4.5773703E+06   5.4598956E-01
   11.7390   2.2699334E+07   4.5774506E+06   5.4609415E-01
   11.7400   2.2699340E+07   4.5775309E+06   5.4619875E-01
   11.7410   2.2699347E+07   4.5776113E+06   5.4630335E-01
   11.7420   2.2699354E+07   4.5776916E+06   5.4640795E-01
   11.7430   2.2699361E+07   4.5777718E+06   5.4651254E-01
   11.7440   2.2699367E+07   4.5778521E+06   5.4661714E-01
   11.7450   2.2699374E+07   4.5779323E+06   5.4672174E-01
   11.7460   2.2699381E+07   4.5780126E+06   5.4682634E-01
   11.7470   2.2699388E+07   4.5780928E+06   5.4693093E-01
   11.7480   2.2699395E+07   4.5781729E+06   5.4703553E-01
   11.7490   2.2699402E+07   4.5782531E+06   5.4714013E-01
   11.7500   2.2699409E+07   4.5783333E+06   5.4724473E-01
   11.7510   2.2699416E+07   4.5784134E+06   5.4734932E-01
   11.7520   2.2699423E+07   4.5784935E+06   5.4745392E-01
   11.7530   2.2699431E+07   4.5785736E+06   5.4755852E-01
   11.7540   2.2699438E+07   4.5786537E+06   5.4766312E-01
   11.7550   2.2699445E+07   4.5787337E+06   5.4776772E-01
   11.7560   2.2699452E+07   4.5788137E+06   5.4787231E-01
   11.7570   2.2699459E+07   4.5788937E+06   5.4797691E-01
   11.7580   2.2699467E+07   4.5789737E+06   5.4808151E-01
   11.7590   2.2699474E+07   4.5790537E+06   5.4818610E-01
   11.7600   2.2699482E+07   4.5791336E+06   5.4829070E-01
   11.7610   2.2699489E+07   4.5792136E+06   5.4839530E-01
   11.7620   2.2699496E+07   4.5792935E+06   5.4849990E-01
   11.7630   2.2699504E+07   4.5793734E+06   5.4860450E-01
   11.7640   2.2699512E+07   4.5794532E+06   5.4870909E-01
   11.7650   2.2699519E+07   4.5795331E+06   5.4881369E-01
   11.7660   2.2699527E+07   4.5796129E+06   5.4891829E-01
   11.7670   2.2699534E+07   4.5796927E+06   5.4902289E-01
   11.7680   2.2699542E+07   4.5797725E+06   5.4912748E-01
   11.7690   2.2699550E+07   4.5798523E+06   5.4923208E-01
   11.7700   2.2699558E+07   4.5799320E+06   5.4933668E-01
   11.7710   2.2699565E+07   4.5800117E+06   5.4944127E-01
   11.7720   2.2699573E+07   4.5800914E+06   5.4954587E-01
   11.7730   2.2699581E+07   4.5801711E+06   5.4965047E-01
   11.7740   2.2699589E+07   4.5802508E+06   5.4975507E-01
   11.7750   2.2699597E+07   4.5803304E+06   5.4985967E-01
   11.7760   2.2699605E+07   4.5804100E+06   5.4996426E-01
   11.7770   2.2699613E+07   4.5804896E+06   5.5006886E-01
   11.7780   2.2699621E+07   4.5805692E+06   5.5017346E-01
   11.7790   2.2699629E+07   4.5806488E+06   5.5027806E-01
   11.7800   2.2699637E+07   4.5807283E+06   5.5038265E-01
   11.7810   2.2699645E+07   4.5808078E+06   5.5048725E-01
   11.7820   2.2699653E+07   4.5808873E+06   5.5059185E-01
   11.7830   2.2699661E+07   4.5809668E+06   5.5069645E-01
   11.7840   2.2699670E+07   4.5810463E+06   5.5080104E-01
   11.7850   2.2699678E+07   4.5811257E+06   5.5090564E-01
   11.7860   2.2699686E+07   4.5812051E+06   5.5101024E-01
   11.7870   2.2699694E+07   4.5812845E+06   5.5111484E-01
   11.7880   2.2699703E+07   4.5813639E+06   5.5121943E-01
   11.7890   2.2699711E+07   4.5814433E+06   5.5132403E-01
   11.7900   2.2699720E+07   4.5815226E+06   5.5142863E-01
   11.7910   2.2699728E+07   4.5816019E+06   5.5153323E-01
   11.7920   2.2699737E+07   4.5816812E+06   5.5163782E-01
   11.7930   2.2699745E+07   4.5817605E+06   5.5174242E-01
   11.7940   2.2699754E+07   4.5818397E+06   5.5184702E-01
   11.7950   2.2699762E+07   4.5819189E+06   5.5195161E-01
   11.7960   2.2699771E+07   4.5819981E+06   5.5205621E-01
   11.7970   2.2699780E+07   4.5820773E+06   5.5216081E-01
   11.7980   2.2699788E+07   4.5821565E+06   5.5226541E-01
   11.7990   2.2699797E+07   4.5822356E+06   5.5237001E-01
   11.8000   2.2699806E+07   4.5823148E+06   5.5247461E-01
   11.8010   2.2699815E+07   4.5823882E+06   5.5257341E-01
   11.8020   2.2699824E+07   4.5824618E+06   5.5267226E-01
   11.8030   2.2699833E+07   4.5825353E+06   5.5277111E-01
   11.8040   2.2699843E+07   4.5826088E+06   5.5286996E-01
   11.8050   2.2699852E+07   4.5826823E+06   5.5296881E-01
   11.8060   2.2699862E+07   4.5827558E+06   5.5306765E-01
   11.8070   2.2699871E+07   4.5828293E+06   5.5316650E-01
   11.8080   2.2699881E+07   4.5829027E+06   5.5326535E-01
   11.8090   2.2699891E+07   4.5829762E+06   5.5336420E-01
   11.8100   2.2699901E+07   4.5830496E+06   5.5346305E-01
   11.8110   2.2699911E+07   4.5831231E+06   5.5356190E-01
   11.8120   2.2699921E+07   4.5831965E+06   5.5366074E-01
   11.8130   2.2699931E+07   4.5832699E+06   5.5375959E-01
   11.8140   2.2699941E+07   4.5833433E+06   5.5385844E-01
   11.8150   2.2699951E+07   4.5834167E+06   5.5395729E-01
   11.8160   2.2699962E+07   4.5834901E+06   5.5405614E-01
   11.8170   2.2699972E+07   4.5835635E+06   5.5415499E-01
   11.8180   2.2699983E+07   4.5836368E+06   5.5425383E-01
   11.8190   2.2699993E+07   4.5837101E+06   5.5435268E-01
   11.8200   2.2700004E+07   4.5837835E+06   5.5445153E-01
   11.8210   2.2700014E+07   4.5838568E+06   5.5455038E-01
   11.8220   2.2700025E+07   4.5839300E+06   5.5464923E-01
   11.8230   2.2700035E+07   4.5840033E+06   5.5474807E-01
   11.8240   2.2700046E+07   4.5840764E+06   5.5484692E-01
   11.8250   2.2700056E+07   4.5841495E+06   5.5494577E-01
   11.8260   2.2700066E+07   4.5842226E+06   5.5504462E-01
   11.8270   2.2700076E+07   4.5842956E+06   5.5514347E-01
   11.8280   2.2700086E+07   4.5843685E+06   5.5524232E-01
   11.8290   2.2700095E+07   4.5844414E+06   5.5534116E-01
   11.8300   2.2700105E+07   4.5845143E+06   5.5544001E-01
   11.8310   2.2700114E+07   4.5845871E+06   5.5553886E-01
   11.8320   2.2700124E+07   4.5846599E+06   5.5563771E-01
   11.8330   2.2700133E+07   4.5847326E+06   5.5573656E-01
   11.8340   2.2700142E+07   4.5848053E+06   5.5583541E-01
   11.8350   2.2700152E+07   4.5848780E+06   5.5593425E-01
   11.8360   2.2700161E+07   4.5849506E+06   5.5603310E-01
   11.8370   2.2700170E+07   4.5850232E+06   5.5613195E-01
   11.8380   2.2700180E+07   4.5850958E+06   5.5623080E-01
   11.8390   2.2700189E+07   4.5851684E+06   5.5632965E-01
   11.8400   2.2700198E+07   4.5852409E+06   5.5642849E-01
   11.8410   2.2700207E+07   4.5853134E+06   5.5652734E-01
   11.8420   2.2700217E+07   4.5853859E+06   5.5662619E-01
   11.8430   2.2700226E+07   4.5854584E+06   5.5672504E-01
   11.8440   2.2700235E+07   4.5855308E+06   5.5682389E-01
   11.8450   2.2700244E+07   4.5856033E+06   5.5692274E-01
   11.8460   2.2700254E+07   4.5856757E+06   5.5702158E-01
   11.8470   2.2700263E+07   4.5857481E+06   5.5712043E-01
   11.8480   2.2700273E+07   4.5858204E+06   5.5721928E-01
   11.8490   2.2700282E+07   4.5858928E+06   5.5731813E-01
   11.8500   2.2700291E+07   4.5859651E+06   5.5741698E-01
   11.8510   2.2700301E+07   4.5860374E+06   5.5751583E-01
   11.8520   2.2700310E+07   4.5861097E+06   5.5761467E-01
   11.8530   2.2700320E+07   4.5861820E+06   5.5771352E-01
   11.8540   2.2700329E+07   4.5862542E+06   5.5781237E-01
   11.8550   2.2700339E+07   4.5863264E+06   5.5791122E-01
   11.8560   2.2700349E+07   4.5863987E+06   5.5801007E-01
   11.8570   2.2700358E+07   4.5864709E+06   5.5810891E-01
   11.8580   2.2700368E+07   4.5865431E+06   5.5820776E-01
   11.8590   2.2700378E+07   4.5866152E+06   5.5830661E-01
   11.8600   2.2700387E+07   4.5866874E+06   5.5840546E-01
   11.8610   2.2700397E+07   4.5867595E+06   5.5850431E-01
   11.8620   2.2700407E+07   4.5868316E+06   5.5860316E-01
   11.8630   2.2700417E+07   4.5869038E+06   5.5870200E-01
   11.8640   2.2700427E+07   4.5869758E+06   5.5880085E-01
   11.8650   2.2700437E+07   4.5870479E+06   5.5889970E-01
   11.8660   2.2700447E+07   4.5871200E+06   5.5899855E-01
   11.8670   2.2700457E+07   4.5871920E+06   5.5909740E-01
   11.8680   2.2700467E+07   4.5872641E+06   5.5919624E-01
   11.8690   2.2700477E+07   4.5873361E+06   5.5929509E-01
   11.8700   2.2700487E+07   4.5874081E+06   5.5939394E-01
   11.8710   2.2700497E+07   4.5874801E+06   5.5949279E-01
   11.8720   2.2700507E+07   4.5875521E+06   5.5959164E-01
   11.8730   2.2700518E+07   4.5876240E+06   5.5969048E-01
   11.8740   2.2700528E+07   4.5876960E+06   5.5978933E-01
   11.8750   2.2700538E+07   4.5877679E+06   5.5988818E-01
   11.8760   2.2700549E+07   4.5878399E+06   5.5998703E-01
   11.8770   2.2700559E+07   4.5879118E+06   5.6008588E-01
   11.8780   2.2700570E+07   4.5879837E+06   5.6018473E-01
   11.8790   2.2700580E+07   4.5880556E+06   5.6028358E-01
   11.8800   2.2700591E+07   4.5881274E+06   5.6038242E-01
   11.8810   2.2700601E+07   4.5881993E+06   5.6048127E-01
   11.8820   2.2700612E+07   4.5882711E+06   5.6058012E-01
   11.8830   2.2700622E+07   4.5883430E+06   5.6067897E-01
   11.8840   2.2700633E+07   4.5884148E+06   5.6077782E-01
   11.8850   2.2700644E+07   4.5884866E+06   5.6087667E-01
   11.8860   2.2700655E+07   4.5885584E+06   5.6097551E-01
   11.8870   2.2700665E+07   4.5886302E+06   5.6107436E-01
   11.8880   2.2700676E+07   4.5887019E+06   5.6117321E-01
   11.8890   2.2700687E+07   4.5887737E+06   5.6127206E-01
   11.8900   2.2700698E+07   4.5888455E+06   5.6137091E-01
   11.8910   2.2700709E+07   4.5889172E+06   5.6146975E-01
   11.8920   2.2700720E+07   4.5889889E+06   5.6156860E-01
   11.8930   2.2700731E+07   4.5890606E+06   5.6166745E-01
   11.8940   2.2700742E+07   4.5891323E+06   5.6176630E-01
   11.8950   2.2700753E+07   4.5892040E+06   5.6186515E-01
   11.8960   2.2700764E+07   4.5892757E+06   5.6196400E-01
   11.8970   2.2700776E+07   4.5893474E+06   5.6206284E-01
   11.8980   2.2700787E+07   4.5894190E+06   5.6216169E-01
   11.8990   2.2700798E+07   4.5894907E+06   5.6226054E-01
   11.9000   2.2700810E+07   4.5895623E+06   5.6235939E-01
   11.9010   2.2700821E+07   4.5896279E+06   5.6245137E-01
   11.9020   2.2700833E+07   4.5896935E+06   5.6254339E-01
   11.9030   2.2700845E+07   4.5897590E+06   5.6263540E-01
   11.9040   2.2700857E+07   4.5898246E+06   5.6272742E-01
   11.9050   2.2700870E+07   4.5898902E+06   5.6281944E-01
   11.9060   2.2700882E+07   4.5899558E+06   5.6291145E-01
   11.9070   2.2700895E+07   4.5900214E+06   5.6300347E-01
   11.9080   2.2700907E+07   4.5900870E+06   5.6309548E-01
   11.9090   2.2700920E+07   4.5901526E+06   5.6318750E-01
   11.9100   2.2700933E+07   4.5902183E+06   5.6327952E-01
   11.9110   2.2700945E+07   4.5902839E+06   5.6337153E-01
   11.9120   2.2700958E+07   4.5903495E+06   5.6346355E-01
   11.9130   2.2700971E+07   4.5904151E+06   5.6355556E-01
   11.9140   2.2700984E+07   4.5904807E+06   5.6364758E-01
   11.9150   2.2700997E+07   4.5905463E+06   5.6373960E-01
   11.9160   2.2701011E+07   4.5906119E+06   5.6383161E-01
   11.9170   2.2701024E+07   4.5906774E+06   5.6392363E-01
   11.9180   2.2701037E+07   4.5907430E+06   5.6401564E-01
   11.9190   2.2701051E+07   4.5908086E+06   5.6410766E-01
   11.9200   2.2701064E+07   4.5908742E+06   5.6419968E-01
   11.9210   2.2701077E+07   4.5909398E+06   5.6429169E-01
   11.9220   2.2701091E+07   4.5910053E+06   5.6438371E-01
   11.9230   2.2701105E+07   4.5910709E+06   5.6447573E-01
   11.9240   2.2701118E+07   4.5911365E+06   5.6456774E-01
   11.9250   2.2701132E+07   4.5912020E+06   5.6465976E-01
   11.9260   2.2701146E+07   4.5912676E+06   5.6475177E-01
   11.9270   2.2701160E+07   4.5913331E+06   5.6484379E-01
   11.9280   2.2701173E+07   4.5913986E+06   5.6493581E-01
   11.9290   2.2701187E+07   4.5914642E+06   5.6502782E-01
   11.9300   2.2701201E+07   4.5915297E+06   5.6511984E-01
   11.9310   2.2701215E+07   4.5915952E+06   5.6521186E-01
   11.9320   2.2701229E+07   4.5916607E+06   5.6530387E-01
   11.9330   2.2701243E+07   4.5917262E+06   5.6539589E-01
   11.9340   2.2701258E+07   4.5917917E+06   5.6548790E-01
   11.9350   2.2701272E+07   4.5918572E+06   5.6557992E-01
   11.9360   2.2701286E+07   4.5919227E+06   5.6567194E-01
   11.9370   2.2701300E+07   4.5919882E+06   5.6576395E-01
   11.9380   2.2701315E+07   4.5920537E+06   5.6585597E-01
   11.9390   2.2701329E+07   4.5921192E+06   5.6594798E-01
   11.9400   2.2701344E+07   4.5921846E+06   5.6604000E-01
   11.9410   2.2701358E+07   4.5922501E+06   5.6613202E-01
   11.9420   2.2701373E+07   4.5923155E+06   5.6622403E-01
   11.9430   2.2701387E+07   4.5923810E+06   5.6631605E-01
   11.9440   2.2701402E+07   4.5924464E+06   5.6640807E-01
   11.9450   2.2701416E+07   4.5925118E+06   5.6650008E-01
   11.9460   2.2701431E+07   4.5925773E+06   5.6659210E-01
   11.9470   2.2701446E+07   4.5926427E+06   5.6668411E-01
   11.9480   2.2701461E+07   4.5927081E+06   5.6677613E-01
   11.9490   2.2701475E+07   4.5927735E+06   5.6686815E-01
   11.9500   2.2701490E+07   4.5928389E+06   5.6696016E-01
   11.9510   2.2701505E+07   4.5929043E+06   5.6705218E-01
   11.9520   2.2701520E+07   4.5929697E+06   5.6714419E-01
   11.9530   2.2701535E+07   4.5930350E+06   5.6723621E-01
   11.9540   2.2701550E+07   4.5931004E+06   5.6732823E-01
   11.9550   2.2701565E+07   4.5931658E+06   5.6742025E-01
   11.9560   2.2701581E+07   4.5932311E+06   5.6751226E-01
   11.9570   2.2701596E+07   4.5932965E+06   5.6760428E-01
   11.9580   2.2701611E+07   4.5933618E+06   5.6769629E-01
   11.9590   2.2701626E+07   4.5934272E+06   5.6778831E-01
   11.9600   2.2701641E+07   4.5934925E+06   5.6788032E-01
   11.9610   2.2701657E+07   4.5935578E+06   5.6797234E-01
   11.9620   2.2701672E+07   4.5936231E+06   5.6806436E-01
   11.9630   2.2701688E+07   4.5936885E+06   5.6815637E-01
   11.9640   2.2701703E+07   4.5937538E+06   5.6824839E-01
   11.9650   2.2701719E+07   4.5938191E+06   5.6834041E-01
   11.9660   2.2701734E+07   4.5938843E+06   5.6843242E-01
   11.9670   2.2701750E+07   4.5939496E+06   5.6852444E-01
   11.9680   2.2701765E+07   4.5940149E+06   5.6861646E-01
   11.9690   2.2701781E+07   4.5940802E+06   5.6870847E-01
   11.9700   2.2701797E+07   4.5941454E+06   5.6880049E-01
   11.9710   2.2701813E+07   4.5942107E+06   5.6889250E-01
   11.9720   2.2701828E+07   4.5942759E+06   5.6898452E-01
   11.9730   2.2701844E+07   4.5943412E+06   5.6907653E-01
   11.9740   2.2701860E+07   4.5944064E+06   5.6916855E-01
   11.9750   2.2701876E+07   4.5944717E+06   5.6926057E-01
   11.9760   2.2701892E+07   4.5945369E+06   5.6935258E-01
   11.9770   2.2701908E+07   4.5946021E+06   5.6944460E-01
   11.9780   2.2701924E+07   4.5946673E+06   5.6953662E-01
   11.9790   2.2701940E+07   4.5947325E+06   5.6962863E-01
   11.9800   2.2701956E+07   4.5947977E+06   5.6972065E-01
   11.9810   2.2701973E+07   4.5948629E+06   5.6981266E-01
   11.9820   2.2701989E+07   4.5949281E+06   5.6990468E-01
   11.9830   2.2702005E+07   4.5949932E+06   5.6999670E-01
   11.9840   2.2702021E+07   4.5950584E+06   5.7008871E-01
   11.9850   2.2702038E+07   4.5951236E+06   5.7018073E-01
   11.9860   2.2702054E+07   4.5951887E+06   5.7027275E-01
   11.9870   2.2702070E+07   4.5952539E+06   5.7036476E-01
   11.9880   2.2702087E+07   4.5953190E+06   5.7045678E-01
   11.9890   2.2702103E+07   4.5953841E+06   5.7054880E-01
   11.9900   2.2702120E+07   4.5954493E+06   5.7064081E-01
   11.9910   2.2702137E+07   4.5955144E+06   5.7073282E-01
   11.9920   2.2702153E+07   4.5955795E+06   5.7082484E-01
   11.9930   2.2702170E+07   4.5956446E+06   5.7091686E-01
   11.9940   2.2702187E+07   4.5957097E+06   5.7100887E-01
   11.9950   2.2702203E+07   4.5957748E+06   5.7110089E-01
   11.9960   2.2702220E+07   4.5958399E+06   5.7119291E-01
   11.9970   2.2702237E+07   4.5959050E+06   5.7128492E-01
   11.9980   2.2702254E+07   4.5959700E+06   5.7137694E-01
   11.9990   2.2702271E+07   4.5960351E+06   5.7146896E-01
   12.0000   2.2702288E+07   4.5961002E+06   5.7156097E-01
   12.0010   2.2702305E+07   4.5961588E+06   5.7164520E-01
   12.0020   2.2702323E+07   4.5962174E+06   5.7172938E-01
   12.0030   2.2702341E+07   4.5962760E+06   5.7181355E-01
   12.0040   2.2702359E+07   4.5963347E+06   5.7189773E-01
   12.0050   2.2702377E+07   4.5963933E+06   5.7198190E-01
   12.0060   2.2702395E+07   4.5964520E+06   5.7206608E-01
   12.0070   2.2702413E+07   4.5965106E+06   5.7215025E-01
   12.0080   2.2702431E+07   4.5965693E+06   5.7223443E-01
   12.0090   2.2702450E+07   4.5966279E+06   5.7231860E-01
   12.0100   2.2702468E+07   4.5966866E+06   5.7240278E-01
   12.0110   2.2702487E+07   4.5967452E+06   5.7248695E-01
   12.0120   2.2702505E+07   4.5968039E+06   5.7257113E-01
   12.0130   2.2702524E+07   4.5968626E+06   5.7265531E-01
   12.0140   2.2702543E+07   4.5969212E+06   5.7273948E-01
   12.0150   2.2702562E+07   4.5969799E+06   5.7282366E-01
   12.0160   2.2702581E+07   4.5970386E+06   5.7290783E-01
   12.0170   2.2702600E+07   4.5970972E+06   5.7299201E-01
   12.0180   2.2702619E+07   4.5971559E+06   5.7307618E-01
   12.0190   2.2702638E+07   4.5972145E+06   5.7316036E-01
   12.0200   2.2702657E+07   4.5972732E+06   5.7324453E-01
   12.0210   2.2702676E+07   4.5973318E+06   5.7332871E-01
   12.0220   2.2702696E+07   4.5973905E+06   5.7341288E-01
   12.0230   2.2702715E+07   4.5974491E+06   5.7349706E-01
   12.0240   2.2702734E+07   4.5975078E+06   5.7358124E-01
   12.0250   2.2702754E+07   4.5975664E+06   5.7366541E-01
   12.0260   2.2702773E+07   4.5976250E+06   5.7374959E-01
   12.0270   2.2702793E+07   4.5976836E+06   5.7383376E-01
   12.0280   2.2702812E+07   4.5977423E+06   5.7391794E-01
   12.0290   2.2702832E+07   4.5978009E+06   5.7400211E-01
   12.0300   2.2702852E+07   4.5978595E+06   5.7408629E-01
   12.0310   2.2702871E+07   4.5979181E+06   5.7417046E-01
   12.0320   2.2702891E+07   4.5979767E+06   5.7425464E-01
   12.0330   2.2702911E+07   4.5980353E+06   5.7433882E-01
   12.0340   2.2702931E+07   4.5980939E+06   5.7442299E-01
   12.0350   2.2702951E+07   4.5981524E+06   5.7450717E-01
   12.0360   2.2702971E+07   4.5982110E+06   5.7459134E-01
   12.0370   2.2702991E+07   4.5982696E+06   5.7467552E-01
   12.0380   2.2703011E+07   4.5983282E+06   5.7475969E-01
   12.0390   2.2703031E+07   4.5983867E+06   5.7484387E-01
   12.0400   2.2703051E+07   4.5984453E+06   5.7492804E-01
   12.0410   2.2703071E+07   4.5985038E+06   5.7501222E-01
   12.0420   2.2703092E+07   4.5985623E+06   5.7509640E-01
   12.0430   2.2703112E+07   4.5986208E+06   5.7518057E-01
   12.0440   2.2703132E+07   4.5986794E+06   5.7526474E-01
   12.0450   2.2703153E+07   4.5987379E+06   5.7534892E-01
   12.0460   2.2703173E+07   4.5987964E+06   5.7543310E-01
   12.0470   2.2703193E+07   4.5988549E+06   5.7551727E-01
   12.0480   2.2703214E+07   4.5989134E+06   5.7560145E-01
   12.0490   2.2703234E+07   4.5989718E+06   5.7568562E-01
   12.0500   2.2703255E+07   4.5990303E+06   5.7576980E-01
   12.0510   2.2703276E+07   4.5990888E+06   5.7585397E-01
   12.0520   2.2703296E+07   4.5991472E+06   5.7593815E-01
   12.0530   2.2703317E+07   4.5992057E+06   5.7602232E-01
   12.0540   2.2703338E+07   4.5992641E+06   5.7610650E-01
   12.0550   2.2703359E+07   4.5993226E+06   5.7619068E-01
   12.0560   2.2703380E+07   4.5993810E+06   5.7627485E-01
