
These predictions were generated by SeaState on 05-Feb-2026 at 20:07:21.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
  250.4000   0.8084414E+00  -0.1480814E+01   0.1721048E+01  -0.7557333E+00  -0.7682213E+00  -0.3045022E+00  -0.2325530E+01   0.8892166E+00  -0.1644619E+01  -0.2088653E+01  -0.2445326E+00   0.2117797E+01  -0.1381425E+01   0.1810562E+01  -0.4223561E+01   0.7954830E+04  -0.1466469E+05   0.1685273E+05  -0.7661832E+04  -0.7283677E+04
  250.6000   0.8009492E+00  -0.1239651E+01   0.1478896E+01  -0.4852470E+00  -0.1169406E+01  -0.3700113E+00  -0.1980977E+01   0.6325260E+00  -0.1365279E+01  -0.2667017E+01  -0.4857486E+00   0.2321740E+01  -0.1943070E+01   0.1596567E+01  -0.3279322E+01   0.7909537E+04  -0.1240858E+05   0.1452199E+05  -0.5025498E+04  -0.1102614E+05
  250.8000   0.7759424E+00  -0.9773841E+00   0.1175741E+01  -0.2131373E+00  -0.1487874E+01  -0.4565163E+00  -0.1635004E+01   0.2991043E+00  -0.1116514E+01  -0.3089288E+01  -0.6620331E+00   0.2246745E+01  -0.2307328E+01   0.1283253E+01  -0.1964226E+01   0.7721951E+04  -0.9946165E+04   0.1160379E+05  -0.2331237E+04  -0.1404697E+05
  251.0000   0.7398141E+00  -0.7111679E+00   0.8254505E+00   0.5323195E-01  -0.1702810E+01  -0.5491422E+00  -0.1322220E+01  -0.8635110E-01  -0.9052474E+00  -0.3316078E+01  -0.7184885E+00   0.1901275E+01  -0.2457594E+01   0.9464896E+00  -0.4879227E+00   0.7447070E+04  -0.7416320E+04   0.8213221E+04   0.3528851E+03  -0.1616334E+05
  251.2000   0.6996300E+00  -0.4550795E+00   0.4436435E+00   0.3099190E+00  -0.1805555E+01  -0.6293706E+00  -0.1069976E+01  -0.4980624E+00  -0.7285522E+00  -0.3336323E+01  -0.6209165E+00   0.1351143E+01  -0.2418990E+01   0.6663436E+00   0.9200057E+00   0.7138470E+04  -0.4929616E+04   0.4485385E+04   0.2983654E+04  -0.1728942E+05
  251.4000   0.6617042E+00  -0.2181207E+00   0.4606793E-01   0.5559566E+00  -0.1800129E+01  -0.6787440E+00  -0.8926265E+00  -0.9133711E+00  -0.5747631E+00  -0.3167922E+01  -0.3683296E+00   0.7103344E+00  -0.2248757E+01   0.5103859E+00   0.2052891E+01   0.6837354E+04  -0.2555822E+04   0.5639228E+03   0.5538204E+04  -0.1744228E+05
  251.6000   0.6300428E+00  -0.3157593E-02  -0.3526607E+00   0.7922229E+00  -0.1701743E+01  -0.6833274E+00  -0.7880479E+00  -0.1315630E+01  -0.4264947E+00  -0.2853325E+01   0.1410197E-02   0.1194814E+00  -0.2019636E+01   0.5183221E+00   0.2763769E+01   0.6561801E+04  -0.3190818E+03  -0.3408671E+04   0.8004721E+04  -0.1673229E+05
  251.8000   0.6050161E+00   0.1928821E+00  -0.7397383E+00   0.1019836E+01  -0.1533626E+01  -0.6379343E+00  -0.7374721E+00  -0.1695217E+01  -0.2650803E+00  -0.2451062E+01   0.4148519E+00  -0.2839409E+00  -0.1800375E+01   0.6913726E+00   0.2989021E+01   0.6298803E+04   0.1797541E+04  -0.7297490E+04   0.1037010E+05  -0.1534028E+05
  252.0000   0.5826202E+00   0.3774912E+00  -0.1104224E+01   0.1238398E+01  -0.1322841E+01  -0.5490599E+00  -0.7090058E+00  -0.2048549E+01  -0.7561708E-01  -0.2024971E+01   0.7751850E+00  -0.3973497E+00  -0.1638101E+01   0.9890683E+00   0.2754721E+01   0.6001485E+04   0.3838313E+04  -0.1097789E+05   0.1260719E+05  -0.1348597E+05
  252.2000   0.5546027E+00   0.5599678E+00  -0.1436570E+01   0.1444463E+01  -0.1095848E+01  -0.4356500E+00  -0.6644053E+00  -0.2375510E+01   0.1483777E+00  -0.1633253E+01   0.9814314E+00  -0.1794978E+00  -0.1546756E+01   0.1334689E+01   0.2165306E+01   0.5593141E+04   0.5854146E+04  -0.1433493E+05   0.1466441E+05  -0.1139324E+05
  252.4000   0.5095676E+00   0.7482011E+00  -0.1727864E+01   0.1630607E+01  -0.8746322E+00  -0.3272267E+00  -0.5678883E+00  -0.2676028E+01   0.4017099E+00  -0.1319379E+01   0.9508291E+00   0.3348847E+00  -0.1504281E+01   0.1628813E+01   0.1377796E+01   0.4978488E+04   0.7878927E+04  -0.1726092E+05   0.1646041E+05  -0.9258545E+04
  252.6000   0.4349745E+00   0.9455297E+00  -0.1969109E+01   0.1785343E+01  -0.6740150E+00  -0.2594381E+00  -0.3952020E+00  -0.2946793E+01   0.6664316E+00  -0.1106398E+01   0.6396363E+00   0.1036481E+01  -0.1459115E+01   0.1768654E+01   0.5676427E+00   0.4061006E+04   0.9907894E+04  -0.1965298E+05   0.1788551E+05  -0.7227208E+04
  252.8000   0.3197381E+00   0.1148390E+01  -0.2150814E+01   0.1894029E+01  -0.5005308E+00  -0.2676673E+00  -0.1409580E+00  -0.3179016E+01   0.9133487E+00  -0.9954546E+00   0.5757928E-01   0.1759663E+01  -0.1344378E+01   0.1669501E+01  -0.1063963E+00   0.2763828E+04   0.1188313E+05  -0.2141249E+05   0.1881056E+05  -0.5381123E+04
  253.0000   0.1569771E+00   0.1345361E+01  -0.2263122E+01   0.1940675E+01  -0.3529095E+00  -0.3798239E+00   0.1775291E+00  -0.3357899E+01   0.1106008E+01  -0.9684368E+00  -0.7277576E+00   0.2314757E+01  -0.1096278E+01   0.1283937E+01  -0.5311542E+00   0.1050591E+04   0.1369015E+05  -0.2244750E+05   0.1910229E+05  -0.3738687E+04
  253.2000  -0.5362984E-01   0.1517962E+01  -0.2296544E+01   0.1910386E+01  -0.2239119E+00  -0.6097146E+00   0.5210389E+00  -0.3464052E+01   0.1206561E+01  -0.9938782E+00  -0.1598356E+01   0.2528076E+01  -0.6723130E+00   0.6147270E+00  -0.6563352E+00  -0.1057830E+04   0.1516760E+05  -0.2267881E+05   0.1864315E+05  -0.2265764E+04
  253.4000  -0.3043880E+00   0.1643201E+01  -0.2243200E+01   0.1792046E+01  -0.1030336E+00  -0.9523885E+00   0.8340885E+00  -0.3476620E+01   0.1182493E+01  -0.1034687E+01  -0.2404311E+01   0.2281428E+01  -0.6492575E-01  -0.2815712E+00  -0.4975696E+00  -0.3474359E+04   0.1612947E+05  -0.2204902E+05   0.1735217E+05  -0.8944952E+03
  253.6000  -0.5794183E+00   0.1697505E+01  -0.2098350E+01   0.1580751E+01   0.2053097E-01  -0.1382566E+01   0.1054613E+01  -0.3377472E+01   0.1012970E+01  -0.1056031E+01  -0.2990399E+01   0.1542423E+01   0.6926513E+00  -0.1301450E+01  -0.1258355E+00  -0.6047108E+04   0.1639646E+05  -0.2053294E+05   0.1520338E+05   0.4543050E+03
  253.8000  -0.8559364E+00   0.1661342E+01  -0.1861884E+01   0.1279529E+01   0.1552468E+00  -0.1856707E+01   0.1125957E+01  -0.3155530E+01   0.6935742E+00  -0.1031853E+01  -0.3225666E+01   0.3784916E+00   0.1529797E+01  -0.2310812E+01   0.3533243E+00  -0.8571994E+04   0.1583116E+05  -0.1814757E+05   0.1223830E+05   0.1849615E+04
  254.0000  -0.1106881E+01   0.1523634E+01  -0.1539441E+01   0.8999829E+00   0.3053904E+00  -0.2318607E+01   0.1008845E+01  -0.2810265E+01   0.2384764E+00  -0.9488987E+00  -0.3030173E+01  -0.1049330E+01   0.2350412E+01  -0.3167923E+01   0.8254570E+00  -0.1081542E+05   0.1437023E+05  -0.1495913E+05   0.8569766E+04   0.3333356E+04
  254.2000  -0.1304523E+01   0.1285060E+01  -0.1142869E+01   0.4616840E+00   0.4702425E+00  -0.2707672E+01   0.6908852E+00  -0.2353575E+01  -0.3204866E+00  -0.8077661E+00  -0.2393325E+01  -0.2512600E+01   0.3050679E+01  -0.3748609E+01   0.1191798E+01  -0.1254399E+05   0.1204701E+05  -0.1108542E+05   0.4376067E+04   0.4910717E+04
  254.4000  -0.1424492E+01   0.9594923E+00  -0.6898823E+00  -0.9637242E-02   0.6443490E+00  -0.2968502E+01   0.1915015E+00  -0.1809565E+01  -0.9377400E+00  -0.6211511E+00  -0.1379705E+01  -0.3757113E+01   0.3538697E+01  -0.3968775E+01   0.1387640E+01  -0.1355669E+05   0.8999364E+04  -0.6692481E+04  -0.1141929E+03   0.6548530E+04
  254.6000  -0.1449528E+01   0.5731565E+00  -0.2029028E+00  -0.4848507E+00   0.8186564E+00  -0.3060073E+01  -0.4389432E+00  -0.1212247E+01  -0.1560278E+01  -0.4099988E+00  -0.1207908E+00  -0.4551960E+01   0.3751636E+01  -0.3799779E+01   0.1391145E+01  -0.1371439E+05   0.5460098E+04  -0.1985346E+04  -0.4644474E+04   0.8180968E+04
  254.8000  -0.1372329E+01   0.1615179E+00   0.2927516E+00  -0.9346862E+00   0.9821807E+00  -0.2962814E+01  -0.1125975E+01  -0.6015850E+00  -0.2135235E+01  -0.1986245E+00   0.1206303E+01  -0.4736119E+01   0.3666755E+01  -0.3273534E+01   0.1221712E+01  -0.1296179E+05   0.1730554E+04   0.2806083E+04  -0.8956472E+04   0.9720539E+04
  255.0000  -0.1196952E+01  -0.2356390E+00   0.7710607E+00  -0.1332973E+01   0.1123819E+01  -0.2682264E+01  -0.1782719E+01  -0.1864362E-01  -0.2617372E+01  -0.9943580E-02   0.2409204E+01  -0.4252843E+01   0.3304029E+01  -0.2476284E+01   0.9294764E+00  -0.1133781E+05  -0.1858902E+04   0.7444206E+04  -0.1281610E+05   0.1107173E+05
  255.2000  -0.9385239E+00  -0.5801100E+00   0.1207537E+01  -0.1659327E+01   0.1233930E+01  -0.2248570E+01  -0.2324396E+01   0.4992374E+00  -0.2975136E+01   0.1382356E+00   0.3314009E+01  -0.3164399E+01   0.2720177E+01  -0.1532227E+01   0.5793515E+00  -0.8972912E+04  -0.4994993E+04   0.1170171E+05  -0.1603531E+05   0.1214448E+05
  255.4000  -0.6212876E+00  -0.8411032E+00   0.1581175E+01  -0.1900867E+01   0.1305431E+01  -0.1711903E+01  -0.2682919E+01   0.9223769E+00  -0.3194225E+01   0.2352604E+00   0.3795829E+01  -0.1643573E+01   0.1995778E+01  -0.5802314E+00   0.2339982E+00  -0.6073259E+04  -0.7426363E+04   0.1537806E+05  -0.1848644E+05   0.1286513E+05
  255.6000  -0.2753078E+00  -0.9999325E+00   0.1875867E+01  -0.2052723E+01   0.1334282E+01  -0.1134588E+01  -0.2818770E+01   0.1231180E+01  -0.3278070E+01   0.2778849E+00   0.3800164E+01   0.5685541E-01   0.1218690E+01   0.2517169E+00  -0.6013601E-01  -0.2894662E+04  -0.8999222E+04   0.1831253E+05  -0.2010750E+05   0.1318354E+05
  255.8000   0.6759391E-01  -0.1052701E+01   0.2081147E+01  -0.2117320E+01   0.1319403E+01  -0.5814162E+00  -0.2727859E+01   0.1416796E+01  -0.3245247E+01   0.2690059E+00   0.3350950E+01   0.1650906E+01   0.4676942E+00   0.8692906E+00  -0.2806976E+00   0.2896727E+03  -0.9677441E+04   0.2039273E+05  -0.2089793E+05   0.1307567E+05
  256.0000   0.3779893E+00  -0.1010475E+01   0.2192267E+01  -0.2102659E+01   0.1262156E+01  -0.1098827E+00  -0.2441986E+01   0.1480139E+01  -0.3124433E+01   0.2154613E+00   0.2543777E+01   0.2873219E+01  -0.1999880E+00   0.1227336E+01  -0.4300435E+00   0.3222274E+04  -0.9543487E+04   0.2155814E+05  -0.2090659E+05   0.1254232E+05
  256.2000   0.6323891E+00  -0.8969000E+00   0.2209734E+01  -0.2019974E+01   0.1165617E+01   0.2378804E+00  -0.2022796E+01   0.1429752E+01  -0.2947945E+01   0.1255894E+00   0.1525809E+01   0.3529120E+01  -0.7547594E+00   0.1335183E+01  -0.5293286E+00   0.5690246E+04  -0.8780058E+04   0.2179914E+05  -0.2021469E+05   0.1160499E+05
  256.4000   0.8156367E+00  -0.7437299E+00   0.2138498E+01  -0.1881267E+01   0.1033838E+01   0.4401031E+00  -0.1550380E+01   0.1279160E+01  -0.2745209E+01   0.7179187E-02   0.4666039E+00   0.3530803E+01  -0.1193449E+01   0.1250914E+01  -0.6084118E+00   0.7545639E+04  -0.7635864E+04   0.2115263E+05  -0.1891727E+05   0.1030028E+05
  256.6000   0.9218244E+00  -0.5850886E+00   0.1987003E+01  -0.1697194E+01   0.8712649E+00   0.4965437E+00  -0.1108709E+01   0.1044391E+01  -0.2537405E+01  -0.1337765E+00  -0.4741644E+00   0.2912372E+01  -0.1531846E+01   0.1066019E+01  -0.6947840E+00   0.8714811E+04  -0.6381801E+04   0.1969530E+05  -0.1710692E+05   0.8674205E+04
  256.8000   0.9537084E+00  -0.4515492E+00   0.1766304E+01  -0.1475710E+01   0.6824094E+00   0.4258393E+00  -0.7707323E+00   0.7421936E+00  -0.2334335E+01  -0.2934012E+00  -0.1175503E+01   0.1820749E+01  -0.1793478E+01   0.8838050E+00  -0.8046926E+00   0.9196379E+04  -0.5265432E+04   0.1753590E+05  -0.1486261E+05   0.6777395E+04
  257.0000   0.9208682E+00  -0.3651114E+00   0.1489333E+01  -0.1221677E+01   0.4717497E+00   0.2597970E+00  -0.5859585E+00   0.3891762E+00  -0.2134028E+01  -0.4694790E+00  -0.1574711E+01   0.4845694E+00  -0.1998021E+01   0.7961501E+00  -0.9387646E+00   0.9049398E+04  -0.4471864E+04   0.1480723E+05  -0.1224545E+05   0.4661754E+04
  257.2000   0.8370792E+00  -0.3359676E+00   0.1170335E+01  -0.9374511E+00   0.2438154E+00   0.3595645E-01  -0.5728402E+00   0.1798743E-02  -0.1925053E+01  -0.6605653E+00  -0.1674097E+01  -0.8324175E+00  -0.2152635E+01   0.8634486E+00  -0.1082992E+01   0.8375012E+04  -0.4097625E+04   0.1165838E+05  -0.9301494E+04   0.2378717E+04
  257.4000   0.7174837E+00  -0.3615791E+00   0.8244173E+00  -0.6242458E+00   0.3340251E-02  -0.2099670E+00  -0.7172600E+00  -0.4031333E+00  -0.1690935E+01  -0.8650733E+00  -0.1533913E+01  -0.1883654E+01  -0.2248681E+01   0.1101822E+01  -0.1214353E+01   0.7295712E+04  -0.4141571E+04   0.8247028E+04  -0.6070390E+04  -0.2115957E+02
  257.6000   0.5761301E+00  -0.4281265E+00   0.4670918E+00  -0.2839127E+00  -0.2446022E+00  -0.4502142E+00  -0.9771851E+00  -0.8079844E+00  -0.1415673E+01  -0.1080665E+01  -0.1253537E+01  -0.2487024E+01  -0.2264651E+01   0.1480080E+01  -0.1309020E+01   0.5936342E+04  -0.4513482E+04   0.4731821E+04  -0.2597257E+04  -0.2487626E+04
  257.8000   0.4243226E+00  -0.5139276E+00   0.1137001E+00   0.7929363E-01  -0.4945386E+00  -0.6685325E+00  -0.1292318E+01  -0.1194292E+01  -0.1089152E+01  -0.1304108E+01  -0.9454079E+00  -0.2557451E+01  -0.2174471E+01   0.1926843E+01  -0.1350430E+01   0.4410081E+04  -0.5057701E+04   0.1264574E+04   0.1055275E+04  -0.4969576E+04
  258.0000   0.2700108E+00  -0.5940642E+00  -0.2213252E+00   0.4574014E+00  -0.7406192E+00  -0.8606066E+00  -0.1596617E+01  -0.1543590E+01  -0.7112729E+00  -0.1531545E+01  -0.7076946E+00  -0.2118565E+01  -0.1958701E+01   0.2346082E+01  -0.1334605E+01   0.2811276E+04  -0.5586469E+04  -0.2017672E+04   0.4798021E+04  -0.7413583E+04
  258.2000   0.1181907E+00  -0.6452559E+00  -0.5253477E+00   0.8381774E+00  -0.9766857E+00  -0.1031546E+01  -0.1831057E+01  -0.1839084E+01  -0.2939430E+00  -0.1758950E+01  -0.6017720E+00  -0.1291636E+01  -0.1615314E+01   0.2637676E+01  -0.1270979E+01   0.1215175E+04  -0.5916154E+04  -0.5000196E+04   0.8511616E+04  -0.9762339E+04
  258.4000  -0.2793473E-01  -0.6500245E+00  -0.7884433E+00   0.1205519E+01  -0.1196322E+01  -0.1191255E+01  -0.1954080E+01  -0.2067890E+01   0.1394811E+00  -0.1982456E+01  -0.6394393E+00  -0.2649043E+00  -0.1166665E+01   0.2718553E+01  -0.1178384E+01  -0.3170088E+03  -0.5899447E+04  -0.7596888E+04   0.1204964E+05  -0.1195313E+05
  258.6000  -0.1654610E+00  -0.5993969E+00  -0.1004172E+01   0.1540740E+01  -0.1392846E+01  -0.1348968E+01  -0.1947772E+01  -0.2223308E+01   0.5571787E+00  -0.2198279E+01  -0.7824905E+00   0.7494872E+00  -0.6601484E+00   0.2540047E+01  -0.1077341E+01  -0.1730349E+04  -0.5447922E+04  -0.9754207E+04   0.1524831E+05  -0.1391661E+05
  258.8000  -0.2904278E+00  -0.4937419E+00  -0.1169997E+01   0.1824538E+01  -0.1559218E+01  -0.1508365E+01  -0.1818794E+01  -0.2306450E+01   0.9236574E+00  -0.2402094E+01  -0.9544762E+00   0.1561268E+01  -0.1616528E+00   0.2097953E+01  -0.9810200E+00  -0.2968969E+04  -0.4541713E+04  -0.1145178E+05   0.1794135E+05  -0.1557612E+05
  259.0000  -0.3970274E+00  -0.3417465E+00  -0.1287185E+01   0.2039284E+01  -0.1687940E+01  -0.1664511E+01  -0.1594275E+01  -0.2326610E+01   0.1205378E+01  -0.2587983E+01  -0.1061706E+01   0.2040521E+01   0.2572030E+00   0.1433418E+01  -0.8877884E+00  -0.3972071E+04  -0.3225947E+04  -0.1269897E+05   0.1997740E+05  -0.1684828E+05
  259.2000  -0.4776414E+00  -0.1579264E+00  -0.1360125E+01   0.2171210E+01  -0.1771006E+01  -0.1803416E+01  -0.1313913E+01  -0.2300013E+01   0.1376103E+01  -0.2747244E+01  -0.1018494E+01   0.2140747E+01   0.5352496E+00   0.6247606E+00  -0.7780190E+00  -0.4675053E+04  -0.1596189E+04  -0.1352752E+05   0.2123707E+05  -0.1764529E+05
  259.4000  -0.5237541E+00   0.4064605E-01  -0.1395110E+01   0.2212114E+01  -0.1800077E+01  -0.1904348E+01  -0.1020316E+01  -0.2246943E+01   0.1420939E+01  -0.2867554E+01  -0.7706990E+00   0.1902039E+01   0.6374650E+00  -0.2278028E+00  -0.6167641E+00  -0.5015975E+04   0.2226815E+03  -0.1398108E+05   0.2164664E+05  -0.1787966E+05
  259.6000  -0.5275552E+00   0.2376134E+00  -0.1398778E+01   0.2160284E+01  -0.1766960E+01  -0.1944382E+01  -0.7498583E+00  -0.2187680E+01   0.1338345E+01  -0.2932959E+01  -0.3120188E+00   0.1434495E+01   0.5660430E+00  -0.1021152E+01  -0.3623275E+00  -0.4946205E+04   0.2098925E+04  -0.1410345E+05   0.2118604E+05  -0.1747150E+05
  259.8000  -0.4838665E+00   0.4198767E+00  -0.1376518E+01   0.2020510E+01  -0.1664469E+01  -0.1904130E+01  -0.5261025E+00  -0.2138034E+01   0.1139805E+01  -0.2925078E+01   0.3108324E+00   0.8863936E+00   0.3635390E+00  -0.1667944E+01   0.2095438E-01  -0.4442773E+04   0.3912803E+04  -0.1392770E+05   0.1989016E+05  -0.1635833E+05
  260.0000  -0.3919210E+00   0.5789225E+00  -0.1331191E+01   0.1803220E+01  -0.1487631E+01  -0.1773274E+01  -0.3571110E+00  -0.2105480E+01   0.8473477E+00  -0.2825593E+01   0.1005431E+01   0.4051048E+00   0.1065077E+00  -0.2111197E+01   0.5488009E+00  -0.3519271E+04   0.5568330E+04  -0.1346854E+05   0.1784327E+05  -0.1450638E+05
  260.2000  -0.2565310E+00   0.7107698E+00  -0.1262485E+01   0.1522940E+01  -0.1235085E+01  -0.1554561E+01  -0.2369936E+00  -0.2086863E+01   0.4895046E+00  -0.2619779E+01   0.1651934E+01   0.1001296E+00  -0.1097270E+00  -0.2332002E+01   0.1205700E+01  -0.2232282E+04   0.6996546E+04  -0.1271993E+05   0.1516802E+05  -0.1192187E+05
  260.4000  -0.8830000E-01   0.8147355E+00  -0.1167114E+01   0.1196400E+01  -0.9104347E+00  -0.1265220E+01  -0.1510003E+00  -0.2068395E+01   0.9656874E-01  -0.2300484E+01   0.2128368E+01   0.1702771E-01  -0.1922868E+00  -0.2349188E+01   0.1939730E+01  -0.6810726E+03   0.8151275E+04  -0.1165892E+05   0.1201112E+05  -0.8660370E+04
  260.6000   0.9726227E-01   0.8914993E+00  -0.1039906E+01   0.8406236E+00  -0.5232434E+00  -0.9353455E+00  -0.8261351E-01  -0.2028192E+01  -0.3038859E+00  -0.1871695E+01   0.2337277E+01   0.1282867E+00  -0.7340001E-01  -0.2211481E+01   0.2665767E+01   0.1000285E+04   0.9000203E+04  -0.1025553E+05   0.8528185E+04  -0.4831941E+04
  260.8000   0.2816274E+00   0.9411156E+00  -0.8756102E+00   0.4713414E+00  -0.8938240E-01  -0.6034586E+00  -0.2064717E-01  -0.1941045E+01  -0.6904010E+00  -0.1350800E+01   0.2227770E+01   0.3431107E+00   0.2707468E+00  -0.1984300E+01   0.3277451E+01   0.2657603E+04   0.9515257E+04  -0.8486903E+04   0.4870215E+04  -0.6003145E+03
  261.0000   0.4458188E+00   0.9616054E+00  -0.6710792E+00   0.1019458E+00   0.3695016E+00  -0.3100889E+00   0.3561156E-01  -0.1784570E+01  -0.1049396E+01  -0.7687790E+00   0.1807937E+01   0.5335919E+00   0.8096909E+00  -0.1734325E+01   0.3666130E+01   0.4135752E+04   0.9666116E+04  -0.6353162E+04   0.1173738E+04   0.3825036E+04
  261.2000   0.5731802E+00   0.9485981E+00  -0.4273629E+00  -0.2569023E+00   0.8274689E+00  -0.9069410E-01   0.7466497E-01  -0.1545471E+01  -0.1375129E+01  -0.1679177E+00   0.1144741E+01   0.5708022E+00   0.1459997E+01  -0.1515280E+01   0.3743092E+01   0.5298981E+04   0.9419750E+04  -0.3891321E+04  -0.2444591E+04   0.8203910E+04
  261.4000   0.6518087E+00   0.8961896E+00  -0.1512077E+00  -0.5970665E+00   0.1256619E+01   0.3060299E-01   0.7504494E-01  -0.1224531E+01  -0.1668066E+01   0.4028572E+00   0.3512421E+00   0.3619318E+00   0.2098779E+01  -0.1357906E+01   0.3460255E+01   0.6048578E+04   0.8746829E+04  -0.1183901E+04  -0.5888795E+04   0.1228609E+05
  261.6000   0.6761709E+00   0.7988524E+00   0.1444487E+00  -0.9122831E+00   0.1629981E+01   0.4513772E-01   0.1108122E-01  -0.8390985E+00  -0.1932214E+01   0.8944029E+00  -0.4361752E+00  -0.1207527E+00   0.2587275E+01  -0.1265986E+01   0.2824421E+01   0.6334628E+04   0.7633840E+04   0.1640429E+04  -0.9080720E+04   0.1583529E+05
  261.8000   0.6475886E+00   0.6539177E+00   0.4412275E+00  -0.1197308E+01   0.1924535E+01  -0.3919575E-01  -0.1391882E+00  -0.4222663E+00  -0.2172102E+01   0.1264470E+01  -0.1085670E+01  -0.8265272E+00   0.2799902E+01  -0.1218851E+01   0.1901279E+01   0.6159665E+04   0.6097649E+04   0.4415507E+04  -0.1195504E+05   0.1865284E+05
  262.0000   0.5735075E+00   0.4639556E+00   0.7172910E+00  -0.1447105E+01   0.2123845E+01  -0.2001012E+00  -0.3859599E+00  -0.1864407E-01  -0.2390141E+01   0.1484174E+01  -0.1496853E+01  -0.1632231E+01   0.2652680E+01  -0.1179298E+01   0.8074184E+00   0.5573660E+04   0.4198217E+04   0.6954995E+04  -0.1445386E+05   0.2059744E+05
  262.2000   0.4657233E+00   0.2383483E+00   0.9502847E+00  -0.1656306E+01   0.2219853E+01  -0.4058245E+00  -0.7215993E+00   0.3226970E+00  -0.2584930E+01   0.1542517E+01  -0.1620871E+01  -0.2366959E+01   0.2124731E+01  -0.1104720E+01  -0.3087665E+00   0.4661572E+04   0.2045021E+04   0.9076034E+04  -0.1652251E+05   0.2159783E+05
  262.4000   0.3379434E+00  -0.6505371E-02   0.1120743E+01  -0.1819051E+01   0.2213461E+01  -0.6218243E+00  -0.1118339E+01   0.5568437E+00  -0.2750805E+01   0.1447981E+01  -0.1469288E+01  -0.2850249E+01   0.1267732E+01  -0.9586447E+00  -0.1293880E+01   0.3526137E+04  -0.2061671E+03   0.1062529E+05  -0.1810766E+05   0.2165598E+05
  262.6000   0.2032089E+00  -0.2486218E+00   0.1215321E+01  -0.1929250E+01   0.2113800E+01  -0.8177293E+00  -0.1530684E+01   0.6515653E+00  -0.2878624E+01   0.1226721E+01  -0.1109840E+01  -0.2935211E+01   0.2005923E+00  -0.7199570E+00  -0.2018663E+01   0.2269498E+04  -0.2367415E+04   0.1150267E+05  -0.1915809E+05   0.2084044E+05
  262.8000   0.7170795E-01  -0.4633889E+00   0.1229209E+01  -0.1981173E+01   0.1936272E+01  -0.9730988E+00  -0.1902400E+01   0.5939955E+00  -0.2957490E+01   0.9175800E+00  -0.6500547E+00  -0.2546634E+01  -0.9102614E+00  -0.3878019E+00  -0.2403316E+01   0.9774150E+03  -0.4242399E+04   0.1167820E+05  -0.1962800E+05   0.1927084E+05
  263.0000  -0.5057245E-01  -0.6275582E+00   0.1167219E+01  -0.1970230E+01   0.1699744E+01  -0.1080763E+01  -0.2176842E+01   0.3940190E+00  -0.2976930E+01   0.5648354E+00  -0.2123770E+00  -0.1704859E+01  -0.1881504E+01   0.1870337E-01  -0.2433410E+01  -0.2908536E+03  -0.5656032E+04   0.1119831E+05  -0.1948185E+05   0.1709651E+05
  263.2000  -0.1621101E+00  -0.7234910E+00   0.1043247E+01  -0.1893745E+01   0.1423406E+01  -0.1147067E+01  -0.2308534E+01   0.8350411E-01  -0.2928975E+01   0.2100522E+00   0.9366757E-01  -0.5292130E+00  -0.2548416E+01   0.4655201E+00  -0.2162579E+01  -0.1505258E+04  -0.6484344E+04   0.1018004E+05  -0.1869978E+05   0.1447316E+05
  263.4000  -0.2650203E+00  -0.7427545E+00   0.8781520E+00  -0.1751572E+01   0.1123918E+01  -0.1189032E+01  -0.2273462E+01  -0.2886486E+00  -0.2809670E+01  -0.1153170E+00   0.1960863E+00   0.7807940E+00  -0.2798006E+01   0.9119359E+00  -0.1701006E+01  -0.2660156E+04  -0.6678329E+04   0.8793383E+04  -0.1728236E+05   0.1154188E+05
