# Time    P2PX    P2PY    P2PZ
    2.9730       1.0142950       0       0
    2.9740       1.0142947       0       0
    2.9750       1.0142945       0       0
    2.9760       1.0142943       0       0
    2.9770       1.0142941       0       0
    2.9780       1.0142938       0       0
    2.9790       1.0142936       0       0
    2.9800       1.0142934       0       0
    2.9810       1.0142931       0       0
    2.9820       1.0142929       0       0
    2.9830       1.0142927       0       0
    2.9840       1.0142924       0       0
    2.9850       1.0142922       0       0
    2.9860       1.0142920       0       0
    2.9870       1.0142918       0       0
    2.9880       1.0142915       0       0
    2.9890       1.0142913       0       0
    2.9900       1.0142911       0       0
    2.9910       1.0142908       0       0
    2.9920       1.0142906       0       0
    2.9930       1.0142903       0       0
    2.9940       1.0142901       0       0
    2.9950       1.0142899       0       0
    2.9960       1.0142896       0       0
    2.9970       1.0142894       0       0
    2.9980       1.0142892       0       0
    2.9990       1.0142889       0       0
    3.0000       1.0142887       0       0
    3.0010       1.0142885       0       0
    3.0020       1.0142882       0       0
    3.0030       1.0142880       0       0
    3.0040       1.0142877       0       0
    3.0050       1.0142875       0       0
    3.0060       1.0142873       0       0
    3.0070       1.0142870       0       0
    3.0080       1.0142868       0       0
    3.0090       1.0142865       0       0
    3.0100       1.0142863       0       0
    3.0110       1.0142860       0       0
    3.0120       1.0142858       0       0
    3.0130       1.0142856       0       0
    3.0140       1.0142853       0       0
    3.0150       1.0142851       0       0
    3.0160       1.0142848       0       0
    3.0170       1.0142846       0       0
    3.0180       1.0142843       0       0
    3.0190       1.0142841       0       0
    3.0200       1.0142838       0       0
    3.0210       1.0142836       0       0
    3.0220       1.0142834       0       0
    3.0230       1.0142831       0       0
    3.0240       1.0142829       0       0
    3.0250       1.0142826       0       0
    3.0260       1.0142824       0       0
    3.0270       1.0142821       0       0
    3.0280       1.0142819       0       0
    3.0290       1.0142816       0       0
    3.0300       1.0142814       0       0
    3.0310       1.0142811       0       0
    3.0320       1.0142809       0       0
    3.0330       1.0142806       0       0
    3.0340       1.0142804       0       0
    3.0350       1.0142801       0       0
    3.0360       1.0142799       0       0
    3.0370       1.0142796       0       0
    3.0380       1.0142793       0       0
    3.0390       1.0142791       0       0
    3.0400       1.0142788       0       0
    3.0410       1.0142786       0       0
    3.0420       1.0142783       0       0
    3.0430       1.0142781       0       0
    3.0440       1.0142778       0       0
    3.0450       1.0142776       0       0
    3.0460       1.0142773       0       0
    3.0470       1.0142771       0       0
    3.0480       1.0142768       0       0
    3.0490       1.0142765       0       0
    3.0500       1.0142763       0       0
    3.0510       1.0142760       0       0
    3.0520       1.0142758       0       0
    3.0530       1.0142755       0       0
    3.0540       1.0142752       0       0
    3.0550       1.0142750       0       0
    3.0560       1.0142747       0       0
    3.0570       1.0142745       0       0
    3.0580       1.0142742       0       0
    3.0590       1.0142739       0       0
    3.0600       1.0142737       0       0
    3.0610       1.0142734       0       0
    3.0620       1.0142732       0       0
    3.0630       1.0142729       0       0
    3.0640       1.0142726       0       0
    3.0650       1.0142724       0       0
    3.0660       1.0142721       0       0
    3.0670       1.0142718       0       0
    3.0680       1.0142716       0       0
    3.0690       1.0142713       0       0
    3.0700       1.0142710       0       0
    3.0710       1.0142708       0       0
    3.0720       1.0142705       0       0
    3.0730       1.0142702       0       0
    3.0740       1.0142700       0       0
    3.0750       1.0142697       0       0
    3.0760       1.0142694       0       0
    3.0770       1.0142692       0       0
    3.0780       1.0142689       0       0
    3.0790       1.0142686       0       0
    3.0800       1.0142683       0       0
    3.0810       1.0142681       0       0
    3.0820       1.0142678       0       0
    3.0830       1.0142675       0       0
    3.0840       1.0142673       0       0
    3.0850       1.0142670       0       0
    3.0860       1.0142667       0       0
    3.0870       1.0142664       0       0
    3.0880       1.0142662       0       0
    3.0890       1.0142659       0       0
    3.0900       1.0142656       0       0
    3.0910       1.0142654       0       0
    3.0920       1.0142651       0       0
    3.0930       1.0142648       0       0
    3.0940       1.0142645       0       0
    3.0950       1.0142642       0       0
    3.0960       1.0142640       0       0
    3.0970       1.0142637       0       0
    3.0980       1.0142634       0       0
    3.0990       1.0142631       0       0
    3.1000       1.0142629       0       0
    3.1010       1.0142626       0       0
    3.1020       1.0142623       0       0
    3.1030       1.0142620       0       0
    3.1040       1.0142617       0       0
    3.1050       1.0142615       0       0
    3.1060       1.0142612       0       0
    3.1070       1.0142609       0       0
    3.1080       1.0142606       0       0
    3.1090       1.0142603       0       0
    3.1100       1.0142601       0       0
    3.1110       1.0142598       0       0
    3.1120       1.0142595       0       0
    3.1130       1.0142592       0       0
    3.1140       1.0142589       0       0
    3.1150       1.0142586       0       0
    3.1160       1.0142584       0       0
    3.1170       1.0142581       0       0
    3.1180       1.0142578       0       0
    3.1190       1.0142575       0       0
    3.1200       1.0142572       0       0
    3.1210       1.0142569       0       0
    3.1220       1.0142566       0       0
    3.1230       1.0142564       0       0
    3.1240       1.0142561       0       0
    3.1250       1.0142558       0       0
    3.1260       1.0142555       0       0
    3.1270       1.0142552       0       0
    3.1280       1.0142549       0       0
    3.1290       1.0142546       0       0
    3.1300       1.0142543       0       0
    3.1310       1.0142540       0       0
    3.1320       1.0142537       0       0
    3.1330       1.0142535       0       0
    3.1340       1.0142532       0       0
    3.1350       1.0142529       0       0
    3.1360       1.0142526       0       0
    3.1370       1.0142523       0       0
    3.1380       1.0142520       0       0
    3.1390       1.0142517       0       0
    3.1400       1.0142514       0       0
    3.1410       1.0142511       0       0
    3.1420       1.0142508       0       0
    3.1430       1.0142505       0       0
    3.1440       1.0142502       0       0
    3.1450       1.0142499       0       0
    3.1460       1.0142496       0       0
