





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
     (sec)         (N)             (N)             (N)            (N-m)           (N-m)           (N-m)            (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)
   278.10  -4.2672996e+04  -1.3030183e+05   2.2701559e+07  -6.8678516e+05  -8.3066895e+04   0.0000000e+00   1.1449437e+02  -2.3459021e+02   1.1168945e+02  -2.5745519e+02   1.0744804e+02  -2.8273865e+02   1.0144415e+02  -3.1071826e+02   1.4074571e+02  -5.5819484e+02   1.0431663e+01  -4.7575868e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.7826844e+03  -8.6006662e+03  -5.6066670e+03  -1.0509972e+04  -7.8920068e+03  -1.2865826e+04  -1.0730495e+04  -1.5759468e+04  -2.4891328e+04  -3.2892003e+04  -2.3428774e+03  -2.9872297e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7314801e+01  -3.5131463e+04
   278.20  -2.4450465e+04  -7.7952207e+04   2.2702476e+07  -2.6126385e+05  -1.5152840e+05   0.0000000e+00   1.1414623e+02  -2.3928785e+02   1.1073249e+02  -2.6364740e+02   1.0565533e+02  -2.9095361e+02   9.8504768e+01  -3.2166269e+02   1.3224585e+02  -5.8336679e+02   1.0407135e+01  -5.4339064e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2070568e+03  -5.3078339e+03  -3.7564524e+03  -7.0428051e+03  -5.7322066e+03  -9.2186342e+03  -8.2211619e+03  -1.1926606e+04  -2.0030786e+04  -2.6404241e+04  -2.0833714e+03  -2.6636155e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9625806e+00  -3.4202795e+04
   278.30  -4.5752001e+03  -2.3579407e+04   2.2703231e+07   1.7084400e+05  -2.2345676e+05   0.0000000e+00   1.1405550e+02  -2.4176869e+02   1.1016964e+02  -2.6738547e+02   1.0441951e+02  -2.9645981e+02   9.6311587e+01  -3.2963295e+02   1.2542197e+02  -6.0333461e+02   1.0226012e+01  -5.9914598e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.9816684e+02  -1.8641214e+03  -1.7350251e+03  -3.3855730e+03  -3.3554321e+03  -5.3339971e+03  -5.4398567e+03  -7.7991919e+03  -1.4608207e+04  -1.9316422e+04  -1.6590390e+03  -2.1431931e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6788297e-01  -3.3442321e+04
   278.40   1.6540558e+04   3.2482420e+04   2.2703829e+07   6.0693400e+05  -2.9639590e+05   0.0000000e+00   1.1426568e+02  -2.4189819e+02   1.1006675e+02  -2.6847237e+02   1.0383985e+02  -2.9897320e+02   9.5013784e+01  -3.3422492e+02   1.2069736e+02  -6.1721800e+02   9.9816560e+00  -6.3776026e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3152784e+03   1.7101802e+03   4.2499642e+02   4.4013720e+02  -7.9879174e+02  -1.2349306e+03  -2.4288503e+03  -3.4018312e+03  -8.7045251e+03  -1.1672573e+04  -1.0947415e+03  -1.4521733e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.7577835e-01  -3.2842821e+04
   278.50   3.8440030e+04   8.9848849e+04   2.2704273e+07   1.0442177e+06  -3.6773205e+05   0.0000000e+00   1.1480100e+02  -2.3960122e+02   1.1046462e+02  -2.6677936e+02   1.0398382e+02  -2.9828754e+02   9.4721511e+01  -3.3512199e+02   1.1841205e+02  -6.2426209e+02   9.7553853e+00  -6.5494280e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2015549e+03   5.3914216e+03   2.6873268e+03   4.4086563e+03   1.8961693e+03   3.0506081e+03   7.6423842e+02   1.2349119e+03  -2.4056827e+03  -3.5218326e+03  -4.3220202e+02  -6.3595659e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.9470795e+00  -3.2393790e+04
   278.60   6.0628447e+04   1.4808817e+05   2.2704576e+07   1.4797414e+06  -4.3472758e+05   0.0000000e+00   1.1566464e+02  -2.3486982e+02   1.1137534e+02  -2.6225770e+02   1.0488042e+02  -2.9429153e+02   9.5494326e+01  -3.3211966e+02   1.1879178e+02  -6.2387452e+02   9.5949805e+00  -6.4801330e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1263374e+03   9.1527812e+03   5.0124931e+03   8.4904433e+03   4.6840220e+03   7.4899595e+03   4.0870818e+03   6.0747861e+03   4.1971022e+03   5.0804449e+03   2.7313559e+02   2.4336199e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5194152e+01  -3.2081569e+04
   278.70   8.2580709e+04   2.0672565e+05   2.2704756e+07   1.9104095e+06  -4.9455808e+05   0.0000000e+00   1.1683907e+02  -2.2776813e+02   1.1278125e+02  -2.5494707e+02   1.0651670e+02  -2.8698235e+02   9.7333534e+01  -3.2514618e+02   1.2192240e+02  -6.1566214e+02   9.4993001e+00  -6.1640571e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0531679e+03   1.2964514e+04   7.3583764e+03   1.2652370e+04   7.5160803e+03   1.2046089e+04   7.4833699e+03   1.1076231e+04   1.1006111e+04   1.4070481e+04   9.5711269e+02   1.1115658e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.7429144e+01  -3.1889496e+04
   278.80   1.0375003e+05   2.6524904e+05   2.2704833e+07   2.3330111e+06  -5.4435235e+05   0.0000000e+00   1.1828864e+02  -2.1843396e+02   1.1463710e+02  -2.4498003e+02   1.0883846e+02  -2.7647432e+02   1.0017996e+02  -3.1427738e+02   1.2773177e+02  -5.9946854e+02   9.4137021e+00  -5.6194226e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.9439704e+03   1.6794261e+04   9.6808085e+03   1.6858078e+04   1.0341094e+04   1.6677999e+04   1.0893615e+04   1.6192854e+04   1.7915132e+04   2.3372834e+04   1.5534231e+03   1.8888600e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.1423095e+01  -3.1798091e+04
   278.90   1.2357744e+05   3.2311523e+05   2.2704832e+07   2.7442503e+06  -5.8123469e+05   0.0000000e+00   1.1996493e+02  -2.0707620e+02   1.1687591e+02  -2.3258132e+02   1.1175601e+02  -2.6300145e+02   1.0391852e+02  -2.9974427e+02   1.3598202e+02  -5.7541181e+02   9.2391631e+00  -4.8880199e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0759604e+04   2.0607411e+04   1.1934215e+04   2.1068398e+04   1.3105996e+04   2.1341216e+04   1.4256019e+04   2.1374000e+04   2.4807006e+04   3.2896324e+04   2.0012611e+03   2.4980978e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.5873893e+01  -3.1785262e+04
   279.00   1.4150182e+05   3.7975796e+05   2.2704777e+07   3.1407801e+06  -6.0236885e+05   0.0000000e+00   1.2181457e+02  -1.9396769e+02   1.1941868e+02  -2.1806135e+02   1.1515562e+02  -2.4691261e+02   1.0839064e+02  -2.8193140e+02   1.4627572e+02  -5.4392020e+02   8.8551465e+00  -4.0314640e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2460445e+04   2.4367516e+04   1.4072293e+04   2.5241832e+04   1.5756694e+04   2.5988354e+04   1.7507401e+04   2.6565407e+04   3.1551178e+04   4.2529474e+04   2.2533936e+03   2.8741992e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.9480615e+01  -3.1826534e+04
   279.10   1.5697042e+05   4.3459640e+05   2.2704696e+07   3.5192385e+06  -6.0500319e+05   0.0000000e+00   1.2378946e+02  -1.7943297e+02   1.2218788e+02  -2.0180294e+02   1.1891671e+02  -2.2865812e+02   1.1341537e+02  -2.6136462e+02   1.5808126e+02  -5.0575926e+02   8.1528428e+00  -3.1241781e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4006994e+04   2.8036749e+04   1.6048720e+04   2.9335086e+04   1.8238891e+04   3.0569734e+04   2.0584150e+04   3.1709928e+04   3.8001818e+04   5.2135999e+04   2.2838319e+03   2.9740503e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.1021383e+01  -3.1895304e+04
   279.20   1.6944945e+05   4.8704436e+05   2.2704620e+07   3.8762876e+06  -5.8651623e+05   0.0000000e+00   1.2585853e+02  -1.6383056e+02   1.2512410e+02  -1.8424084e+02   1.2293453e+02  -2.0876667e+02   1.1881903e+02  -2.3868619e+02   1.7078255e+02  -4.6204036e+02   7.0721017e+00  -2.2438867e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5360493e+04   3.1576399e+04   1.7817872e+04   3.3303649e+04   2.0498934e+04   3.5034062e+04   2.3423218e+04   3.6748327e+04   4.3997219e+04   6.1551049e+04   2.0941497e+03   2.7859458e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.9431590e+01  -3.1963111e+04
   279.30   1.7843456e+05   5.3652008e+05   2.2704579e+07   4.2086537e+06  -5.4446199e+05   0.0000000e+00   1.2801980e+02  -1.4753005e+02   1.2820433e+02  -1.6583338e+02   1.2714681e+02  -1.8781142e+02   1.2447268e+02  -2.1461558e+02   1.8375735e+02  -4.1419596e+02   5.6332237e+00  -1.4610313e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6483546e+04   3.4947395e+04   1.9335552e+04   3.7102406e+04   2.2484658e+04   3.9329143e+04   2.5963109e+04   4.1620119e+04   4.9361220e+04   7.0579103e+04   1.7174161e+03   2.3374413e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.3879162e+01  -3.1999936e+04
   279.40   1.8346084e+05   5.8245616e+05   2.2704604e+07   4.5131694e+06  -4.7661434e+05   0.0000000e+00   1.3031082e+02  -1.3088428e+02   1.3145937e+02  -1.4702671e+02   1.3156161e+02  -1.6636477e+02   1.3033438e+02  -1.8989393e+02   1.9648329e+02  -3.6390392e+02   3.9549919e+00  -8.2901198e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7340734e+04   3.8110853e+04   2.0559711e+04   4.0686279e+04   2.4146234e+04   4.3402637e+04   2.8144868e+04   4.6264444e+04   5.3907387e+04   7.8994507e+04   1.2187484e+03   1.7003502e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.3833413e+01  -3.1974505e+04
   279.50   1.8411216e+05   6.2430947e+05   2.2704729e+07   4.7868162e+06  -3.8100969e+05   0.0000000e+00   1.3281452e+02  -1.1419838e+02   1.3498659e+02  -1.2821270e+02   1.3628121e+02  -1.4494241e+02   1.3649022e+02  -1.6521140e+02   2.0865949e+02  -3.1294373e+02   2.2541524e+00  -3.7732887e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7899213e+04   4.1028639e+04   2.1451148e+04   4.4010879e+04   2.5436990e+04   4.7202822e+04   2.9913048e+04   5.0620976e+04   5.7446541e+04   8.6545658e+04   6.9165883e+02   9.9162090e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.9124157e+01  -3.1854617e+04
   279.60   1.8002956e+05   6.6157078e+05   2.2704985e+07   5.0267668e+06  -2.5598706e+05   0.0000000e+00   1.3565744e+02  -9.7698479e+01   1.3895270e+02  -1.0968417e+02   1.4151423e+02  -1.2393986e+02   1.4318355e+02  -1.4111947e+02   2.2031224e+02  -2.6297778e+02   8.2971513e-01  -1.0929363e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8129290e+04   4.3663925e+04   2.1974187e+04   4.7033175e+04   2.6314207e+04   5.0679375e+04   3.1216644e+04   5.4630827e+04   5.9797891e+04   9.2963687e+04   2.4971849e+02   3.6899881e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.9987898e+01  -3.1607483e+04
   279.70   1.7091825e+05   6.9377384e+05   2.2705406e+07   5.2304268e+06  -1.0022490e+05   0.0000000e+00   1.3899693e+02  -8.1505107e+01   1.4358083e+02  -9.1593923e+01   1.4756643e+02  -1.0356999e+02   1.5081671e+02  -1.1793716e+02   2.3182839e+02  -2.1527762e+02   4.6863199e-02  -4.7601993e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8004957e+04   4.5981762e+04   2.2097311e+04   4.9712147e+04   2.6739861e+04   5.3784143e+04   3.2009963e+04   5.8237465e+04   6.0803571e+04   9.7976100e+04   1.3590291e+01   2.0771629e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.7098281e+01  -3.1200069e+04
   279.80   1.5655534e+05   7.2050518e+05   2.2706022e+07   5.3955449e+06   8.7140943e+04   0.0000000e+00   1.4299599e+02  -6.5617711e+01   1.4911818e+02  -7.3927603e+01   1.5480148e+02  -8.3816078e+01   1.6014169e+02  -9.5827540e+01   2.4395382e+02  -1.7056863e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7504393e+04   4.7949615e+04   2.1793746e+04   5.2009433e+04   2.6681321e+04   5.6471901e+04   3.2308226e+04   6.1482386e+04   6.0387228e+04   1.0138176e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.1578437e+01  -3.0599452e+04
   279.90   1.3679633e+05   7.4141365e+05   2.2706865e+07   5.5200803e+06   3.0670477e+05   0.0000000e+00   1.4778759e+02  -4.9917140e+01   1.5578550e+02  -5.6502027e+01   1.6357093e+02  -6.4419791e+01   1.7245588e+02  -7.4683619e+01   2.5778140e+02  -1.2894926e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6610406e+04   4.9537897e+04   2.1041991e+04   5.3889943e+04   2.6111966e+04   5.8701079e+04   3.2229816e+04   6.4604227e+04   5.8635689e+04   1.0318078e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.4993498e+01  -2.9773178e+04
   280.00   1.1156779e+05   7.5620792e+05   2.2707964e+07   5.6023344e+06   5.5863143e+05   0.0000000e+00   1.5343472e+02  -3.4190112e+01   1.6371749e+02  -3.8996843e+01   1.7412553e+02  -4.4919779e+01   1.8849368e+02  -5.3478562e+01   2.7395257e+02  -8.9471300e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5310820e+04   5.0720461e+04   1.9826278e+04   5.5322449e+04   2.5011734e+04   6.0434453e+04   3.1738164e+04   6.7603394e+04   5.5624578e+04   1.0335685e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9322222e+01  -2.8689621e+04
   280.10   8.0871822e+04   7.6466256e+05   2.2709347e+07   5.6410060e+06   8.4261250e+05   0.0000000e+00   1.5989551e+02  -1.8173975e+01   1.7290914e+02  -2.1018061e+01   1.8653217e+02  -2.4741002e+01   2.0876394e+02  -3.0935932e+01   2.9247770e+02  -5.0848106e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3598795e+04   5.1475058e+04   1.8136951e+04   5.6280124e+04   2.3367580e+04   6.1639776e+04   3.0761899e+04   7.0426081e+04   5.1480377e+04   1.0195988e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.9075038e+00  -2.7318341e+04
   280.20   4.4786081e+04   7.6662022e+05   2.2711042e+07   5.6351920e+06   1.1578854e+06   0.0000000e+00   1.6700256e+02  -1.6134277e+00   1.8318303e+02  -2.1802635e+00   2.0062181e+02  -3.3143125e+00   2.3346243e+02  -5.7132765e+00   3.1265506e+02  -1.1963258e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1473078e+04   5.1783747e+04   1.5970776e+04   5.6741024e+04   2.1173838e+04   6.2290360e+04   2.9208565e+04   7.2978558e+04   4.6376166e+04   9.9110192e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.8641071e-01  -2.5630433e+04
   280.30   3.4625833e+03   7.6199250e+05   2.2713076e+07   5.5844074e+06   1.5032259e+06   0.0000000e+00   1.7446115e+02   1.5683113e+01   1.9418501e+02   1.7812431e+01   2.1598057e+02   1.9806370e+01   2.6237587e+02   2.3416994e+01   3.3322374e+02   2.7766553e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.9381775e+03   5.1633259e+04   1.3331148e+04   5.6688520e+04   1.8432486e+04   6.2365579e+04   2.6974062e+04   7.5133139e+04   4.0517013e+04   9.4988902e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6012449e+00  -2.3598876e+04
   280.40  -4.2874147e+04   7.5076000e+05   2.2715490e+07   5.4886019e+06   1.8769459e+06   0.0000000e+00   1.8186567e+02   3.3798925e+01   2.0540596e+02   3.9104256e+01   2.3197899e+02   4.4856968e+01   2.9482426e+02   5.7387051e+01   3.5266639e+02   6.8275096e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0044604e+03   5.1015292e+04   1.0228219e+04   5.6111657e+04   1.5153297e+04   6.1851294e+04   2.3954811e+04   7.6738899e+04   3.4122199e+04   8.9822729e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6494057e+01  -2.1198860e+04
   280.50  -9.3929737e+04   7.3297187e+05   2.2718310e+07   5.3481718e+06   2.2768976e+06   0.0000000e+00   1.8872900e+02   5.2682812e+01   2.1622114e+02   6.1653398e+01   2.4782494e+02   7.1818013e+01   3.2964757e+02   9.6678344e+01   3.6952610e+02   1.0895652e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6881638e+03   4.9926750e+04   6.6789250e+03   5.5005434e+04   1.1353891e+04   6.0740193e+04   2.0060933e+04   7.7635611e+04   2.7406307e+04   8.3864932e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.4987852e+01  -1.8408108e+04
   280.60  -1.4934336e+05   7.0874462e+05   2.2721556e+07   5.1639665e+06   2.7004839e+06   0.0000000e+00   1.9451890e+02   7.2142491e+01   2.2593766e+02   8.5225200e+01   2.6262570e+02   1.0040838e+02   3.6524039e+02   1.4120999e+02   3.8264626e+02   1.4890053e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.8867261e+02   4.8369913e+04   2.7069190e+03   5.3371013e+04   7.0596636e+03   5.9032044e+04   1.5228635e+04   7.7669028e+04   2.0561312e+04   7.7374621e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.0858486e+01  -1.5207174e+04
   280.70  -2.0869177e+05   6.7826050e+05   2.2725250e+07   4.9372911e+06   3.1446750e+06   0.0000000e+00   1.9869648e+02   9.1854828e+01   2.3384362e+02   1.0940757e+02   2.7545057e+02   1.3010814e+02   3.9963625e+02   1.9028371e+02   3.9130006e+02   1.8714921e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.9983594e+03   4.6352532e+04  -1.6575950e+03   5.1215838e+04   2.3036125e+03   5.6733841e+04   9.4302370e+03   7.6705504e+04   1.3741553e+04   7.0596703e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5660192e+02  -1.1579721e+04
   280.80  -2.7149395e+05   6.4176523e+05   2.2729404e+07   4.6699031e+06   3.6060318e+06   0.0000000e+00   2.0075337e+02   1.1138868e+02   2.3925513e+02   1.3364199e+02   2.8539027e+02   1.6020046e+02   4.3063878e+02   2.4259285e+02   3.9521364e+02   2.2290573e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.3077909e+03   4.3887854e+04  -6.3781206e+03   4.8553676e+04  -2.8739540e+03   5.3859856e+04   2.6807625e+03   7.4644249e+04   7.0529004e+03   6.3744485e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4430194e+02  -7.5127823e+03
   280.90  -3.3721611e+05   5.9956525e+05   2.2734031e+07   4.3640036e+06   4.0807356e+06   0.0000000e+00   2.0024594e+02   1.3023621e+02   2.4155982e+02   1.5726445e+02   2.9161196e+02   1.8982488e+02   4.5598962e+02   2.9629624e+02   3.9450435e+02   2.5566142e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3878759e+04   4.0994571e+04  -1.1412220e+04   4.5404564e+04  -8.4258115e+03   5.0431594e+04  -4.9593020e+03   7.1426047e+04   5.4677177e+02   5.6986361e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5550377e+02  -2.9969822e+03
   281.00  -4.0527713e+05   5.5202461e+05   2.2739137e+07   4.0222237e+06   4.5646234e+06   0.0000000e+00   1.9682542e+02   1.4784932e+02   2.4025581e+02   1.7955204e+02   2.9340942e+02   2.1803679e+02   4.7355677e+02   3.4914971e+02   3.8956264e+02   2.8523522e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8668341e+04   3.7696690e+04  -1.6711957e+04   4.1794671e+04  -1.4298319e+04   4.6477641e+04  -1.3384866e+04   6.7037958e+04  -5.7810852e+03   5.0437313e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9109914e+02   1.9732569e+03
   281.10  -4.7505421e+05   4.9956136e+05   2.2744723e+07   3.6476043e+06   5.0532298e+06   0.0000000e+00   1.9026300e+02   1.6367846e+02   2.3498518e+02   1.9977215e+02   2.9024751e+02   2.4386982e+02   4.8152350e+02   3.9868073e+02   3.8090676e+02   3.1173713e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.3629364e+04   3.4023336e+04  -2.2224417e+04   3.7756076e+04  -2.0432015e+04   4.2033411e+04  -2.2449959e+04   6.1514216e+04  -1.1987687e+04   4.4155175e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5122818e+02   7.3995489e+03
   281.20  -5.4588883e+05   4.4264375e+05   2.2750787e+07   3.2435719e+06   5.5418340e+06   0.0000000e+00   1.8046878e+02   1.7721192e+02   2.2556083e+02   2.1723209e+02   2.8179938e+02   2.6639840e+02   4.7855887e+02   4.4238806e+02   3.6903731e+02   3.3547700e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.8710928e+04   3.0008479e+04  -2.7892308e+04   3.3326460e+04  -2.6762302e+04   3.7140802e+04  -3.1973359e+04   5.4934108e+04  -1.8176732e+04   3.8141044e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.3520319e+02   1.3279408e+04
