





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
   176.40   5.7197989e+05   1.0341101e+06   2.2704357e+07   1.1312853e+07  -6.4320309e+06   0.0000000e+00  -2.5394363e+01  -3.1774034e+01  -3.0047912e+01  -3.4204533e+01  -3.5477017e+01  -3.6648778e+01  -4.1835435e+01  -3.9059488e+01  -8.2791743e+01  -6.6408081e+01  -7.7291548e+00  -5.6681950e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6495634e+04   4.9397281e+04   2.3442624e+04   4.4859748e+04   1.9650207e+04   3.9168687e+04   1.4994403e+04   3.2128004e+04   1.0767811e+04   3.1018686e+04   1.6330238e+02   1.4429513e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.2222875e+04   2.9907518e+04
   176.50   5.9880643e+05   1.0424878e+06   2.2656237e+07   1.1420898e+07  -6.6319309e+06   0.0000000e+00  -1.6575249e+01  -1.8670388e+01  -2.1348820e+01  -2.1748607e+01  -2.7337767e+01  -2.5313030e+01  -3.4857834e+01  -2.9436413e+01  -7.6798106e+01  -5.7143739e+01  -4.0082720e+00  -2.7919724e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8233261e+04   4.9744290e+04   2.5331122e+04   4.5109990e+04   2.1708055e+04   3.9298868e+04   1.7243234e+04   3.2111067e+04   1.4805134e+04   3.0617773e+04   2.7934920e+02   7.4128420e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.3458817e+04  -1.6976700e+04
   176.60   6.2833485e+05   1.0549142e+06   2.2608088e+07   1.1532111e+07  -6.8365839e+06   0.0000000e+00  -9.4033863e+00  -8.9480009e+00  -1.3850487e+01  -1.2011222e+01  -1.9900356e+01  -1.5968186e+01  -2.8053313e+01  -2.1060687e+01  -6.9019845e+01  -4.7813621e+01  -1.4049458e+00  -9.3818474e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0241922e+04   5.0486900e+04   2.7558103e+04   4.5859904e+04   2.4183185e+04   4.0050519e+04   2.0001303e+04   3.2857980e+04   1.9743242e+04   3.1552101e+04   1.9118543e+02   2.9024360e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4312622e+04  -6.4272356e+04
   176.70   6.6032547e+05   1.0714122e+06   2.2560080e+07   1.1647331e+07  -7.0451383e+06   0.0000000e+00  -4.1054483e+00  -2.6879341e+00  -7.7386776e+00  -5.0234596e+00  -1.3283799e+01  -8.5859998e+00  -2.1444016e+01  -1.3830269e+01  -5.9177219e+01  -3.8117908e+01  -1.1906055e-01  -7.6667259e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2508847e+04   5.1634381e+04   3.0109265e+04   4.7120924e+04   2.7059511e+04   4.1437600e+04   2.3250438e+04   3.4385645e+04   2.5270844e+04   3.3699032e+04   2.7001833e+01   3.0682361e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4770508e+04  -1.1182226e+05
   176.80   6.9447460e+05   1.0919405e+06   2.2512382e+07   1.1767033e+07  -7.2561639e+06   0.0000000e+00  -1.0870488e+00   8.7599269e-02  -3.3434321e+00  -8.7941138e-01  -7.7362095e+00  -3.2577809e+00  -1.5266239e+01  -7.8368701e+00  -4.7422343e+01  -2.8084256e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5015858e+04   5.3187459e+04   3.2963987e+04   4.8894483e+04   3.0313569e+04   4.3462383e+04   2.7041477e+04   3.6793909e+04   3.0905286e+04   3.6721612e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4822581e+04  -1.5946849e+05
   176.90   7.3037886e+05   1.1162798e+06   2.2465157e+07   1.1890843e+07  -7.4677989e+06   0.0000000e+00  -2.3849359e-01   2.0250114e+00  -1.2066843e+00   9.2450206e-01  -3.6901166e+00  -8.1465327e-02  -1.0039336e+01  -3.3380087e+00  -3.4999978e+01  -1.8500544e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7739596e+04   5.5138348e+04   3.6095590e+04   5.1172059e+04   3.3914828e+04   4.6115502e+04   3.1774172e+04   4.0556624e+04   3.6099860e+04   4.0067462e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4462990e+04  -2.0705257e+05
   177.00   7.6756693e+05   1.1440646e+06   2.2418567e+07   1.2017578e+07  -7.6778106e+06   0.0000000e+00   2.2469609e+00   8.1285401e+00  -1.6745716e-01   4.1115686e+00  -1.6743807e+00   1.7040502e+00  -5.9367903e+00  -3.0999657e-01  -2.3100367e+01  -1.0159815e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0651771e+04   5.7470850e+04   3.9471635e+04   5.3935289e+04   3.7826032e+04   4.9376108e+04   3.7692417e+04   4.5903354e+04   4.0362202e+04   4.3212621e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.3690070e+04  -2.5441564e+05
   177.10   8.0551573e+05   1.1748260e+06   2.2372768e+07   1.2145297e+07  -7.8835508e+06   0.0000000e+00   8.2106549e+00   1.9473431e+01   3.1257384e+00   1.1751609e+01  -3.4991082e-01   5.4172536e+00  -3.3443923e+00   1.7327796e+00  -1.2958255e+01  -3.8401197e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3719416e+04   6.0160500e+04   4.3054220e+04   5.7156149e+04   4.2003561e+04   5.3212068e+04   4.4996661e+04   5.3054701e+04   4.3212847e+04   4.5588153e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.2506496e+04  -3.0139843e+05
   177.20   8.4365117e+05   1.2079893e+06   2.2327912e+07   1.2271483e+07  -8.0820607e+06   0.0000000e+00   1.8442429e+01   3.6821215e+01   1.0164214e+01   2.4801258e+01   3.3161566e+00   1.3632517e+01  -1.5666594e+00   5.3591298e+00  -5.7506467e+00  -2.7078415e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6905154e+04   6.3174732e+04   4.6800294e+04   6.0797142e+04   4.6397784e+04   5.7580195e+04   5.3832919e+04   6.2216958e+04   4.4222656e+04   4.6610924e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.0919429e+04  -3.4784121e+05
   177.30   8.8135619e+05   1.2428821e+06   2.2284148e+07   1.2393060e+07  -8.2700937e+06   0.0000000e+00   3.3756274e+01   6.1095169e+01   2.1952636e+01   4.4284297e+01   1.1059334e+01   2.7576789e+01   2.2548113e+00   1.3789271e+01  -1.9418021e+00   2.1079344e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0167458e+04   6.6473058e+04   5.0661954e+04   6.4811516e+04   5.0953413e+04   6.2426490e+04   6.4240984e+04   7.3517494e+04   4.3072134e+04   4.5757887e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.8940678e+04  -3.9358375e+05
   177.40   9.1797898e+05   1.2787437e+06   2.2241621e+07   1.2506410e+07  -8.4441348e+06   0.0000000e+00   5.5052982e+01   9.3365846e+01   3.9554647e+01   7.1429590e+01   2.4207806e+01   4.8607271e+01   1.1123562e+01   3.0169525e+01   3.0927035e-01   5.0324342e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3460908e+04   7.0007247e+04   5.4586750e+04   6.9143464e+04   5.5609855e+04   6.7686388e+04   7.6095419e+04   8.6924991e+04   3.9618473e+04   4.2656766e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.6586850e+04  -4.3846507e+05
   177.50   9.5284002e+05   1.3147316e+06   2.2200470e+07   1.2607381e+07  -8.6004206e+06   0.0000000e+00   8.3318794e+01   1.3484008e+02   6.4148019e+01   1.0765958e+02   4.4166836e+01   7.8350811e+01   2.8780304e+01   5.8465179e+01   3.6116318e+00   9.8136923e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6736456e+04   7.3721523e+04   5.8517989e+04   7.3728347e+04   6.0301560e+04   7.3285000e+04   8.9044120e+04   1.0215863e+05   3.3965254e+04   3.7188839e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.3879514e+04  -4.8232333e+05
   177.60   9.8523611e+05   1.3499299e+06   2.2160832e+07   1.2691309e+07  -8.7349587e+06   0.0000000e+00   1.1961187e+02   1.8684569e+02   9.7022010e+01   1.5457718e+02   7.2489669e+01   1.1869464e+02   5.9426233e+01   1.0331209e+02   7.7024182e+00   1.4612371e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9941710e+04   7.7552763e+04   6.2395060e+04   7.8492929e+04   6.4958402e+04   7.9137383e+04   1.0245181e+05   1.1859410e+05   2.6527187e+04   2.9595581e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.0845358e+04  -5.2499557e+05
   177.70   1.0144491e+06   1.3833612e+06   2.2122839e+07   1.2753036e+07  -8.8435540e+06   0.0000000e+00   1.6504080e+02   2.5080879e+02   1.3955818e+02   2.1394535e+02   1.1087404e+02   1.7176899e+02   1.0737547e+02   1.6958435e+02   1.0381199e+01   1.6736338e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3021245e+04   8.1430741e+04   6.6153793e+04   8.3355642e+04   6.9506084e+04   8.5148843e+04   1.1535819e+05   1.3517837e+05   1.8079829e+04   2.0576794e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.7516341e+04  -5.6631758e+05
   177.80   1.0397556e+06   1.4139982e+06   2.2086619e+07   1.2786937e+07  -8.9218377e+06   0.0000000e+00   2.2073507e+02   3.2822146e+02   1.9319945e+02   2.8765522e+02   1.6113395e+02   2.3991763e+02   1.7604058e+02   2.6111017e+02   9.4941768e+00   1.3999472e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5916962e+04   8.5278427e+04   6.9726871e+04   8.8226931e+04   7.3866617e+04   9.1215317e+04   1.2646223e+05   1.5036910e+05   9.7824336e+03   1.1363933e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.3929839e+04  -6.0612369e+05
   177.90   1.0604354e+06   1.4407765e+06   2.2052297e+07   1.2786958e+07  -8.9653036e+06   0.0000000e+00   2.8780681e+02   4.2059807e+02   2.5940744e+02   3.7767997e+02   2.2515382e+02   3.2565090e+02   2.6611022e+02   3.7847196e+02   4.7233289e+00   6.6033795e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.8568525e+04   8.9012378e+04   7.3044331e+04   9.3009688e+04   7.7958894e+04   9.7223870e+04   1.3414465e+05   1.6211707e+05   3.1615676e+03   3.7496178e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.0128753e+04  -6.4424674e+05
   178.00   1.0757814e+06   1.4626071e+06   2.2019993e+07   1.2746663e+07  -8.9693518e+06   0.0000000e+00   3.6730317e+02   5.2941853e+02   3.3960728e+02   4.8601180e+02   3.0482545e+02   4.3157718e+02   3.7289664e+02   5.1574894e+02   9.5834664e-02   1.2963692e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0913881e+04   9.2543259e+04   7.6034161e+04   9.7599848e+04   8.1699376e+04   1.0305337e+05   1.3653931e+05   1.6791075e+05   4.4334942e+01   5.3685047e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.6161594e+04  -6.8051805e+05
   178.10   1.0850915e+06   1.4783767e+06   2.1989823e+07   1.2659580e+07  -8.9296181e+06   0.0000000e+00   4.6014910e+02   6.5605720e+02   4.3511932e+02   6.1457992e+02   4.0749678e+02   5.6787435e+02   4.8483259e+02   6.5850178e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.2889905e+04   9.5776529e+04   7.8623042e+04   1.0188717e+05   8.6416628e+04   1.1035419e+05   1.3266353e+05   1.6611430e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.2082499e+04  -7.1476756e+05
   178.20   1.0877268e+06   1.4869994e+06   2.1961897e+07   1.2518518e+07  -8.8412467e+06   0.0000000e+00   5.6708051e+02   8.0169674e+02   5.4707779e+02   7.6514826e+02   5.4948407e+02   7.5658985e+02   5.8864815e+02   7.9021330e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.4433180e+04   9.8613347e+04   8.0737238e+04   1.0575626e+05   9.4018297e+04   1.2163155e+05   1.2364108e+05   1.5764509e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.7951174e+04  -7.4682408e+05
   178.30   1.0830821e+06   1.4874104e+06   2.1936324e+07   1.2316262e+07  -8.6996522e+06   0.0000000e+00   6.8856924e+02   9.6722751e+02   6.7633753e+02   9.3919281e+02   7.4223315e+02   1.0129524e+03   6.7023329e+02   8.9341811e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5480916e+04   1.0095171e+05   8.2303666e+04   1.0908790e+05   1.0375894e+05   1.3611693e+05   1.1031212e+05   1.4323617e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.3832728e+04  -7.7651574e+05
   178.40   1.0706035e+06   1.4785835e+06   2.1913205e+07   1.2045617e+07  -8.5004793e+06   0.0000000e+00   8.2474166e+02   1.1531341e+03   8.2337091e+02   1.1377603e+03   9.9506740e+02   1.3497659e+03   7.1620212e+02   9.5126258e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5972035e+04   1.0268790e+05   8.3251128e+04   1.1176068e+05   1.1455548e+05   1.5254802e+05   9.3861374e+04   1.2413876e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9797361e+04  -8.0367063e+05
   178.50   1.0498006e+06   1.4595506e+06   2.1892635e+07   1.1699519e+07  -8.2396662e+06   0.0000000e+00   9.7529404e+02   1.3593723e+03   9.8815867e+02   1.3613117e+03   1.3128258e+03   1.7744232e+03   7.1650455e+02   9.5072588e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5848397e+04   1.0371817e+05   8.3511744e+04   1.1365294e+05   1.2512882e+05   1.6931416e+05   7.5718009e+04   1.0202974e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5919885e+04  -8.2811766e+05
   178.60   1.0202575e+06   1.4294204e+06   2.1874706e+07   1.1271200e+07  -7.9135567e+06   0.0000000e+00   1.1394092e+03   1.5852415e+03   1.1700801e+03   1.6095561e+03   1.6935742e+03   2.2858591e+03   6.6698278e+02   8.8592994e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5056187e+04   1.0394077e+05   8.3022536e+04   1.1464518e+05   1.3415166e+05   1.8462792e+05   5.7400356e+04   7.8834071e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2279029e+04  -8.4968760e+05
   178.70   9.8164302e+05   1.3873976e+06   2.1859502e+07   1.0754382e+07  -7.5190198e+06   0.0000000e+00   1.3156803e+03   1.8292607e+03   1.3678099e+03   1.8812851e+03   2.1270596e+03   2.8722967e+03   5.7126746e+02   7.6077832e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3547413e+04   1.0325830e+05   8.1727167e+04   1.1462263e+05   1.4041366e+05   1.9674001e+05   4.0341272e+04   5.6500276e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.9565026e+03  -8.6821448e+05
   178.80   9.3372029e+05   1.3328015e+06   2.1847100e+07   1.0143471e+07  -7.0535745e+06   0.0000000e+00   1.5020489e+03   2.0890566e+03   1.5792302e+03   2.1742190e+03   2.5944872e+03   3.5105786e+03   4.4140540e+02   5.9010654e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1281496e+04   1.0158024e+05   7.9577768e+04   1.1347835e+05   1.4297986e+05   2.0416766e+05   2.5718336e+04   3.6758992e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.0357817e+03  -8.8353712e+05
   178.90   8.7635593e+05   1.2650845e+06   2.1837571e+07   9.4337783e+06  -6.5155160e+06   0.0000000e+00   1.6957649e+03   2.3612766e+03   1.8013684e+03   2.4848786e+03   3.0700470e+03   4.1677299e+03   2.9675765e+02   3.9865436e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.8226890e+04   9.8825780e+04   7.6536815e+04   1.1111634e+05   1.4131649e+05   2.0589977e+05   1.4315358e+04   2.0901724e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.6006010e+03  -8.9550096e+05
   179.00   8.0952783e+05   1.1838494e+06   2.1830979e+07   8.6217335e+06  -5.9040372e+06   0.0000000e+00   1.8933766e+03   2.6415376e+03   2.0303712e+03   2.8085004e+03   3.5242882e+03   4.8050219e+03   1.6102565e+02   2.1753556e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4362678e+04   9.4926683e+04   7.2578961e+04   1.0745500e+05   1.3536037e+05   2.0154098e+05   6.4394797e+03   9.6183300e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.7331375e+03  -9.0396015e+05
   179.10   7.3333158e+05   1.0888651e+06   2.1827381e+07   7.7051002e+06  -5.2193427e+06   0.0000000e+00   2.0907598e+03   2.9244261e+03   2.2615247e+03   3.1390110e+03   3.9289831e+03   5.3842203e+03   5.7716793e+01   7.8459470e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9680061e+04   8.9830251e+04   6.7692761e+04   1.0243048e+05   1.2551526e+05   1.9136269e+05   1.9111277e+03   2.9259265e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.1189597e+02  -9.0877976e+05
   179.20   6.4798527e+05   9.8008081e+05   2.1826825e+07   6.6831783e+06  -4.4627473e+06   0.0000000e+00   2.2831899e+03   3.2035589e+03   2.4893306e+03   3.4690776e+03   4.2626297e+03   5.8750074e+03   4.8578818e+00   6.6482526e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4183670e+04   8.3502125e+04   6.1882175e+04   9.5999945e+04   1.1257012e+05   1.7624277e+05   1.3261348e+02   2.0869437e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.3260536e+00  -9.0983826e+05
   179.30   5.5382309e+05   8.5762010e+05   2.1829932e+07   5.5571858e+06  -3.6368751e+06   0.0000000e+00   2.4654642e+03   3.4717152e+03   2.7138848e+03   3.7989267e+03   4.5190015e+03   6.2669979e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7892606e+04   7.5928872e+04   5.5300727e+04   8.8358689e+04   9.7633651e+04   1.5763322e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8922388e+02  -9.0703003e+05
   179.40   4.5132182e+05   7.2183437e+05   2.1837809e+07   4.3298567e+06  -2.7453749e+06   0.0000000e+00   2.6320724e+03   3.7210459e+03   2.9489398e+03   4.1478337e+03   4.7199380e+03   6.5880282e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0841134e+04   6.7120158e+04   4.8257356e+04   7.9991818e+04   8.2047881e+04   1.3751959e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4039999e+03  -9.0026801e+05
   179.50   3.4108216e+05   5.7328021e+05   2.1850578e+07   3.0058978e+06  -1.7931713e+06   0.0000000e+00   2.7774138e+03   3.9433572e+03   3.1760920e+03   4.4902584e+03   4.8820958e+03   6.8598174e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3078959e+04   5.7110387e+04   4.0361413e+04   7.0262048e+04   6.6429634e+04   1.1686867e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3919214e+03  -8.8948628e+05
