
These predictions were generated by SeaState on 20-Dec-2023 at 14:15:58.




      Time       Wave1Elev       Wave2Elev       Wave3Elev
   (sec)             (m)             (m)             (m)
  181.5000  -0.3031515E+00  -0.3157900E-01  -0.3925150E-01
  181.6000  -0.2796147E+00   0.4336296E-01   0.5413990E-02
  181.7000  -0.2461791E+00   0.1161608E+00   0.3880803E-01
  181.8000  -0.2046183E+00   0.1874136E+00   0.5719688E-01
  181.9000  -0.1584980E+00   0.2562658E+00   0.5941802E-01
  182.0000  -0.1118725E+00   0.3193144E+00   0.4729037E-01
  182.1000  -0.6778277E-01   0.3709522E+00   0.2498609E-01
  182.2000  -0.2722899E-01   0.4050995E+00  -0.2387048E-02
  182.3000   0.1095440E-01   0.4175337E+00  -0.3036647E-01
  182.4000   0.4932641E-01   0.4077075E+00  -0.5617233E-01
  182.5000   0.9058210E-01   0.3791817E+00  -0.7876846E-01
  182.6000   0.1363903E+00   0.3384788E+00  -0.9800261E-01
  182.7000   0.1867841E+00   0.2928984E+00  -0.1133400E+00
  182.8000   0.2402413E+00   0.2482822E+00  -0.1229076E+00
  182.9000   0.2942550E+00   0.2076585E+00  -0.1234078E+00
  183.0000   0.3460161E+00   0.1712173E+00  -0.1110262E+00
  183.1000   0.3928839E+00   0.1374304E+00  -0.8295779E-01
  183.2000   0.4325221E+00   0.1046638E+00  -0.3885959E-01
  183.3000   0.4628116E+00   0.7251903E-01   0.1846035E-01
  183.4000   0.4817615E+00   0.4239137E-01   0.8347359E-01
  183.5000   0.4875974E+00   0.1715203E-01   0.1493547E+00
  183.6000   0.4790471E+00   0.2366943E-03   0.2098395E+00
  183.7000   0.4556958E+00  -0.5422461E-02   0.2607865E+00
  183.8000   0.4182284E+00   0.1747119E-02   0.3008447E+00
  183.9000   0.3684394E+00   0.2148868E-01   0.3310223E+00
  184.0000   0.3090154E+00   0.5163053E-01   0.3534017E+00
  184.1000   0.2431972E+00   0.8830579E-01   0.3695911E+00
  184.2000   0.1744412E+00   0.1264199E+00   0.3795840E+00
  184.3000   0.1061411E+00   0.1603521E+00   0.3815056E+00
  184.4000   0.4138826E-01   0.1848601E+00   0.3723438E+00
  184.5000  -0.1727315E-01   0.1960635E+00   0.3493423E+00
  184.6000  -0.6809626E-01   0.1922669E+00   0.3114569E+00
  184.7000  -0.1103018E+00   0.1743353E+00   0.2602412E+00
  184.8000  -0.1440426E+00   0.1454194E+00   0.1997640E+00
  184.9000  -0.1700922E+00   0.1100452E+00   0.1355578E+00
  185.0000  -0.1893250E+00   0.7283530E-01   0.7301699E-01
  185.1000  -0.2022051E+00   0.3730247E-01   0.1590059E-01
  185.2000  -0.2085447E+00   0.5152322E-02  -0.3443259E-01
  185.3000  -0.2076960E+00  -0.2366220E-01  -0.7874405E-01
  185.4000  -0.1991188E+00  -0.5019770E-01  -0.1187347E+00
  185.5000  -0.1830472E+00  -0.7544024E-01  -0.1555219E+00
  185.6000  -0.1608920E+00  -0.9938053E-01  -0.1885016E+00
  185.7000  -0.1351266E+00  -0.1206724E+00  -0.2151636E+00
  185.8000  -0.1086702E+00  -0.1370507E+00  -0.2319952E+00
  185.9000  -0.8405518E-01  -0.1463498E+00  -0.2360934E+00
  186.0000  -0.6279491E-01  -0.1476923E+00  -0.2267507E+00
  186.1000  -0.4526741E-01  -0.1423060E+00  -0.2062584E+00
  186.2000  -0.3114249E-01  -0.1335528E+00  -0.1795022E+00
  186.3000  -0.2007472E-01  -0.1260576E+00  -0.1524688E+00
  186.4000  -0.1223304E-01  -0.1242053E+00  -0.1302692E+00
  186.5000  -0.8335220E-02  -0.1305688E+00  -0.1155130E+00
  186.6000  -0.9156546E-02  -0.1449113E+00  -0.1076947E+00
  186.7000  -0.1481100E-01  -0.1642083E+00  -0.1038012E+00
  186.8000  -0.2427042E-01  -0.1837285E+00  -0.9981331E-01
  186.9000  -0.3547506E-01  -0.1987588E+00  -0.9241244E-01
  187.0000  -0.4606570E-01  -0.2062545E+00  -0.8018059E-01
  187.1000  -0.5439186E-01  -0.2057140E+00  -0.6387530E-01
  187.2000  -0.6026093E-01  -0.1989195E+00  -0.4581108E-01
  187.3000  -0.6499133E-01  -0.1887229E+00  -0.2875920E-01
  187.4000  -0.7068989E-01  -0.1775294E+00  -0.1491486E-01
  187.5000  -0.7909227E-01  -0.1662961E+00  -0.5345978E-02
  187.6000  -0.9055688E-01  -0.1545997E+00  -0.2904053E-04
  187.7000  -0.1037450E+00  -0.1417494E+00   0.1715570E-02
  187.8000  -0.1161707E+00  -0.1282980E+00   0.7181274E-03
  187.9000  -0.1253576E+00  -0.1169845E+00  -0.2347931E-02
  188.0000  -0.1300216E+00  -0.1123276E+00  -0.6996558E-02
  188.1000  -0.1306855E+00  -0.1187455E+00  -0.1278976E-01
  188.2000  -0.1294216E+00  -0.1378981E+00  -0.1921731E-01
  188.3000  -0.1288542E+00  -0.1665219E+00  -0.2572042E-01
  188.4000  -0.1309059E+00  -0.1960012E+00  -0.3185438E-01
  188.5000  -0.1358671E+00  -0.2142602E+00  -0.3746638E-01
  188.6000  -0.1421759E+00  -0.2095152E+00  -0.4275030E-01
  188.7000  -0.1469355E+00  -0.1745049E+00  -0.4811234E-01
  188.8000  -0.1468674E+00  -0.1094628E+00  -0.5390422E-01
  188.9000  -0.1392605E+00  -0.2253321E-01  -0.6015132E-01
  189.0000  -0.1225713E+00   0.7262786E-01  -0.6639836E-01
  189.1000  -0.9657055E-01   0.1611425E+00  -0.7171860E-01
  189.2000  -0.6216174E-01   0.2314013E+00  -0.7485241E-01
  189.3000  -0.2109861E-01   0.2780525E+00  -0.7440770E-01
  189.4000   0.2423680E-01   0.3025150E+00  -0.6908408E-01
  189.5000   0.7098616E-01   0.3111458E+00  -0.5793030E-01
  189.6000   0.1160045E+00   0.3121230E+00  -0.4065180E-01
  189.7000   0.1562039E+00   0.3124683E+00  -0.1792535E-01
  189.8000   0.1890540E+00   0.3163062E+00   0.8419995E-02
  189.9000   0.2130993E+00   0.3246870E+00   0.3554449E-01
  190.0000   0.2282763E+00   0.3365198E+00   0.6018053E-01
  190.1000   0.2358693E+00   0.3497617E+00   0.7957723E-01
  190.2000   0.2380967E+00   0.3621459E+00   0.9249038E-01
  190.3000   0.2374925E+00   0.3712392E+00   0.9976666E-01
  190.4000   0.2363237E+00   0.3741648E+00   0.1041554E+00
  190.5000   0.2362329E+00   0.3675777E+00   0.1092890E+00
  190.6000   0.2381471E+00   0.3482977E+00   0.1181790E+00
  190.7000   0.2423459E+00   0.3145340E+00   0.1318697E+00
  190.8000   0.2485296E+00   0.2671629E+00   0.1488900E+00
  190.9000   0.2557930E+00   0.2103392E+00   0.1658165E+00
  191.0000   0.2625519E+00   0.1509539E+00   0.1787413E+00
  191.1000   0.2665764E+00   0.9696848E-01   0.1849744E+00
  191.2000   0.2652816E+00   0.5518899E-01   0.1841781E+00
  191.3000   0.2563016E+00   0.2931287E-01   0.1783823E+00
  191.4000   0.2381862E+00   0.1895744E-01   0.1708857E+00
  191.5000   0.2109341E+00   0.1995381E-01   0.1645996E+00
  191.6000   0.1760970E+00   0.2567977E-01   0.1606648E+00
  191.7000   0.1363506E+00   0.2886198E-01   0.1580138E+00
  191.8000   0.9466942E-01   0.2322505E-01   0.1540432E+00
  191.9000   0.5342641E-01   0.4571533E-02   0.1459840E+00
  192.0000   0.1377688E-01  -0.2881325E-01   0.1322141E+00
  192.1000  -0.2444429E-01  -0.7629642E-01   0.1128399E+00
  192.2000  -0.6230790E-01  -0.1353464E+00   0.8931421E-01
  192.3000  -0.1010601E+00  -0.2021133E+00   0.6341884E-01
  192.4000  -0.1413773E+00  -0.2720433E+00   0.3628448E-01
  192.5000  -0.1828593E+00  -0.3404720E+00   0.8063653E-02
  192.6000  -0.2238830E+00  -0.4031243E+00  -0.2154973E-01
  192.7000  -0.2617943E+00  -0.4564266E+00  -0.5230632E-01
  192.8000  -0.2933384E+00  -0.4975688E+00  -0.8258277E-01
  192.9000  -0.3152265E+00  -0.5243673E+00  -0.1093786E+00
  193.0000  -0.3247698E+00  -0.5351056E+00  -0.1292974E+00
  193.1000  -0.3205198E+00  -0.5285824E+00  -0.1400953E+00
  193.2000  -0.3028186E+00  -0.5044931E+00  -0.1420014E+00
  193.3000  -0.2740959E+00  -0.4640477E+00  -0.1380652E+00
  193.4000  -0.2387300E+00  -0.4104921E+00  -0.1332514E+00
  193.5000  -0.2023618E+00  -0.3491144E+00  -0.1326419E+00
  193.6000  -0.1707296E+00  -0.2864715E+00  -0.1395630E+00
  193.7000  -0.1483096E+00  -0.2289204E+00  -0.1544869E+00
  193.8000  -0.1371906E+00  -0.1809175E+00  -0.1751516E+00
  193.9000  -0.1365994E+00  -0.1437506E+00  -0.1977160E+00
  194.0000  -0.1432892E+00  -0.1152609E+00  -0.2182832E+00
  194.1000  -0.1526877E+00  -0.9071423E-01  -0.2340213E+00
  194.2000  -0.1604010E+00  -0.6449587E-01  -0.2434388E+00
  194.3000  -0.1635237E+00  -0.3195932E-01  -0.2459153E+00
  194.4000  -0.1612847E+00   0.9266736E-02  -0.2410205E+00
  194.5000  -0.1548307E+00   0.5890810E-01  -0.2282206E+00
  194.6000  -0.1462985E+00   0.1145604E+00  -0.2072526E+00
  194.7000  -0.1376064E+00   0.1726726E+00  -0.1789247E+00
  194.8000  -0.1294799E+00   0.2294865E+00  -0.1457408E+00
  194.9000  -0.1210951E+00   0.2816040E+00  -0.1117471E+00
  195.0000  -0.1104375E+00   0.3261796E+00  -0.8142560E-01
  195.1000  -0.9516046E-01   0.3609775E+00  -0.5804320E-01
  195.2000  -0.7352243E-01   0.3845529E+00  -0.4228288E-01
  195.3000  -0.4497064E-01   0.3966105E+00  -0.3194717E-01
  195.4000  -0.1012148E-01   0.3983260E+00  -0.2302039E-01
  195.5000   0.2981672E-01   0.3922796E+00  -0.1165540E-01
  195.6000   0.7384749E-01   0.3817861E+00   0.3896919E-02
  195.7000   0.1217518E+00   0.3697392E+00   0.2244307E-01
  195.8000   0.1740310E+00   0.3574443E+00   0.4060137E-01
  195.9000   0.2311250E+00   0.3440453E+00   0.5483970E-01
  196.0000   0.2921836E+00   0.3269415E+00   0.6377124E-01
  196.1000   0.3539688E+00   0.3031124E+00   0.6947833E-01
  196.2000   0.4105338E+00   0.2707732E+00   0.7707458E-01
  196.3000   0.4540918E+00   0.2305445E+00   0.9258865E-01
  196.4000   0.4770014E+00   0.1855037E+00   0.1201255E+00
  196.5000   0.4742561E+00   0.1400311E+00   0.1596697E+00
  196.6000   0.4455233E+00   0.9797750E-01   0.2066251E+00
  196.7000   0.3958138E+00   0.6106738E-01   0.2533605E+00
  196.8000   0.3343334E+00   0.2835935E-01   0.2920573E+00
  196.9000   0.2717929E+00  -0.2934802E-02   0.3175358E+00
  197.0000   0.2171331E+00  -0.3566871E-01   0.3287654E+00
  197.1000   0.1749291E+00  -0.7092579E-01   0.3284307E+00
  197.2000   0.1444999E+00  -0.1070903E+00   0.3208854E+00
  197.3000   0.1210385E+00  -0.1403411E+00   0.3095841E+00
  197.4000   0.9820291E-01  -0.1663682E+00   0.2952834E+00
  197.5000   0.7098299E-01  -0.1824863E+00   0.2758606E+00
  197.6000   0.3757515E-01  -0.1890992E+00   0.2477541E+00
  197.7000  -0.4785004E-03  -0.1897730E+00   0.2082306E+00
  197.8000  -0.3976368E-01  -0.1898445E+00   0.1573149E+00
  197.9000  -0.7717261E-01  -0.1941853E+00   0.9844707E-01
  198.0000  -0.1115709E+00  -0.2051392E+00   0.3759801E-01
  198.1000  -0.1440676E+00  -0.2215408E+00  -0.1867010E-01
  198.2000  -0.1767833E+00  -0.2392059E+00  -0.6525889E-01
  198.3000  -0.2108517E+00  -0.2526004E+00  -0.9980472E-01
  198.4000  -0.2448192E+00  -0.2568951E+00  -0.1227408E+00
  198.5000  -0.2744189E+00  -0.2495060E+00  -0.1363503E+00
  198.6000  -0.2939660E+00  -0.2305484E+00  -0.1434493E+00
  198.7000  -0.2987514E+00  -0.2021905E+00  -0.1463926E+00
  198.8000  -0.2872572E+00  -0.1674011E+00  -0.1467737E+00
  198.9000  -0.2620735E+00  -0.1288126E+00  -0.1457199E+00
  199.0000  -0.2290450E+00  -0.8825921E-01  -0.1443453E+00
  199.1000  -0.1950536E+00  -0.4712019E-01  -0.1438935E+00
  199.2000  -0.1655099E+00  -0.7129874E-02  -0.1453862E+00
  199.3000  -0.1427170E+00   0.2895601E-01  -0.1489868E+00
  199.4000  -0.1257731E+00   0.5738233E-01  -0.1535496E+00
  199.5000  -0.1118627E+00   0.7428182E-01  -0.1567775E+00
  199.6000  -0.9810851E-01   0.7712424E-01  -0.1560848E+00
  199.7000  -0.8295675E-01   0.6606520E-01  -0.1498238E+00
  199.8000  -0.6644104E-01   0.4449083E-01  -0.1382664E+00
  199.9000  -0.4936773E-01   0.1835977E-01  -0.1237782E+00
  200.0000  -0.3209587E-01  -0.5527856E-02  -0.1100009E+00
  200.1000  -0.1378525E-01  -0.2169183E-01  -0.1003579E+00
  200.2000   0.7328973E-02  -0.2767756E-01  -0.9656340E-01
  200.3000   0.3272152E-01  -0.2456737E-01  -0.9783816E-01
  200.4000   0.6210076E-01  -0.1606069E-01  -0.1012043E+00
  200.5000   0.9255811E-01  -0.6515381E-02  -0.1027063E+00
  200.6000   0.1189366E+00   0.1175244E-02  -0.9897517E-01
  200.7000   0.1353788E+00   0.6908777E-02  -0.8841835E-01
  200.8000   0.1373994E+00   0.1329399E-01  -0.7156219E-01
  200.9000   0.1235470E+00   0.2420729E-01  -0.5052676E-01
  201.0000   0.9591965E-01   0.4266871E-01  -0.2804201E-01
  201.1000   0.5935681E-01   0.6904974E-01  -0.6580197E-02
  201.2000   0.1973680E-01   0.1004726E+00   0.1199334E-01
  201.3000  -0.1783191E-01   0.1316928E+00   0.2623513E-01
  201.4000  -0.5019080E-01   0.1570424E+00   0.3475472E-01
  201.5000  -0.7633053E-01   0.1725068E+00   0.3612838E-01
  201.6000  -0.9674779E-01   0.1769642E+00   0.2935795E-01
  201.7000  -0.1124349E+00   0.1720523E+00   0.1472934E-01
  201.8000  -0.1240203E+00   0.1608313E+00  -0.5437720E-02
  201.9000  -0.1313726E+00   0.1460112E+00  -0.2673671E-01
  202.0000  -0.1336721E+00   0.1287020E+00  -0.4362442E-01
  202.1000  -0.1297396E+00   0.1083280E+00  -0.5115810E-01
  202.2000  -0.1183763E+00   0.8369087E-01  -0.4682376E-01
  202.3000  -0.9857894E-01   0.5452703E-01  -0.3159666E-01
  202.4000  -0.6965023E-01   0.2262214E-01  -0.9649356E-02
  202.5000  -0.3130336E-01  -0.8214209E-02   0.1327496E-01
  202.6000   0.1616301E-01  -0.3339054E-01   0.3216442E-01
  202.7000   0.7163642E-01  -0.4938765E-01   0.4471581E-01
  202.8000   0.1330018E+00  -0.5526524E-01   0.5211790E-01
  202.9000   0.1970854E+00  -0.5302122E-01   0.5832558E-01
  203.0000   0.2597744E+00  -0.4660019E-01   0.6821144E-01
  203.1000   0.3162930E+00  -0.4006021E-01   0.8547703E-01
  203.2000   0.3616022E+00  -0.3584637E-01   0.1112593E+00
  203.3000   0.3909245E+00  -0.3405407E-01   0.1439618E+00
  203.4000   0.4004125E+00  -0.3301990E-01   0.1802080E+00
  203.5000   0.3879305E+00  -0.3085999E-01   0.2162858E+00
  203.6000   0.3537844E+00  -0.2707023E-01   0.2492923E+00
  203.7000   0.3010975E+00  -0.2327356E-01   0.2774634E+00
  203.8000   0.2355131E+00  -0.2267326E-01   0.2996925E+00
  203.9000   0.1640868E+00  -0.2846539E-01   0.3147207E+00
  204.0000   0.9359009E-01  -0.4202516E-01   0.3206440E+00
  204.1000   0.2880410E-01  -0.6180055E-01   0.3151484E+00
  204.2000  -0.2847038E-01  -0.8348107E-01   0.2964142E+00
  204.3000  -0.7917850E-01  -0.1013664E+00   0.2641856E+00
  204.4000  -0.1255764E+00  -0.1102871E+00   0.2203549E+00
  204.5000  -0.1692359E+00  -0.1072166E+00   0.1686373E+00
  204.6000  -0.2094814E+00  -0.9194324E-01   0.1134019E+00
  204.7000  -0.2431192E+00  -0.6668969E-01   0.5818641E-01
  204.8000  -0.2657021E+00  -0.3506949E-01   0.4618399E-02
  204.9000  -0.2737617E+00  -0.1001532E-02  -0.4773045E-01
  205.0000  -0.2668619E+00   0.3193065E-01  -0.1005018E+00
  205.1000  -0.2483309E+00   0.6056201E-01  -0.1551620E+00
  205.2000  -0.2241517E+00   0.8193708E-01  -0.2117667E+00
  205.3000  -0.2004560E+00   0.9322440E-01  -0.2684665E+00
  205.4000  -0.1808494E+00   0.9203580E-01  -0.3219363E+00
  205.5000  -0.1649708E+00   0.7711184E-01  -0.3684354E+00
  205.6000  -0.1491070E+00   0.4904108E-01  -0.4049186E+00
  205.7000  -0.1286254E+00   0.1059156E-01  -0.4296549E+00
  205.8000  -0.1010042E+00  -0.3360030E-01  -0.4421262E+00
  205.9000  -0.6786224E-01  -0.7792562E-01  -0.4423929E+00
  206.0000  -0.3485864E-01  -0.1169457E+00  -0.4303809E+00
  206.1000  -0.9416748E-02  -0.1463545E+00  -0.4055449E+00
  206.2000   0.2632391E-02  -0.1634624E+00  -0.3671087E+00
  206.3000  -0.2018555E-03  -0.1671625E+00  -0.3147469E+00
  206.4000  -0.1432546E-01  -0.1575750E+00  -0.2493356E+00
  206.5000  -0.3268930E-01  -0.1356473E+00  -0.1733919E+00
  206.6000  -0.4793969E-01  -0.1029159E+00  -0.9101123E-01
  206.7000  -0.5546241E-01  -0.6146147E-01  -0.7375380E-02
  206.8000  -0.5478884E-01  -0.1395500E-01   0.7192951E-01
  206.9000  -0.4873333E-01   0.3634840E-01   0.1415529E+00
  207.0000  -0.4085673E-01   0.8575033E-01   0.1968878E+00
  207.1000  -0.3273924E-01   0.1303786E+00   0.2345162E+00
  207.2000  -0.2262375E-01   0.1665277E+00   0.2526971E+00
  207.3000  -0.6223022E-02   0.1910277E+00   0.2518866E+00
  207.4000   0.2070603E-01   0.2016401E+00   0.2350838E+00
  207.5000   0.5939738E-01   0.1974722E+00   0.2076781E+00
  207.6000   0.1063339E+00   0.1793433E+00   0.1765584E+00
  207.7000   0.1537353E+00   0.1499360E+00   0.1485437E+00
  207.8000   0.1921439E+00   0.1135425E+00   0.1285713E+00
  207.9000   0.2139255E+00   0.7531154E-01   0.1183254E+00
  208.0000   0.2160575E+00   0.4012748E-01   0.1159274E+00
  208.1000   0.2009699E+00   0.1148673E-01   0.1169253E+00
  208.2000   0.1751670E+00  -0.9175885E-02   0.1162543E+00
  208.3000   0.1464161E+00  -0.2239903E-01   0.1103788E+00
  208.4000   0.1208748E+00  -0.2988487E-01   0.9870004E-01
  208.5000   0.1014103E+00  -0.3338171E-01   0.8361971E-01
  208.6000   0.8764797E-01  -0.3385914E-01   0.6925155E-01
  208.7000   0.7738848E-01  -0.3143087E-01   0.5939470E-01
  208.8000   0.6842486E-01  -0.2605002E-01   0.5571514E-01
  208.9000   0.5974947E-01  -0.1851516E-01   0.5696432E-01
  209.0000   0.5161894E-01  -0.1107224E-01   0.5955371E-01
  209.1000   0.4464363E-01  -0.7053546E-02   0.5915819E-01
  209.2000   0.3859690E-01  -0.9527300E-02   0.5255647E-01
  209.3000   0.3173083E-01  -0.1955294E-01   0.3885674E-01
  209.4000   0.2105048E-01  -0.3499414E-01   0.1960793E-01
  209.5000   0.3439545E-02  -0.5068446E-01  -0.2125531E-02
  209.6000  -0.2292115E-01  -0.6010763E-01  -0.2315869E-01
  209.7000  -0.5753415E-01  -0.5795170E-01  -0.4131470E-01
  209.8000  -0.9742247E-01  -0.4236528E-01  -0.5577924E-01
  209.9000  -0.1378468E+00  -0.1579822E-01  -0.6664331E-01
  210.0000  -0.1735219E+00   0.1603251E-01  -0.7405134E-01
  210.1000  -0.1997860E+00   0.4657760E-01  -0.7756016E-01
  210.2000  -0.2132900E+00   0.7109661E-01  -0.7614399E-01
  210.3000  -0.2120868E+00   0.8820291E-01  -0.6886186E-01
  210.4000  -0.1953183E+00   0.9958650E-01  -0.5577588E-01
  210.5000  -0.1628707E+00   0.1081522E+00  -0.3852161E-01
  210.6000  -0.1153200E+00   0.1156493E+00  -0.2009550E-01
  210.7000  -0.5426255E-01   0.1211179E+00  -0.3852399E-02
  210.8000   0.1713930E-01   0.1210152E+00   0.7830078E-02
  210.9000   0.9375467E-01   0.1109518E+00   0.1453094E-01
  211.0000   0.1685899E+00   0.8808564E-01   0.1785693E-01
  211.1000   0.2335877E+00   0.5286820E-01   0.2050001E-01
  211.2000   0.2810234E+00   0.9200537E-02   0.2471476E-01
  211.3000   0.3051210E+00  -0.3706865E-01   0.3098001E-01
  211.4000   0.3033625E+00  -0.8048152E-01   0.3756028E-01
  211.5000   0.2770137E+00  -0.1179052E+00   0.4125242E-01
  211.6000   0.2306425E+00  -0.1490879E+00   0.3900580E-01
  211.7000   0.1707703E+00  -0.1756628E+00   0.2964323E-01
  211.8000   0.1041366E+00  -0.1992849E+00   0.1482526E-01
  211.9000   0.3621420E-01  -0.2200375E+00  -0.1255594E-02
  212.0000  -0.2949133E-01  -0.2360396E+00  -0.1335972E-01
  212.1000  -0.9117280E-01  -0.2444626E+00  -0.1720630E-01
  212.2000  -0.1477473E+00  -0.2433380E+00  -0.1110216E-01
  212.3000  -0.1977733E+00  -0.2330804E+00   0.3502551E-02
  212.4000  -0.2389157E+00  -0.2168031E+00   0.2269531E-01
  212.5000  -0.2683287E+00  -0.1991687E+00   0.4159094E-01
  212.6000  -0.2838336E+00  -0.1843195E+00   0.5586199E-01
  212.7000  -0.2852989E+00  -0.1739246E+00   0.6261445E-01
  212.8000  -0.2754401E+00  -0.1663158E+00   0.6034235E-01
  212.9000  -0.2594687E+00  -0.1571206E+00   0.4824027E-01
  213.0000  -0.2435592E+00  -0.1410591E+00   0.2549943E-01
  213.1000  -0.2327008E+00  -0.1140553E+00  -0.8819873E-02
  213.2000  -0.2288586E+00  -0.7475311E-01  -0.5514524E-01
  213.3000  -0.2302770E+00  -0.2490615E-01  -0.1123143E+00
  213.4000  -0.2322491E+00   0.3132612E-01  -0.1767490E+00
  213.5000  -0.2290006E+00   0.8870158E-01  -0.2425238E+00
  213.6000  -0.2158271E+00   0.1422452E+00  -0.3025304E+00
  213.7000  -0.1905594E+00   0.1882117E+00  -0.3503376E+00
  213.8000  -0.1538106E+00   0.2245483E+00  -0.3819088E+00
  213.9000  -0.1081037E+00   0.2509605E+00  -0.3963386E+00
  214.0000  -0.5650349E-01   0.2687128E+00  -0.3952247E+00
  214.1000  -0.1540588E-02   0.2801971E+00  -0.3809899E+00
  214.2000   0.5507380E-01   0.2882361E+00  -0.3550369E+00
  214.3000   0.1119789E+00   0.2951567E+00  -0.3167365E+00
  214.4000   0.1674495E+00   0.3018619E+00  -0.2638464E+00
  214.5000   0.2190627E+00   0.3073022E+00  -0.1942040E+00
  214.6000   0.2640912E+00   0.3087139E+00  -0.1078483E+00
  214.7000   0.3004608E+00   0.3027002E+00  -0.8452746E-02
  214.8000   0.3276902E+00   0.2867855E+00   0.9674430E-01
  214.9000   0.3471813E+00   0.2607352E+00   0.1985892E+00
  215.0000   0.3615649E+00   0.2269375E+00   0.2885379E+00
  215.1000   0.3733675E+00   0.1895456E+00   0.3609305E+00
  215.2000   0.3836804E+00   0.1527201E+00   0.4140386E+00
  215.3000   0.3915530E+00   0.1188214E+00   0.4495522E+00
  215.4000   0.3944423E+00   0.8750322E-01   0.4709413E+00
  215.5000   0.3894559E+00   0.5622418E-01   0.4816262E+00
  215.6000   0.3746788E+00   0.2195764E-01   0.4838557E+00
  215.7000   0.3498358E+00  -0.1678518E-01   0.4786695E+00
  215.8000   0.3159532E+00  -0.5870159E-01   0.4666425E+00
  215.9000   0.2742952E+00  -0.9990244E-01   0.4486552E+00
  216.0000   0.2253100E+00  -0.1354785E+00   0.4259934E+00
  216.1000   0.1683330E+00  -0.1615876E+00   0.3995879E+00
  216.2000   0.1023488E+00  -0.1769422E+00   0.3688700E+00
  216.3000   0.2744711E-01  -0.1829258E+00   0.3311124E+00
  216.4000  -0.5386516E-01  -0.1823616E+00   0.2819853E+00
  216.5000  -0.1363503E+00  -0.1777341E+00   0.2174188E+00
  216.6000  -0.2130734E+00  -0.1699736E+00   0.1360664E+00
  216.7000  -0.2774026E+00  -0.1585667E+00   0.4116113E-01
  216.8000  -0.3250385E+00  -0.1429401E+00  -0.5931842E-01
  216.9000  -0.3550727E+00  -0.1242413E+00  -0.1545294E+00
  217.0000  -0.3695691E+00  -0.1063132E+00  -0.2340512E+00
  217.1000  -0.3719285E+00  -0.9503713E-01  -0.2911983E+00
  217.2000  -0.3649357E+00  -0.9611848E-01  -0.3248911E+00
  217.3000  -0.3495296E+00  -0.1123219E+00  -0.3392643E+00
  217.4000  -0.3249191E+00  -0.1415946E+00  -0.3412484E+00
  217.5000  -0.2899227E+00  -0.1771751E+00  -0.3373126E+00
