
These predictions were generated by SubDyn on 26-Jun-2026 at 16:31:56.




    Time	  M1N1TDxss	  M1N2TDxss	  M2N1TDxss	  M2N2TDxss	  M1N2TDzss	  M2N2TDzss	   M1N1RDxe	   M1N1RDye	   M1N1RDze	   M1N2RDxe	   M1N2RDye	   M1N2RDze	   M2N1RDxe	   M2N1RDye	   M2N1RDze	   M2N2RDxe	   M2N2RDye	   M2N2RDze	   M1N1TAxe	   M1N1TAye	   M1N1TAze	   M1N2TAxe	   M1N2TAye	   M1N2TAze	   M2N1TAxe	   M2N1TAye	   M2N1TAze	   M2N2TAxe	   M2N2TAye	   M2N2TAze	   M1N1RAxe	   M1N1RAye	   M1N1RAze	   M1N2RAxe	   M1N2RAye	   M1N2RAze	   M2N1RAxe	   M2N1RAye	   M2N1RAze	   M2N2RAxe	   M2N2RAye	   M2N2RAze	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFYss	   IntfFZss	   IntfMXss	   IntfMYss	   IntfMZss	  ReactFXss	  ReactFYss	  ReactFZss	  ReactMXss	  ReactMYss	  ReactMZss	   M1J1FKxe	   M1J1FKye	   M1J1FKze	   M1J1MKxe	   M1J1MKye	   M1J1MKze	   M1J2FKxe	   M1J2FKye	   M1J2FKze	   M1J2MKxe	   M1J2MKye	   M1J2MKze	   M2J1FKxe	   M2J1FKye	   M2J1FKze	   M2J1MKxe	   M2J1MKye	   M2J1MKze	   M2J2FKxe	   M2J2FKye	   M2J2FKze	   M2J2MKxe	   M2J2MKye	   M2J2MKze
    8.8600	 -3.71024922E-02	 -3.71030554E-02	 -3.71030554E-02	 -4.53643883E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.67280881E-07	  0.00000000E+00	  0.00000000E+00	  6.51125453E-03	  0.00000000E+00	  0.00000000E+00	  6.51455084E-03	  0.00000000E+00	  1.31827291E-01	  0.00000000E+00	  0.00000000E+00	  1.31829117E-01	  0.00000000E+00	  0.00000000E+00	  1.31829117E-01	  0.00000000E+00	  0.00000000E+00	  9.84743218E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.47657523E-06	  0.00000000E+00	  0.00000000E+00	 -2.43895179E-02	  0.00000000E+00	  0.00000000E+00	 -2.44003731E-02	  0.00000000E+00	 -3.71024922E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.31518820E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.33133072E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.74564450E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.60244463E+01	  0.00000000E+00	 -1.48102238E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.72461448E-01	  0.00000000E+00	 -1.52445062E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.40054852E+00	  0.00000000E+00	 -9.73671244E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.70041801E-01	  0.00000000E+00
    8.8700	 -3.75945165E-02	 -3.75950881E-02	 -3.75950881E-02	 -5.31271800E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.79174111E-07	  0.00000000E+00	  0.00000000E+00	  6.45437978E-03	  0.00000000E+00	  0.00000000E+00	  6.45771711E-03	  0.00000000E+00	  1.33575482E-01	  0.00000000E+00	  0.00000000E+00	  1.33577342E-01	  0.00000000E+00	  0.00000000E+00	  1.33577342E-01	  0.00000000E+00	  0.00000000E+00	  1.23282686E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.52499341E-06	  0.00000000E+00	  0.00000000E+00	 -2.42428884E-02	  0.00000000E+00	  0.00000000E+00	 -2.42539160E-02	  0.00000000E+00	 -3.75945165E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.42457837E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.68121048E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.76928096E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.62561085E+01	  0.00000000E+00	 -1.50113798E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.67058022E-01	  0.00000000E+00	 -1.54515307E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.40484062E+00	  0.00000000E+00	 -9.88530972E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.73489089E-01	  0.00000000E+00
    8.8800	 -3.80741835E-02	 -3.80747634E-02	 -3.80747634E-02	 -6.08876354E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.90814861E-07	  0.00000000E+00	  0.00000000E+00	  6.39508097E-03	  0.00000000E+00	  0.00000000E+00	  6.39845821E-03	  0.00000000E+00	  1.35279767E-01	  0.00000000E+00	  0.00000000E+00	  1.35281660E-01	  0.00000000E+00	  0.00000000E+00	  1.35281660E-01	  0.00000000E+00	  0.00000000E+00	  1.48105685E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.57260093E-06	  0.00000000E+00	  0.00000000E+00	 -2.40871873E-02	  0.00000000E+00	  0.00000000E+00	 -2.40983836E-02	  0.00000000E+00	 -3.80741835E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.53263661E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.00284387E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.79233690E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.64824679E+01	  0.00000000E+00	 -1.52076117E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.61405086E-01	  0.00000000E+00	 -1.56534867E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.40864079E+00	  0.00000000E+00	 -1.00307000E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.76846198E-01	  0.00000000E+00
    8.8900	 -3.85412927E-02	 -3.85418805E-02	 -3.85418805E-02	 -6.86429692E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.02198372E-07	  0.00000000E+00	  0.00000000E+00	  6.33337367E-03	  0.00000000E+00	  0.00000000E+00	  6.33678970E-03	  0.00000000E+00	  1.36939432E-01	  0.00000000E+00	  0.00000000E+00	  1.36941359E-01	  0.00000000E+00	  0.00000000E+00	  1.36941359E-01	  0.00000000E+00	  0.00000000E+00	  1.72934398E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.61937868E-06	  0.00000000E+00	  0.00000000E+00	 -2.39224502E-02	  0.00000000E+00	  0.00000000E+00	 -2.39338116E-02	  0.00000000E+00	 -3.85412927E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.63932097E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.03728843E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.81480270E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.67034310E+01	  0.00000000E+00	 -1.53988377E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.55504081E-01	  0.00000000E+00	 -1.58502900E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.41194652E+00	  0.00000000E+00	 -1.01728236E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.80111717E-01	  0.00000000E+00
    8.9000	 -3.89956473E-02	 -3.89962429E-02	 -3.89962429E-02	 -7.63903925E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.13319966E-07	  0.00000000E+00	  0.00000000E+00	  6.26927435E-03	  0.00000000E+00	  0.00000000E+00	  6.27272803E-03	  0.00000000E+00	  1.38553780E-01	  0.00000000E+00	  0.00000000E+00	  1.38555739E-01	  0.00000000E+00	  0.00000000E+00	  1.38555739E-01	  0.00000000E+00	  0.00000000E+00	  1.97759885E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.66530778E-06	  0.00000000E+00	  0.00000000E+00	 -2.37487163E-02	  0.00000000E+00	  0.00000000E+00	 -2.37602391E-02	  0.00000000E+00	 -3.89956473E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.74458989E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.07144168E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.83666895E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.69189061E+01	  0.00000000E+00	 -1.55849777E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.49356541E-01	  0.00000000E+00	 -1.60418581E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.41475547E+00	  0.00000000E+00	 -1.03116226E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.83284259E-01	  0.00000000E+00
    8.9100	 -3.94370549E-02	 -3.94376582E-02	 -3.94376582E-02	 -8.41271130E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.24175052E-07	  0.00000000E+00	  0.00000000E+00	  6.20280038E-03	  0.00000000E+00	  0.00000000E+00	  6.20629056E-03	  0.00000000E+00	  1.40122127E-01	  0.00000000E+00	  0.00000000E+00	  1.40124118E-01	  0.00000000E+00	  0.00000000E+00	  1.40124118E-01	  0.00000000E+00	  0.00000000E+00	  2.22573185E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.71036963E-06	  0.00000000E+00	  0.00000000E+00	 -2.35660283E-02	  0.00000000E+00	  0.00000000E+00	 -2.35777085E-02	  0.00000000E+00	 -3.94370549E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.84840224E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.10529065E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.85792640E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.71288033E+01	  0.00000000E+00	 -1.57659531E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.42964092E-01	  0.00000000E+00	 -1.62281101E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.41706548E+00	  0.00000000E+00	 -1.04470392E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.86362474E-01	  0.00000000E+00
    8.9200	 -3.98653275E-02	 -3.98659382E-02	 -3.98659382E-02	 -9.18503365E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.34759122E-07	  0.00000000E+00	  0.00000000E+00	  6.13397003E-03	  0.00000000E+00	  0.00000000E+00	  6.13749554E-03	  0.00000000E+00	  1.41643804E-01	  0.00000000E+00	  0.00000000E+00	  1.41645826E-01	  0.00000000E+00	  0.00000000E+00	  1.41645826E-01	  0.00000000E+00	  0.00000000E+00	  2.47365321E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.75454593E-06	  0.00000000E+00	  0.00000000E+00	 -2.33744319E-02	  0.00000000E+00	  0.00000000E+00	 -2.33862657E-02	  0.00000000E+00	 -3.98653275E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.95071733E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.13882245E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.87856605E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.73330344E+01	  0.00000000E+00	 -1.59416871E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.36328452E-01	  0.00000000E+00	 -1.64089670E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.41887456E+00	  0.00000000E+00	 -1.05790169E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.89345040E-01	  0.00000000E+00
    8.9300	 -4.02802813E-02	 -4.02808992E-02	 -4.02808992E-02	 -9.95572680E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.45067760E-07	  0.00000000E+00	  0.00000000E+00	  6.06280245E-03	  0.00000000E+00	  0.00000000E+00	  6.06636212E-03	  0.00000000E+00	  1.43118159E-01	  0.00000000E+00	  0.00000000E+00	  1.43120212E-01	  0.00000000E+00	  0.00000000E+00	  1.43120212E-01	  0.00000000E+00	  0.00000000E+00	  2.72127303E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.79781863E-06	  0.00000000E+00	  0.00000000E+00	 -2.31739764E-02	  0.00000000E+00	  0.00000000E+00	 -2.31859599E-02	  0.00000000E+00	 -4.02802813E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.05149491E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.17202428E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.89857906E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.75315133E+01	  0.00000000E+00	 -1.61121047E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.29451430E-01	  0.00000000E+00	 -1.65843516E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.42018089E+00	  0.00000000E+00	 -1.07075005E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.92230668E-01	  0.00000000E+00
    8.9400	 -4.06817369E-02	 -4.06823618E-02	 -4.06823618E-02	 -1.07245112E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.55096640E-07	  0.00000000E+00	  0.00000000E+00	  5.98931770E-03	  0.00000000E+00	  0.00000000E+00	  5.99291033E-03	  0.00000000E+00	  1.44544554E-01	  0.00000000E+00	  0.00000000E+00	  1.44546636E-01	  0.00000000E+00	  0.00000000E+00	  1.44546636E-01	  0.00000000E+00	  0.00000000E+00	  2.96850130E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.84017001E-06	  0.00000000E+00	  0.00000000E+00	 -2.29647145E-02	  0.00000000E+00	  0.00000000E+00	 -2.29768435E-02	  0.00000000E+00	 -4.06817369E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.15069520E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.20488342E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.91795682E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.77241554E+01	  0.00000000E+00	 -1.62771326E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.22334929E-01	  0.00000000E+00	 -1.67541885E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.42098286E+00	  0.00000000E+00	 -1.08324360E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.95018100E-01	  0.00000000E+00
    8.9500	 -4.10695195E-02	 -4.10701512E-02	 -4.10701512E-02	 -1.14911075E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.64841526E-07	  0.00000000E+00	  0.00000000E+00	  5.91353670E-03	  0.00000000E+00	  0.00000000E+00	  5.91716106E-03	  0.00000000E+00	  1.45922368E-01	  0.00000000E+00	  0.00000000E+00	  1.45924479E-01	  0.00000000E+00	  0.00000000E+00	  1.45924479E-01	  0.00000000E+00	  0.00000000E+00	  3.21524798E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.88158263E-06	  0.00000000E+00	  0.00000000E+00	 -2.27467020E-02	  0.00000000E+00	  0.00000000E+00	 -2.27589725E-02	  0.00000000E+00	 -4.10695195E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.24827891E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.23738726E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.93669094E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.79108785E+01	  0.00000000E+00	 -1.64366993E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.14980939E-01	  0.00000000E+00	 -1.69184040E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.42127899E+00	  0.00000000E+00	 -1.09537705E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.97706112E-01	  0.00000000E+00
    8.9600	 -4.14434589E-02	 -4.14440972E-02	 -4.14440972E-02	 -1.22552365E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.74298277E-07	  0.00000000E+00	  0.00000000E+00	  5.83548125E-03	  0.00000000E+00	  0.00000000E+00	  5.83913612E-03	  0.00000000E+00	  1.47250996E-01	  0.00000000E+00	  0.00000000E+00	  1.47253136E-01	  0.00000000E+00	  0.00000000E+00	  1.47253136E-01	  0.00000000E+00	  0.00000000E+00	  3.46142295E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.92203937E-06	  0.00000000E+00	  0.00000000E+00	 -2.25199982E-02	  0.00000000E+00	  0.00000000E+00	 -2.25324061E-02	  0.00000000E+00	 -4.14434589E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.34420724E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.26952329E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.95477322E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.80916021E+01	  0.00000000E+00	 -1.65907350E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.07391542E-01	  0.00000000E+00	 -1.70769264E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.42106802E+00	  0.00000000E+00	 -1.10714520E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.00293514E-01	  0.00000000E+00
    8.9700	 -4.18033894E-02	 -4.18040341E-02	 -4.18040341E-02	 -1.30166192E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.83462849E-07	  0.00000000E+00	  0.00000000E+00	  5.75517401E-03	  0.00000000E+00	  0.00000000E+00	  5.75885815E-03	  0.00000000E+00	  1.48529850E-01	  0.00000000E+00	  0.00000000E+00	  1.48532017E-01	  0.00000000E+00	  0.00000000E+00	  1.48532017E-01	  0.00000000E+00	  0.00000000E+00	  3.70693613E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.96152342E-06	  0.00000000E+00	  0.00000000E+00	 -2.22846656E-02	  0.00000000E+00	  0.00000000E+00	 -2.22972067E-02	  0.00000000E+00	 -4.18033894E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.43844191E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.30127909E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.97219570E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.82662477E+01	  0.00000000E+00	 -1.67391720E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.99568909E-01	  0.00000000E+00	 -1.72296860E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.42034886E+00	  0.00000000E+00	 -1.11854302E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.02779148E-01	  0.00000000E+00
    8.9800	 -4.21491502E-02	 -4.21498010E-02	 -4.21498010E-02	 -1.37749771E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.92331294E-07	  0.00000000E+00	  0.00000000E+00	  5.67263852E-03	  0.00000000E+00	  0.00000000E+00	  5.67635068E-03	  0.00000000E+00	  1.49758358E-01	  0.00000000E+00	  0.00000000E+00	  1.49760553E-01	  0.00000000E+00	  0.00000000E+00	  1.49760553E-01	  0.00000000E+00	  0.00000000E+00	  3.95169744E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.00001829E-06	  0.00000000E+00	  0.00000000E+00	 -2.20407701E-02	  0.00000000E+00	  0.00000000E+00	 -2.20534402E-02	  0.00000000E+00	 -4.21491502E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.53094518E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.33264236E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.98895064E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.84347390E+01	  0.00000000E+00	 -1.68819444E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.91515300E-01	  0.00000000E+00	 -1.73766148E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.41912059E+00	  0.00000000E+00	 -1.12956557E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.05161892E-01	  0.00000000E+00
    8.9900	 -4.24805852E-02	 -4.24812420E-02	 -4.24812420E-02	 -1.45300324E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.00899762E-07	  0.00000000E+00	  0.00000000E+00	  5.58789916E-03	  0.00000000E+00	  0.00000000E+00	  5.59163808E-03	  0.00000000E+00	  1.50935966E-01	  0.00000000E+00	  0.00000000E+00	  1.50938187E-01	  0.00000000E+00	  0.00000000E+00	  1.50938187E-01	  0.00000000E+00	  0.00000000E+00	  4.19561690E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.03750782E-06	  0.00000000E+00	  0.00000000E+00	 -2.17883809E-02	  0.00000000E+00	  0.00000000E+00	 -2.18011755E-02	  0.00000000E+00	 -4.24805852E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.62167982E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.36360092E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.00503050E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.85970016E+01	  0.00000000E+00	 -1.70189881E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.83233065E-01	  0.00000000E+00	 -1.75176471E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.41738249E+00	  0.00000000E+00	 -1.14020806E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.07440658E-01	  0.00000000E+00
    9.0000	 -4.27975432E-02	 -4.27982057E-02	 -4.27982057E-02	 -1.52815075E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.09164504E-07	  0.00000000E+00	  0.00000000E+00	  5.50098118E-03	  0.00000000E+00	  0.00000000E+00	  5.50474556E-03	  0.00000000E+00	  1.52062136E-01	  0.00000000E+00	  0.00000000E+00	  1.52064382E-01	  0.00000000E+00	  0.00000000E+00	  1.52064382E-01	  0.00000000E+00	  0.00000000E+00	  4.43860460E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.07397619E-06	  0.00000000E+00	  0.00000000E+00	 -2.15275702E-02	  0.00000000E+00	  0.00000000E+00	 -2.15404851E-02	  0.00000000E+00	 -4.27975432E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.71060919E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.39414270E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.02042801E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.87529632E+01	  0.00000000E+00	 -1.71502410E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.74724639E-01	  0.00000000E+00	 -1.76527188E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.41513400E+00	  0.00000000E+00	 -1.15046580E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.09614395E-01	  0.00000000E+00
