
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 08-Apr-2025 at 12:16:59.

 
 
 
      Time        FAIRTEN1       LINE1NBPX
    5.7600   2.0051286E+08   2.2874990E+00
    5.7700   2.0060786E+08   2.2879992E+00
    5.7800   2.0070278E+08   2.2884991E+00
    5.7900   2.0079770E+08   2.2889991E+00
    5.8000   2.0089261E+08   2.2894990E+00
    5.8100   2.0098750E+08   2.2899990E+00
    5.8200   2.0108240E+08   2.2904990E+00
    5.8300   2.0117728E+08   2.2909989E+00
    5.8400   2.0127221E+08   2.2914991E+00
    5.8500   2.0136706E+08   2.2919991E+00
    5.8600   2.0146190E+08   2.2924991E+00
    5.8700   2.0155675E+08   2.2929990E+00
    5.8800   2.0165157E+08   2.2934990E+00
    5.8900   2.0174638E+08   2.2939990E+00
    5.9000   2.0184120E+08   2.2944989E+00
    5.9100   2.0193605E+08   2.2949991E+00
    5.9200   2.0203083E+08   2.2954991E+00
    5.9300   2.0212562E+08   2.2959991E+00
    5.9400   2.0222038E+08   2.2964990E+00
    5.9500   2.0231514E+08   2.2969990E+00
    5.9600   2.0240989E+08   2.2974989E+00
    5.9700   2.0250462E+08   2.2979989E+00
    5.9800   2.0259941E+08   2.2984991E+00
    5.9900   2.0269413E+08   2.2989991E+00
    6.0000   2.0278883E+08   2.2994990E+00
    6.0100   2.0288352E+08   2.2999990E+00
    6.0200   2.0297821E+08   2.3004990E+00
    6.0300   2.0307290E+08   2.3009989E+00
    6.0400   2.0316757E+08   2.3014989E+00
    6.0500   2.0326227E+08   2.3019991E+00
    6.0600   2.0335691E+08   2.3024991E+00
    6.0700   2.0345155E+08   2.3029990E+00
    6.0800   2.0354619E+08   2.3034990E+00
    6.0900   2.0364080E+08   2.3039989E+00
    6.1000   2.0373541E+08   2.3044989E+00
    6.1100   2.0383002E+08   2.3049989E+00
    6.1200   2.0392466E+08   2.3054991E+00
    6.1300   2.0401923E+08   2.3059990E+00
    6.1400   2.0411381E+08   2.3064990E+00
    6.1500   2.0420837E+08   2.3069990E+00
    6.1600   2.0430293E+08   2.3074989E+00
    6.1700   2.0439746E+08   2.3079989E+00
    6.1800   2.0449200E+08   2.3084989E+00
    6.1900   2.0458658E+08   2.3089991E+00
    6.2000   2.0468109E+08   2.3094990E+00
    6.2100   2.0477558E+08   2.3099990E+00
    6.2200   2.0487008E+08   2.3104990E+00
    6.2300   2.0496456E+08   2.3109989E+00
    6.2400   2.0505904E+08   2.3114989E+00
    6.2500   2.0515350E+08   2.3119988E+00
    6.2600   2.0524802E+08   2.3124990E+00
    6.2700   2.0534246E+08   2.3129990E+00
    6.2800   2.0543691E+08   2.3134990E+00
    6.2900   2.0553133E+08   2.3139989E+00
    6.3000   2.0562576E+08   2.3144989E+00
    6.3100   2.0572016E+08   2.3149989E+00
    6.3200   2.0581456E+08   2.3154988E+00
    6.3300   2.0590901E+08   2.3159990E+00
    6.3400   2.0600339E+08   2.3164990E+00
    6.3500   2.0609776E+08   2.3169990E+00
    6.3600   2.0619213E+08   2.3174989E+00
    6.3700   2.0628648E+08   2.3179989E+00
    6.3800   2.0638083E+08   2.3184988E+00
    6.3900   2.0647517E+08   2.3189988E+00
    6.4000   2.0656955E+08   2.3194990E+00
    6.4100   2.0666386E+08   2.3199990E+00
    6.4200   2.0675818E+08   2.3204989E+00
    6.4300   2.0685248E+08   2.3209989E+00
    6.4400   2.0694677E+08   2.3214989E+00
    6.4500   2.0704104E+08   2.3219988E+00
    6.4600   2.0713533E+08   2.3224988E+00
    6.4700   2.0722963E+08   2.3229990E+00
    6.4800   2.0732389E+08   2.3234990E+00
    6.4900   2.0741814E+08   2.3239989E+00
    6.5000   2.0751237E+08   2.3244989E+00
    6.5100   2.0760661E+08   2.3249989E+00
    6.5200   2.0770082E+08   2.3254988E+00
    6.5300   2.0779504E+08   2.3259988E+00
    6.5400   2.0788930E+08   2.3264990E+00
    6.5500   2.0798349E+08   2.3269989E+00
    6.5600   2.0807766E+08   2.3274989E+00
    6.5700   2.0817184E+08   2.3279989E+00
    6.5800   2.0826600E+08   2.3284988E+00
    6.5900   2.0836016E+08   2.3289988E+00
    6.6000   2.0845432E+08   2.3294988E+00
    6.6100   2.0854851E+08   2.3299990E+00
    6.6200   2.0864264E+08   2.3304989E+00
    6.6300   2.0873677E+08   2.3309989E+00
    6.6400   2.0883088E+08   2.3314989E+00
    6.6500   2.0892498E+08   2.3319988E+00
    6.6600   2.0901907E+08   2.3324988E+00
    6.6700   2.0911317E+08   2.3329988E+00
    6.6800   2.0920730E+08   2.3334990E+00
    6.6900   2.0930138E+08   2.3339989E+00
    6.7000   2.0939542E+08   2.3344989E+00
    6.7100   2.0948949E+08   2.3349988E+00
    6.7200   2.0958354E+08   2.3354988E+00
    6.7300   2.0967757E+08   2.3359988E+00
    6.7400   2.0977160E+08   2.3364987E+00
    6.7500   2.0986566E+08   2.3369989E+00
    6.7600   2.0995968E+08   2.3374989E+00
    6.7700   2.1005368E+08   2.3379989E+00
    6.7800   2.1014768E+08   2.3384988E+00
    6.7900   2.1024166E+08   2.3389988E+00
    6.8000   2.1033565E+08   2.3394988E+00
    6.8100   2.1042962E+08   2.3399987E+00
    6.8200   2.1052363E+08   2.3404989E+00
    6.8300   2.1061758E+08   2.3409989E+00
    6.8400   2.1071152E+08   2.3414989E+00
    6.8500   2.1080546E+08   2.3419988E+00
    6.8600   2.1089939E+08   2.3424988E+00
    6.8700   2.1099331E+08   2.3429987E+00
    6.8800   2.1108722E+08   2.3434987E+00
    6.8900   2.1118118E+08   2.3439989E+00
    6.9000   2.1127507E+08   2.3444989E+00
    6.9100   2.1136896E+08   2.3449988E+00
    6.9200   2.1146283E+08   2.3454988E+00
    6.9300   2.1155670E+08   2.3459988E+00
    6.9400   2.1165058E+08   2.3464987E+00
    6.9500   2.1174443E+08   2.3469987E+00
    6.9600   2.1183832E+08   2.3474989E+00
    6.9700   2.1193216E+08   2.3479989E+00
    6.9800   2.1202600E+08   2.3484988E+00
    6.9900   2.1211982E+08   2.3489988E+00
    7.0000   2.1221363E+08   2.3494987E+00
    7.0100   2.1230744E+08   2.3499987E+00
    7.0200   2.1240123E+08   2.3504987E+00
    7.0300   2.1249509E+08   2.3509989E+00
    7.0400   2.1258886E+08   2.3514988E+00
    7.0500   2.1268264E+08   2.3519988E+00
    7.0600   2.1277640E+08   2.3524988E+00
    7.0700   2.1287022E+08   2.3529990E+00
    7.0800   2.1296397E+08   2.3534989E+00
    7.0900   2.1305771E+08   2.3539989E+00
    7.1000   2.1315150E+08   2.3544991E+00
    7.1100   2.1324522E+08   2.3549991E+00
    7.1200   2.1333894E+08   2.3554990E+00
    7.1300   2.1343266E+08   2.3559990E+00
    7.1400   2.1352640E+08   2.3564992E+00
    7.1500   2.1362010E+08   2.3569992E+00
    7.1600   2.1371378E+08   2.3574991E+00
    7.1700   2.1380746E+08   2.3579991E+00
    7.1800   2.1390114E+08   2.3584991E+00
    7.1900   2.1399480E+08   2.3589990E+00
    7.2000   2.1408845E+08   2.3594990E+00
    7.2100   2.1418216E+08   2.3599992E+00
    7.2200   2.1427579E+08   2.3604991E+00
    7.2300   2.1436942E+08   2.3609991E+00
    7.2400   2.1446306E+08   2.3614991E+00
    7.2500   2.1455667E+08   2.3619990E+00
    7.2600   2.1465027E+08   2.3624990E+00
    7.2700   2.1474387E+08   2.3629990E+00
    7.2800   2.1483752E+08   2.3634992E+00
    7.2900   2.1493112E+08   2.3639991E+00
    7.3000   2.1502469E+08   2.3644991E+00
    7.3100   2.1511827E+08   2.3649991E+00
    7.3200   2.1521182E+08   2.3654990E+00
    7.3300   2.1530539E+08   2.3659990E+00
    7.3400   2.1539894E+08   2.3664989E+00
    7.3500   2.1549253E+08   2.3669991E+00
    7.3600   2.1558606E+08   2.3674991E+00
    7.3700   2.1567960E+08   2.3679991E+00
    7.3800   2.1577310E+08   2.3684990E+00
    7.3900   2.1586662E+08   2.3689990E+00
    7.4000   2.1596013E+08   2.3694990E+00
    7.4100   2.1605363E+08   2.3699989E+00
    7.4200   2.1614717E+08   2.3704991E+00
    7.4300   2.1624066E+08   2.3709991E+00
    7.4400   2.1633413E+08   2.3714991E+00
    7.4500   2.1642760E+08   2.3719990E+00
    7.4600   2.1652106E+08   2.3724990E+00
    7.4700   2.1661451E+08   2.3729990E+00
    7.4800   2.1670795E+08   2.3734989E+00
    7.4900   2.1680146E+08   2.3739991E+00
    7.5000   2.1689488E+08   2.3744991E+00
    7.5100   2.1698830E+08   2.3749990E+00
    7.5200   2.1708173E+08   2.3754990E+00
    7.5300   2.1717514E+08   2.3759990E+00
    7.5400   2.1726853E+08   2.3764989E+00
    7.5500   2.1736194E+08   2.3769989E+00
    7.5600   2.1745538E+08   2.3774991E+00
    7.5700   2.1754875E+08   2.3779991E+00
    7.5800   2.1764213E+08   2.3784990E+00
    7.5900   2.1773549E+08   2.3789990E+00
    7.6000   2.1782885E+08   2.3794990E+00
    7.6100   2.1792221E+08   2.3799989E+00
    7.6200   2.1801555E+08   2.3804989E+00
    7.6300   2.1810894E+08   2.3809991E+00
    7.6400   2.1820227E+08   2.3814991E+00
    7.6500   2.1829560E+08   2.3819990E+00
    7.6600   2.1838891E+08   2.3824990E+00
    7.6700   2.1848222E+08   2.3829989E+00
    7.6800   2.1857554E+08   2.3834989E+00
    7.6900   2.1866883E+08   2.3839989E+00
    7.7000   2.1876218E+08   2.3844991E+00
    7.7100   2.1885546E+08   2.3849990E+00
    7.7200   2.1894872E+08   2.3854990E+00
    7.7300   2.1904200E+08   2.3859990E+00
    7.7400   2.1913525E+08   2.3864989E+00
    7.7500   2.1922851E+08   2.3869989E+00
    7.7600   2.1932176E+08   2.3874989E+00
    7.7700   2.1941506E+08   2.3879991E+00
    7.7800   2.1950829E+08   2.3884990E+00
    7.7900   2.1960152E+08   2.3889990E+00
    7.8000   2.1969474E+08   2.3894989E+00
    7.8100   2.1978795E+08   2.3899989E+00
    7.8200   2.1988115E+08   2.3904989E+00
    7.8300   2.1997435E+08   2.3909988E+00
    7.8400   2.2006760E+08   2.3914990E+00
    7.8500   2.2016078E+08   2.3919990E+00
    7.8600   2.2025397E+08   2.3924990E+00
    7.8700   2.2034714E+08   2.3929989E+00
    7.8800   2.2044030E+08   2.3934989E+00
    7.8900   2.2053347E+08   2.3939989E+00
    7.9000   2.2062662E+08   2.3944988E+00
    7.9100   2.2071982E+08   2.3949990E+00
    7.9200   2.2081296E+08   2.3954990E+00
    7.9300   2.2090608E+08   2.3959990E+00
    7.9400   2.2099922E+08   2.3964989E+00
    7.9500   2.2109234E+08   2.3969989E+00
    7.9600   2.2118544E+08   2.3974988E+00
    7.9700   2.2127856E+08   2.3979988E+00
    7.9800   2.2137171E+08   2.3984990E+00
    7.9900   2.2146480E+08   2.3989990E+00
    8.0000   2.2155789E+08   2.3994989E+00
    8.0100   2.2165096E+08   2.3999989E+00
    8.0200   2.2174403E+08   2.4004989E+00
    8.0300   2.2183710E+08   2.4009988E+00
    8.0400   2.2193016E+08   2.4014988E+00
    8.0500   2.2202328E+08   2.4019990E+00
    8.0600   2.2211632E+08   2.4024990E+00
    8.0700   2.2220936E+08   2.4029989E+00
    8.0800   2.2230240E+08   2.4034989E+00
    8.0900   2.2239542E+08   2.4039989E+00
    8.1000   2.2248845E+08   2.4044988E+00
    8.1100   2.2258146E+08   2.4049988E+00
    8.1200   2.2267453E+08   2.4054990E+00
    8.1300   2.2276752E+08   2.4059989E+00
    8.1400   2.2286051E+08   2.4064989E+00
    8.1500   2.2295350E+08   2.4069989E+00
    8.1600   2.2304650E+08   2.4074988E+00
    8.1700   2.2313947E+08   2.4079988E+00
    8.1800   2.2323243E+08   2.4084988E+00
    8.1900   2.2332546E+08   2.4089990E+00
    8.2000   2.2341842E+08   2.4094989E+00
    8.2100   2.2351136E+08   2.4099989E+00
    8.2200   2.2360430E+08   2.4104989E+00
    8.2300   2.2369725E+08   2.4109988E+00
    8.2400   2.2379018E+08   2.4114988E+00
    8.2500   2.2388310E+08   2.4119987E+00
    8.2600   2.2397608E+08   2.4124990E+00
    8.2700   2.2406899E+08   2.4129989E+00
    8.2800   2.2416190E+08   2.4134989E+00
    8.2900   2.2425480E+08   2.4139988E+00
    8.3000   2.2434770E+08   2.4144988E+00
    8.3100   2.2444059E+08   2.4149988E+00
    8.3200   2.2453347E+08   2.4154987E+00
    8.3300   2.2462640E+08   2.4159989E+00
    8.3400   2.2471926E+08   2.4164989E+00
    8.3500   2.2481213E+08   2.4169989E+00
    8.3600   2.2490499E+08   2.4174988E+00
    8.3700   2.2499784E+08   2.4179988E+00
    8.3800   2.2509069E+08   2.4184988E+00
    8.3900   2.2518354E+08   2.4189987E+00
    8.4000   2.2527642E+08   2.4194989E+00
    8.4100   2.2536925E+08   2.4199989E+00
    8.4200   2.2546206E+08   2.4204988E+00
    8.4300   2.2555488E+08   2.4209988E+00
    8.4400   2.2564770E+08   2.4214988E+00
    8.4500   2.2574050E+08   2.4219987E+00
    8.4600   2.2583330E+08   2.4224987E+00
    8.4700   2.2592614E+08   2.4229989E+00
    8.4800   2.2601893E+08   2.4234989E+00
    8.4900   2.2611171E+08   2.4239988E+00
    8.5000   2.2620448E+08   2.4244988E+00
    8.5100   2.2629725E+08   2.4249988E+00
    8.5200   2.2639002E+08   2.4254987E+00
    8.5300   2.2648277E+08   2.4259987E+00
    8.5400   2.2657557E+08   2.4264989E+00
    8.5500   2.2666832E+08   2.4269989E+00
    8.5600   2.2676106E+08   2.4274988E+00
    8.5700   2.2685379E+08   2.4279988E+00
    8.5800   2.2694651E+08   2.4284987E+00
    8.5900   2.2703923E+08   2.4289987E+00
    8.6000   2.2713195E+08   2.4294987E+00
    8.6100   2.2722472E+08   2.4299989E+00
    8.6200   2.2731742E+08   2.4304988E+00
    8.6300   2.2741011E+08   2.4309988E+00
    8.6400   2.2750282E+08   2.4314988E+00
    8.6500   2.2759555E+08   2.4319990E+00
    8.6600   2.2768824E+08   2.4324989E+00
    8.6700   2.2778091E+08   2.4329989E+00
    8.6800   2.2787363E+08   2.4334991E+00
    8.6900   2.2796629E+08   2.4339991E+00
    8.7000   2.2805894E+08   2.4344990E+00
    8.7100   2.2815160E+08   2.4349990E+00
    8.7200   2.2824429E+08   2.4354992E+00
    8.7300   2.2833693E+08   2.4359992E+00
    8.7400   2.2842957E+08   2.4364991E+00
    8.7500   2.2852219E+08   2.4369991E+00
    8.7600   2.2861482E+08   2.4374990E+00
    8.7700   2.2870742E+08   2.4379990E+00
    8.7800   2.2880005E+08   2.4384990E+00
    8.7900   2.2889270E+08   2.4389992E+00
    8.8000   2.2898530E+08   2.4394991E+00
    8.8100   2.2907789E+08   2.4399991E+00
    8.8200   2.2917048E+08   2.4404991E+00
    8.8300   2.2926307E+08   2.4409990E+00
    8.8400   2.2935565E+08   2.4414990E+00
    8.8500   2.2944822E+08   2.4419990E+00
    8.8600   2.2954083E+08   2.4424992E+00
    8.8700   2.2963339E+08   2.4429991E+00
    8.8800   2.2972595E+08   2.4434991E+00
    8.8900   2.2981850E+08   2.4439991E+00
    8.9000   2.2991104E+08   2.4444990E+00
    8.9100   2.3000358E+08   2.4449990E+00
    8.9200   2.3009613E+08   2.4454989E+00
    8.9300   2.3018870E+08   2.4459991E+00
    8.9400   2.3028123E+08   2.4464991E+00
    8.9500   2.3037374E+08   2.4469991E+00
    8.9600   2.3046626E+08   2.4474990E+00
    8.9700   2.3055877E+08   2.4479990E+00
    8.9800   2.3065126E+08   2.4484990E+00
    8.9900   2.3074376E+08   2.4489989E+00
    9.0000   2.3083630E+08   2.4494991E+00
    9.0100   2.3092878E+08   2.4499991E+00
    9.0200   2.3102126E+08   2.4504991E+00
    9.0300   2.3111374E+08   2.4509990E+00
    9.0400   2.3120621E+08   2.4514990E+00
    9.0500   2.3129867E+08   2.4519989E+00
    9.0600   2.3139114E+08   2.4524989E+00
    9.0700   2.3148363E+08   2.4529991E+00
    9.0800   2.3157608E+08   2.4534991E+00
    9.0900   2.3166853E+08   2.4539990E+00
    9.1000   2.3176096E+08   2.4544990E+00
    9.1100   2.3185339E+08   2.4549990E+00
    9.1200   2.3194582E+08   2.4554989E+00
    9.1300   2.3203824E+08   2.4559989E+00
    9.1400   2.3213070E+08   2.4564991E+00
    9.1500   2.3222312E+08   2.4569991E+00
    9.1600   2.3231552E+08   2.4574990E+00
    9.1700   2.3240792E+08   2.4579990E+00
    9.1800   2.3250032E+08   2.4584990E+00
    9.1900   2.3259270E+08   2.4589989E+00
    9.2000   2.3268509E+08   2.4594989E+00
    9.2100   2.3277752E+08   2.4599991E+00
    9.2200   2.3286989E+08   2.4604990E+00
    9.2300   2.3296226E+08   2.4609990E+00
    9.2400   2.3305462E+08   2.4614990E+00
    9.2500   2.3314699E+08   2.4619989E+00
    9.2600   2.3323934E+08   2.4624989E+00
    9.2700   2.3333168E+08   2.4629989E+00
    9.2800   2.3342408E+08   2.4634991E+00
    9.2900   2.3351642E+08   2.4639990E+00
    9.3000   2.3360875E+08   2.4644990E+00
    9.3100   2.3370107E+08   2.4649990E+00
    9.3200   2.3379341E+08   2.4654989E+00
    9.3300   2.3388573E+08   2.4659989E+00
    9.3400   2.3397803E+08   2.4664989E+00
    9.3500   2.3407040E+08   2.4669991E+00
    9.3600   2.3416269E+08   2.4674990E+00
    9.3700   2.3425499E+08   2.4679990E+00
    9.3800   2.3434728E+08   2.4684989E+00
    9.3900   2.3443957E+08   2.4689989E+00
    9.4000   2.3453186E+08   2.4694989E+00
    9.4100   2.3462413E+08   2.4699988E+00
    9.4200   2.3471646E+08   2.4704990E+00
    9.4300   2.3480872E+08   2.4709990E+00
    9.4400   2.3490098E+08   2.4714990E+00
    9.4500   2.3499325E+08   2.4719989E+00
    9.4600   2.3508549E+08   2.4724989E+00
    9.4700   2.3517774E+08   2.4729989E+00
    9.4800   2.3526998E+08   2.4734988E+00
    9.4900   2.3536227E+08   2.4739990E+00
    9.5000   2.3545451E+08   2.4744990E+00
    9.5100   2.3554674E+08   2.4749990E+00
    9.5200   2.3563896E+08   2.4754989E+00
    9.5300   2.3573117E+08   2.4759989E+00
    9.5400   2.3582339E+08   2.4764988E+00
    9.5500   2.3591560E+08   2.4769988E+00
    9.5600   2.3600786E+08   2.4774990E+00
    9.5700   2.3610005E+08   2.4779990E+00
    9.5800   2.3619224E+08   2.4784989E+00
    9.5900   2.3628443E+08   2.4789989E+00
    9.6000   2.3637661E+08   2.4794989E+00
    9.6100   2.3646878E+08   2.4799988E+00
    9.6200   2.3656096E+08   2.4804988E+00
    9.6300   2.3665318E+08   2.4809990E+00
    9.6400   2.3674534E+08   2.4814990E+00
    9.6500   2.3683750E+08   2.4819989E+00
    9.6600   2.3692966E+08   2.4824989E+00
    9.6700   2.3702181E+08   2.4829988E+00
    9.6800   2.3711397E+08   2.4834988E+00
    9.6900   2.3720610E+08   2.4839988E+00
    9.7000   2.3729829E+08   2.4844990E+00
    9.7100   2.3739042E+08   2.4849989E+00
    9.7200   2.3748254E+08   2.4854989E+00
    9.7300   2.3757467E+08   2.4859989E+00
    9.7400   2.3766678E+08   2.4864988E+00
    9.7500   2.3775890E+08   2.4869988E+00
    9.7600   2.3785101E+08   2.4874988E+00
    9.7700   2.3794317E+08   2.4879990E+00
    9.7800   2.3803526E+08   2.4884989E+00
    9.7900   2.3812734E+08   2.4889989E+00
    9.8000   2.3821944E+08   2.4894989E+00
    9.8100   2.3831152E+08   2.4899988E+00
    9.8200   2.3840360E+08   2.4904988E+00
    9.8300   2.3849568E+08   2.4909987E+00
    9.8400   2.3858781E+08   2.4914989E+00
    9.8500   2.3867987E+08   2.4919989E+00
    9.8600   2.3877192E+08   2.4924989E+00
    9.8700   2.3886398E+08   2.4929988E+00
    9.8800   2.3895603E+08   2.4934988E+00
    9.8900   2.3904808E+08   2.4939988E+00
    9.9000   2.3914013E+08   2.4944987E+00
    9.9100   2.3923222E+08   2.4949989E+00
    9.9200   2.3932426E+08   2.4954989E+00
    9.9300   2.3941627E+08   2.4959989E+00
    9.9400   2.3950830E+08   2.4964988E+00
    9.9500   2.3960032E+08   2.4969988E+00
    9.9600   2.3969234E+08   2.4974988E+00
    9.9700   2.3978435E+08   2.4979987E+00
    9.9800   2.3987642E+08   2.4984989E+00
    9.9900   2.3996842E+08   2.4989989E+00
   10.0000   2.4006040E+08   2.4994988E+00
   10.0100   2.4015240E+08   2.4999988E+00
   10.0200   2.4024438E+08   2.5004988E+00
   10.0300   2.4033637E+08   2.5009987E+00
   10.0400   2.4042835E+08   2.5014987E+00
   10.0500   2.4052038E+08   2.5019989E+00
   10.0600   2.4061235E+08   2.5024989E+00
   10.0700   2.4070432E+08   2.5029988E+00
   10.0800   2.4079627E+08   2.5034988E+00
   10.0900   2.4088824E+08   2.5039988E+00
   10.1000   2.4098019E+08   2.5044987E+00
   10.1100   2.4107214E+08   2.5049987E+00
   10.1200   2.4116414E+08   2.5054989E+00
   10.1300   2.4125608E+08   2.5059988E+00
   10.1400   2.4134802E+08   2.5064988E+00
   10.1500   2.4143994E+08   2.5069988E+00
   10.1600   2.4153187E+08   2.5074987E+00
   10.1700   2.4162379E+08   2.5079987E+00
   10.1800   2.4171571E+08   2.5084987E+00
   10.1900   2.4180768E+08   2.5089989E+00
   10.2000   2.4189958E+08   2.5094988E+00
   10.2100   2.4199149E+08   2.5099988E+00
   10.2200   2.4208339E+08   2.5104988E+00
   10.2300   2.4217534E+08   2.5109990E+00
   10.2400   2.4226723E+08   2.5114989E+00
   10.2500   2.4235912E+08   2.5119989E+00
   10.2600   2.4245106E+08   2.5124991E+00
   10.2700   2.4254294E+08   2.5129991E+00
   10.2800   2.4263482E+08   2.5134990E+00
   10.2900   2.4272669E+08   2.5139990E+00
   10.3000   2.4281859E+08   2.5144992E+00
   10.3100   2.4291046E+08   2.5149992E+00
   10.3200   2.4300232E+08   2.5154991E+00
   10.3300   2.4309416E+08   2.5159991E+00
   10.3400   2.4318602E+08   2.5164990E+00
   10.3500   2.4327786E+08   2.5169990E+00
   10.3600   2.4336970E+08   2.5174990E+00
   10.3700   2.4346158E+08   2.5179992E+00
   10.3800   2.4355342E+08   2.5184991E+00
   10.3900   2.4364525E+08   2.5189991E+00
   10.4000   2.4373707E+08   2.5194991E+00
   10.4100   2.4382888E+08   2.5199990E+00
   10.4200   2.4392070E+08   2.5204990E+00
   10.4300   2.4401251E+08   2.5209990E+00
   10.4400   2.4410437E+08   2.5214992E+00
