Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	M1N1FBxi	M1N1FByi	M1N1FBzi	M1N1MBxi	M1N1MByi	M1N1MBzi	M1N2FBxi	M1N2FByi	M1N2FBzi	M1N2MBxi	M1N2MByi	M1N2MBzi	M1N3FBxi	M1N3FByi	M1N3FBzi	M1N3MBxi	M1N3MByi	M1N3MBzi	M1N4FBxi	M1N4FByi	M1N4FBzi	M1N4MBxi	M1N4MByi	M1N4MBzi	M1N5FBxi	M1N5FByi	M1N5FBzi	M1N5MBxi	M1N5MByi	M1N5MBzi	M1N6FBxi	M1N6FByi	M1N6FBzi	M1N6MBxi	M1N6MByi	M1N6MBzi	M1N7FBxi	M1N7FByi	M1N7FBzi	M1N7MBxi	M1N7MByi	M1N7MBzi	M1N8FBxi	M1N8FByi	M1N8FBzi	M1N8MBxi	M1N8MByi	M1N8MBzi	M1N9FBxi	M1N9FByi	M1N9FBzi	M1N9MBxi	M1N9MByi	M1N9MBzi	J1FBxi	J1FByi	J1FBzi	J1MBxi	J1MByi	J1MBzi	J2FBxi	J2FByi	J2FBzi	J2MBxi	J2MByi	J2MBzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
   26.8000	  -4.647463E+00	   4.177682E+04	   1.071504E+04	   2.118172E+06	  -2.184672E+07	   1.345521E+07	   3.647221E+05	  -9.792131E+03	  -2.492605E+04	   2.485938E+05	  -1.770662E+05	  -2.802967E+05	  -4.376787E+04	  -6.499213E+03	  -1.650246E+04	   1.645760E+05	  -7.950723E+04	  -1.166072E+05	  -1.889880E+04	  -3.164645E+03	  -7.994321E+03	   7.979539E+04	  -1.796901E+04	  -1.835278E+04	  -3.590632E+03	  -2.301461E+02	  -5.779675E+02	   5.774779E+03	  -3.897687E+02	   1.461072E+03	   1.177984E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.245594E+05	   2.208098E+05	   2.264715E+04	   6.812776E+05	  -4.106202E+05	   2.565205E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   26.8500	  -4.617923E+00	   4.405578E+04	   1.132010E+04	   2.178148E+06	  -2.231745E+07	   1.373163E+07	   3.817178E+05	  -9.795923E+03	  -2.516169E+04	   2.508832E+05	  -1.785783E+05	  -2.838416E+05	  -4.433418E+04	  -6.585404E+03	  -1.689427E+04	   1.681914E+05	  -8.264952E+04	  -1.218013E+05	  -1.972846E+04	  -3.268967E+03	  -8.354957E+03	   8.323030E+04	  -1.940622E+04	  -2.047154E+04	  -3.949814E+03	  -3.168215E+02	  -8.060472E+02	   8.035873E+03	  -4.822594E+02	   1.923862E+03	   1.532377E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.284455E+05	   2.276988E+05	   2.335372E+04	   6.971439E+05	  -4.206638E+05	   2.671807E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   26.9000	  -4.587242E+00	   4.638925E+04	   1.193984E+04	   2.239402E+06	  -2.278333E+07	   1.400761E+07	   3.986738E+05	  -9.756788E+03	  -2.528076E+04	   2.522408E+05	  -1.782760E+05	  -2.843297E+05	  -4.444462E+04	  -6.673789E+03	  -1.729429E+04	   1.718843E+05	  -8.592227E+04	  -1.272230E+05	  -2.059510E+04	  -3.374753E+03	  -8.725122E+03	   8.675045E+04	  -2.093911E+04	  -2.275379E+04	  -4.335772E+03	  -4.187536E+02	  -1.079170E+03	   1.073553E+04	  -6.120039E+02	   2.439208E+03	   1.896257E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.324054E+05	   2.347187E+05	   2.407371E+04	   7.130388E+05	  -4.307262E+05	   2.778671E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   26.9500	  -4.555430E+00	   4.877494E+04	   1.257418E+04	   2.301876E+06	  -2.324293E+07	   1.428248E+07	   4.155274E+05	  -9.674099E+03	  -2.527771E+04	   2.526263E+05	  -1.762900E+05	  -2.814728E+05	  -4.407002E+04	  -6.764301E+03	  -1.770212E+04	   1.756510E+05	  -8.932662E+04	  -1.328749E+05	  -2.149920E+04	  -3.481872E+03	  -9.104439E+03	   9.035212E+04	  -2.257062E+04	  -2.520548E+04	  -4.749479E+03	  -5.364958E+02	  -1.400383E+03	   1.390137E+04	  -6.966589E+02	   2.948412E+03	   2.235790E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.364351E+05	   2.418622E+05	   2.480638E+04	   7.289276E+05	  -4.407855E+05	   2.885566E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.0000	  -4.522494E+00	   5.121121E+04	   1.322557E+04	   2.365500E+06	  -2.369465E+07	   1.455549E+07	   4.322144E+05	  -9.578049E+03	  -2.522943E+04	   2.526691E+05	  -1.737209E+05	  -2.773512E+05	  -4.351711E+04	  -6.856885E+03	  -1.811732E+04	   1.794877E+05	  -9.286369E+04	  -1.387597E+05	  -2.244121E+04	  -3.590245E+03	  -9.492539E+03	   9.403193E+04	  -2.430370E+04	  -2.783254E+04	  -5.191899E+03	  -6.644745E+02	  -1.756550E+03	   1.740066E+04	  -7.357953E+02	   3.381270E+03	   2.472106E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.405304E+05	   2.491221E+05	   2.555099E+04	   7.447776E+05	  -4.508209E+05	   2.992268E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.0500	  -4.488443E+00	   5.369333E+04	   1.388927E+04	   2.430258E+06	  -2.413767E+07	   1.482624E+07	   4.486698E+05	  -9.484684E+03	  -2.517777E+04	   2.527096E+05	  -1.711040E+05	  -2.731434E+05	  -4.295561E+04	  -6.951517E+03	  -1.853948E+04	   1.833907E+05	  -9.653434E+04	  -1.448796E+05	  -2.342154E+04	  -3.699784E+03	  -9.889031E+03	   9.778627E+04	  -2.614109E+04	  -3.064055E+04	  -5.663954E+03	  -7.930288E+02	  -2.122739E+03	   2.098546E+04	  -8.420036E+02	   3.698770E+03	   2.517595E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.446874E+05	   2.564913E+05	   2.630680E+04	   7.605557E+05	  -4.608114E+05	   3.098553E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.1000	  -4.453283E+00	   5.621818E+04	   1.456436E+04	   2.496103E+06	  -2.457075E+07	   1.509413E+07	   4.648276E+05	  -9.394091E+03	  -2.512279E+04	   2.527479E+05	  -1.684424E+05	  -2.688537E+05	  -4.238621E+04	  -7.048151E+03	  -1.896815E+04	   1.873564E+05	  -1.003394E+05	  -1.512367E+05	  -2.444055E+04	  -3.810414E+03	  -1.029350E+04	   1.016114E+05	  -2.808535E+04	  -3.363479E+04	  -6.166507E+03	  -9.219200E+02	  -2.498277E+03	   2.464915E+04	  -1.021413E+03	   3.892138E+03	   2.357696E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.489019E+05	   2.639624E+05	   2.707307E+04	   7.762297E+05	  -4.707368E+05	   3.204205E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.1500	  -4.417025E+00	   5.878308E+04	   1.525279E+04	   2.562965E+06	  -2.499238E+07	   1.535846E+07	   4.806150E+05	  -9.306382E+03	  -2.506452E+04	   2.527840E+05	  -1.657389E+05	  -2.644866E+05	  -4.180965E+04	  -7.146777E+03	  -1.940289E+04	   1.913808E+05	  -1.042794E+05	  -1.578325E+05	  -2.549855E+04	  -3.922076E+03	  -1.070555E+04	   1.055037E+05	  -3.013895E+04	  -3.682030E+04	  -6.700395E+03	  -1.051030E+03	  -2.882770E+03	   2.838798E+04	  -1.278282E+03	   3.953018E+03	   1.979079E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.531696E+05	   2.715280E+05	   2.784903E+04	   7.917674E+05	  -4.805765E+05	   3.309005E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.2000	  -4.379677E+00	   6.138378E+04	   1.595246E+04	   2.630799E+06	  -2.540148E+07	   1.561871E+07	   4.959658E+05	  -9.221640E+03	  -2.500305E+04	   2.528178E+05	  -1.629968E+05	  -2.600469E+05	  -4.122669E+04	  -7.247380E+03	  -1.984321E+04	   1.954599E+05	  -1.083544E+05	  -1.646680E+05	  -2.659572E+04	  -4.034708E+03	  -1.112472E+04	   1.094592E+05	  -3.230404E+04	  -4.020164E+04	  -7.266373E+03	  -1.180271E+03	  -3.275834E+03	   3.219836E+04	  -1.616713E+03	   3.873372E+03	   1.368833E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.574861E+05	   2.791799E+05	   2.863384E+04	   8.071362E+05	  -4.903100E+05	   3.412732E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.2500	  -4.341249E+00	   6.401555E+04	   1.666056E+04	   2.699579E+06	  -2.579706E+07	   1.587439E+07	   5.108090E+05	  -9.139958E+03	  -2.493841E+04	   2.528492E+05	  -1.602191E+05	  -2.555389E+05	  -4.063802E+04	  -7.349981E+03	  -2.028865E+04	   1.995900E+05	  -1.125650E+05	  -1.717443E+05	  -2.773229E+04	  -4.148289E+03	  -1.155059E+04	   1.134742E+05	  -3.458277E+04	  -4.378328E+04	  -7.865185E+03	  -1.309554E+03	  -3.677055E+03	   3.607651E+04	  -2.040651E+03	   3.645420E+03	   5.144741E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.618473E+05	   2.869111E+05	   2.942678E+04	   8.223068E+05	  -4.999186E+05	   3.515188E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.3000	  -4.301749E+00	   6.667438E+04	   1.737668E+04	   2.769247E+06	  -2.617791E+07	   1.612492E+07	   5.250732E+05	  -9.061409E+03	  -2.487068E+04	   2.528783E+05	  -1.574089E+05	  -2.509676E+05	  -4.004441E+04	  -7.454578E+03	  -2.073874E+04	   2.037672E+05	  -1.169107E+05	  -1.790618E+05	  -2.890838E+04	  -4.262792E+03	  -1.198271E+04	   1.175450E+05	  -3.697697E+04	  -4.756916E+04	  -8.497492E+03	  -1.438809E+03	  -4.086023E+03	   4.001871E+04	  -2.553869E+03	   3.261720E+03	  -5.960019E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.662486E+05	   2.947133E+05	   3.022701E+04	   8.372481E+05	  -5.093826E+05	   3.616162E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.3500	  -4.261188E+00	   6.935681E+04	   1.810255E+04	   2.839730E+06	  -2.654271E+07	   1.636968E+07	   5.386873E+05	  -8.986117E+03	  -2.479990E+04	   2.529050E+05	  -1.545696E+05	  -2.463379E+05	  -3.944660E+04	  -7.561184E+03	  -2.119297E+04	   2.079873E+05	  -1.213913E+05	  -1.866201E+05	  -3.012394E+04	  -4.378188E+03	  -1.242060E+04	   1.216674E+05	  -3.948821E+04	  -5.156275E+04	  -9.163877E+03	  -1.567979E+03	  -4.502308E+03	   4.402118E+04	  -3.159947E+03	   2.715167E+03	  -1.974070E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.706855E+05	   3.025789E+05	   3.103373E+04	   8.519308E+05	  -5.186836E+05	   3.715457E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.4000	  -4.219575E+00	   7.205651E+04	   1.883285E+04	   2.911013E+06	  -2.689068E+07	   1.660827E+07	   5.515826E+05	  -8.914133E+03	  -2.472617E+04	   2.529292E+05	  -1.517043E+05	  -2.416550E+05	  -3.884535E+04	  -7.669847E+03	  -2.165083E+04	   2.122463E+05	  -1.260061E+05	  -1.944190E+05	  -3.137898E+04	  -4.494487E+03	  -1.286379E+04	   1.258376E+05	  -4.211792E+04	  -5.576721E+04	  -9.864878E+03	  -1.697020E+03	  -4.925465E+03	   4.808002E+04	  -3.862254E+03	   1.999040E+03	  -3.630620E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.751536E+05	   3.104996E+05	   3.184611E+04	   8.663266E+05	  -5.278035E+05	   3.812879E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.4500	  -4.176922E+00	   7.476880E+04	   1.956649E+04	   2.983048E+06	  -2.722076E+07	   1.684016E+07	   5.636889E+05	  -8.845539E+03	  -2.464954E+04	   2.529510E+05	  -1.488165E+05	  -2.369238E+05	  -3.824142E+04	  -7.780574E+03	  -2.211176E+04	   2.165396E+05	  -1.307530E+05	  -2.024560E+05	  -3.267312E+04	  -4.611677E+03	  -1.331180E+04	   1.300515E+05	  -4.486720E+04	  -6.018521E+04	  -1.060094E+04	  -1.825897E+03	  -5.355039E+03	   5.219131E+04	  -4.663947E+03	   1.107003E+03	  -5.575931E+02	  -4.707350E-02	  -1.386539E-01	   1.350480E+00	  -3.943641E-01	   8.465807E-01	   7.310970E-02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.796484E+05	   3.184676E+05	   3.266334E+04	   8.804081E+05	  -5.367250E+05	   3.908244E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.5000	  -4.133236E+00	   7.748891E+04	   2.030354E+04	   3.055776E+06	  -2.753160E+07	   1.706477E+07	   5.749387E+05	  -8.780404E+03	  -2.457010E+04	   2.529703E+05	  -1.459094E+05	  -2.321496E+05	  -3.763556E+04	  -7.887220E+03	  -2.255704E+04	   2.207179E+05	  -1.352975E+05	  -2.102804E+05	  -3.393576E+04	  -4.729805E+03	  -1.376413E+04	   1.343052E+05	  -4.773711E+04	  -6.481919E+04	  -1.137250E+04	  -1.954595E+03	  -5.790572E+03	   5.635122E+04	  -5.567978E+03	   3.311636E+01	  -7.819686E+02	  -7.113771E+00	  -2.122266E+01	   2.063154E+02	  -4.088665E+01	   1.154628E+02	   1.034820E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.841652E+05	   3.264748E+05	   3.348459E+04	   8.941489E+05	  -5.454314E+05	   4.001373E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.5500	  -4.088533E+00	   8.021097E+04	   2.104096E+04	   3.129158E+06	  -2.782260E+07	   1.728170E+07	   5.852631E+05	  -8.718813E+03	  -2.448792E+04	   2.529871E+05	  -1.429865E+05	  -2.273377E+05	  -3.702853E+04	  -7.984949E+03	  -2.297125E+04	   2.246584E+05	  -1.394148E+05	  -2.174857E+05	  -3.510659E+04	  -4.848874E+03	  -1.422028E+04	   1.385947E+05	  -5.072821E+04	  -6.967083E+04	  -1.217983E+04	  -2.083096E+03	  -6.231574E+03	   6.055559E+04	  -6.577010E+03	  -1.228078E+03	  -1.037075E+03	  -2.625153E+01	  -7.930547E+01	   7.695451E+02	  -7.916376E+01	   3.781710E+02	   3.540647E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.886995E+05	   3.345128E+05	   3.430900E+04	   9.075236E+05	  -5.539066E+05	   4.092092E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.6000	  -4.042820E+00	   8.292935E+04	   2.177702E+04	   3.203147E+06	  -2.809283E+07	   1.749051E+07	   5.945942E+05	  -8.660832E+03	  -2.440307E+04	   2.530013E+05	  -1.400512E+05	  -2.224936E+05	  -3.642109E+04	  -8.073786E+03	  -2.335295E+04	   2.283509E+05	  -1.431605E+05	  -2.239935E+05	  -3.617818E+04	  -4.968942E+03	  -1.467973E+04	   1.429158E+05	  -5.384095E+04	  -7.474148E+04	  -1.302318E+04	  -2.211408E+03	  -6.677569E+03	   6.480050E+04	  -7.693511E+03	  -2.681636E+03	  -1.323741E+03	  -5.782739E+01	  -1.768521E+02	   1.713034E+03	  -1.961829E+01	   7.291132E+02	   7.173305E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.932466E+05	   3.425735E+05	   3.513575E+04	   9.205083E+05	  -5.621354E+05	   4.180241E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   27.6500	  -3.996110E+00	   8.563919E+04	   2.251282E+04	   3.277676E+06	  -2.834105E+07	   1.769062E+07	   6.028687E+05	  -8.606521E+03	  -2.431565E+04	   2.530130E+05	  -1.371068E+05	  -2.176227E+05	  -3.581399E+04	  -8.143800E+03	  -2.367085E+04	   2.315471E+05	  -1.459282E+05	  -2.290530E+05	  -3.703094E+04	  -5.090042E+03	  -1.514197E+04	   1.472643E+05	  -5.707542E+04	  -8.003191E+04	  -1.390269E+04	  -2.339553E+03	  -7.128054E+03	   6.908190E+04	  -8.919655E+03	  -4.332095E+03	  -1.642708E+03	  -1.103794E+02	  -3.414459E+02	   3.301900E+03	  -6.700848E+00	   1.359108E+03	   1.333156E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.978019E+05	   3.506488E+05	   3.596397E+04	   9.330802E+05	  -5.701034E+05	   4.265664E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
