
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:35:36.

 
 
 
      Time        FAIRTEN1       LINE3NAPZ
       (s)             (N)             (m)
   45.5800   5.1021292E+04  -2.4686898E+02
   45.5900   5.1022235E+04  -2.4686023E+02
   45.6000   5.1023180E+04  -2.4685148E+02
   45.6100   5.1024126E+04  -2.4684272E+02
   45.6200   5.1025074E+04  -2.4683397E+02
   45.6300   5.1026023E+04  -2.4682521E+02
   45.6400   5.1026974E+04  -2.4681645E+02
   45.6500   5.1027927E+04  -2.4680768E+02
   45.6600   5.1028880E+04  -2.4679892E+02
   45.6700   5.1029835E+04  -2.4679015E+02
   45.6800   5.1030791E+04  -2.4678138E+02
   45.6900   5.1031746E+04  -2.4677261E+02
   45.7000   5.1032702E+04  -2.4676383E+02
   45.7100   5.1033657E+04  -2.4675505E+02
   45.7200   5.1034611E+04  -2.4674627E+02
   45.7300   5.1035564E+04  -2.4673749E+02
   45.7400   5.1036515E+04  -2.4672871E+02
   45.7500   5.1037465E+04  -2.4671992E+02
   45.7600   5.1038414E+04  -2.4671113E+02
   45.7700   5.1039361E+04  -2.4670234E+02
   45.7800   5.1040308E+04  -2.4669355E+02
   45.7900   5.1041253E+04  -2.4668476E+02
   45.8000   5.1042197E+04  -2.4667596E+02
   45.8100   5.1043142E+04  -2.4666716E+02
   45.8200   5.1044086E+04  -2.4665836E+02
   45.8300   5.1045030E+04  -2.4664956E+02
   45.8400   5.1045975E+04  -2.4664075E+02
   45.8500   5.1046921E+04  -2.4663194E+02
   45.8600   5.1047868E+04  -2.4662313E+02
   45.8700   5.1048815E+04  -2.4661432E+02
   45.8800   5.1049764E+04  -2.4660550E+02
   45.8900   5.1050714E+04  -2.4659669E+02
   45.9000   5.1051665E+04  -2.4658787E+02
   45.9100   5.1052617E+04  -2.4657905E+02
   45.9200   5.1053570E+04  -2.4657022E+02
   45.9300   5.1054522E+04  -2.4656140E+02
   45.9400   5.1055475E+04  -2.4655257E+02
   45.9500   5.1056428E+04  -2.4654374E+02
   45.9600   5.1057380E+04  -2.4653491E+02
   45.9700   5.1058331E+04  -2.4652608E+02
   45.9800   5.1059282E+04  -2.4651724E+02
   45.9900   5.1060231E+04  -2.4650840E+02
   46.0000   5.1061180E+04  -2.4649956E+02
   46.0100   5.1062127E+04  -2.4649072E+02
   46.0200   5.1063074E+04  -2.4648187E+02
   46.0300   5.1064019E+04  -2.4647303E+02
   46.0400   5.1064964E+04  -2.4646418E+02
   46.0500   5.1065909E+04  -2.4645533E+02
   46.0600   5.1066854E+04  -2.4644648E+02
   46.0700   5.1067799E+04  -2.4643762E+02
   46.0800   5.1068744E+04  -2.4642876E+02
   46.0900   5.1069689E+04  -2.4641990E+02
   46.1000   5.1070636E+04  -2.4641104E+02
   46.1100   5.1071583E+04  -2.4640218E+02
   46.1200   5.1072530E+04  -2.4639331E+02
   46.1300   5.1073479E+04  -2.4638445E+02
   46.1400   5.1074429E+04  -2.4637558E+02
   46.1500   5.1075379E+04  -2.4636671E+02
   46.1600   5.1076330E+04  -2.4635783E+02
   46.1700   5.1077281E+04  -2.4634896E+02
   46.1800   5.1078232E+04  -2.4634008E+02
   46.1900   5.1079184E+04  -2.4633120E+02
   46.2000   5.1080135E+04  -2.4632232E+02
   46.2100   5.1081085E+04  -2.4631343E+02
   46.2200   5.1082036E+04  -2.4630455E+02
   46.2300   5.1082985E+04  -2.4629566E+02
   46.2400   5.1083934E+04  -2.4628677E+02
   46.2500   5.1084882E+04  -2.4627788E+02
   46.2600   5.1085829E+04  -2.4626899E+02
   46.2700   5.1086776E+04  -2.4626009E+02
   46.2800   5.1087722E+04  -2.4625119E+02
   46.2900   5.1088667E+04  -2.4624229E+02
   46.3000   5.1089612E+04  -2.4623339E+02
   46.3100   5.1090557E+04  -2.4622449E+02
   46.3200   5.1091502E+04  -2.4621558E+02
   46.3300   5.1092447E+04  -2.4620667E+02
   46.3400   5.1093393E+04  -2.4619776E+02
   46.3500   5.1094339E+04  -2.4618885E+02
   46.3600   5.1095285E+04  -2.4617994E+02
   46.3700   5.1096232E+04  -2.4617102E+02
   46.3800   5.1097179E+04  -2.4616211E+02
   46.3900   5.1098126E+04  -2.4615319E+02
   46.4000   5.1099074E+04  -2.4614426E+02
   46.4100   5.1100023E+04  -2.4613534E+02
   46.4200   5.1100971E+04  -2.4612642E+02
   46.4300   5.1101920E+04  -2.4611749E+02
   46.4400   5.1102868E+04  -2.4610856E+02
   46.4500   5.1103816E+04  -2.4609963E+02
   46.4600   5.1104764E+04  -2.4609070E+02
   46.4700   5.1105711E+04  -2.4608176E+02
   46.4800   5.1106657E+04  -2.4607282E+02
   46.4900   5.1107604E+04  -2.4606388E+02
   46.5000   5.1108549E+04  -2.4605494E+02
   46.5100   5.1109494E+04  -2.4604600E+02
   46.5200   5.1110438E+04  -2.4603706E+02
   46.5300   5.1111382E+04  -2.4602811E+02
   46.5400   5.1112325E+04  -2.4601916E+02
   46.5500   5.1113269E+04  -2.4601021E+02
   46.5600   5.1114212E+04  -2.4600126E+02
   46.5700   5.1115155E+04  -2.4599231E+02
   46.5800   5.1116098E+04  -2.4598335E+02
   46.5900   5.1117041E+04  -2.4597439E+02
   46.6000   5.1117985E+04  -2.4596543E+02
   46.6100   5.1118929E+04  -2.4595647E+02
   46.6200   5.1119873E+04  -2.4594751E+02
   46.6300   5.1120818E+04  -2.4593854E+02
   46.6400   5.1121763E+04  -2.4592958E+02
   46.6500   5.1122708E+04  -2.4592061E+02
   46.6600   5.1123653E+04  -2.4591164E+02
   46.6700   5.1124598E+04  -2.4590266E+02
   46.6800   5.1125544E+04  -2.4589369E+02
   46.6900   5.1126489E+04  -2.4588471E+02
   46.7000   5.1127434E+04  -2.4587573E+02
   46.7100   5.1128379E+04  -2.4586675E+02
   46.7200   5.1129324E+04  -2.4585777E+02
   46.7300   5.1130268E+04  -2.4584879E+02
   46.7400   5.1131211E+04  -2.4583980E+02
   46.7500   5.1132154E+04  -2.4583082E+02
   46.7600   5.1133097E+04  -2.4582183E+02
   46.7700   5.1134040E+04  -2.4581284E+02
   46.7800   5.1134982E+04  -2.4580384E+02
   46.7900   5.1135923E+04  -2.4579485E+02
   46.8000   5.1136865E+04  -2.4578585E+02
   46.8100   5.1137806E+04  -2.4577686E+02
   46.8200   5.1138748E+04  -2.4576786E+02
   46.8300   5.1139689E+04  -2.4575885E+02
   46.8400   5.1140631E+04  -2.4574985E+02
   46.8500   5.1141573E+04  -2.4574085E+02
   46.8600   5.1142515E+04  -2.4573184E+02
   46.8700   5.1143457E+04  -2.4572283E+02
   46.8800   5.1144399E+04  -2.4571382E+02
   46.8900   5.1145342E+04  -2.4570481E+02
   46.9000   5.1146284E+04  -2.4569579E+02
   46.9100   5.1147227E+04  -2.4568678E+02
   46.9200   5.1148170E+04  -2.4567776E+02
   46.9300   5.1149112E+04  -2.4566874E+02
   46.9400   5.1150055E+04  -2.4565972E+02
   46.9500   5.1150997E+04  -2.4565070E+02
   46.9600   5.1151939E+04  -2.4564167E+02
   46.9700   5.1152881E+04  -2.4563265E+02
   46.9800   5.1153823E+04  -2.4562362E+02
   46.9900   5.1154764E+04  -2.4561459E+02
   47.0000   5.1155704E+04  -2.4560556E+02
   47.0100   5.1156645E+04  -2.4559652E+02
   47.0200   5.1157585E+04  -2.4558749E+02
   47.0300   5.1158525E+04  -2.4557845E+02
   47.0400   5.1159464E+04  -2.4556942E+02
   47.0500   5.1160404E+04  -2.4556038E+02
   47.0600   5.1161343E+04  -2.4555133E+02
   47.0700   5.1162283E+04  -2.4554229E+02
   47.0800   5.1163222E+04  -2.4553325E+02
   47.0900   5.1164162E+04  -2.4552420E+02
   47.1000   5.1165101E+04  -2.4551515E+02
   47.1100   5.1166041E+04  -2.4550610E+02
   47.1200   5.1166981E+04  -2.4549705E+02
   47.1300   5.1167921E+04  -2.4548800E+02
   47.1400   5.1168861E+04  -2.4547894E+02
   47.1500   5.1169801E+04  -2.4546988E+02
   47.1600   5.1170741E+04  -2.4546083E+02
   47.1700   5.1171681E+04  -2.4545177E+02
   47.1800   5.1172621E+04  -2.4544270E+02
   47.1900   5.1173561E+04  -2.4543364E+02
   47.2000   5.1174500E+04  -2.4542458E+02
   47.2100   5.1175440E+04  -2.4541551E+02
   47.2200   5.1176379E+04  -2.4540644E+02
   47.2300   5.1177318E+04  -2.4539737E+02
   47.2400   5.1178257E+04  -2.4538830E+02
   47.2500   5.1179195E+04  -2.4537923E+02
   47.2600   5.1180134E+04  -2.4537015E+02
   47.2700   5.1181072E+04  -2.4536107E+02
   47.2800   5.1182009E+04  -2.4535200E+02
   47.2900   5.1182947E+04  -2.4534292E+02
   47.3000   5.1183885E+04  -2.4533384E+02
   47.3100   5.1184822E+04  -2.4532475E+02
   47.3200   5.1185759E+04  -2.4531567E+02
   47.3300   5.1186697E+04  -2.4530658E+02
   47.3400   5.1187634E+04  -2.4529749E+02
   47.3500   5.1188572E+04  -2.4528841E+02
   47.3600   5.1189509E+04  -2.4527931E+02
   47.3700   5.1190447E+04  -2.4527022E+02
   47.3800   5.1191385E+04  -2.4526113E+02
   47.3900   5.1192323E+04  -2.4525203E+02
   47.4000   5.1193261E+04  -2.4524294E+02
   47.4100   5.1194198E+04  -2.4523384E+02
   47.4200   5.1195136E+04  -2.4522474E+02
   47.4300   5.1196074E+04  -2.4521563E+02
   47.4400   5.1197012E+04  -2.4520653E+02
   47.4500   5.1197949E+04  -2.4519743E+02
   47.4600   5.1198886E+04  -2.4518832E+02
   47.4700   5.1199823E+04  -2.4517921E+02
   47.4800   5.1200760E+04  -2.4517010E+02
   47.4900   5.1201697E+04  -2.4516099E+02
   47.5000   5.1202634E+04  -2.4515188E+02
   47.5100   5.1203570E+04  -2.4514276E+02
   47.5200   5.1204506E+04  -2.4513365E+02
   47.5300   5.1205442E+04  -2.4512453E+02
   47.5400   5.1206378E+04  -2.4511541E+02
   47.5500   5.1207313E+04  -2.4510629E+02
   47.5600   5.1208249E+04  -2.4509717E+02
   47.5700   5.1209185E+04  -2.4508805E+02
   47.5800   5.1210120E+04  -2.4507892E+02
   47.5900   5.1211056E+04  -2.4506980E+02
   47.6000   5.1211991E+04  -2.4506067E+02
   47.6100   5.1212927E+04  -2.4505154E+02
   47.6200   5.1213863E+04  -2.4504241E+02
   47.6300   5.1214798E+04  -2.4503328E+02
   47.6400   5.1215734E+04  -2.4502414E+02
   47.6500   5.1216669E+04  -2.4501501E+02
   47.6600   5.1217605E+04  -2.4500587E+02
   47.6700   5.1218540E+04  -2.4499673E+02
   47.6800   5.1219476E+04  -2.4498759E+02
   47.6900   5.1220411E+04  -2.4497845E+02
   47.7000   5.1221346E+04  -2.4496931E+02
   47.7100   5.1222281E+04  -2.4496017E+02
   47.7200   5.1223216E+04  -2.4495102E+02
   47.7300   5.1224151E+04  -2.4494187E+02
   47.7400   5.1225085E+04  -2.4493273E+02
   47.7500   5.1226019E+04  -2.4492358E+02
   47.7600   5.1226953E+04  -2.4491442E+02
   47.7700   5.1227887E+04  -2.4490527E+02
   47.7800   5.1228821E+04  -2.4489612E+02
   47.7900   5.1229754E+04  -2.4488696E+02
   47.8000   5.1230688E+04  -2.4487780E+02
   47.8100   5.1231621E+04  -2.4486865E+02
   47.8200   5.1232555E+04  -2.4485949E+02
   47.8300   5.1233488E+04  -2.4485033E+02
   47.8400   5.1234421E+04  -2.4484116E+02
   47.8500   5.1235355E+04  -2.4483200E+02
   47.8600   5.1236288E+04  -2.4482283E+02
   47.8700   5.1237221E+04  -2.4481367E+02
   47.8800   5.1238154E+04  -2.4480450E+02
   47.8900   5.1239087E+04  -2.4479533E+02
   47.9000   5.1240020E+04  -2.4478616E+02
   47.9100   5.1240953E+04  -2.4477698E+02
   47.9200   5.1241886E+04  -2.4476781E+02
   47.9300   5.1242819E+04  -2.4475864E+02
   47.9400   5.1243752E+04  -2.4474946E+02
   47.9500   5.1244685E+04  -2.4474028E+02
   47.9600   5.1245617E+04  -2.4473110E+02
   47.9700   5.1246549E+04  -2.4472192E+02
   47.9800   5.1247481E+04  -2.4471274E+02
   47.9900   5.1248413E+04  -2.4470356E+02
   48.0000   5.1249345E+04  -2.4469437E+02
   48.0100   5.1250277E+04  -2.4468519E+02
   48.0200   5.1251208E+04  -2.4467600E+02
   48.0300   5.1252140E+04  -2.4466681E+02
   48.0400   5.1253071E+04  -2.4465762E+02
   48.0500   5.1254002E+04  -2.4464843E+02
   48.0600   5.1254933E+04  -2.4463923E+02
   48.0700   5.1255864E+04  -2.4463004E+02
   48.0800   5.1256795E+04  -2.4462084E+02
   48.0900   5.1257726E+04  -2.4461165E+02
   48.1000   5.1258657E+04  -2.4460245E+02
   48.1100   5.1259588E+04  -2.4459325E+02
   48.1200   5.1260518E+04  -2.4458405E+02
   48.1300   5.1261449E+04  -2.4457485E+02
   48.1400   5.1262380E+04  -2.4456564E+02
   48.1500   5.1263310E+04  -2.4455644E+02
   48.1600   5.1264241E+04  -2.4454723E+02
   48.1700   5.1265171E+04  -2.4453803E+02
   48.1800   5.1266101E+04  -2.4452882E+02
   48.1900   5.1267031E+04  -2.4451961E+02
   48.2000   5.1267961E+04  -2.4451040E+02
   48.2100   5.1268891E+04  -2.4450118E+02
   48.2200   5.1269821E+04  -2.4449197E+02
   48.2300   5.1270743E+04  -2.4448276E+02
   48.2400   5.1271453E+04  -2.4447354E+02
   48.2500   5.1270053E+04  -2.4446432E+02
   48.2600   5.1258791E+04  -2.4445510E+02
   48.2700   5.1221856E+04  -2.4444588E+02
   48.2800   5.1143693E+04  -2.4443666E+02
   48.2900   5.1023116E+04  -2.4442744E+02
   48.3000   5.0877006E+04  -2.4441822E+02
   48.3100   5.0729240E+04  -2.4440899E+02
   48.3200   5.0596450E+04  -2.4439976E+02
   48.3300   5.0482053E+04  -2.4439054E+02
   48.3400   5.0380291E+04  -2.4438131E+02
   48.3500   5.0285019E+04  -2.4437208E+02
   48.3600   5.0196604E+04  -2.4436285E+02
   48.3700   5.0123182E+04  -2.4435363E+02
   48.3800   5.0076819E+04  -2.4434440E+02
   48.3900   5.0067963E+04  -2.4433518E+02
   48.4000   5.0101437E+04  -2.4432595E+02
   48.4100   5.0175388E+04  -2.4431673E+02
   48.4200   5.0282698E+04  -2.4430750E+02
   48.4300   5.0413586E+04  -2.4429828E+02
   48.4400   5.0558124E+04  -2.4428905E+02
   48.4500   5.0707860E+04  -2.4427982E+02
   48.4600   5.0856308E+04  -2.4427059E+02
   48.4700   5.0998579E+04  -2.4426135E+02
   48.4800   5.1130688E+04  -2.4425212E+02
   48.4900   5.1249053E+04  -2.4424288E+02
   48.5000   5.1350448E+04  -2.4423363E+02
   48.5100   5.1432341E+04  -2.4422439E+02
   48.5200   5.1493345E+04  -2.4421514E+02
   48.5300   5.1533514E+04  -2.4420588E+02
   48.5400   5.1554318E+04  -2.4419662E+02
   48.5500   5.1558333E+04  -2.4418737E+02
   48.5600   5.1548787E+04  -2.4417810E+02
   48.5700   5.1529099E+04  -2.4416884E+02
   48.5800   5.1502543E+04  -2.4415957E+02
   48.5900   5.1472053E+04  -2.4415031E+02
   48.6000   5.1440148E+04  -2.4414104E+02
   48.6100   5.1408926E+04  -2.4413177E+02
   48.6200   5.1380077E+04  -2.4412250E+02
   48.6300   5.1354879E+04  -2.4411323E+02
   48.6400   5.1334185E+04  -2.4410395E+02
   48.6500   5.1318404E+04  -2.4409468E+02
   48.6600   5.1307480E+04  -2.4408541E+02
   48.6700   5.1300917E+04  -2.4407614E+02
   48.6800   5.1297823E+04  -2.4406686E+02
   48.6900   5.1297006E+04  -2.4405759E+02
   48.7000   5.1297079E+04  -2.4404831E+02
   48.7100   5.1296586E+04  -2.4403904E+02
   48.7200   5.1294114E+04  -2.4402976E+02
   48.7300   5.1288391E+04  -2.4402048E+02
   48.7400   5.1278365E+04  -2.4401120E+02
   48.7500   5.1263277E+04  -2.4400192E+02
   48.7600   5.1242710E+04  -2.4399264E+02
   48.7700   5.1216635E+04  -2.4398336E+02
   48.7800   5.1185437E+04  -2.4397408E+02
   48.7900   5.1149901E+04  -2.4396480E+02
   48.8000   5.1111181E+04  -2.4395551E+02
   48.8100   5.1070716E+04  -2.4394623E+02
   48.8200   5.1030122E+04  -2.4393695E+02
   48.8300   5.0991072E+04  -2.4392766E+02
   48.8400   5.0955163E+04  -2.4391837E+02
   48.8500   5.0923807E+04  -2.4390909E+02
   48.8600   5.0898144E+04  -2.4389980E+02
   48.8700   5.0878979E+04  -2.4389051E+02
   48.8800   5.0866762E+04  -2.4388122E+02
   48.8900   5.0861583E+04  -2.4387194E+02
   48.9000   5.0863200E+04  -2.4386265E+02
   48.9100   5.0871079E+04  -2.4385336E+02
   48.9200   5.0884450E+04  -2.4384407E+02
   48.9300   5.0902368E+04  -2.4383478E+02
   48.9400   5.0923777E+04  -2.4382548E+02
   48.9500   5.0947579E+04  -2.4381619E+02
   48.9600   5.0972687E+04  -2.4380690E+02
   48.9700   5.0998087E+04  -2.4379760E+02
   48.9800   5.1022874E+04  -2.4378830E+02
   48.9900   5.1046289E+04  -2.4377900E+02
   49.0000   5.1067735E+04  -2.4376970E+02
   49.0100   5.1086792E+04  -2.4376040E+02
   49.0200   5.1103209E+04  -2.4375110E+02
   49.0300   5.1116900E+04  -2.4374180E+02
   49.0400   5.1127923E+04  -2.4373249E+02
   49.0500   5.1136461E+04  -2.4372319E+02
   49.0600   5.1142794E+04  -2.4371388E+02
   49.0700   5.1147275E+04  -2.4370457E+02
   49.0800   5.1150294E+04  -2.4369526E+02
   49.0900   5.1152255E+04  -2.4368595E+02
   49.1000   5.1153546E+04  -2.4367663E+02
   49.1100   5.1154514E+04  -2.4366732E+02
   49.1200   5.1155442E+04  -2.4365800E+02
   49.1300   5.1156536E+04  -2.4364869E+02
   49.1400   5.1157911E+04  -2.4363937E+02
   49.1500   5.1159594E+04  -2.4363005E+02
   49.1600   5.1161521E+04  -2.4362073E+02
   49.1700   5.1163551E+04  -2.4361141E+02
   49.1800   5.1165482E+04  -2.4360209E+02
   49.1900   5.1167069E+04  -2.4359277E+02
   49.2000   5.1168049E+04  -2.4358344E+02
   49.2100   5.1168163E+04  -2.4357412E+02
   49.2200   5.1167179E+04  -2.4356480E+02
   49.2300   5.1164913E+04  -2.4355547E+02
   49.2400   5.1161245E+04  -2.4354614E+02
   49.2500   5.1156128E+04  -2.4353682E+02
   49.2600   5.1149594E+04  -2.4352749E+02
   49.2700   5.1141750E+04  -2.4351816E+02
   49.2800   5.1132774E+04  -2.4350883E+02
   49.2900   5.1122904E+04  -2.4349950E+02
   49.3000   5.1112421E+04  -2.4349016E+02
   49.3100   5.1101632E+04  -2.4348083E+02
   49.3200   5.1090857E+04  -2.4347150E+02
   49.3300   5.1080407E+04  -2.4346216E+02
   49.3400   5.1070571E+04  -2.4345283E+02
   49.3500   5.1061604E+04  -2.4344349E+02
   49.3600   5.1053715E+04  -2.4343416E+02
   49.3700   5.1047062E+04  -2.4342482E+02
   49.3800   5.1041746E+04  -2.4341548E+02
   49.3900   5.1037813E+04  -2.4340614E+02
   49.4000   5.1035256E+04  -2.4339680E+02
   49.4100   5.1034016E+04  -2.4338746E+02
   49.4200   5.1033997E+04  -2.4337812E+02
   49.4300   5.1035065E+04  -2.4336878E+02
   49.4400   5.1037063E+04  -2.4335944E+02
   49.4500   5.1039820E+04  -2.4335009E+02
   49.4600   5.1043159E+04  -2.4334075E+02
   49.4700   5.1046906E+04  -2.4333141E+02
   49.4800   5.1050898E+04  -2.4332206E+02
   49.4900   5.1054989E+04  -2.4331271E+02
   49.5000   5.1059058E+04  -2.4330337E+02
   49.5100   5.1063005E+04  -2.4329402E+02
   49.5200   5.1066763E+04  -2.4328467E+02
   49.5300   5.1070288E+04  -2.4327532E+02
   49.5400   5.1073563E+04  -2.4326597E+02
   49.5500   5.1076591E+04  -2.4325661E+02
   49.5600   5.1079395E+04  -2.4324726E+02
   49.5700   5.1082007E+04  -2.4323791E+02
   49.5800   5.1084469E+04  -2.4322855E+02
   49.5900   5.1086821E+04  -2.4321920E+02
   49.6000   5.1089101E+04  -2.4320984E+02
   49.6100   5.1091339E+04  -2.4320048E+02
   49.6200   5.1093554E+04  -2.4319113E+02
   49.6300   5.1095749E+04  -2.4318177E+02
   49.6400   5.1097917E+04  -2.4317241E+02
   49.6500   5.1100034E+04  -2.4316305E+02
   49.6600   5.1102066E+04  -2.4315368E+02
   49.6700   5.1103971E+04  -2.4314432E+02
   49.6800   5.1105700E+04  -2.4313496E+02
   49.6900   5.1107200E+04  -2.4312560E+02
   49.7000   5.1108423E+04  -2.4311623E+02
   49.7100   5.1109325E+04  -2.4310687E+02
   49.7200   5.1109869E+04  -2.4309750E+02
   49.7300   5.1110031E+04  -2.4308813E+02
   49.7400   5.1109799E+04  -2.4307876E+02
   49.7500   5.1109174E+04  -2.4306940E+02
   49.7600   5.1108173E+04  -2.4306003E+02
   49.7700   5.1106822E+04  -2.4305066E+02
   49.7800   5.1105164E+04  -2.4304129E+02
   49.7900   5.1103249E+04  -2.4303191E+02
   49.8000   5.1101136E+04  -2.4302254E+02
   49.8100   5.1098886E+04  -2.4301317E+02
   49.8200   5.1096567E+04  -2.4300380E+02
   49.8300   5.1094242E+04  -2.4299442E+02
   49.8400   5.1091974E+04  -2.4298505E+02
   49.8500   5.1089819E+04  -2.4297567E+02
   49.8600   5.1087827E+04  -2.4296629E+02
   49.8700   5.1086039E+04  -2.4295692E+02
   49.8800   5.1084485E+04  -2.4294754E+02
   49.8900   5.1083189E+04  -2.4293816E+02
   49.9000   5.1082160E+04  -2.4292878E+02
   49.9100   5.1081402E+04  -2.4291940E+02
   49.9200   5.1080909E+04  -2.4291002E+02
   49.9300   5.1080666E+04  -2.4290064E+02
   49.9400   5.1080656E+04  -2.4289126E+02
   49.9500   5.1080856E+04  -2.4288188E+02
   49.9600   5.1081239E+04  -2.4287249E+02
   49.9700   5.1081781E+04  -2.4286311E+02
   49.9800   5.1082455E+04  -2.4285373E+02
   49.9900   5.1083238E+04  -2.4284434E+02
   50.0000   5.1084108E+04  -2.4283496E+02
   50.0100   5.1085048E+04  -2.4282557E+02
   50.0200   5.1086042E+04  -2.4281618E+02
   50.0300   5.1087080E+04  -2.4280680E+02
   50.0400   5.1088154E+04  -2.4279741E+02
   50.0500   5.1089258E+04  -2.4278802E+02
   50.0600   5.1090390E+04  -2.4277863E+02
   50.0700   5.1091548E+04  -2.4276924E+02
   50.0800   5.1092730E+04  -2.4275985E+02
   50.0900   5.1093936E+04  -2.4275046E+02
   50.1000   5.1095163E+04  -2.4274107E+02
   50.1100   5.1096407E+04  -2.4273167E+02
   50.1200   5.1097663E+04  -2.4272228E+02
   50.1300   5.1098924E+04  -2.4271289E+02
   50.1400   5.1100182E+04  -2.4270349E+02
   50.1500   5.1101426E+04  -2.4269410E+02
   50.1600   5.1102644E+04  -2.4268470E+02
   50.1700   5.1103823E+04  -2.4267530E+02
   50.1800   5.1104952E+04  -2.4266591E+02
   50.1900   5.1106017E+04  -2.4265651E+02
   50.2000   5.1107006E+04  -2.4264711E+02
   50.2100   5.1107910E+04  -2.4263771E+02
   50.2200   5.1108720E+04  -2.4262831E+02
   50.2300   5.1109430E+04  -2.4261891E+02
   50.2400   5.1110036E+04  -2.4260951E+02
   50.2500   5.1110537E+04  -2.4260011E+02
   50.2600   5.1110936E+04  -2.4259071E+02
   50.2700   5.1111237E+04  -2.4258131E+02
   50.2800   5.1111447E+04  -2.4257190E+02
   50.2900   5.1111576E+04  -2.4256250E+02
   50.3000   5.1111634E+04  -2.4255310E+02
   50.3100   5.1111634E+04  -2.4254369E+02
   50.3200   5.1111589E+04  -2.4253429E+02
   50.3300   5.1111513E+04  -2.4252488E+02
   50.3400   5.1111420E+04  -2.4251547E+02
   50.3500   5.1111322E+04  -2.4250607E+02
   50.3600   5.1111233E+04  -2.4249666E+02
   50.3700   5.1111162E+04  -2.4248725E+02
   50.3800   5.1111120E+04  -2.4247784E+02
   50.3900   5.1111114E+04  -2.4246843E+02
   50.4000   5.1111150E+04  -2.4245903E+02
   50.4100   5.1111233E+04  -2.4244962E+02
   50.4200   5.1111366E+04  -2.4244020E+02
   50.4300   5.1111550E+04  -2.4243079E+02
   50.4400   5.1111786E+04  -2.4242138E+02
   50.4500   5.1112072E+04  -2.4241197E+02
   50.4600   5.1112408E+04  -2.4240256E+02
   50.4700   5.1112790E+04  -2.4239315E+02
   50.4800   5.1113217E+04  -2.4238373E+02
   50.4900   5.1113685E+04  -2.4237432E+02
   50.5000   5.1114191E+04  -2.4236490E+02
   50.5100   5.1114733E+04  -2.4235549E+02
   50.5200   5.1115307E+04  -2.4234607E+02
   50.5300   5.1115912E+04  -2.4233666E+02
   50.5400   5.1116546E+04  -2.4232724E+02
   50.5500   5.1117205E+04  -2.4231783E+02
   50.5600   5.1117888E+04  -2.4230841E+02
   50.5700   5.1118594E+04  -2.4229899E+02
   50.5800   5.1119319E+04  -2.4228957E+02
   50.5900   5.1120063E+04  -2.4228015E+02
   50.6000   5.1120822E+04  -2.4227073E+02
   50.6100   5.1121595E+04  -2.4226132E+02
   50.6200   5.1122379E+04  -2.4225190E+02
   50.6300   5.1123171E+04  -2.4224248E+02
   50.6400   5.1123969E+04  -2.4223305E+02
   50.6500   5.1124768E+04  -2.4222363E+02
   50.6600   5.1125565E+04  -2.4221421E+02
   50.6700   5.1126357E+04  -2.4220479E+02
   50.6800   5.1127141E+04  -2.4219537E+02
   50.6900   5.1127912E+04  -2.4218594E+02
   50.7000   5.1128668E+04  -2.4217652E+02
   50.7100   5.1129405E+04  -2.4216710E+02
   50.7200   5.1130121E+04  -2.4215767E+02
   50.7300   5.1130813E+04  -2.4214825E+02
   50.7400   5.1131480E+04  -2.4213882E+02
   50.7500   5.1132120E+04  -2.4212940E+02
   50.7600   5.1132733E+04  -2.4211997E+02
   50.7700   5.1133318E+04  -2.4211055E+02
   50.7800   5.1133877E+04  -2.4210112E+02
   50.7900   5.1134409E+04  -2.4209169E+02
   50.8000   5.1134917E+04  -2.4208226E+02
   50.8100   5.1135402E+04  -2.4207284E+02
   50.8200   5.1135867E+04  -2.4206341E+02
   50.8300   5.1136315E+04  -2.4205398E+02
   50.8400   5.1136748E+04  -2.4204455E+02
   50.8500   5.1137170E+04  -2.4203512E+02
   50.8600   5.1137583E+04  -2.4202569E+02
   50.8700   5.1137990E+04  -2.4201626E+02
   50.8800   5.1138395E+04  -2.4200683E+02
   50.8900   5.1138799E+04  -2.4199740E+02
   50.9000   5.1139206E+04  -2.4198797E+02
   50.9100   5.1139617E+04  -2.4197854E+02
   50.9200   5.1140034E+04  -2.4196911E+02
   50.9300   5.1140460E+04  -2.4195967E+02
   50.9400   5.1140895E+04  -2.4195024E+02
   50.9500   5.1141340E+04  -2.4194081E+02
   50.9600   5.1141795E+04  -2.4193138E+02
   50.9700   5.1142262E+04  -2.4192194E+02
   50.9800   5.1142740E+04  -2.4191251E+02
   50.9900   5.1143230E+04  -2.4190308E+02
   51.0000   5.1143731E+04  -2.4189364E+02
   51.0100   5.1144242E+04  -2.4188421E+02
   51.0200   5.1144764E+04  -2.4187477E+02
   51.0300   5.1145296E+04  -2.4186534E+02
   51.0400   5.1145838E+04  -2.4185590E+02
   51.0500   5.1146388E+04  -2.4184646E+02
   51.0600   5.1146946E+04  -2.4183703E+02
   51.0700   5.1147512E+04  -2.4182759E+02
   51.0800   5.1148085E+04  -2.4181816E+02
   51.0900   5.1148665E+04  -2.4180872E+02
   51.1000   5.1149251E+04  -2.4179928E+02
   51.1100   5.1149842E+04  -2.4178984E+02
   51.1200   5.1150438E+04  -2.4178041E+02
   51.1300   5.1151038E+04  -2.4177097E+02
