Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	M1N1FBxi	M1N1FByi	M1N1FBzi	M1N1MBxi	M1N1MByi	M1N1MBzi	M1N2FBxi	M1N2FByi	M1N2FBzi	M1N2MBxi	M1N2MByi	M1N2MBzi	M1N3FBxi	M1N3FByi	M1N3FBzi	M1N3MBxi	M1N3MByi	M1N3MBzi	M1N4FBxi	M1N4FByi	M1N4FBzi	M1N4MBxi	M1N4MByi	M1N4MBzi	M1N5FBxi	M1N5FByi	M1N5FBzi	M1N5MBxi	M1N5MByi	M1N5MBzi	M1N6FBxi	M1N6FByi	M1N6FBzi	M1N6MBxi	M1N6MByi	M1N6MBzi	M1N7FBxi	M1N7FByi	M1N7FBzi	M1N7MBxi	M1N7MByi	M1N7MBzi	M1N8FBxi	M1N8FByi	M1N8FBzi	M1N8MBxi	M1N8MByi	M1N8MBzi	M1N9FBxi	M1N9FByi	M1N9FBzi	M1N9MBxi	M1N9MByi	M1N9MBzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)
    3.6000	   6.203121E-01	   9.184244E+03	   5.125217E+04	   6.022810E+06	   2.156669E+07	   2.140762E+07	  -1.255645E+06	  -8.576230E+04	   8.094573E+04	   4.366988E+05	   5.851215E+04	   6.950352E+04	   2.057617E+03	  -7.664464E+04	   7.584922E+04	   4.001491E+05	   5.302863E+04	   6.249242E+04	   3.270098E+02	  -6.084869E+04	   6.412595E+04	   3.303165E+05	   4.373848E+04	   5.092055E+04	  -1.658229E+03	  -4.850389E+04	   5.046747E+04	   2.648261E+05	   3.635514E+04	   4.217287E+04	  -1.848034E+03	  -3.790796E+04	   3.647612E+04	   2.019312E+05	   2.939102E+04	   3.407221E+04	  -1.562349E+03	  -2.865407E+04	   2.303844E+04	   1.428451E+05	   2.282223E+04	   2.651455E+04	  -1.035844E+03	  -2.052520E+04	   1.101382E+04	   8.937469E+04	   1.666734E+04	   1.948992E+04	  -3.669361E+02	  -1.333632E+04	   1.521509E+03	   4.413513E+04	   1.085458E+04	   1.291608E+04	   4.512275E+02	  -9.951836E+03	  -2.424234E+03	   2.396755E+04	   8.015319E+03	   9.722946E+03	   9.061284E+02
    3.6500	   6.981654E-01	   5.407604E+03	   5.091990E+04	   6.047474E+06	   2.175088E+07	   2.163088E+07	  -1.191832E+06	  -8.714311E+04	   8.052243E+04	   4.412993E+05	   5.929425E+04	   7.055496E+04	   2.463501E+03	  -7.753634E+04	   7.562102E+04	   4.033405E+05	   5.360586E+04	   6.326272E+04	   6.089398E+02	  -6.109766E+04	   6.415655E+04	   3.316712E+05	   4.401528E+04	   5.128019E+04	  -1.553164E+03	  -4.852039E+04	   5.059129E+04	   2.655248E+05	   3.649864E+04	   4.235120E+04	  -1.818606E+03	  -3.780361E+04	   3.663700E+04	   2.022503E+05	   2.947543E+04	   3.416948E+04	  -1.568619E+03	  -2.849285E+04	   2.319399E+04	   1.429044E+05	   2.287167E+04	   2.656373E+04	  -1.063621E+03	  -2.036219E+04	   1.111754E+04	   8.924102E+04	   1.669450E+04	   1.950784E+04	  -4.103172E+02	  -1.324238E+04	   1.497072E+03	   4.383975E+04	   1.087205E+04	   1.291546E+04	   3.857734E+02	  -9.913917E+03	  -2.537853E+03	   2.359446E+04	   8.031752E+03	   9.716249E+03	   8.256702E+02
    3.7000	   7.758465E-01	   1.835398E+03	   5.064443E+04	   6.073663E+06	   2.194116E+07	   2.185983E+07	  -1.129742E+06	  -8.845662E+04	   8.016593E+04	   4.458455E+05	   5.930759E+04	   7.058907E+04	   2.520439E+03	  -7.842812E+04	   7.542462E+04	   4.066503E+05	   5.383520E+04	   6.357058E+04	   7.265196E+02	  -6.139570E+04	   6.418527E+04	   3.332432E+05	   4.434179E+04	   5.170258E+04	  -1.434910E+03	  -4.856044E+04	   5.071459E+04	   2.663375E+05	   3.666288E+04	   4.255549E+04	  -1.784410E+03	  -3.771061E+04	   3.679748E+04	   2.026347E+05	   2.957226E+04	   3.428228E+04	  -1.572069E+03	  -2.833333E+04	   2.334959E+04	   1.429930E+05	   2.292934E+04	   2.662321E+04	  -1.089487E+03	  -2.019084E+04	   1.122241E+04	   8.910330E+04	   1.672744E+04	   1.953305E+04	  -4.521497E+02	  -1.312548E+04	   1.477718E+03	   4.350108E+04	   1.089419E+04	   1.292134E+04	   3.234519E+02	  -9.843812E+03	  -2.643207E+03	   2.315579E+04	   8.052657E+03	   9.716351E+03	   7.499666E+02
    3.7500	   8.533357E-01	  -1.537469E+03	   5.041431E+04	   6.101418E+06	   2.213612E+07	   2.209274E+07	  -1.069424E+06	  -8.968603E+04	   7.987345E+04	   4.502513E+05	   5.858666E+04	   6.966631E+04	   2.289814E+03	  -7.931667E+04	   7.525891E+04	   4.100589E+05	   5.374344E+04	   6.345820E+04	   7.128174E+02	  -6.174918E+04	   6.421276E+04	   3.350625E+05	   4.472898E+04	   5.220146E+04	  -1.300880E+03	  -4.862604E+04	   5.083797E+04	   2.672744E+05	   3.684984E+04	   4.278814E+04	  -1.745177E+03	  -3.763041E+04	   3.695796E+04	   2.030908E+05	   2.968236E+04	   3.441164E+04	  -1.572606E+03	  -2.817687E+04	   2.350554E+04	   1.431168E+05	   2.299575E+04	   2.669361E+04	  -1.113381E+03	  -2.001272E+04	   1.132873E+04	   8.896791E+04	   1.676643E+04	   1.956590E+04	  -4.924131E+02	  -1.298823E+04	   1.463555E+03	   4.312807E+04	   1.092086E+04	   1.293345E+04	   2.638996E+02	  -9.744981E+03	  -2.740411E+03	   2.266259E+04	   8.077576E+03	   9.722480E+03	   6.783005E+02
    3.8000	   9.306150E-01	  -4.715600E+03	   5.021941E+04	   6.130768E+06	   2.233437E+07	   2.232798E+07	  -1.010919E+06	  -9.081042E+04	   7.964198E+04	   4.544118E+05	   5.721580E+04	   6.790790E+04	   1.839661E+03	  -8.019848E+04	   7.512270E+04	   4.135452E+05	   5.338721E+04	   6.300438E+04	   6.054793E+02	  -6.216640E+04	   6.423975E+04	   3.371673E+05	   4.519297E+04	   5.279705E+04	  -1.147208E+03	  -4.871934E+04	   5.096207E+04	   2.683464E+05	   3.706180E+04	   4.305192E+04	  -1.700608E+03	  -3.756443E+04	   3.711887E+04	   2.036258E+05	   2.980667E+04	   3.455869E+04	  -1.570136E+03	  -2.802481E+04	   2.366218E+04	   1.432818E+05	   2.307142E+04	   2.677557E+04	  -1.135248E+03	  -1.982934E+04	   1.143680E+04	   8.884106E+04	   1.681181E+04	   1.960678E+04	  -5.310849E+02	  -1.283301E+04	   1.454690E+03	   4.272904E+04	   1.095205E+04	   1.295169E+04	   2.068448E+02	  -9.620519E+03	  -2.829548E+03	   2.212482E+04	   8.106260E+03	   9.734172E+03	   6.101317E+02
    3.8500	   1.007664E+00	  -7.703798E+03	   5.005016E+04	   6.161736E+06	   2.253462E+07	   2.256399E+07	  -9.542505E+05	  -9.180188E+04	   7.946823E+04	   4.581904E+05	   5.534754E+04	   6.551870E+04	   1.248559E+03	  -8.106982E+04	   7.501459E+04	   4.170866E+05	   5.286680E+04	   6.234177E+04	   4.498574E+02	  -6.265909E+04	   6.426692E+04	   3.396112E+05	   4.575977E+04	   5.352199E+04	  -9.675385E+02	  -4.884265E+04	   5.108762E+04	   2.695654E+05	   3.730140E+04	   4.335006E+04	  -1.650342E+03	  -3.751414E+04	   3.728066E+04	   2.042466E+05	   2.994619E+04	   3.472464E+04	  -1.564555E+03	  -2.787847E+04	   2.381984E+04	   1.434939E+05	   2.315692E+04	   2.686976E+04	  -1.155027E+03	  -1.964220E+04	   1.154693E+04	   8.872880E+04	   1.686392E+04	   1.965609E+04	  -5.681379E+02	  -1.266204E+04	   1.451241E+03	   4.231175E+04	   1.098783E+04	   1.297607E+04	   1.520821E+02	  -9.473214E+03	  -2.910663E+03	   2.155161E+04	   8.138614E+03	   9.751179E+03	   5.450446E+02
    3.9000	   1.084465E+00	  -1.050667E+04	   4.989799E+04	   6.194339E+06	   2.273561E+07	   2.279931E+07	  -8.994296E+05	  -9.261852E+04	   7.934906E+04	   4.613891E+05	   5.324315E+04	   6.283793E+04	   6.148937E+02	  -8.192668E+04	   7.493305E+04	   4.206588E+05	   5.235887E+04	   6.169795E+04	   3.068670E+02	  -6.324588E+04	   6.429482E+04	   3.424779E+05	   4.647781E+04	   5.443719E+04	  -7.498025E+02	  -4.899848E+04	   5.121541E+04	   2.709447E+05	   3.757176E+04	   4.368638E+04	  -1.593964E+03	  -3.748101E+04	   3.744380E+04	   2.049606E+05	   3.010201E+04	   3.491079E+04	  -1.555765E+03	  -2.773917E+04	   2.397886E+04	   1.437589E+05	   2.325283E+04	   2.697688E+04	  -1.172663E+03	  -1.945273E+04	   1.165939E+04	   8.863705E+04	   1.692310E+04	   1.971426E+04	  -6.035430E+02	  -1.247736E+04	   1.453343E+03	   4.188353E+04	   1.102835E+04	   1.300671E+04	   9.945460E+01	  -9.305602E+03	  -2.983757E+03	   2.095138E+04	   8.174649E+03	   9.773407E+03	   4.827158E+02
    3.9500	   1.160998E+00	  -1.312967E+04	   4.975411E+04	   6.228584E+06	   2.293616E+07	   2.303252E+07	  -8.464493E+05	  -9.317754E+04	   7.928293E+04	   4.636341E+05	   5.140854E+04	   6.050988E+04	   9.039476E+01	  -8.276481E+04	   7.487622E+04	   4.242353E+05	   5.223770E+04	   6.154790E+04	   2.837209E+02	  -6.396585E+04	   6.432295E+04	   3.459380E+05	   4.747136E+04	   5.569911E+04	  -4.622201E+02	  -4.918961E+04	   5.134633E+04	   2.724988E+05	   3.787665E+04	   4.406545E+04	  -1.530965E+03	  -3.746657E+04	   3.760881E+04	   2.057754E+05	   3.027530E+04	   3.511858E+04	  -1.543653E+03	  -2.760822E+04	   2.413959E+04	   1.440827E+05	   2.335975E+04	   2.709767E+04	  -1.188097E+03	  -1.926234E+04	   1.177445E+04	   8.857159E+04	   1.698973E+04	   1.978174E+04	  -6.372684E+02	  -1.228091E+04	   1.461124E+03	   4.145129E+04	   1.107379E+04	   1.304379E+04	   4.884462E+01	  -9.120035E+03	  -3.048838E+03	   2.033198E+04	   8.214453E+03	   9.800881E+03	   4.228949E+02
    4.0000	   1.237245E+00	  -1.557825E+04	   4.960874E+04	   6.264468E+06	   2.313509E+07	   2.326225E+07	  -7.952809E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.357959E+04	   7.484180E+04	   4.277864E+05	   5.348711E+04	   6.313193E+04	   6.364776E+02	  -6.492407E+04	   6.434740E+04	   3.504428E+05	   4.910956E+04	   5.777250E+04	  -1.065938E+01	  -4.941915E+04	   5.148139E+04	   2.742442E+05	   3.822068E+04	   4.449291E+04	  -1.460723E+03	  -3.747236E+04	   3.777624E+04	   2.066989E+05	   3.046738E+04	   3.534958E+04	  -1.528110E+03	  -2.748692E+04	   2.430237E+04	   1.444712E+05	   2.347832E+04	   2.723291E+04	  -1.201277E+03	  -1.907242E+04	   1.189240E+04	   8.853808E+04	   1.706420E+04	   1.985900E+04	  -6.692835E+02	  -1.207452E+04	   1.474714E+03	   4.102161E+04	   1.112438E+04	   1.308755E+04	   1.614652E-01	  -8.918682E+03	  -3.105880E+03	   1.970075E+04	   8.258172E+03	   9.833709E+03	   3.653835E+02
    4.0500	   1.313187E+00	  -1.785144E+04	   4.946071E+04	   6.301985E+06	   2.333129E+07	   2.348720E+07	  -7.459992E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.436484E+04	   7.482852E+04	   4.312795E+05	   5.449204E+04	   6.440383E+04	   9.135269E+02	  -6.592391E+04	   6.439216E+04	   3.552040E+05	   5.037140E+04	   5.936589E+04	   3.258293E+02	  -4.969068E+04	   5.162172E+04	   2.762002E+05	   3.860963E+04	   4.497584E+04	  -1.382437E+03	  -3.750000E+04	   3.794666E+04	   2.077392E+05	   3.067968E+04	   3.560553E+04	  -1.509007E+03	  -2.737655E+04	   2.446758E+04	   1.449304E+05	   2.360923E+04	   2.738339E+04	  -1.212148E+03	  -1.888431E+04	   1.201349E+04	   8.854209E+04	   1.714693E+04	   1.994653E+04	  -6.995567E+02	  -1.185992E+04	   1.494232E+03	   4.060078E+04	   1.118036E+04	   1.313827E+04	  -4.666238E+01	  -8.703594E+03	  -3.154878E+03	   1.906460E+04	   8.305994E+03	   9.872061E+03	   3.100273E+02
    4.1000	   1.388804E+00	  -1.995473E+04	   4.930570E+04	   6.341134E+06	   2.352381E+07	   2.370624E+07	  -6.985966E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.511467E+04	   7.483423E+04	   4.346802E+05	   5.490134E+04	   6.492475E+04	   1.035245E+03	  -6.691947E+04	   6.446032E+04	   3.600279E+05	   5.107608E+04	   6.025571E+04	   5.137535E+02	  -5.000836E+04	   5.176866E+04	   2.783893E+05	   3.905100E+04	   4.552335E+04	  -1.295074E+03	  -3.755111E+04	   3.812071E+04	   2.089051E+05	   3.091382E+04	   3.588836E+04	  -1.486214E+03	  -2.727842E+04	   2.463560E+04	   1.454663E+05	   2.375317E+04	   2.754999E+04	  -1.220657E+03	  -1.869932E+04	   1.213798E+04	   8.858909E+04	   1.723832E+04	   2.004482E+04	  -7.280555E+02	  -1.163877E+04	   1.519794E+03	   4.019481E+04	   1.124203E+04	   1.319625E+04	  -9.167704E+01	  -8.476695E+03	  -3.195818E+03	   1.843008E+04	   8.358139E+03	   9.916155E+03	   2.567047E+02
    4.1500	   1.464079E+00	  -2.189254E+04	   4.913889E+04	   6.381904E+06	   2.371170E+07	   2.391825E+07	  -6.530588E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.582209E+04	   7.485636E+04	   4.379473E+05	   5.475209E+04	   6.474602E+04	   1.025537E+03	  -6.790774E+04	   6.455040E+04	   3.648949E+05	   5.126935E+04	   6.050398E+04	   5.783129E+02	  -5.037726E+04	   5.192376E+04	   2.808386E+05	   3.955478E+04	   4.614770E+04	  -1.197223E+03	  -3.762744E+04	   3.829908E+04	   2.102058E+05	   3.117161E+04	   3.620027E+04	  -1.459581E+03	  -2.719379E+04	   2.480681E+04	   1.460849E+05	   2.391092E+04	   2.773360E+04	  -1.226752E+03	  -1.851875E+04	   1.226613E+04	   8.868443E+04	   1.733881E+04	   2.015442E+04	  -7.547481E+02	  -1.141264E+04	   1.551540E+03	   3.980948E+04	   1.130966E+04	   1.326183E+04	  -1.349193E+02	  -8.239777E+03	  -3.228647E+03	   1.780338E+04	   8.414847E+03	   9.966246E+03	   2.053184E+02
    4.2000	   1.538993E+00	  -2.366920E+04	   4.895582E+04	   6.424276E+06	   2.389402E+07	   2.412216E+07	  -6.093718E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.647871E+04	   7.489189E+04	   4.410322E+05	   5.410304E+04	   6.394498E+04	   9.097774E+02	  -6.888554E+04	   6.466080E+04	   3.697842E+05	   5.102246E+04	   6.020330E+04	   5.467448E+02	  -5.080370E+04	   5.208893E+04	   2.835824E+05	   4.013500E+04	   4.686602E+04	  -1.086886E+03	  -3.773078E+04	   3.848251E+04	   2.116511E+05	   3.145512E+04	   3.654372E+04	  -1.428942E+03	  -2.712395E+04	   2.498163E+04	   1.467924E+05	   2.408327E+04	   2.793520E+04	  -1.230378E+03	  -1.834385E+04	   1.239822E+04	   8.883341E+04	   1.744886E+04	   2.027584E+04	  -7.796022E+02	  -1.118307E+04	   1.589572E+03	   3.945036E+04	   1.138356E+04	   1.333535E+04	  -1.764147E+02	  -7.994584E+03	  -3.253366E+03	   1.719040E+04	   8.476380E+03	   1.002262E+04	   1.557945E+02
    4.2500	   1.613527E+00	  -2.528940E+04	   4.875249E+04	   6.468226E+06	   2.406991E+07	   2.431699E+07	  -5.675153E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.707403E+04	   7.493725E+04	   4.438749E+05	   5.304075E+04	   6.263239E+04	   7.155527E+02	  -6.984951E+04	   6.478980E+04	   3.746737E+05	   5.044103E+04	   5.948782E+04	   4.495056E+02	  -5.129607E+04	   5.226655E+04	   2.866659E+05	   4.081255E+04	   4.770384E+04	  -9.610359E+02	  -3.786306E+04	   3.867181E+04	   2.132516E+05	   3.176673E+04	   3.692159E+04	  -1.394106E+03	  -2.707017E+04	   2.516049E+04	   1.475949E+05	   2.427109E+04	   2.815580E+04	  -1.231489E+03	  -1.817587E+04	   1.253448E+04	   8.904123E+04	   1.756892E+04	   2.040965E+04	  -8.025910E+02	  -1.095151E+04	   1.634002E+03	   3.912279E+04	   1.146405E+04	   1.341717E+04	  -2.161823E+02	  -7.742747E+03	  -3.269940E+03	   1.659680E+04	   8.543010E+03	   1.008556E+04	   1.080740E+02
    4.3000	   1.687662E+00	  -2.675775E+04	   4.852516E+04	   6.513729E+06	   2.423857E+07	   2.450179E+07	  -5.274635E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.759391E+04	   7.498796E+04	   4.463958E+05	   5.169097E+04	   6.096631E+04	   4.741618E+02	  -7.079612E+04	   6.493547E+04	   3.795400E+05	   4.968273E+04	   5.855468E+04	   3.227171E+02	  -5.186633E+04	   5.245980E+04	   2.901529E+05	   4.162145E+04	   4.870285E+04	  -8.146621E+02	  -3.802634E+04	   3.886788E+04	   2.150188E+05	   3.210919E+04	   3.733719E+04	  -1.354850E+03	  -2.703374E+04	   2.534385E+04	   1.484987E+05	   2.447530E+04	   2.839652E+04	  -1.230026E+03	  -1.801600E+04	   1.267520E+04	   8.931304E+04	   1.769948E+04	   2.055644E+04	  -8.236815E+02	  -1.071935E+04	   1.684954E+03	   3.883194E+04	   1.155145E+04	   1.350768E+04	  -2.542316E+02	  -7.485825E+03	  -3.278343E+03	   1.602794E+04	   8.615017E+03	   1.015541E+04	   6.211152E+01
    4.3500	   1.761382E+00	  -2.807907E+04	   4.827072E+04	   6.560752E+06	   2.439922E+07	   2.467571E+07	  -4.891888E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.801671E+04	   7.503794E+04	   4.484760E+05	   5.024488E+04	   5.918420E+04	   2.243209E+02	  -7.172159E+04	   6.509576E+04	   3.843584E+05	   4.900068E+04	   5.771727E+04	   2.145259E+02	  -5.253385E+04	   5.267340E+04	   2.941464E+05	   4.262626E+04	   4.994209E+04	  -6.381108E+02	  -3.822281E+04	   3.907174E+04	   2.169654E+05	   3.248580E+04	   3.779446E+04	  -1.310917E+03	  -2.701594E+04	   2.553217E+04	   1.495105E+05	   2.469691E+04	   2.865855E+04	  -1.225943E+03	  -1.786543E+04	   1.282064E+04	   8.965389E+04	   1.784104E+04	   2.071678E+04	  -8.428484E+02	  -1.048796E+04	   1.742538E+03	   3.858282E+04	   1.164608E+04	   1.360727E+04	  -2.905698E+02	  -7.225310E+03	  -3.278542E+03	   1.548900E+04	   8.692686E+03	   1.023247E+04	   1.787245E+01
    4.4000	   1.834667E+00	  -2.925889E+04	   4.798541E+04	   6.609260E+06	   2.455117E+07	   2.483795E+07	  -4.526556E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.829773E+04	   7.507666E+04	   4.498776E+05	   4.905378E+04	   5.771883E+04	   2.627386E+01	  -7.262195E+04	   6.526834E+04	   3.891020E+05	   4.891534E+04	   5.761580E+04	   2.112573E+02	  -5.334107E+04	   5.291632E+04	   2.988677E+05	   4.399927E+04	   5.163281E+04	  -4.050181E+02	  -3.845495E+04	   3.928450E+04	   2.191054E+05	   3.290046E+04	   3.829814E+04	  -1.261985E+03	  -2.701807E+04	   2.572597E+04	   1.506367E+05	   2.493700E+04	   2.894320E+04	  -1.219185E+03	  -1.772532E+04	   1.297106E+04	   9.006882E+04	   1.799413E+04	   2.089130E+04	  -8.600667E+02	  -1.025864E+04	   1.806854E+03	   3.838025E+04	   1.174830E+04	   1.371632E+04	  -3.251999E+02	  -6.962642E+03	  -3.270530E+03	   1.498490E+04	   8.776312E+03	   1.031709E+04	  -2.466936E+01
    4.4500	   1.907499E+00	  -3.030280E+04	   4.766521E+04	   6.659210E+06	   2.469374E+07	   2.498776E+07	  -4.178182E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.833148E+04	   7.508177E+04	   4.500474E+05	   4.889138E+04	   5.751927E+04	  -8.681608E-12	  -7.349289E+04	   6.545050E+04	   3.937413E+05	   5.063656E+04	   5.973390E+04	   4.991190E+02	  -5.439117E+04	   5.320916E+04	   3.048521E+05	   4.618060E+04	   5.431432E+04	  -4.880714E+01	  -3.872546E+04	   3.950744E+04	   2.214549E+05	   3.335800E+04	   3.885399E+04	  -1.207665E+03	  -2.704143E+04	   2.592579E+04	   1.518842E+05	   2.519676E+04	   2.925188E+04	  -1.209695E+03	  -1.759681E+04	   1.312676E+04	   9.056278E+04	   1.815927E+04	   2.108065E+04	  -8.753090E+02	  -1.003264E+04	   1.878023E+03	   3.822889E+04	   1.185844E+04	   1.383524E+04	  -3.581200E+02	  -6.699179E+03	  -3.254264E+03	   1.452039E+04	   8.866185E+03	   1.040960E+04	  -6.553315E+01
    4.5000	   1.979860E+00	  -3.121302E+04	   4.731155E+04	   6.710560E+06	   2.482636E+07	   2.512447E+07	  -3.846761E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.833148E+04	   7.508177E+04	   4.500474E+05	   4.889138E+04	   5.751927E+04	  -8.681608E-12	  -7.432913E+04	   6.564009E+04	   3.982448E+05	   5.192168E+04	   6.131472E+04	   7.121422E+02	  -5.546768E+04	   5.352232E+04	   3.110201E+05	   4.779893E+04	   5.630214E+04	   2.105062E+02	  -3.903747E+04	   3.974203E+04	   2.240321E+05	   3.386440E+04	   3.946923E+04	  -1.147460E+03	  -2.708737E+04	   2.613221E+04	   1.532602E+05	   2.547751E+04	   2.958614E+04	  -1.197417E+03	  -1.748101E+04	   1.328801E+04	   9.114070E+04	   1.833702E+04	   2.128550E+04	  -8.885554E+02	  -9.811177E+03	   1.956143E+03	   3.813329E+04	   1.197684E+04	   1.396444E+04	  -3.893290E+02	  -6.436253E+03	  -3.229742E+03	   1.410001E+04	   8.962598E+03	   1.051035E+04	  -1.047331E+02
    4.5500	   2.051733E+00	  -3.199459E+04	   4.692360E+04	   6.763268E+06	   2.494847E+07	   2.524751E+07	  -3.531963E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.833148E+04	   7.508177E+04	   4.500474E+05	   4.889138E+04	   5.751927E+04	  -8.681608E-12	  -7.512525E+04	   6.583426E+04	   4.025775E+05	   5.245414E+04	   6.197255E+04	   8.092260E+02	  -5.653423E+04	   5.384915E+04	   3.171839E+05	   4.870675E+04	   5.741810E+04	   3.586917E+02	  -3.939460E+04	   3.998999E+04	   2.268587E+05	   3.442738E+04	   4.015315E+04	  -1.080724E+03	  -2.715724E+04	   2.634584E+04	   1.547721E+05	   2.578071E+04	   2.994775E+04	  -1.182290E+03	  -1.737901E+04	   1.345511E+04	   9.180747E+04	   1.852799E+04	   2.150653E+04	  -8.997843E+02	  -9.595430E+03	   2.041321E+03	   3.809780E+04	   1.210385E+04	   1.410432E+04	  -4.188240E+02	  -6.175122E+03	  -3.196939E+03	   1.372814E+04	   9.065848E+03	   1.061967E+04	  -1.422795E+02
    4.6000	   2.123100E+00	  -3.265250E+04	   4.650017E+04	   6.817284E+06	   2.505961E+07	   2.535632E+07	  -3.233406E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.833148E+04	   7.508177E+04	   4.500474E+05	   4.889138E+04	   5.751927E+04	  -8.681608E-12	  -7.587502E+04	   6.602966E+04	   4.066994E+05	   5.229782E+04	   6.178849E+04	   8.087047E+02	  -5.758811E+04	   5.418788E+04	   3.233243E+05	   4.897690E+04	   5.775411E+04	   4.149015E+02	  -3.980120E+04	   4.025337E+04	   2.299608E+05	   3.505712E+04	   4.091802E+04	  -1.006582E+03	  -2.725245E+04	   2.656734E+04	   1.564277E+05	   2.610800E+04	   3.033862E+04	  -1.164244E+03	  -1.729187E+04	   1.362837E+04	   9.256795E+04	   1.873279E+04	   2.174450E+04	  -9.089756E+02	  -9.386516E+03	   2.133677E+03	   3.812669E+04	   1.223983E+04	   1.425532E+04	  -4.466004E+02	  -5.916987E+03	  -3.155819E+03	   1.340896E+04	   9.176226E+03	   1.073791E+04	  -1.781791E+02
    4.6500	   2.193943E+00	  -3.319180E+04	   4.604029E+04	   6.872556E+06	   2.515932E+07	   2.545044E+07	  -2.950711E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.833148E+04	   7.508177E+04	   4.500474E+05	   4.889138E+04	   5.751927E+04	  -8.681608E-12	  -7.657111E+04	   6.622240E+04	   4.105634E+05	   5.153636E+04	   6.086702E+04	   7.295003E+02	  -5.862647E+04	   5.453664E+04	   3.294215E+05	   4.870568E+04	   5.742996E+04	   3.992168E+02	  -4.026270E+04	   4.053469E+04	   2.333711E+05	   3.576772E+04	   4.178079E+04	  -9.238110E+02	  -2.737446E+04	   2.679746E+04	   1.582352E+05	   2.646122E+04	   3.076098E+04	  -1.143206E+03	  -1.722066E+04	   1.380810E+04	   9.342700E+04	   1.895207E+04	   2.200017E+04	  -9.161143E+02	  -9.185534E+03	   2.233311E+03	   3.822405E+04	   1.238514E+04	   1.441784E+04	  -4.726541E+02	  -5.663026E+03	  -3.106382E+03	   1.314648E+04	   9.294022E+03	   1.086541E+04	  -2.124370E+02
