      Time         Node0px         Node0py         Node0pz         Node1px         Node1py         Node1pz         Node2px         Node2py         Node2pz         Node3px         Node3py         Node3pz 
       (s)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m) 
    0.1170  -8.3067621E-02  -2.8576088E-18  -1.9994534E+01   9.5788865E-03   1.9573878E-18  -1.6662488E+01   1.0222539E-01   6.7723843E-18  -1.3330443E+01   1.9487189E-01   1.1587380E-17  -9.9983972E+00
    0.1180  -8.6460112E-02  -2.9171002E-18  -1.9994273E+01   7.5052095E-03   1.9951831E-18  -1.6662264E+01   1.0147053E-01   6.9074665E-18  -1.3330256E+01   1.9543584E-01   1.1819749E-17  -9.9982471E+00
    0.1190  -8.9904254E-02  -2.9770701E-18  -1.9994059E+01   5.3999779E-03   2.0333818E-18  -1.6662088E+01   1.0070421E-01   7.0438338E-18  -1.3330117E+01   1.9600843E-01   1.2054285E-17  -9.9981470E+00
    0.1200  -9.3399149E-02  -3.0375317E-18  -1.9993892E+01   3.2637891E-03   2.0719899E-18  -1.6661961E+01   9.9926727E-02   7.1815116E-18  -1.3330029E+01   1.9658966E-01   1.2291033E-17  -9.9980980E+00
    0.1210  -9.6941793E-02  -3.0984985E-18  -1.9993772E+01   1.0984903E-03   2.1110119E-18  -1.6661881E+01   9.9138773E-02   7.3205224E-18  -1.3329990E+01   1.9717905E-01   1.2530032E-17  -9.9980987E+00
    0.1220  -1.0052720E-01  -3.1599845E-18  -1.9993695E+01  -1.0928948E-03   2.1504504E-18  -1.6661844E+01   9.8341409E-02   7.4608853E-18  -1.3329994E+01   1.9777570E-01   1.2771320E-17  -9.9981447E+00
    0.1230  -1.0414861E-01  -3.2220029E-18  -1.9993652E+01  -3.3062930E-03   2.1903061E-18  -1.6661845E+01   9.7536021E-02   7.6026151E-18  -1.3330037E+01   1.9837833E-01   1.3014924E-17  -9.9982297E+00
    0.1240  -1.0779779E-01  -3.2845667E-18  -1.9993638E+01  -5.5367573E-03   2.2305776E-18  -1.6661874E+01   9.6724273E-02   7.7457219E-18  -1.3330109E+01   1.9898529E-01   1.3260866E-17  -9.9983450E+00
    0.1250  -1.1146539E-01  -3.3476875E-18  -1.9993642E+01  -7.7786814E-03   2.2712616E-18  -1.6661921E+01   9.5908030E-02   7.8902107E-18  -1.3330201E+01   1.9959473E-01   1.3509159E-17  -9.9984806E+00
    0.1260  -1.1514138E-01  -3.4113757E-18  -1.9993652E+01  -1.0026044E-02   2.3123529E-18  -1.6661976E+01   9.5089287E-02   8.0360815E-18  -1.3330301E+01   2.0020461E-01   1.3759810E-17  -9.9986254E+00
    0.1270  -1.1881543E-01  -3.4756402E-18  -1.9993659E+01  -1.2272672E-02   2.3538447E-18  -1.6662028E+01   9.4270087E-02   8.1833297E-18  -1.3330398E+01   2.0081284E-01   1.4012814E-17  -9.9987680E+00
    0.1280  -1.2248352E-01  -3.5404762E-18  -1.9993655E+01  -1.4516214E-02   2.3957331E-18  -1.6662071E+01   9.3451091E-02   8.3319425E-18  -1.3330486E+01   2.0141839E-01   1.4268151E-17  -9.9989020E+00
    0.1290  -1.2614676E-01  -3.6058690E-18  -1.9993639E+01  -1.6757462E-02   2.4380174E-18  -1.6662101E+01   9.2631837E-02   8.4819038E-18  -1.3330563E+01   2.0202113E-01   1.4525790E-17  -9.9990252E+00
    0.1300  -1.2980502E-01  -3.6718069E-18  -1.9993608E+01  -1.8996437E-02   2.4806961E-18  -1.6662117E+01   9.1812148E-02   8.6331991E-18  -1.3330626E+01   2.0262072E-01   1.4785702E-17  -9.9991350E+00
    0.1310  -1.3345820E-01  -3.7382786E-18  -1.9993560E+01  -2.1233171E-02   2.5237679E-18  -1.6662116E+01   9.0991859E-02   8.7858144E-18  -1.3330672E+01   2.0321688E-01   1.5047860E-17  -9.9992287E+00
    0.1320  -1.3710623E-01  -3.8052737E-18  -1.9993491E+01  -2.3467703E-02   2.5672315E-18  -1.6662096E+01   9.0170819E-02   8.9397367E-18  -1.3330700E+01   2.0380933E-01   1.5312241E-17  -9.9993042E+00
    0.1330  -1.4074905E-01  -3.8727825E-18  -1.9993402E+01  -2.5700078E-02   2.6110857E-18  -1.6662054E+01   8.9348895E-02   9.0949538E-18  -1.3330707E+01   2.0439786E-01   1.5578821E-17  -9.9993598E+00
    0.1340  -1.4438667E-01  -3.9407965E-18  -1.9993289E+01  -2.7930345E-02   2.6553292E-18  -1.6661991E+01   8.8525976E-02   9.2514550E-18  -1.3330692E+01   2.0498229E-01   1.5847580E-17  -9.9993942E+00
    0.1350  -1.4801909E-01  -4.0093087E-18  -1.9993153E+01  -3.0158559E-02   2.6999612E-18  -1.6661904E+01   8.7701974E-02   9.4092311E-18  -1.3330655E+01   2.0556250E-01   1.6118500E-17  -9.9994063E+00
    0.1360  -1.5164637E-01  -4.0783133E-18  -1.9992993E+01  -3.2384773E-02   2.7449807E-18  -1.6661794E+01   8.6876826E-02   9.5682748E-18  -1.3330595E+01   2.0613841E-01   1.6391568E-17  -9.9993959E+00
    0.1370  -1.5526859E-01  -4.1478065E-18  -1.9992809E+01  -3.4609044E-02   2.7903869E-18  -1.6661660E+01   8.6050498E-02   9.7285803E-18  -1.3330512E+01   2.0671003E-01   1.6666773E-17  -9.9993629E+00
    0.1380  -1.5888583E-01  -4.2177858E-18  -1.9992602E+01  -3.6831425E-02   2.8361793E-18  -1.6661504E+01   8.5222984E-02   9.8901443E-18  -1.3330406E+01   2.0727738E-01   1.6944109E-17  -9.9993080E+00
    0.1390  -1.6249825E-01  -4.2882508E-18  -1.9992372E+01  -3.9051969E-02   2.8823572E-18  -1.6661325E+01   8.4394308E-02   1.0052965E-17  -1.3330279E+01   2.0784057E-01   1.7223573E-17  -9.9992320E+00
    0.1400  -1.6610596E-01  -4.3592028E-18  -1.9992121E+01  -4.1270722E-02   2.9289206E-18  -1.6661126E+01   8.3564521E-02   1.0217044E-17  -1.3330131E+01   2.0839975E-01   1.7505167E-17  -9.9991365E+00
    0.1410  -1.6970916E-01  -4.4306449E-18  -1.9991851E+01  -4.3487725E-02   2.9758691E-18  -1.6660909E+01   8.2733705E-02   1.0382383E-17  -1.3329966E+01   2.0895512E-01   1.7788896E-17  -9.9990233E+00
    0.1420  -1.7330800E-01  -4.5025819E-18  -1.9991565E+01  -4.5703015E-02   3.0232029E-18  -1.6660674E+01   8.1901967E-02   1.0548988E-17  -1.3329784E+01   2.0950694E-01   1.8074772E-17  -9.9988946E+00
    0.1430  -1.7690268E-01  -4.5750204E-18  -1.9991263E+01  -4.7916620E-02   3.0709221E-18  -1.6660426E+01   8.1069438E-02   1.0716865E-17  -1.3329589E+01   2.1005549E-01   1.8362807E-17  -9.9987528E+00
    0.1440  -1.8049339E-01  -4.6479684E-18  -1.9990950E+01  -5.0128560E-02   3.1190270E-18  -1.6660167E+01   8.0236272E-02   1.0886022E-17  -1.3329384E+01   2.1060109E-01   1.8653017E-17  -9.9986008E+00
    0.1450  -1.8408034E-01  -4.7214353E-18  -1.9990628E+01  -5.2338852E-02   3.1675180E-18  -1.6659899E+01   7.9402640E-02   1.1056471E-17  -1.3329170E+01   2.1114412E-01   1.8945424E-17  -9.9984415E+00
    0.1460  -1.8766375E-01  -4.7954314E-18  -1.9990301E+01  -5.4547514E-02   3.2163956E-18  -1.6659627E+01   7.8568722E-02   1.1228223E-17  -1.3328952E+01   2.1168495E-01   1.9240049E-17  -9.9982780E+00
    0.1470  -1.9124383E-01  -4.8699681E-18  -1.9989971E+01  -5.6754561E-02   3.2656606E-18  -1.6659352E+01   7.7734711E-02   1.1401289E-17  -1.3328733E+01   2.1222397E-01   1.9536917E-17  -9.9981137E+00
    0.1480  -1.9482082E-01  -4.9450573E-18  -1.9989642E+01  -5.8960010E-02   3.3153137E-18  -1.6659078E+01   7.6900801E-02   1.1575685E-17  -1.3328515E+01   2.1276160E-01   1.9836055E-17  -9.9979516E+00
    0.1490  -1.9839524E-01  -5.0207103E-18  -1.9989317E+01  -6.1164063E-02   3.3653559E-18  -1.6658810E+01   7.6067116E-02   1.1751422E-17  -1.3328302E+01   2.1329828E-01   2.0137487E-17  -9.9977953E+00
    0.1500  -2.0197450E-01  -5.0969186E-18  -1.9989005E+01  -6.3371148E-02   3.4157951E-18  -1.6658555E+01   7.5232210E-02   1.1928509E-17  -1.3328104E+01   2.1383555E-01   2.0441222E-17  -9.9976537E+00
    0.1510  -2.0556536E-01  -5.1736726E-18  -1.9988713E+01  -6.5585326E-02   3.4666395E-18  -1.6658320E+01   7.4394710E-02   1.2106952E-17  -1.3327927E+01   2.1437473E-01   2.0747263E-17  -9.9975345E+00
    0.1520  -2.0917374E-01  -5.2509525E-18  -1.9988445E+01  -6.7810271E-02   3.5178965E-18  -1.6658111E+01   7.3553203E-02   1.2286746E-17  -1.3327776E+01   2.1491666E-01   2.1055594E-17  -9.9974419E+00
    0.1530  -2.1280479E-01  -5.3287445E-18  -1.9988205E+01  -7.0049140E-02   3.5695738E-18  -1.6657930E+01   7.2706506E-02   1.2467892E-17  -1.3327655E+01   2.1546214E-01   2.1366210E-17  -9.9973803E+00
    0.1540  -2.1646260E-01  -5.4070382E-18  -1.9987997E+01  -7.2304463E-02   3.6216786E-18  -1.6657782E+01   7.1853671E-02   1.2650395E-17  -1.3327568E+01   2.1601179E-01   2.1679112E-17  -9.9973531E+00
    0.1550  -2.2015010E-01  -5.4858274E-18  -1.9987822E+01  -7.4578042E-02   3.6742175E-18  -1.6657669E+01   7.0994014E-02   1.2834262E-17  -1.3327516E+01   2.1656606E-01   2.1994306E-17  -9.9973628E+00
    0.1560  -2.2386894E-01  -5.5651096E-18  -1.9987682E+01  -7.6870896E-02   3.7271959E-18  -1.6657592E+01   7.0127146E-02   1.3019501E-17  -1.3327501E+01   2.1712518E-01   2.2311806E-17  -9.9974108E+00
    0.1570  -2.2761942E-01  -5.6448873E-18  -1.9987577E+01  -7.9183219E-02   3.7806182E-18  -1.6657551E+01   6.9252984E-02   1.3206124E-17  -1.3327524E+01   2.1768917E-01   2.2631628E-17  -9.9974974E+00
    0.1580  -2.3140051E-01  -5.7251668E-18  -1.9987507E+01  -8.1514382E-02   3.8344872E-18  -1.6657545E+01   6.8371750E-02   1.3394141E-17  -1.3327583E+01   2.1825787E-01   2.2953794E-17  -9.9976218E+00
    0.1590  -2.3520989E-01  -5.8059586E-18  -1.9987469E+01  -8.3862964E-02   3.8888041E-18  -1.6657573E+01   6.7483963E-02   1.3583567E-17  -1.3327678E+01   2.1883088E-01   2.3278329E-17  -9.9977821E+00
    0.1600  -2.3904378E-01  -5.8872596E-18  -1.9987457E+01  -8.6226796E-02   3.9435670E-18  -1.6657629E+01   6.6590186E-02   1.3774394E-17  -1.3327800E+01   2.1940715E-01   2.3605219E-17  -9.9979719E+00
    0.1610  -2.4289733E-01  -5.9690653E-18  -1.9987464E+01  -8.8603084E-02   3.9987717E-18  -1.6657704E+01   6.5691162E-02   1.3966609E-17  -1.3327943E+01   2.1998539E-01   2.3934445E-17  -9.9981831E+00
    0.1620  -2.4676490E-01  -6.0513699E-18  -1.9987481E+01  -9.0988564E-02   4.0544124E-18  -1.6657789E+01   6.4787776E-02   1.4160195E-17  -1.3328098E+01   2.2056410E-01   2.4265976E-17  -9.9984066E+00
    0.1630  -2.5064034E-01  -6.1341673E-18  -1.9987497E+01  -9.3379667E-02   4.1104816E-18  -1.6657876E+01   6.3881011E-02   1.4355131E-17  -1.3328254E+01   2.2114167E-01   2.4599779E-17  -9.9986325E+00
    0.1640  -2.5451729E-01  -6.2174503E-18  -1.9987505E+01  -9.5772701E-02   4.1669707E-18  -1.6657953E+01   6.2971889E-02   1.4551392E-17  -1.3328402E+01   2.2171646E-01   2.4935812E-17  -9.9988509E+00
    0.1650  -2.5838949E-01  -6.3012107E-18  -1.9987493E+01  -9.8164033E-02   4.2238701E-18  -1.6658012E+01   6.2061421E-02   1.4748951E-17  -1.3328532E+01   2.2228686E-01   2.5274031E-17  -9.9990518E+00
    0.1660  -2.6225461E-01  -6.3854270E-18  -1.9987456E+01  -1.0055243E-01   4.2811744E-18  -1.6658047E+01   6.1149739E-02   1.4947776E-17  -1.3328638E+01   2.2285190E-01   2.5614376E-17  -9.9992291E+00
    0.1670  -2.6611303E-01  -6.4700696E-18  -1.9987391E+01  -1.0293832E-01   4.3388814E-18  -1.6658053E+01   6.0236383E-02   1.5147832E-17  -1.3328716E+01   2.2341108E-01   2.5956782E-17  -9.9993794E+00
    0.1680  -2.6996451E-01  -6.5551141E-18  -1.9987294E+01  -1.0532171E-01   4.3969885E-18  -1.6658029E+01   5.9321089E-02   1.5349091E-17  -1.3328764E+01   2.2396388E-01   2.6301193E-17  -9.9994993E+00
    0.1690  -2.7380886E-01  -6.6405390E-18  -1.9987162E+01  -1.0770261E-01   4.4554932E-18  -1.6657970E+01   5.8403632E-02   1.5551525E-17  -1.3328778E+01   2.2450986E-01   2.6647557E-17  -9.9995861E+00
    0.1700  -2.7764593E-01  -6.7263265E-18  -1.9986995E+01  -1.1008105E-01   4.5143932E-18  -1.6657876E+01   5.7483838E-02   1.5755113E-17  -1.3328757E+01   2.2504871E-01   2.6995832E-17  -9.9996378E+00
    0.1710  -2.8147565E-01  -6.8124625E-18  -1.9986789E+01  -1.1245703E-01   4.5736867E-18  -1.6657744E+01   5.6561582E-02   1.5959836E-17  -1.3328698E+01   2.2558018E-01   2.7345984E-17  -9.9996531E+00
    0.1720  -2.8529799E-01  -6.8989375E-18  -1.9986546E+01  -1.1483060E-01   4.6333721E-18  -1.6657575E+01   5.5636794E-02   1.6165682E-17  -1.3328603E+01   2.2610417E-01   2.7697990E-17  -9.9996314E+00
    0.1730  -2.8911302E-01  -6.9857464E-18  -1.9986265E+01  -1.1720178E-01   4.6934482E-18  -1.6657368E+01   5.4709461E-02   1.6372643E-17  -1.3328470E+01   2.2662068E-01   2.8051837E-17  -9.9995731E+00
    0.1740  -2.9292083E-01  -7.0728890E-18  -1.9985947E+01  -1.1957060E-01   4.7539142E-18  -1.6657125E+01   5.3779624E-02   1.6580717E-17  -1.3328302E+01   2.2712984E-01   2.8407520E-17  -9.9994793E+00
    0.1750  -2.9672161E-01  -7.1603697E-18  -1.9985595E+01  -1.2193711E-01   4.8147698E-18  -1.6656847E+01   5.2847384E-02   1.6789909E-17  -1.3328099E+01   2.2763186E-01   2.8765048E-17  -9.9993517E+00
    0.1760  -3.0051559E-01  -7.2481980E-18  -1.9985210E+01  -1.2430135E-01   4.8760149E-18  -1.6656537E+01   5.1912893E-02   1.7000228E-17  -1.3327865E+01   2.2812712E-01   2.9124439E-17  -9.9991928E+00
    0.1770  -3.0430308E-01  -7.3363878E-18  -1.9984796E+01  -1.2666336E-01   4.9376500E-18  -1.6656199E+01   5.0976354E-02   1.7211688E-17  -1.3327602E+01   2.2861605E-01   2.9485724E-17  -9.9990059E+00
    0.1780  -3.0808443E-01  -7.4249575E-18  -1.9984356E+01  -1.2902321E-01   4.9996760E-18  -1.6655835E+01   5.0038015E-02   1.7424310E-17  -1.3327315E+01   2.2909922E-01   2.9848942E-17  -9.9987947E+00
    0.1790  -3.1186005E-01  -7.5139296E-18  -1.9983895E+01  -1.3138094E-01   5.0620943E-18  -1.6655451E+01   4.9098166E-02   1.7638118E-17  -1.3327007E+01   2.2957726E-01   3.0214141E-17  -9.9985635E+00
    0.1800  -3.1563040E-01  -7.6033299E-18  -1.9983418E+01  -1.3373664E-01   5.1249064E-18  -1.6655051E+01   4.8157130E-02   1.7853143E-17  -1.3326684E+01   2.3005088E-01   3.0581378E-17  -9.9983170E+00
    0.1810  -3.1939596E-01  -7.6931875E-18  -1.9982928E+01  -1.3609035E-01   5.1881143E-18  -1.6654639E+01   4.7215257E-02   1.8069416E-17  -1.3326350E+01   2.3052085E-01   3.0950717E-17  -9.9980603E+00
    0.1820  -3.2315724E-01  -7.7835340E-18  -1.9982433E+01  -1.3844216E-01   5.2517203E-18  -1.6654221E+01   4.6272920E-02   1.8286975E-17  -1.3326010E+01   2.3098798E-01   3.1322228E-17  -9.9977987E+00
    0.1830  -3.2691475E-01  -7.8744026E-18  -1.9981936E+01  -1.4079212E-01   5.3157268E-18  -1.6653803E+01   4.5330503E-02   1.8505856E-17  -1.3325670E+01   2.3145311E-01   3.1695984E-17  -9.9975373E+00
    0.1840  -3.3067024E-01  -7.9658215E-18  -1.9981445E+01  -1.4314107E-01   5.3801384E-18  -1.6653391E+01   4.4388100E-02   1.8726098E-17  -1.3325337E+01   2.3191725E-01   3.2072057E-17  -9.9972828E+00
    0.1850  -3.3443225E-01  -8.0577847E-18  -1.9980970E+01  -1.4549405E-01   5.4449706E-18  -1.6652995E+01   4.3444145E-02   1.8947726E-17  -1.3325021E+01   2.3238233E-01   3.2450480E-17  -9.9970468E+00
    0.1860  -3.3820793E-01  -8.1502553E-18  -1.9980517E+01  -1.4785552E-01   5.5102359E-18  -1.6652623E+01   4.2496892E-02   1.9170727E-17  -1.3324729E+01   2.3284928E-01   3.2831217E-17  -9.9968354E+00
    0.1870  -3.4200419E-01  -8.2432000E-18  -1.9980091E+01  -1.5022976E-01   5.5759475E-18  -1.6652279E+01   4.1544673E-02   1.9395095E-17  -1.3324467E+01   2.3331909E-01   3.3214241E-17  -9.9966546E+00
    0.1880  -3.4582741E-01  -8.3365887E-18  -1.9979698E+01  -1.5262073E-01   5.6421187E-18  -1.6651968E+01   4.0585948E-02   1.9620826E-17  -1.3324239E+01   2.3379261E-01   3.3599532E-17  -9.9965099E+00
    0.1890  -3.4968307E-01  -8.4303957E-18  -1.9979342E+01  -1.5503184E-01   5.7087624E-18  -1.6651696E+01   3.9619384E-02   1.9847921E-17  -1.3324051E+01   2.3427059E-01   3.3987077E-17  -9.9964062E+00
    0.1900  -3.5357548E-01  -8.5246014E-18  -1.9979026E+01  -1.5746578E-01   5.7758902E-18  -1.6651466E+01   3.8643928E-02   2.0076382E-17  -1.3323907E+01   2.3475361E-01   3.4376872E-17  -9.9963474E+00
    0.1910  -3.5750756E-01  -8.6191937E-18  -1.9978753E+01  -1.5992435E-01   5.8435117E-18  -1.6651280E+01   3.7658856E-02   2.0306217E-17  -1.3323808E+01   2.3524205E-01   3.4768921E-17  -9.9963360E+00
    0.1920  -3.6148066E-01  -8.7141687E-18  -1.9978524E+01  -1.6240842E-01   5.9116345E-18  -1.6651140E+01   3.6663822E-02   2.0537438E-17  -1.3323757E+01   2.3573605E-01   3.5163239E-17  -9.9963733E+00
    0.1930  -3.6549450E-01  -8.8095310E-18  -1.9978339E+01  -1.6491781E-01   5.9802632E-18  -1.6651045E+01   3.5658874E-02   2.0770058E-17  -1.3323752E+01   2.3623555E-01   3.5559850E-17  -9.9964591E+00
    0.1940  -3.6954714E-01  -8.9052944E-18  -1.9978196E+01  -1.6745134E-01   6.0493998E-18  -1.6650994E+01   3.4644463E-02   2.1004094E-17  -1.3323793E+01   2.3674024E-01   3.5958787E-17  -9.9965918E+00
    0.1950  -3.7363504E-01  -9.0014809E-18  -1.9978092E+01  -1.7000681E-01   6.1190426E-18  -1.6650984E+01   3.3621421E-02   2.1239566E-17  -1.3323876E+01   2.3724963E-01   3.6360088E-17  -9.9967684E+00
    0.1960  -3.7775328E-01  -9.0981203E-18  -1.9978024E+01  -1.7258118E-01   6.1891872E-18  -1.6651010E+01   3.2590929E-02   2.1476495E-17  -1.3323997E+01   2.3776302E-01   3.6763801E-17  -9.9969846E+00
    0.1970  -3.8189572E-01  -9.1952487E-18  -1.9977986E+01  -1.7517063E-01   6.2598261E-18  -1.6651069E+01   3.1554464E-02   2.1714901E-17  -1.3324152E+01   2.3827953E-01   3.7169974E-17  -9.9972350E+00
    0.1980  -3.8605521E-01  -9.2929015E-18  -1.9977972E+01  -1.7777077E-01   6.3309487E-18  -1.6651152E+01   3.0513667E-02   2.1954799E-17  -1.3324332E+01   2.3879809E-01   3.7578647E-17  -9.9975127E+00
    0.1990  -3.9022344E-01  -9.3910681E-18  -1.9977968E+01  -1.8037680E-01   6.4025379E-18  -1.6651247E+01   2.9469844E-02   2.2196144E-17  -1.3324525E+01   2.3931646E-01   3.7989749E-17  -9.9978042E+00
    0.2000  -3.9439194E-01  -9.4897399E-18  -1.9977964E+01  -1.8298379E-01   6.4745756E-18  -1.6651341E+01   2.8424362E-02   2.2438891E-17  -1.3324718E+01   2.3983250E-01   3.8403205E-17  -9.9980960E+00
    0.2010  -3.9855316E-01  -9.5889011E-18  -1.9977945E+01  -1.8558740E-01   6.5470435E-18  -1.6651422E+01   2.7378371E-02   2.2682988E-17  -1.3324899E+01   2.4034412E-01   3.8818931E-17  -9.9983757E+00
    0.2020  -4.0270720E-01  -9.6884914E-18  -1.9977908E+01  -1.8818802E-01   6.6199376E-18  -1.6651484E+01   2.6331166E-02   2.2928367E-17  -1.3325061E+01   2.4085033E-01   3.9236794E-17  -9.9986376E+00
    0.2030  -4.0685350E-01  -9.7884568E-18  -1.9977846E+01  -1.9078563E-01   6.6932526E-18  -1.6651522E+01   2.5282242E-02   2.3174962E-17  -1.3325199E+01   2.4135009E-01   3.9656670E-17  -9.9988760E+00
    0.2040  -4.1099157E-01  -9.8887462E-18  -1.9977753E+01  -1.9338022E-01   6.7669836E-18  -1.6651531E+01   2.4231127E-02   2.3422714E-17  -1.3325308E+01   2.4184246E-01   4.0078442E-17  -9.9990857E+00
    0.2050  -4.1512096E-01  -9.9893126E-18  -1.9977627E+01  -1.9597178E-01   6.8411259E-18  -1.6651505E+01   2.3177399E-02   2.3671564E-17  -1.3325383E+01   2.4232656E-01   4.0502001E-17  -9.9992620E+00
    0.2060  -4.1924133E-01  -1.0090114E-17  -1.9977462E+01  -1.9856032E-01   6.9156750E-18  -1.6651442E+01   2.2120688E-02   2.3921464E-17  -1.3325421E+01   2.4280168E-01   4.0927252E-17  -9.9994010E+00
    0.2070  -4.2335237E-01  -1.0191115E-17  -1.9977256E+01  -2.0114584E-01   6.9906271E-18  -1.6651337E+01   2.1060691E-02   2.4172370E-17  -1.3325418E+01   2.4326720E-01   4.1354111E-17  -9.9994997E+00
    0.2080  -4.2745389E-01  -1.0292287E-17  -1.9977006E+01  -2.0372836E-01   7.0659788E-18  -1.6651189E+01   1.9997174E-02   2.4424245E-17  -1.3325372E+01   2.4372269E-01   4.1782509E-17  -9.9995558E+00
    0.2090  -4.3154579E-01  -1.0393609E-17  -1.9976712E+01  -2.0630791E-01   7.1417273E-18  -1.6650997E+01   1.8929981E-02   2.4677063E-17  -1.3325283E+01   2.4416785E-01   4.2212397E-17  -9.9995679E+00
    0.2100  -4.3562806E-01  -1.0495067E-17  -1.9976373E+01  -2.0888451E-01   7.2178705E-18  -1.6650761E+01   1.7859035E-02   2.4930808E-17  -1.3325148E+01   2.4460256E-01   4.2643743E-17  -9.9995357E+00
    0.2110  -4.3970078E-01  -1.0596657E-17  -1.9975990E+01  -2.1145822E-01   7.2944070E-18  -1.6650480E+01   1.6784342E-02   2.5185471E-17  -1.3324970E+01   2.4502688E-01   4.3076533E-17  -9.9994598E+00
    0.2120  -4.4376414E-01  -1.0698384E-17  -1.9975563E+01  -2.1402908E-01   7.3713361E-18  -1.6650156E+01   1.5705988E-02   2.5441056E-17  -1.3324748E+01   2.4544103E-01   4.3510775E-17  -9.9993415E+00
    0.2130  -4.4781843E-01  -1.0800261E-17  -1.9975096E+01  -2.1659714E-01   7.4486578E-18  -1.6649791E+01   1.4624141E-02   2.5697577E-17  -1.3324487E+01   2.4584540E-01   4.3946494E-17  -9.9991832E+00
    0.2140  -4.5186401E-01  -1.0902310E-17  -1.9974591E+01  -2.1916248E-01   7.5263731E-18  -1.6649390E+01   1.3539046E-02   2.5955056E-17  -1.3324189E+01   2.4624055E-01   4.4383738E-17  -9.9989883E+00
    0.2150  -4.5590135E-01  -1.1004561E-17  -1.9974053E+01  -2.2172517E-01   7.6044835E-18  -1.6648955E+01   1.2451018E-02   2.6213528E-17  -1.3323858E+01   2.4662718E-01   4.4822570E-17  -9.9987607E+00
    0.2160  -4.5993100E-01  -1.1107051E-17  -1.9973486E+01  -2.2428528E-01   7.6829913E-18  -1.6648492E+01   1.1360440E-02   2.6473034E-17  -1.3323498E+01   2.4700614E-01   4.5263075E-17  -9.9985050E+00
    0.2170  -4.6395356E-01  -1.1209826E-17  -1.9972895E+01  -2.2684291E-01   7.7618995E-18  -1.6648005E+01   1.0267748E-02   2.6733625E-17  -1.3323116E+01   2.4737838E-01   4.5705348E-17  -9.9982267E+00
    0.2180  -4.6796970E-01  -1.1312935E-17  -1.9972286E+01  -2.2939813E-01   7.8412116E-18  -1.6647501E+01   9.1734275E-03   2.6995358E-17  -1.3322716E+01   2.4774497E-01   4.6149503E-17  -9.9979313E+00
    0.2190  -4.7198012E-01  -1.1416434E-17  -1.9971665E+01  -2.3195106E-01   7.9209317E-18  -1.6646985E+01   8.0779994E-03   2.7258297E-17  -1.3322305E+01   2.4810704E-01   4.6595661E-17  -9.9976251E+00
    0.2200  -4.7598729E-01  -1.1520370E-17  -1.9971040E+01  -2.3450285E-01   8.0010682E-18  -1.6646465E+01   6.9815801E-03   2.7522507E-17  -1.3321890E+01   2.4846599E-01   4.7043943E-17  -9.9973160E+00
