
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 09-Aug-2024 at 15:53:23.

 
 
 
      Time       LINE2NBPZ       LINE2NBPX       LINE3NBPZ       LINE3NBPX
       (s)             (m)             (m)             (m)             (m)
   15.0640  -6.4016983E+01  -1.0151404E+00  -1.0054231E+02  -2.1288263E+01
   15.0650  -6.4022659E+01  -1.0114037E+00  -1.0054761E+02  -2.1289961E+01
   15.0660  -6.4028328E+01  -1.0076696E+00  -1.0055290E+02  -2.1291658E+01
   15.0670  -6.4033989E+01  -1.0039381E+00  -1.0055819E+02  -2.1293358E+01
   15.0680  -6.4039650E+01  -1.0002092E+00  -1.0056348E+02  -2.1295057E+01
   15.0690  -6.4045303E+01  -9.9648291E-01  -1.0056878E+02  -2.1296755E+01
   15.0700  -6.4050949E+01  -9.9275917E-01  -1.0057407E+02  -2.1298454E+01
   15.0710  -6.4056595E+01  -9.8903805E-01  -1.0057936E+02  -2.1300154E+01
   15.0720  -6.4062225E+01  -9.8531955E-01  -1.0058466E+02  -2.1301855E+01
   15.0730  -6.4067863E+01  -9.8160362E-01  -1.0058994E+02  -2.1303555E+01
   15.0740  -6.4073486E+01  -9.7789031E-01  -1.0059524E+02  -2.1305254E+01
   15.0750  -6.4079109E+01  -9.7417963E-01  -1.0060052E+02  -2.1306953E+01
   15.0760  -6.4084724E+01  -9.7047150E-01  -1.0060582E+02  -2.1308653E+01
   15.0770  -6.4090340E+01  -9.6676606E-01  -1.0061111E+02  -2.1310352E+01
   15.0780  -6.4095947E+01  -9.6306318E-01  -1.0061640E+02  -2.1312052E+01
   15.0790  -6.4101547E+01  -9.5936292E-01  -1.0062170E+02  -2.1313751E+01
   15.0800  -6.4107147E+01  -9.5566535E-01  -1.0062699E+02  -2.1315451E+01
   15.0810  -6.4112740E+01  -9.5197034E-01  -1.0063228E+02  -2.1317150E+01
   15.0820  -6.4118324E+01  -9.4827795E-01  -1.0063757E+02  -2.1318850E+01
   15.0830  -6.4123909E+01  -9.4458818E-01  -1.0064287E+02  -2.1320549E+01
   15.0840  -6.4129486E+01  -9.4090104E-01  -1.0064816E+02  -2.1322248E+01
   15.0850  -6.4135056E+01  -9.3721658E-01  -1.0065345E+02  -2.1323950E+01
   15.0860  -6.4140625E+01  -9.3353468E-01  -1.0065874E+02  -2.1325651E+01
   15.0870  -6.4146187E+01  -9.2985547E-01  -1.0066402E+02  -2.1327353E+01
   15.0880  -6.4151749E+01  -9.2617881E-01  -1.0066932E+02  -2.1329054E+01
   15.0890  -6.4157303E+01  -9.2250484E-01  -1.0067461E+02  -2.1330755E+01
   15.0900  -6.4162857E+01  -9.1883349E-01  -1.0067989E+02  -2.1332458E+01
   15.0910  -6.4168396E+01  -9.1516477E-01  -1.0068518E+02  -2.1334162E+01
   15.0920  -6.4173943E+01  -9.1149873E-01  -1.0069047E+02  -2.1335865E+01
   15.0930  -6.4179474E+01  -9.0783525E-01  -1.0069575E+02  -2.1337570E+01
   15.0940  -6.4185005E+01  -9.0417445E-01  -1.0070103E+02  -2.1339275E+01
   15.0950  -6.4190536E+01  -9.0051627E-01  -1.0070632E+02  -2.1340979E+01
   15.0960  -6.4196060E+01  -8.9686078E-01  -1.0071160E+02  -2.1342684E+01
   15.0970  -6.4201576E+01  -8.9320791E-01  -1.0071689E+02  -2.1344389E+01
   15.0980  -6.4207092E+01  -8.8955766E-01  -1.0072218E+02  -2.1346094E+01
   15.0990  -6.4212601E+01  -8.8591003E-01  -1.0072746E+02  -2.1347799E+01
   15.1000  -6.4218109E+01  -8.8226509E-01  -1.0073274E+02  -2.1349504E+01
   15.1010  -6.4223610E+01  -8.7862277E-01  -1.0073802E+02  -2.1351210E+01
   15.1020  -6.4229103E+01  -8.7498307E-01  -1.0074331E+02  -2.1352915E+01
   15.1030  -6.4234596E+01  -8.7134600E-01  -1.0074860E+02  -2.1354620E+01
   15.1040  -6.4240089E+01  -8.6771160E-01  -1.0075388E+02  -2.1356325E+01
   15.1050  -6.4245575E+01  -8.6407989E-01  -1.0075916E+02  -2.1358030E+01
   15.1060  -6.4251053E+01  -8.6045074E-01  -1.0076445E+02  -2.1359735E+01
   15.1070  -6.4256531E+01  -8.5682428E-01  -1.0076973E+02  -2.1361441E+01
   15.1080  -6.4262001E+01  -8.5320044E-01  -1.0077502E+02  -2.1363146E+01
   15.1090  -6.4267471E+01  -8.4957927E-01  -1.0078030E+02  -2.1364853E+01
   15.1100  -6.4272934E+01  -8.4596074E-01  -1.0078558E+02  -2.1366558E+01
   15.1110  -6.4278397E+01  -8.4234482E-01  -1.0079086E+02  -2.1368265E+01
   15.1120  -6.4283852E+01  -8.3873159E-01  -1.0079614E+02  -2.1369970E+01
   15.1130  -6.4289307E+01  -8.3512098E-01  -1.0080143E+02  -2.1371677E+01
   15.1140  -6.4294754E+01  -8.3151299E-01  -1.0080671E+02  -2.1373384E+01
   15.1150  -6.4300201E+01  -8.2790768E-01  -1.0081199E+02  -2.1375092E+01
   15.1160  -6.4305641E+01  -8.2430500E-01  -1.0081727E+02  -2.1376801E+01
   15.1170  -6.4311081E+01  -8.2070494E-01  -1.0082256E+02  -2.1378508E+01
   15.1180  -6.4316513E+01  -8.1710750E-01  -1.0082784E+02  -2.1380215E+01
   15.1190  -6.4321945E+01  -8.1351274E-01  -1.0083311E+02  -2.1381924E+01
   15.1200  -6.4327370E+01  -8.0992061E-01  -1.0083839E+02  -2.1383631E+01
   15.1210  -6.4332794E+01  -8.0633110E-01  -1.0084367E+02  -2.1385338E+01
   15.1220  -6.4338211E+01  -8.0274427E-01  -1.0084896E+02  -2.1387045E+01
   15.1230  -6.4343628E+01  -7.9916006E-01  -1.0085424E+02  -2.1388750E+01
   15.1240  -6.4349037E+01  -7.9557848E-01  -1.0085953E+02  -2.1390457E+01
   15.1250  -6.4354446E+01  -7.9199952E-01  -1.0086481E+02  -2.1392162E+01
   15.1260  -6.4359856E+01  -7.8842324E-01  -1.0087009E+02  -2.1393867E+01
   15.1270  -6.4365257E+01  -7.8484952E-01  -1.0087538E+02  -2.1395571E+01
   15.1280  -6.4370651E+01  -7.8127849E-01  -1.0088066E+02  -2.1397276E+01
   15.1290  -6.4376045E+01  -7.7771008E-01  -1.0088595E+02  -2.1398979E+01
   15.1300  -6.4381439E+01  -7.7414429E-01  -1.0089124E+02  -2.1400682E+01
   15.1310  -6.4386826E+01  -7.7058119E-01  -1.0089652E+02  -2.1402384E+01
   15.1320  -6.4392204E+01  -7.6702064E-01  -1.0090181E+02  -2.1404087E+01
   15.1330  -6.4397591E+01  -7.6346272E-01  -1.0090710E+02  -2.1405790E+01
   15.1340  -6.4402962E+01  -7.5990748E-01  -1.0091239E+02  -2.1407492E+01
   15.1350  -6.4408340E+01  -7.5635487E-01  -1.0091768E+02  -2.1409195E+01
   15.1360  -6.4413712E+01  -7.5280482E-01  -1.0092297E+02  -2.1410896E+01
   15.1370  -6.4419075E+01  -7.4925745E-01  -1.0092825E+02  -2.1412600E+01
   15.1380  -6.4424438E+01  -7.4571264E-01  -1.0093354E+02  -2.1414301E+01
   15.1390  -6.4429802E+01  -7.4217051E-01  -1.0093883E+02  -2.1416004E+01
   15.1400  -6.4435158E+01  -7.3863095E-01  -1.0094411E+02  -2.1417706E+01
   15.1410  -6.4440506E+01  -7.3509407E-01  -1.0094940E+02  -2.1419409E+01
   15.1420  -6.4445862E+01  -7.3155975E-01  -1.0095470E+02  -2.1421110E+01
   15.1430  -6.4451210E+01  -7.2802806E-01  -1.0095998E+02  -2.1422813E+01
   15.1440  -6.4456551E+01  -7.2449899E-01  -1.0096527E+02  -2.1424515E+01
   15.1450  -6.4461891E+01  -7.2097248E-01  -1.0097056E+02  -2.1426216E+01
   15.1460  -6.4467232E+01  -7.1744865E-01  -1.0097585E+02  -2.1427917E+01
   15.1470  -6.4472565E+01  -7.1392739E-01  -1.0098114E+02  -2.1429617E+01
   15.1480  -6.4477898E+01  -7.1040875E-01  -1.0098643E+02  -2.1431318E+01
   15.1490  -6.4483223E+01  -7.0689273E-01  -1.0099172E+02  -2.1433018E+01
   15.1500  -6.4488548E+01  -7.0337927E-01  -1.0099702E+02  -2.1434717E+01
   15.1510  -6.4493874E+01  -6.9986844E-01  -1.0100230E+02  -2.1436417E+01
   15.1520  -6.4499191E+01  -6.9636017E-01  -1.0100760E+02  -2.1438116E+01
   15.1530  -6.4504509E+01  -6.9285452E-01  -1.0101289E+02  -2.1439816E+01
   15.1540  -6.4509827E+01  -6.8935150E-01  -1.0101818E+02  -2.1441513E+01
   15.1550  -6.4515137E+01  -6.8585104E-01  -1.0102348E+02  -2.1443213E+01
   15.1560  -6.4520439E+01  -6.8235314E-01  -1.0102877E+02  -2.1444912E+01
   15.1570  -6.4525749E+01  -6.7885786E-01  -1.0103407E+02  -2.1446611E+01
   15.1580  -6.4531052E+01  -6.7536521E-01  -1.0103935E+02  -2.1448311E+01
   15.1590  -6.4536346E+01  -6.7187506E-01  -1.0104465E+02  -2.1450010E+01
   15.1600  -6.4541641E+01  -6.6838753E-01  -1.0104993E+02  -2.1451712E+01
   15.1610  -6.4546936E+01  -6.6490263E-01  -1.0105523E+02  -2.1453411E+01
   15.1620  -6.4552223E+01  -6.6142023E-01  -1.0106052E+02  -2.1455112E+01
   15.1630  -6.4557518E+01  -6.5794045E-01  -1.0106580E+02  -2.1456814E+01
   15.1640  -6.4562798E+01  -6.5446323E-01  -1.0107109E+02  -2.1458517E+01
   15.1650  -6.4568085E+01  -6.5098858E-01  -1.0107638E+02  -2.1460218E+01
   15.1660  -6.4573364E+01  -6.4751655E-01  -1.0108167E+02  -2.1461922E+01
   15.1670  -6.4578636E+01  -6.4404702E-01  -1.0108696E+02  -2.1463623E+01
   15.1680  -6.4583908E+01  -6.4058006E-01  -1.0109225E+02  -2.1465326E+01
   15.1690  -6.4589180E+01  -6.3711572E-01  -1.0109753E+02  -2.1467030E+01
   15.1700  -6.4594452E+01  -6.3365388E-01  -1.0110282E+02  -2.1468731E+01
   15.1710  -6.4599716E+01  -6.3019460E-01  -1.0110811E+02  -2.1470434E+01
   15.1720  -6.4604980E+01  -6.2673789E-01  -1.0111340E+02  -2.1472136E+01
   15.1730  -6.4610237E+01  -6.2328374E-01  -1.0111869E+02  -2.1473837E+01
   15.1740  -6.4615494E+01  -6.1983216E-01  -1.0112398E+02  -2.1475538E+01
   15.1750  -6.4620750E+01  -6.1638308E-01  -1.0112926E+02  -2.1477240E+01
   15.1760  -6.4626007E+01  -6.1293662E-01  -1.0113456E+02  -2.1478939E+01
   15.1770  -6.4631256E+01  -6.0949260E-01  -1.0113985E+02  -2.1480640E+01
   15.1780  -6.4636505E+01  -6.0605121E-01  -1.0114514E+02  -2.1482340E+01
   15.1790  -6.4641747E+01  -6.0261232E-01  -1.0115043E+02  -2.1484041E+01
   15.1800  -6.4646988E+01  -5.9917599E-01  -1.0115572E+02  -2.1485741E+01
   15.1810  -6.4652229E+01  -5.9574217E-01  -1.0116101E+02  -2.1487440E+01
   15.1820  -6.4657471E+01  -5.9231091E-01  -1.0116631E+02  -2.1489140E+01
   15.1830  -6.4662704E+01  -5.8888215E-01  -1.0117159E+02  -2.1490841E+01
   15.1840  -6.4667938E+01  -5.8545589E-01  -1.0117689E+02  -2.1492540E+01
   15.1850  -6.4673164E+01  -5.8203220E-01  -1.0118217E+02  -2.1494242E+01
   15.1860  -6.4678391E+01  -5.7861102E-01  -1.0118747E+02  -2.1495941E+01
   15.1870  -6.4683617E+01  -5.7519233E-01  -1.0119276E+02  -2.1497643E+01
   15.1880  -6.4688843E+01  -5.7177621E-01  -1.0119804E+02  -2.1499344E+01
   15.1890  -6.4694061E+01  -5.6836253E-01  -1.0120334E+02  -2.1501043E+01
   15.1900  -6.4699280E+01  -5.6495142E-01  -1.0120863E+02  -2.1502745E+01
   15.1910  -6.4704491E+01  -5.6154281E-01  -1.0121391E+02  -2.1504446E+01
   15.1920  -6.4709709E+01  -5.5813670E-01  -1.0121921E+02  -2.1506149E+01
   15.1930  -6.4714920E+01  -5.5473310E-01  -1.0122449E+02  -2.1507851E+01
   15.1940  -6.4720123E+01  -5.5133194E-01  -1.0122978E+02  -2.1509552E+01
   15.1950  -6.4725334E+01  -5.4793334E-01  -1.0123507E+02  -2.1511253E+01
   15.1960  -6.4730537E+01  -5.4453719E-01  -1.0124036E+02  -2.1512957E+01
   15.1970  -6.4735741E+01  -5.4114360E-01  -1.0124565E+02  -2.1514658E+01
   15.1980  -6.4740936E+01  -5.3775245E-01  -1.0125094E+02  -2.1516359E+01
   15.1990  -6.4746132E+01  -5.3436375E-01  -1.0125623E+02  -2.1518063E+01
   15.2000  -6.4751328E+01  -5.3097761E-01  -1.0126151E+02  -2.1519764E+01
   15.2010  -6.4756523E+01  -5.2759385E-01  -1.0126680E+02  -2.1521467E+01
   15.2020  -6.4761711E+01  -5.2421266E-01  -1.0127209E+02  -2.1523170E+01
   15.2030  -6.4766899E+01  -5.2083391E-01  -1.0127737E+02  -2.1524874E+01
   15.2040  -6.4772087E+01  -5.1745760E-01  -1.0128266E+02  -2.1526577E+01
   15.2050  -6.4777267E+01  -5.1408380E-01  -1.0128795E+02  -2.1528282E+01
   15.2060  -6.4782455E+01  -5.1071244E-01  -1.0129323E+02  -2.1529985E+01
   15.2070  -6.4787636E+01  -5.0734353E-01  -1.0129852E+02  -2.1531691E+01
   15.2080  -6.4792809E+01  -5.0397712E-01  -1.0130380E+02  -2.1533396E+01
   15.2090  -6.4797981E+01  -5.0061315E-01  -1.0130908E+02  -2.1535101E+01
   15.2100  -6.4803162E+01  -4.9725163E-01  -1.0131437E+02  -2.1536806E+01
   15.2110  -6.4808327E+01  -4.9389255E-01  -1.0131965E+02  -2.1538511E+01
   15.2120  -6.4813499E+01  -4.9053591E-01  -1.0132494E+02  -2.1540218E+01
   15.2130  -6.4818665E+01  -4.8718172E-01  -1.0133022E+02  -2.1541924E+01
   15.2140  -6.4823830E+01  -4.8382998E-01  -1.0133550E+02  -2.1543629E+01
   15.2150  -6.4828995E+01  -4.8048067E-01  -1.0134078E+02  -2.1545336E+01
   15.2160  -6.4834152E+01  -4.7713381E-01  -1.0134607E+02  -2.1547041E+01
   15.2170  -6.4839310E+01  -4.7378936E-01  -1.0135135E+02  -2.1548746E+01
   15.2180  -6.4844467E+01  -4.7044736E-01  -1.0135664E+02  -2.1550453E+01
   15.2190  -6.4849625E+01  -4.6710777E-01  -1.0136192E+02  -2.1552158E+01
   15.2200  -6.4854774E+01  -4.6377060E-01  -1.0136720E+02  -2.1553864E+01
   15.2210  -6.4859924E+01  -4.6043584E-01  -1.0137248E+02  -2.1555569E+01
   15.2220  -6.4865074E+01  -4.5710349E-01  -1.0137777E+02  -2.1557274E+01
   15.2230  -6.4870224E+01  -4.5377359E-01  -1.0138306E+02  -2.1558981E+01
   15.2240  -6.4875366E+01  -4.5044607E-01  -1.0138834E+02  -2.1560686E+01
   15.2250  -6.4880508E+01  -4.4712096E-01  -1.0139362E+02  -2.1562391E+01
   15.2260  -6.4885651E+01  -4.4379824E-01  -1.0139890E+02  -2.1564098E+01
   15.2270  -6.4890793E+01  -4.4047794E-01  -1.0140418E+02  -2.1565805E+01
   15.2280  -6.4895927E+01  -4.3716004E-01  -1.0140947E+02  -2.1567511E+01
   15.2290  -6.4901062E+01  -4.3384451E-01  -1.0141475E+02  -2.1569218E+01
   15.2300  -6.4906197E+01  -4.3053138E-01  -1.0142003E+02  -2.1570925E+01
   15.2310  -6.4911331E+01  -4.2722064E-01  -1.0142531E+02  -2.1572634E+01
   15.2320  -6.4916458E+01  -4.2391229E-01  -1.0143059E+02  -2.1574341E+01
   15.2330  -6.4921585E+01  -4.2060632E-01  -1.0143587E+02  -2.1576050E+01
   15.2340  -6.4926712E+01  -4.1730273E-01  -1.0144115E+02  -2.1577757E+01
   15.2350  -6.4931831E+01  -4.1400149E-01  -1.0144643E+02  -2.1579466E+01
   15.2360  -6.4936958E+01  -4.1070262E-01  -1.0145171E+02  -2.1581175E+01
   15.2370  -6.4942078E+01  -4.0740615E-01  -1.0145699E+02  -2.1582884E+01
   15.2380  -6.4947197E+01  -4.0411201E-01  -1.0146227E+02  -2.1584591E+01
   15.2390  -6.4952316E+01  -4.0082026E-01  -1.0146755E+02  -2.1586300E+01
   15.2400  -6.4957428E+01  -3.9753082E-01  -1.0147283E+02  -2.1588009E+01
   15.2410  -6.4962540E+01  -3.9424378E-01  -1.0147811E+02  -2.1589718E+01
   15.2420  -6.4967651E+01  -3.9095908E-01  -1.0148339E+02  -2.1591425E+01
   15.2430  -6.4972763E+01  -3.8767672E-01  -1.0148867E+02  -2.1593134E+01
   15.2440  -6.4977875E+01  -3.8439670E-01  -1.0149395E+02  -2.1594841E+01
   15.2450  -6.4982979E+01  -3.8111901E-01  -1.0149923E+02  -2.1596548E+01
   15.2460  -6.4988083E+01  -3.7784368E-01  -1.0150451E+02  -2.1598255E+01
   15.2470  -6.4993187E+01  -3.7457067E-01  -1.0150980E+02  -2.1599962E+01
   15.2480  -6.4998283E+01  -3.7130001E-01  -1.0151508E+02  -2.1601669E+01
   15.2490  -6.5003387E+01  -3.6803165E-01  -1.0152036E+02  -2.1603376E+01
   15.2500  -6.5008484E+01  -3.6476564E-01  -1.0152563E+02  -2.1605083E+01
   15.2510  -6.5013580E+01  -3.6150193E-01  -1.0153092E+02  -2.1606791E+01
   15.2520  -6.5018677E+01  -3.5824054E-01  -1.0153620E+02  -2.1608498E+01
   15.2530  -6.5023766E+01  -3.5498148E-01  -1.0154148E+02  -2.1610205E+01
   15.2540  -6.5028862E+01  -3.5172471E-01  -1.0154677E+02  -2.1611910E+01
   15.2550  -6.5033951E+01  -3.4847024E-01  -1.0155205E+02  -2.1613617E+01
   15.2560  -6.5039040E+01  -3.4521809E-01  -1.0155733E+02  -2.1615324E+01
   15.2570  -6.5044121E+01  -3.4196824E-01  -1.0156261E+02  -2.1617029E+01
   15.2580  -6.5049210E+01  -3.3872068E-01  -1.0156789E+02  -2.1618736E+01
   15.2590  -6.5054291E+01  -3.3547541E-01  -1.0157318E+02  -2.1620441E+01
   15.2600  -6.5059372E+01  -3.3223242E-01  -1.0157846E+02  -2.1622147E+01
   15.2610  -6.5064453E+01  -3.2899174E-01  -1.0158375E+02  -2.1623854E+01
   15.2620  -6.5069527E+01  -3.2575333E-01  -1.0158903E+02  -2.1625559E+01
   15.2630  -6.5074608E+01  -3.2251719E-01  -1.0159431E+02  -2.1627262E+01
   15.2640  -6.5079681E+01  -3.1928334E-01  -1.0159960E+02  -2.1628967E+01
   15.2650  -6.5084755E+01  -3.1605175E-01  -1.0160489E+02  -2.1630671E+01
   15.2660  -6.5089828E+01  -3.1282243E-01  -1.0161017E+02  -2.1632376E+01
   15.2670  -6.5094902E+01  -3.0959538E-01  -1.0161546E+02  -2.1634079E+01
   15.2680  -6.5099968E+01  -3.0637059E-01  -1.0162074E+02  -2.1635782E+01
   15.2690  -6.5105034E+01  -3.0314806E-01  -1.0162603E+02  -2.1637486E+01
   15.2700  -6.5110100E+01  -2.9992777E-01  -1.0163132E+02  -2.1639189E+01
   15.2710  -6.5115166E+01  -2.9670975E-01  -1.0163660E+02  -2.1640890E+01
   15.2720  -6.5120232E+01  -2.9349399E-01  -1.0164189E+02  -2.1642593E+01
   15.2730  -6.5125290E+01  -2.9028043E-01  -1.0164718E+02  -2.1644297E+01
   15.2740  -6.5130348E+01  -2.8706914E-01  -1.0165247E+02  -2.1646000E+01
   15.2750  -6.5135406E+01  -2.8386009E-01  -1.0165775E+02  -2.1647701E+01
   15.2760  -6.5140465E+01  -2.8065324E-01  -1.0166304E+02  -2.1649405E+01
   15.2770  -6.5145523E+01  -2.7744865E-01  -1.0166833E+02  -2.1651108E+01
   15.2780  -6.5150574E+01  -2.7424628E-01  -1.0167361E+02  -2.1652811E+01
   15.2790  -6.5155632E+01  -2.7104613E-01  -1.0167890E+02  -2.1654514E+01
   15.2800  -6.5160683E+01  -2.6784819E-01  -1.0168419E+02  -2.1656218E+01
   15.2810  -6.5165726E+01  -2.6465249E-01  -1.0168948E+02  -2.1657921E+01
   15.2820  -6.5170776E+01  -2.6145899E-01  -1.0169476E+02  -2.1659624E+01
   15.2830  -6.5175827E+01  -2.5826770E-01  -1.0170005E+02  -2.1661325E+01
   15.2840  -6.5180870E+01  -2.5507861E-01  -1.0170534E+02  -2.1663029E+01
   15.2850  -6.5185913E+01  -2.5189173E-01  -1.0171062E+02  -2.1664732E+01
   15.2860  -6.5190956E+01  -2.4870703E-01  -1.0171591E+02  -2.1666435E+01
   15.2870  -6.5195999E+01  -2.4552454E-01  -1.0172120E+02  -2.1668137E+01
   15.2880  -6.5201042E+01  -2.4234423E-01  -1.0172649E+02  -2.1669840E+01
   15.2890  -6.5206078E+01  -2.3916611E-01  -1.0173178E+02  -2.1671541E+01
   15.2900  -6.5211113E+01  -2.3599017E-01  -1.0173707E+02  -2.1673244E+01
   15.2910  -6.5216148E+01  -2.3281641E-01  -1.0174236E+02  -2.1674948E+01
   15.2920  -6.5221184E+01  -2.2964483E-01  -1.0174764E+02  -2.1676649E+01
   15.2930  -6.5226219E+01  -2.2647542E-01  -1.0175293E+02  -2.1678352E+01
   15.2940  -6.5231255E+01  -2.2330819E-01  -1.0175822E+02  -2.1680054E+01
   15.2950  -6.5236282E+01  -2.2014311E-01  -1.0176350E+02  -2.1681757E+01
   15.2960  -6.5241310E+01  -2.1698020E-01  -1.0176879E+02  -2.1683460E+01
   15.2970  -6.5246338E+01  -2.1381944E-01  -1.0177408E+02  -2.1685163E+01
   15.2980  -6.5251366E+01  -2.1066085E-01  -1.0177937E+02  -2.1686867E+01
   15.2990  -6.5256393E+01  -2.0750439E-01  -1.0178465E+02  -2.1688572E+01
   15.3000  -6.5261414E+01  -2.0435010E-01  -1.0178994E+02  -2.1690275E+01
   15.3010  -6.5266441E+01  -2.0119794E-01  -1.0179522E+02  -2.1691978E+01
   15.3020  -6.5271461E+01  -1.9804792E-01  -1.0180051E+02  -2.1693684E+01
   15.3030  -6.5276482E+01  -1.9490004E-01  -1.0180579E+02  -2.1695387E+01
   15.3040  -6.5281502E+01  -1.9175428E-01  -1.0181108E+02  -2.1697092E+01
   15.3050  -6.5286514E+01  -1.8861066E-01  -1.0181636E+02  -2.1698795E+01
   15.3060  -6.5291534E+01  -1.8546917E-01  -1.0182165E+02  -2.1700500E+01
   15.3070  -6.5296547E+01  -1.8232980E-01  -1.0182693E+02  -2.1702204E+01
   15.3080  -6.5301559E+01  -1.7919254E-01  -1.0183222E+02  -2.1703909E+01
   15.3090  -6.5306572E+01  -1.7605741E-01  -1.0183751E+02  -2.1705612E+01
   15.3100  -6.5311584E+01  -1.7292438E-01  -1.0184280E+02  -2.1707315E+01
   15.3110  -6.5316597E+01  -1.6979347E-01  -1.0184808E+02  -2.1709019E+01
   15.3120  -6.5321602E+01  -1.6666465E-01  -1.0185337E+02  -2.1710722E+01
   15.3130  -6.5326614E+01  -1.6353793E-01  -1.0185866E+02  -2.1712423E+01
   15.3140  -6.5331619E+01  -1.6041332E-01  -1.0186395E+02  -2.1714127E+01
   15.3150  -6.5336624E+01  -1.5729080E-01  -1.0186923E+02  -2.1715830E+01
   15.3160  -6.5341629E+01  -1.5417036E-01  -1.0187452E+02  -2.1717531E+01
   15.3170  -6.5346634E+01  -1.5105203E-01  -1.0187981E+02  -2.1719234E+01
   15.3180  -6.5351631E+01  -1.4793576E-01  -1.0188509E+02  -2.1720938E+01
   15.3190  -6.5356636E+01  -1.4482157E-01  -1.0189038E+02  -2.1722641E+01
   15.3200  -6.5361633E+01  -1.4170946E-01  -1.0189567E+02  -2.1724342E+01
   15.3210  -6.5366631E+01  -1.3859943E-01  -1.0190096E+02  -2.1726048E+01
   15.3220  -6.5371628E+01  -1.3549146E-01  -1.0190624E+02  -2.1727751E+01
   15.3230  -6.5376625E+01  -1.3238557E-01  -1.0191152E+02  -2.1729454E+01
   15.3240  -6.5381622E+01  -1.2928173E-01  -1.0191681E+02  -2.1731157E+01
   15.3250  -6.5386612E+01  -1.2617995E-01  -1.0192210E+02  -2.1732862E+01
   15.3260  -6.5391602E+01  -1.2308022E-01  -1.0192738E+02  -2.1734568E+01
   15.3270  -6.5396599E+01  -1.1998253E-01  -1.0193266E+02  -2.1736271E+01
   15.3280  -6.5401588E+01  -1.1688691E-01  -1.0193795E+02  -2.1737976E+01
   15.3290  -6.5406578E+01  -1.1379332E-01  -1.0194324E+02  -2.1739681E+01
   15.3300  -6.5411560E+01  -1.1070178E-01  -1.0194852E+02  -2.1741386E+01
   15.3310  -6.5416550E+01  -1.0761227E-01  -1.0195380E+02  -2.1743092E+01
   15.3320  -6.5421539E+01  -1.0452479E-01  -1.0195908E+02  -2.1744797E+01
   15.3330  -6.5426521E+01  -1.0143934E-01  -1.0196437E+02  -2.1746502E+01
   15.3340  -6.5431503E+01  -9.8355919E-02  -1.0196966E+02  -2.1748207E+01
   15.3350  -6.5436485E+01  -9.5274523E-02  -1.0197494E+02  -2.1749912E+01
   15.3360  -6.5441467E+01  -9.2195138E-02  -1.0198022E+02  -2.1751617E+01
   15.3370  -6.5446449E+01  -8.9117773E-02  -1.0198550E+02  -2.1753325E+01
   15.3380  -6.5451424E+01  -8.6042419E-02  -1.0199079E+02  -2.1755030E+01
   15.3390  -6.5456406E+01  -8.2969077E-02  -1.0199607E+02  -2.1756735E+01
   15.3400  -6.5461380E+01  -7.9897739E-02  -1.0200136E+02  -2.1758440E+01
   15.3410  -6.5466354E+01  -7.6828398E-02  -1.0200664E+02  -2.1760147E+01
   15.3420  -6.5471336E+01  -7.3761053E-02  -1.0201192E+02  -2.1761852E+01
   15.3430  -6.5476303E+01  -7.0695706E-02  -1.0201720E+02  -2.1763559E+01
   15.3440  -6.5481277E+01  -6.7632347E-02  -1.0202248E+02  -2.1765266E+01
   15.3450  -6.5486252E+01  -6.4570971E-02  -1.0202777E+02  -2.1766973E+01
   15.3460  -6.5491219E+01  -6.1511587E-02  -1.0203305E+02  -2.1768681E+01
   15.3470  -6.5496193E+01  -5.8454178E-02  -1.0203833E+02  -2.1770388E+01
   15.3480  -6.5501160E+01  -5.5398744E-02  -1.0204361E+02  -2.1772097E+01
   15.3490  -6.5506126E+01  -5.2345283E-02  -1.0204889E+02  -2.1773804E+01
   15.3500  -6.5511093E+01  -4.9293794E-02  -1.0205417E+02  -2.1775513E+01
   15.3510  -6.5516060E+01  -4.6244271E-02  -1.0205945E+02  -2.1777220E+01
   15.3520  -6.5521027E+01  -4.3196708E-02  -1.0206474E+02  -2.1778929E+01
   15.3530  -6.5525986E+01  -4.0151101E-02  -1.0207001E+02  -2.1780636E+01
   15.3540  -6.5530952E+01  -3.7107453E-02  -1.0207529E+02  -2.1782343E+01
   15.3550  -6.5535912E+01  -3.4065757E-02  -1.0208057E+02  -2.1784050E+01
   15.3560  -6.5540871E+01  -3.1026006E-02  -1.0208585E+02  -2.1785759E+01
   15.3570  -6.5545830E+01  -2.7988201E-02  -1.0209113E+02  -2.1787466E+01
   15.3580  -6.5550789E+01  -2.4952337E-02  -1.0209642E+02  -2.1789173E+01
   15.3590  -6.5555748E+01  -2.1918410E-02  -1.0210170E+02  -2.1790878E+01
   15.3600  -6.5560707E+01  -1.8886417E-02  -1.0210698E+02  -2.1792585E+01
   15.3610  -6.5565659E+01  -1.5856355E-02  -1.0211227E+02  -2.1794292E+01
   15.3620  -6.5570618E+01  -1.2828221E-02  -1.0211755E+02  -2.1796000E+01
   15.3630  -6.5575569E+01  -9.8020099E-03  -1.0212283E+02  -2.1797705E+01
   15.3640  -6.5580521E+01  -6.7777182E-03  -1.0212811E+02  -2.1799412E+01
