
Predictions were generated on 31-May-2023 at 21:33:44 using HydroDyn Driver, compiled on May 31 2023 at 15:45:05 as a 64-bit application using double precision at commit v3.5.0-439-g03d62244-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFzi	B1WvsMyi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
   14.6250	   1.404336E-01	   8.499321E+05	   4.048812E+03	   4.538166E+07	  -2.490933E+06	  -4.183139E+07	  -2.736605E+05	   7.322592E+00	  -2.471933E-02	  -3.053715E-02	   3.164075E-03	   3.090208E-02	  -9.248870E-04	  -1.563410E-01	   2.008091E-03	  -5.308272E-02	  -1.013501E-04	   3.231494E-03	  -7.807741E-05	  -2.509967E-02	   6.991017E-04	   2.412223E-02	  -6.759138E-05	   3.872911E-05	   2.234013E-05	  -7.337860E+04	   3.209731E+05	   1.368888E+06	   0.000000E+00	   0.000000E+00	   1.400078E+08	   1.204619E+06	   1.176489E+07	   0.000000E+00	   6.610178E+05	   7.638805E+02	  -3.452188E+05	   4.433211E+05	  -7.212302E+06	  -1.071311E+05
   14.6375	   1.413454E-01	   8.199284E+05	   3.870413E+03	   4.537699E+07	  -2.468684E+06	  -4.139656E+07	  -2.676659E+05	   7.320636E+00	  -2.469417E-02	  -3.119879E-02	   3.162803E-03	   3.094247E-02	  -9.258612E-04	  -1.566447E-01	   2.017148E-03	  -5.278021E-02	  -1.022105E-04	   3.231853E-03	  -7.780058E-05	  -2.349921E-02	   7.487711E-04	   2.427611E-02	  -7.001593E-05	   1.874105E-05	   2.193493E-05	  -6.946119E+04	   3.177329E+05	   1.198654E+06	   0.000000E+00	   0.000000E+00	   1.400103E+08	   1.204135E+06	   1.178027E+07	   0.000000E+00	   6.453993E+05	   7.068676E+02	  -3.477052E+05	   4.567413E+05	  -6.925804E+06	  -1.051689E+05
   14.6500	   1.422572E-01	   7.899434E+05	   3.720899E+03	   4.537232E+07	  -2.448910E+06	  -4.095610E+07	  -2.602537E+05	   7.318676E+00	  -2.466890E-02	  -3.185664E-02	   3.161520E-03	   3.098287E-02	  -9.268320E-04	  -1.569286E-01	   2.026787E-03	  -5.247579E-02	  -1.030995E-04	   3.231958E-03	  -7.752956E-05	  -2.191433E-02	   7.923436E-04	   2.442945E-02	  -7.214742E-05	  -1.884073E-06	   2.140976E-05	  -6.554376E+04	   3.144928E+05	   1.028420E+06	   0.000000E+00	   0.000000E+00	   1.400128E+08	   1.203646E+06	   1.179565E+07	   0.000000E+00	   6.297462E+05	   6.639876E+02	  -3.501838E+05	   4.685664E+05	  -6.635344E+06	  -1.026330E+05
   14.6625	   1.431690E-01	   7.599956E+05	   3.599884E+03	   4.536764E+07	  -2.431508E+06	  -4.050921E+07	  -2.513876E+05	   7.316713E+00	  -2.464350E-02	  -3.251068E-02	   3.160225E-03	   3.102327E-02	  -9.277995E-04	  -1.571928E-01	   2.036935E-03	  -5.216945E-02	  -1.040133E-04	   3.231799E-03	  -7.726587E-05	  -2.034767E-02	   8.299954E-04	   2.458272E-02	  -7.399667E-05	  -2.325279E-05	   2.076167E-05	  -6.162603E+04	   3.112524E+05	   8.581726E+05	   0.000000E+00	   0.000000E+00	   1.400153E+08	   1.203153E+06	   1.181103E+07	   0.000000E+00	   6.140674E+05	   6.349665E+02	  -3.526615E+05	   4.788593E+05	  -6.340378E+06	  -9.950894E+04
   14.6750	   1.440808E-01	   7.301134E+05	   3.506768E+03	   4.536293E+07	  -2.416384E+06	  -4.005507E+07	  -2.411065E+05	   7.314746E+00	  -2.461797E-02	  -3.316087E-02	   3.158919E-03	   3.106366E-02	  -9.287637E-04	  -1.574375E-01	   2.047518E-03	  -5.186120E-02	  -1.049486E-04	   3.231369E-03	  -7.701103E-05	  -1.880270E-02	   8.619114E-04	   2.473642E-02	  -7.557403E-05	  -4.548444E-05	   1.999375E-05	  -5.770861E+04	   3.080122E+05	   6.879385E+05	   0.000000E+00	   0.000000E+00	   1.400178E+08	   1.202656E+06	   1.182641E+07	   0.000000E+00	   5.983759E+05	   6.194380E+02	  -3.551456E+05	   4.876788E+05	  -6.040342E+06	  -9.581145E+04
   14.6875	   1.449926E-01	   7.003171E+05	   3.440793E+03	   4.535820E+07	  -2.403425E+06	  -3.959283E+07	  -2.294665E+05	   7.312777E+00	  -2.459231E-02	  -3.380720E-02	   3.157601E-03	   3.110405E-02	  -9.297248E-04	  -1.576630E-01	   2.058466E-03	  -5.155101E-02	  -1.059021E-04	   3.230654E-03	  -7.676652E-05	  -1.728229E-02	   8.883176E-04	   2.489107E-02	  -7.689198E-05	  -6.869418E-05	   1.911055E-05	  -5.379119E+04	   3.047721E+05	   5.177045E+05	   0.000000E+00	   0.000000E+00	   1.400203E+08	   1.202154E+06	   1.184178E+07	   0.000000E+00	   5.826813E+05	   6.169531E+02	  -3.576434E+05	   4.950956E+05	  -5.734650E+06	  -9.156232E+04
   14.7000	   1.459045E-01	   6.706258E+05	   3.400990E+03	   4.535342E+07	  -2.392500E+06	  -3.912180E+07	  -2.165359E+05	   7.310805E+00	  -2.456651E-02	  -3.444964E-02	   3.156272E-03	   3.114443E-02	  -9.306829E-04	  -1.578697E-01	   2.069712E-03	  -5.123889E-02	  -1.068704E-04	   3.229643E-03	  -7.653375E-05	  -1.578896E-02	   9.094849E-04	   2.504710E-02	  -7.796515E-05	  -9.297825E-05	   1.811767E-05	  -4.987376E+04	   3.015319E+05	   3.474705E+05	   0.000000E+00	   0.000000E+00	   1.400227E+08	   1.201648E+06	   1.185716E+07	   0.000000E+00	   5.669928E+05	   6.269597E+02	  -3.601617E+05	   5.011920E+05	  -5.422826E+06	  -8.678845E+04
   14.7125	   1.468163E-01	   6.410541E+05	   3.386206E+03	   4.534858E+07	  -2.383460E+06	  -3.864146E+07	  -2.024036E+05	   7.308830E+00	  -2.454057E-02	  -3.508817E-02	   3.154930E-03	   3.118479E-02	  -9.316382E-04	  -1.580579E-01	   2.081192E-03	  -5.092481E-02	  -1.078508E-04	   3.228322E-03	  -7.631404E-05	  -1.432458E-02	   9.257240E-04	   2.520493E-02	  -7.881009E-05	  -1.184069E-04	   1.702240E-05	  -4.595634E+04	   2.982918E+05	   1.772365E+05	   0.000000E+00	   0.000000E+00	   1.400252E+08	   1.201137E+06	   1.187252E+07	   0.000000E+00	   5.513170E+05	   6.488127E+02	  -3.627062E+05	   5.060609E+05	  -5.104520E+06	  -8.152494E+04
   14.7250	   1.477281E-01	   6.116068E+05	   3.395197E+03	   4.534368E+07	  -2.376145E+06	  -3.815158E+07	  -1.871784E+05	   7.306853E+00	  -2.451448E-02	  -3.572275E-02	   3.153575E-03	   3.122514E-02	  -9.325909E-04	  -1.582280E-01	   2.092846E-03	  -5.060875E-02	  -1.088405E-04	   3.226676E-03	  -7.610863E-05	  -1.288982E-02	   9.373742E-04	   2.536485E-02	  -7.944489E-05	  -1.450111E-04	   1.583378E-05	  -4.203861E+04	   2.950513E+05	   6.989273E+03	   0.000000E+00	   0.000000E+00	   1.400276E+08	   1.200622E+06	   1.188788E+07	   0.000000E+00	   5.356568E+05	   6.818166E+02	  -3.652814E+05	   5.098038E+05	  -4.779570E+06	  -7.581527E+04
   14.7375	   1.486399E-01	   5.822944E+05	   3.426299E+03	   4.533872E+07	  -2.370370E+06	  -3.765207E+07	  -1.710156E+05	   7.304874E+00	  -2.448825E-02	  -3.635338E-02	   3.152209E-03	   3.126546E-02	  -9.335410E-04	  -1.583803E-01	   2.104620E-03	  -5.029067E-02	  -1.098369E-04	   3.224691E-03	  -7.591860E-05	  -1.148559E-02	   9.448449E-04	   2.552721E-02	  -7.989060E-05	  -1.728106E-04	   1.456461E-05	  -3.812119E+04	   2.918112E+05	  -1.632447E+05	   0.000000E+00	   0.000000E+00	   1.400300E+08	   1.200101E+06	   1.190323E+07	   0.000000E+00	   5.200172E+05	   7.250748E+02	  -3.678923E+05	   5.125374E+05	  -4.447912E+06	  -6.972123E+04
   14.7500	   1.495517E-01	   5.531084E+05	   3.477625E+03	   4.533368E+07	  -2.365954E+06	  -3.714320E+07	  -1.540589E+05	   7.302894E+00	  -2.446186E-02	  -3.698001E-02	   3.150829E-03	   3.130575E-02	  -9.344889E-04	  -1.585153E-01	   2.116465E-03	  -4.997054E-02	  -1.108379E-04	   3.222351E-03	  -7.574487E-05	  -1.011074E-02	   9.485607E-04	   2.569221E-02	  -8.016835E-05	  -2.017659E-04	   1.322689E-05	  -3.420377E+04	   2.885710E+05	  -3.334788E+05	   0.000000E+00	   0.000000E+00	   1.400324E+08	   1.199576E+06	   1.191857E+07	   0.000000E+00	   5.043950E+05	   7.776036E+02	  -3.705418E+05	   5.143780E+05	  -4.109732E+06	  -6.330073E+04
   14.7625	   1.504635E-01	   5.240392E+05	   3.546685E+03	   4.532856E+07	  -2.362796E+06	  -3.662539E+07	  -1.364688E+05	   7.300912E+00	  -2.443533E-02	  -3.760263E-02	   3.149438E-03	   3.134602E-02	  -9.354347E-04	  -1.586332E-01	   2.128335E-03	  -4.964834E-02	  -1.118415E-04	   3.219644E-03	  -7.558824E-05	  -8.763779E-03	   9.488761E-04	   2.586017E-02	  -8.029181E-05	  -2.318206E-04	   1.183394E-05	  -3.028634E+04	   2.853309E+05	  -5.037128E+05	   0.000000E+00	   0.000000E+00	   1.400348E+08	   1.199046E+06	   1.193390E+07	   0.000000E+00	   4.887862E+05	   8.382414E+02	  -3.732347E+05	   5.153940E+05	  -3.765314E+06	  -5.661791E+04
   14.7750	   1.513754E-01	   4.950726E+05	   3.630812E+03	   4.532335E+07	  -2.360678E+06	  -3.609928E+07	  -1.184336E+05	   7.298928E+00	  -2.440866E-02	  -3.822121E-02	   3.148033E-03	   3.138624E-02	  -9.363787E-04	  -1.587344E-01	   2.140192E-03	  -4.932403E-02	  -1.128458E-04	   3.216554E-03	  -7.544929E-05	  -7.442516E-03	   9.463372E-04	   2.603119E-02	  -8.028706E-05	  -2.628880E-04	   1.040149E-05	  -2.636892E+04	   2.820907E+05	  -6.739468E+05	   0.000000E+00	   0.000000E+00	   1.400372E+08	   1.198512E+06	   1.194922E+07	   0.000000E+00	   4.731851E+05	   9.056437E+02	  -3.759722E+05	   5.157270E+05	  -3.415100E+06	  -4.974878E+04
   14.7875	   1.522872E-01	   4.661882E+05	   3.726973E+03	   4.531805E+07	  -2.359337E+06	  -3.556568E+07	  -1.001519E+05	   7.296943E+00	  -2.438183E-02	  -3.883572E-02	   3.146617E-03	   3.142643E-02	  -9.373210E-04	  -1.588193E-01	   2.152003E-03	  -4.899755E-02	  -1.138495E-04	   3.213071E-03	  -7.532840E-05	  -6.143996E-03	   9.415834E-04	   2.620526E-02	  -8.018507E-05	  -2.948570E-04	   8.946201E-06	  -2.245120E+04	   2.788503E+05	  -8.441939E+05	   0.000000E+00	   0.000000E+00	   1.400395E+08	   1.197972E+06	   1.196451E+07	   0.000000E+00	   4.575828E+05	   9.782754E+02	  -3.787544E+05	   5.155456E+05	  -3.059638E+06	  -4.277376E+04
   14.8000	   1.531990E-01	   4.373738E+05	   3.831530E+03	   4.531267E+07	  -2.358482E+06	  -3.502545E+07	  -8.184867E+04	   7.294958E+00	  -2.435486E-02	  -3.944614E-02	   3.145187E-03	   3.146657E-02	  -9.382620E-04	  -1.588880E-01	   2.163746E-03	  -4.866889E-02	  -1.148514E-04	   3.209183E-03	  -7.522576E-05	  -4.865886E-03	   9.353434E-04	   2.638230E-02	  -8.002027E-05	  -3.276203E-04	   7.486904E-06	  -1.853377E+04	   2.756102E+05	  -1.014428E+06	   0.000000E+00	   0.000000E+00	   1.400418E+08	   1.197428E+06	   1.197980E+07	   0.000000E+00	   4.419743E+05	   1.054324E+03	  -3.815799E+05	   5.150363E+05	  -2.699509E+06	  -3.578384E+04
   14.8125	   1.532269E-01	   4.088557E+05	   3.940313E+03	   4.530809E+07	  -2.357710E+06	  -3.450601E+07	  -6.367702E+04	   7.292971E+00	  -2.432774E-02	  -4.005244E-02	   3.143745E-03	   3.150665E-02	  -9.392017E-04	  -1.589409E-01	   2.175407E-03	  -4.833799E-02	  -1.158512E-04	   3.204881E-03	  -7.514128E-05	  -3.560907E-03	   9.284934E-04	   2.650478E-02	  -7.983517E-05	  -3.588339E-04	   6.039593E-06	  -1.418137E+04	   2.718504E+05	  -1.191806E+06	   0.000000E+00	   0.000000E+00	   1.400441E+08	   1.196879E+06	   1.199506E+07	   0.000000E+00	   4.262535E+05	   1.131706E+03	  -3.836032E+05	   5.144309E+05	  -2.347593E+06	  -2.885620E+04
   14.8250	   1.532547E-01	   3.803664E+05	   4.048986E+03	   4.530342E+07	  -2.356723E+06	  -3.398158E+07	  -4.598660E+04	   7.290984E+00	  -2.430047E-02	  -4.065459E-02	   3.142291E-03	   3.154669E-02	  -9.401406E-04	  -1.589771E-01	   2.186983E-03	  -4.800621E-02	  -1.168488E-04	   3.200211E-03	  -7.507466E-05	  -2.270371E-03	   9.218979E-04	   2.663033E-02	  -7.967038E-05	  -3.906157E-04	   4.630420E-06	  -9.828969E+03	   2.680906E+05	  -1.369185E+06	   0.000000E+00	   0.000000E+00	   1.400464E+08	   1.196325E+06	   1.201030E+07	   0.000000E+00	   4.105091E+05	   1.208257E+03	  -3.856712E+05	   5.139488E+05	  -1.992137E+06	  -2.211746E+04
   14.8375	   1.532826E-01	   3.518898E+05	   4.152231E+03	   4.529866E+07	  -2.355013E+06	  -3.345305E+07	  -2.876167E+04	   7.288997E+00	  -2.427306E-02	  -4.125258E-02	   3.140824E-03	   3.158666E-02	  -9.410786E-04	  -1.589974E-01	   2.198487E-03	  -4.767253E-02	  -1.178448E-04	   3.195129E-03	  -7.502549E-05	  -9.915468E-04	   9.167312E-04	   2.675859E-02	  -7.958433E-05	  -4.228515E-04	   3.259000E-06	  -5.476570E+03	   2.643309E+05	  -1.546564E+06	   0.000000E+00	   0.000000E+00	   1.400487E+08	   1.195767E+06	   1.202552E+07	   0.000000E+00	   3.947342E+05	   1.281318E+03	  -3.877787E+05	   5.139111E+05	  -1.633734E+06	  -1.556503E+04
   14.8500	   1.533105E-01	   3.234108E+05	   4.244518E+03	   4.529383E+07	  -2.352331E+06	  -3.292102E+07	  -1.230654E+04	   7.287009E+00	  -2.424551E-02	  -4.184639E-02	   3.139345E-03	   3.162656E-02	  -9.420163E-04	  -1.590019E-01	   2.209939E-03	  -4.733724E-02	  -1.188404E-04	   3.189642E-03	  -7.499303E-05	   2.777961E-04	   9.138242E-04	   2.688942E-02	  -7.961027E-05	  -4.554573E-04	   1.950610E-06	  -1.123838E+03	   2.605708E+05	  -1.723956E+06	   0.000000E+00	   0.000000E+00	   1.400510E+08	   1.195204E+06	   1.204071E+07	   0.000000E+00	   3.789226E+05	   1.348316E+03	  -3.899235E+05	   5.144871E+05	  -1.272802E+06	  -9.321312E+03
   14.8625	   1.533384E-01	   2.949227E+05	   4.320000E+03	   4.528893E+07	  -2.348290E+06	  -3.238621E+07	   3.262458E+03	   7.285022E+00	  -2.421781E-02	  -4.243600E-02	   3.137853E-03	   3.166640E-02	  -9.429536E-04	  -1.589905E-01	   2.221375E-03	  -4.700030E-02	  -1.198373E-04	   3.183744E-03	  -7.497647E-05	   1.539314E-03	   9.142272E-04	   2.702252E-02	  -7.979555E-05	  -4.883495E-04	   7.154172E-07	   3.228564E+03	   2.568111E+05	  -1.901334E+06	   0.000000E+00	   0.000000E+00	   1.400532E+08	   1.194636E+06	   1.205588E+07	   0.000000E+00	   3.630716E+05	   1.406458E+03	  -3.921014E+05	   5.159288E+05	  -9.098062E+05	  -3.435122E+03
   14.8750	   1.533663E-01	   2.664167E+05	   4.372904E+03	   4.528397E+07	  -2.342538E+06	  -3.184902E+07	   1.782580E+04	   7.283035E+00	  -2.418998E-02	  -4.302140E-02	   3.136349E-03	   3.170615E-02	  -9.438907E-04	  -1.589634E-01	   2.232841E-03	  -4.666168E-02	  -1.208377E-04	   3.177434E-03	  -7.497484E-05	   2.794453E-03	   9.189325E-04	   2.715763E-02	  -8.018384E-05	  -5.214717E-04	  -4.362061E-07	   7.580963E+03	   2.530513E+05	  -2.078713E+06	   0.000000E+00	   0.000000E+00	   1.400555E+08	   1.194063E+06	   1.207101E+07	   0.000000E+00	   3.471778E+05	   1.453011E+03	  -3.943082E+05	   5.184665E+05	  -5.450347E+05	   2.043683E+03
   14.8875	   1.533942E-01	   2.378891E+05	   4.397676E+03	   4.527895E+07	  -2.334740E+06	  -3.130984E+07	   3.128844E+04	   7.281048E+00	  -2.416199E-02	  -4.360254E-02	   3.134832E-03	   3.174583E-02	  -9.448280E-04	  -1.589206E-01	   2.244397E-03	  -4.632137E-02	  -1.218444E-04	   3.170708E-03	  -7.498702E-05	   4.044138E-03	   9.288886E-04	   2.729445E-02	  -8.081675E-05	  -5.547807E-04	  -1.495923E-06	   1.193336E+04	   2.492916E+05	  -2.256092E+06	   0.000000E+00	   0.000000E+00	   1.400577E+08	   1.193486E+06	   1.208612E+07	   0.000000E+00	   3.312399E+05	   1.485353E+03	  -3.965398E+05	   5.223197E+05	  -1.787221E+05	   7.075124E+03
   14.9000	   1.534220E-01	   2.093387E+05	   4.389342E+03	   4.527388E+07	  -2.324593E+06	  -3.076890E+07	   4.358316E+04	   7.279062E+00	  -2.413386E-02	  -4.417942E-02	   3.133303E-03	   3.178542E-02	  -9.457655E-04	  -1.588623E-01	   2.256114E-03	  -4.597933E-02	  -1.228607E-04	   3.163565E-03	  -7.501183E-05	   5.288950E-03	   9.449479E-04	   2.743260E-02	  -8.173181E-05	  -5.882463E-04	  -2.457723E-06	   1.628576E+04	   2.455318E+05	  -2.433470E+06	   0.000000E+00	   0.000000E+00	   1.400599E+08	   1.192903E+06	   1.210119E+07	   0.000000E+00	   3.152578E+05	   1.501135E+03	  -3.987903E+05	   5.276863E+05	   1.889600E+05	   1.163052E+04
   14.9125	   1.534499E-01	   1.807636E+05	   4.343812E+03	   4.526877E+07	  -2.311838E+06	  -3.022638E+07	   5.465695E+04	   7.277076E+00	  -2.410559E-02	  -4.475202E-02	   3.131761E-03	   3.182492E-02	  -9.467033E-04	  -1.587884E-01	   2.268071E-03	  -4.563557E-02	  -1.238902E-04	   3.156003E-03	  -7.504803E-05	   6.529378E-03	   9.678248E-04	   2.757176E-02	  -8.296079E-05	  -6.218487E-04	  -3.316831E-06	   2.063850E+04	   2.417718E+05	  -2.610862E+06	   0.000000E+00	   0.000000E+00	   1.400621E+08	   1.192316E+06	   1.211623E+07	   0.000000E+00	   2.992311E+05	   1.498414E+03	  -4.010552E+05	   5.347347E+05	   5.579067E+05	   1.568716E+04
   14.9250	   1.534778E-01	   1.521701E+05	   4.257993E+03	   4.526362E+07	  -2.296268E+06	  -2.968248E+07	   6.447200E+04	   7.275092E+00	  -2.407716E-02	  -4.532030E-02	   3.130205E-03	   3.186432E-02	  -9.476417E-04	  -1.586990E-01	   2.280357E-03	  -4.529005E-02	  -1.249371E-04	   3.148019E-03	  -7.509431E-05	   7.765291E-03	   9.980757E-04	   2.771159E-02	  -8.452890E-05	  -6.555724E-04	  -4.069821E-06	   2.499090E+04	   2.380120E+05	  -2.788241E+06	   0.000000E+00	   0.000000E+00	   1.400643E+08	   1.191724E+06	   1.213123E+07	   0.000000E+00	   2.831631E+05	   1.475712E+03	  -4.033293E+05	   5.435992E+05	   9.279919E+05	   1.922886E+04
   14.9375	   1.535057E-01	   1.235573E+05	   4.129986E+03	   4.525846E+07	  -2.277734E+06	  -2.913733E+07	   7.301306E+04	   7.273109E+00	  -2.404858E-02	  -4.588426E-02	   3.128637E-03	   3.190362E-02	  -9.485807E-04	  -1.585943E-01	   2.293068E-03	  -4.494279E-02	  -1.260057E-04	   3.139613E-03	  -7.514932E-05	   8.997029E-03	   1.036073E-03	   2.785170E-02	  -8.645378E-05	  -6.894034E-04	  -4.715176E-06	   2.934330E+04	   2.342522E+05	  -2.965620E+06	   0.000000E+00	   0.000000E+00	   1.400664E+08	   1.191127E+06	   1.214619E+07	   0.000000E+00	   2.670539E+05	   1.432096E+03	  -4.056071E+05	   5.543752E+05	   1.299140E+06	   2.224868E+04
   14.9500	   1.535336E-01	   9.492631E+04	   3.959109E+03	   4.525328E+07	  -2.256146E+06	  -2.859109E+07	   8.027616E+04	   7.271127E+00	  -2.401983E-02	  -4.644386E-02	   3.127055E-03	   3.194281E-02	  -9.495205E-04	  -1.584741E-01	   2.306300E-03	  -4.459378E-02	  -1.271005E-04	   3.130784E-03	  -7.521173E-05	   1.022486E-02	   1.082000E-03	   2.799172E-02	  -8.874518E-05	  -7.233239E-04	  -5.252406E-06	   3.369570E+04	   2.304925E+05	  -3.142998E+06	   0.000000E+00	   0.000000E+00	   1.400686E+08	   1.190525E+06	   1.216111E+07	   0.000000E+00	   2.509045E+05	   1.367195E+03	  -4.078827E+05	   5.671176E+05	   1.671241E+06	   2.474464E+04
   14.9625	   1.535615E-01	   6.627648E+04	   3.745842E+03	   4.524810E+07	  -2.231475E+06	  -2.804397E+07	   8.627657E+04	   7.269147E+00	  -2.399092E-02	  -4.699910E-02	   3.125459E-03	   3.198189E-02	  -9.504610E-04	  -1.583387E-01	   2.320152E-03	  -4.424302E-02	  -1.282260E-04	   3.121530E-03	  -7.528017E-05	   1.144924E-02	   1.135856E-03	   2.813123E-02	  -9.140533E-05	  -7.573090E-04	  -5.682671E-06	   3.804810E+04	   2.267327E+05	  -3.320377E+06	   0.000000E+00	   0.000000E+00	   1.400707E+08	   1.189917E+06	   1.217598E+07	   0.000000E+00	   2.347150E+05	   1.281174E+03	  -4.101503E+05	   5.818421E+05	   2.044152E+06	   2.672276E+04
   14.9750	   1.535893E-01	   3.760305E+04	   3.491697E+03	   4.524292E+07	  -2.203743E+06	  -2.749626E+07	   9.104327E+04	   7.267169E+00	  -2.396183E-02	  -4.754993E-02	   3.123849E-03	   3.202084E-02	  -9.514025E-04	  -1.581879E-01	   2.334725E-03	  -4.389052E-02	  -1.293871E-04	   3.111852E-03	  -7.535335E-05	   1.267108E-02	   1.197478E-03	   2.826984E-02	  -9.442948E-05	  -7.913243E-04	  -6.008319E-06	   4.240083E+04	   2.229727E+05	  -3.497769E+06	   0.000000E+00	   0.000000E+00	   1.400728E+08	   1.189304E+06	   1.219082E+07	   0.000000E+00	   2.184837E+05	   1.174675E+03	  -4.124040E+05	   5.985286E+05	   2.417696E+06	   2.819475E+04
   14.9875	   1.536172E-01	   8.906184E+03	   3.199009E+03	   4.523776E+07	  -2.173020E+06	  -2.694836E+07	   9.461945E+04	   7.265193E+00	  -2.393255E-02	  -4.809636E-02	   3.122224E-03	   3.205968E-02	  -9.523449E-04	  -1.580219E-01	   2.350113E-03	  -4.353630E-02	  -1.305880E-04	   3.101749E-03	  -7.542994E-05	   1.389103E-02	   1.266564E-03	   2.840712E-02	  -9.780708E-05	  -8.253246E-04	  -6.232937E-06	   4.675323E+04	   2.192129E+05	  -3.675147E+06	   0.000000E+00	   0.000000E+00	   1.400749E+08	   1.188686E+06	   1.220560E+07	   0.000000E+00	   2.022113E+05	   1.048721E+03	  -4.146375E+05	   6.171264E+05	   2.791600E+06	   2.917835E+04
   15.0000	   1.536451E-01	  -1.982289E+04	   2.870688E+03	   4.523263E+07	  -2.139414E+06	  -2.640067E+07	   9.706191E+04	   7.263218E+00	  -2.390307E-02	  -4.863833E-02	   3.120584E-03	   3.209839E-02	  -9.532883E-04	  -1.578406E-01	   2.366408E-03	  -4.318037E-02	  -1.318332E-04	   3.091221E-03	  -7.550875E-05	   1.511050E-02	   1.342714E-03	   2.854267E-02	  -1.015230E-04	  -8.592561E-04	  -6.361238E-06	   5.110563E+04	   2.154532E+05	  -3.852526E+06	   0.000000E+00	   0.000000E+00	   1.400769E+08	   1.188061E+06	   1.222034E+07	   0.000000E+00	   1.858943E+05	   9.046109E+02	  -4.168447E+05	   6.375606E+05	   3.165594E+06	   2.969672E+04
   15.0125	   1.527361E-01	  -4.742995E+04	   2.509715E+03	   4.522846E+07	  -2.103035E+06	  -2.588907E+07	   9.844784E+04	   7.261247E+00	  -2.387338E-02	  -4.917585E-02	   3.118929E-03	   3.213696E-02	  -9.542326E-04	  -1.576441E-01	   2.383696E-03	  -4.282276E-02	  -1.331268E-04	   3.080270E-03	  -7.558857E-05	   1.629489E-02	   1.425455E-03	   2.862311E-02	  -1.055578E-04	  -8.910352E-04	  -6.399923E-06	   5.556509E+04	   2.113356E+05	  -4.029878E+06	   0.000000E+00	   0.000000E+00	   1.400790E+08	   1.187431E+06	   1.223502E+07	   0.000000E+00	   1.699357E+05	   7.437068E+02	  -4.182411E+05	   6.597304E+05	   3.521701E+06	   2.978264E+04
   15.0250	   1.518272E-01	  -7.508659E+04	   2.119562E+03	   4.522433E+07	  -2.064124E+06	  -2.537865E+07	   9.883362E+04	   7.259277E+00	  -2.384347E-02	  -4.970890E-02	   3.117256E-03	   3.217539E-02	  -9.551780E-04	  -1.574332E-01	   2.402055E-03	  -4.246477E-02	  -1.344727E-04	   3.068946E-03	  -7.566833E-05	   1.748187E-02	   1.514197E-03	   2.870109E-02	  -1.098857E-04	  -9.226196E-04	  -6.353500E-06	   6.002455E+04	   2.072180E+05	  -4.207231E+06	   0.000000E+00	   0.000000E+00	   1.400810E+08	   1.186794E+06	   1.224966E+07	   0.000000E+00	   1.539258E+05	   5.676259E+02	  -4.196008E+05	   6.835008E+05	   3.877240E+06	   2.945819E+04
   15.0375	   1.509182E-01	  -1.028041E+05	   1.703113E+03	   4.522026E+07	  -2.022688E+06	  -2.486996E+07	   9.828239E+04	   7.257311E+00	  -2.381333E-02	  -5.023747E-02	   3.115566E-03	   3.221368E-02	  -9.561243E-04	  -1.572072E-01	   2.421561E-03	  -4.210554E-02	  -1.358745E-04	   3.057218E-03	  -7.574708E-05	   1.867324E-02	   1.608687E-03	   2.877617E-02	  -1.145018E-04	  -9.539383E-04	  -6.227096E-06	   6.448434E+04	   2.031001E+05	  -4.384597E+06	   0.000000E+00	   0.000000E+00	   1.400831E+08	   1.186151E+06	   1.226423E+07	   0.000000E+00	   1.378598E+05	   3.775621E+02	  -4.209168E+05	   7.088581E+05	   4.231849E+06	   2.874841E+04
