
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 30-Jan-2025 at 10:50:24.

 
 
 
      Time         BODY1PX         BODY1PY         BODY1PZ         BODY1VX         BODY1VY         BODY1VZ         BODY1FX         BODY1FY         BODY1FZ        ANCHTEN1          CON1FX          CON1FY          CON1FZ
  116.4000   2.0914263E+01   1.0009696E+01  -4.4768088E+01  -1.1775203E-02  -4.5108096E-02  -1.5626993E-02  -2.3632848E+02   5.8166365E+01  -9.3610740E+01   2.5649348E+05  -1.0441852E+05  -4.9977682E+04   2.1823548E+05
  116.5000   2.0913031E+01   1.0005201E+01  -4.4769672E+01  -1.2866859E-02  -4.4784617E-02  -1.6046819E-02  -2.2923655E+02   7.9777915E+01  -8.5453804E+01   2.5649395E+05  -1.0441260E+05  -4.9955783E+04   2.1824348E+05
  116.6000   2.0911691E+01   1.0000743E+01  -4.4771296E+01  -1.3923995E-02  -4.4360389E-02  -1.6428186E-02  -2.2160718E+02   1.0113417E+02  -7.7208832E+01   2.5649431E+05  -1.0440611E+05  -4.9934051E+04   2.1825158E+05
  116.7000   2.0910247E+01   9.9963319E+00  -4.4772957E+01  -1.4944144E-02  -4.3836720E-02  -1.6770721E-02  -2.1346332E+02   1.2218701E+02  -6.8892149E+01   2.5649455E+05  -1.0439908E+05  -4.9912534E+04   2.1825976E+05
  116.8000   2.0908703E+01   9.9919785E+00  -4.4774649E+01  -1.5924952E-02  -4.3215147E-02  -1.7074120E-02  -2.0483048E+02   1.4288848E+02  -6.0516874E+01   2.5649470E+05  -1.0439152E+05  -4.9891284E+04   2.1826802E+05
  116.9000   2.0907063E+01   9.9876920E+00  -4.4776370E+01  -1.6864191E-02  -4.2497428E-02  -1.7338133E-02  -1.9573677E+02   1.6319116E+02  -5.2093367E+01   2.5649477E+05  -1.0438345E+05  -4.9870350E+04   2.1827633E+05
  117.0000   2.0905332E+01   9.9834821E+00  -4.4778115E+01  -1.7759771E-02  -4.1685541E-02  -1.7562554E-02  -1.8621207E+02   1.8304887E+02  -4.3629326E+01   2.5649476E+05  -1.0437492E+05  -4.9849780E+04   2.1828471E+05
  117.1000   2.0903513E+01   9.9793580E+00  -4.4779881E+01  -1.8609743E-02  -4.0781679E-02  -1.7747206E-02  -1.7628780E+02   2.0241672E+02  -3.5130487E+01   2.5649469E+05  -1.0436594E+05  -4.9829623E+04   2.1829313E+05
  117.2000   2.0901611E+01   9.9753287E+00  -4.4781664E+01  -1.9412310E-02  -3.9788242E-02  -1.7891938E-02  -1.6599646E+02   2.2125071E+02  -2.6601387E+01   2.5649459E+05  -1.0435654E+05  -4.9809926E+04   2.1830160E+05
  117.3000   2.0899632E+01   9.9714032E+00  -4.4783458E+01  -2.0165828E-02  -3.8707834E-02  -1.7996616E-02  -1.5537112E+02   2.3950801E+02  -1.8046043E+01   2.5649448E+05  -1.0434676E+05  -4.9790734E+04   2.1831011E+05
  117.4000   2.0897580E+01   9.9675900E+00  -4.4785262E+01  -2.0868811E-02  -3.7543256E-02  -1.8061127E-02  -1.4444554E+02   2.5714756E+02  -9.4688178E+00   2.5649436E+05  -1.0433662E+05  -4.9772093E+04   2.1831866E+05
  117.5000   2.0895460E+01   9.9638973E+00  -4.4787069E+01  -2.1519928E-02  -3.6297497E-02  -1.8085382E-02  -1.3325329E+02   2.7413011E+02  -8.7495732E-01   2.5649426E+05  -1.0432616E+05  -4.9754045E+04   2.1832724E+05
  117.6000   2.0893278E+01   9.9603331E+00  -4.4788877E+01  -2.2118009E-02  -3.4973727E-02  -1.8069317E-02  -1.2182766E+02   2.9041815E+02   7.7285752E+00   2.5649419E+05  -1.0431541E+05  -4.9736632E+04   2.1833585E+05
  117.7000   2.0891038E+01   9.9569050E+00  -4.4790682E+01  -2.2662036E-02  -3.3575284E-02  -1.8012908E-02  -1.1020145E+02   3.0597626E+02   1.6332507E+01   2.5649417E+05  -1.0430440E+05  -4.9719894E+04   2.1834448E+05
  117.8000   2.0888747E+01   9.9536204E+00  -4.4792479E+01  -2.3151143E-02  -3.2105671E-02  -1.7916179E-02  -9.8406316E+01   3.2077159E+02   2.4925078E+01   2.5649420E+05  -1.0429317E+05  -4.9703867E+04   2.1835311E+05
  117.9000   2.0886410E+01   9.9504861E+00  -4.4794264E+01  -2.3584610E-02  -3.0568535E-02  -1.7779217E-02  -8.6472901E+01   3.3477391E+02   3.3491536E+01   2.5649429E+05  -1.0428173E+05  -4.9688586E+04   2.1836174E+05
  118.0000   2.0884032E+01   9.9475088E+00  -4.4796033E+01  -2.3961859E-02  -2.8967661E-02  -1.7602185E-02  -7.4430287E+01   3.4795555E+02   4.2014137E+01   2.5649444E+05  -1.0427011E+05  -4.9674084E+04   2.1837033E+05
  118.1000   2.0881619E+01   9.9446946E+00  -4.4797783E+01  -2.4282441E-02  -2.7306955E-02  -1.7385336E-02  -6.2306094E+01   3.6029150E+02   5.0472096E+01   2.5649464E+05  -1.0425836E+05  -4.9660389E+04   2.1837888E+05
  118.2000   2.0879177E+01   9.9420493E+00  -4.4799509E+01  -2.4546038E-02  -2.5590436E-02  -1.7129028E-02  -5.0126511E+01   3.7175990E+02   5.8841848E+01   2.5649490E+05  -1.0424648E+05  -4.9647529E+04   2.1838735E+05
  118.3000   2.0876712E+01   9.9395782E+00  -4.4801207E+01  -2.4752447E-02  -2.3822216E-02  -1.6833734E-02  -3.7915865E+01   3.8234175E+02   6.7097564E+01   2.5649520E+05  -1.0423451E+05  -4.9635526E+04   2.1839573E+05
  118.4000   2.0874229E+01   9.9372864E+00  -4.4802874E+01  -2.4901576E-02  -2.2006494E-02  -1.6500052E-02  -2.5697180E+01   3.9202030E+02   7.5211302E+01   2.5649553E+05  -1.0422246E+05  -4.9624401E+04   2.1840397E+05
  118.5000   2.0871734E+01   9.9351783E+00  -4.4804506E+01  -2.4993440E-02  -2.0147538E-02  -1.6128719E-02  -1.3492343E+01   4.0078091E+02   8.3153598E+01   2.5649587E+05  -1.0421036E+05  -4.9614175E+04   2.1841206E+05
  118.6000   2.0869232E+01   9.9332582E+00  -4.4806099E+01  -2.5028153E-02  -1.8249683E-02  -1.5720607E-02  -1.3223586E+00   4.0861134E+02   9.0894224E+01   2.5649621E+05  -1.0419823E+05  -4.9604863E+04   2.1841995E+05
  118.7000   2.0866730E+01   9.9315296E+00  -4.4807649E+01  -2.5005927E-02  -1.6317315E-02  -1.5276734E-02   1.0792070E+01   4.1550147E+02   9.8402744E+01   2.5649653E+05  -1.0418609E+05  -4.9596480E+04   2.1842762E+05
  118.8000   2.0864233E+01   9.9299957E+00  -4.4809153E+01  -2.4927070E-02  -1.4354862E-02  -1.4798259E-02   2.2830671E+01   4.2144287E+02   1.0564937E+02   2.5649680E+05  -1.0417396E+05  -4.9589038E+04   2.1843504E+05
  118.9000   2.0861746E+01   9.9286594E+00  -4.4810607E+01  -2.4791986E-02  -1.2366790E-02  -1.4286476E-02   3.4772912E+01   4.2642880E+02   1.1260556E+02   2.5649702E+05  -1.0416186E+05  -4.9582549E+04   2.1844218E+05
  119.0000   2.0859276E+01   9.9275231E+00  -4.4812009E+01  -2.4601175E-02  -1.0357590E-02  -1.3742812E-02   4.6597912E+01   4.3045436E+02   1.1924480E+02   2.5649717E+05  -1.0414982E+05  -4.9577021E+04   2.1844900E+05
  119.1000   2.0856828E+01   9.9265885E+00  -4.4813355E+01  -2.4355237E-02  -8.3317730E-03  -1.3168808E-02   5.8284468E+01   4.3351640E+02   1.2554336E+02   2.5649724E+05  -1.0413785E+05  -4.9572462E+04   2.1845549E+05
  119.2000   2.0854407E+01   9.9258571E+00  -4.4814642E+01  -2.4054872E-02  -6.2938620E-03  -1.2566112E-02   6.9810544E+01   4.3561315E+02   1.3148056E+02   2.5649721E+05  -1.0412598E+05  -4.9568876E+04   2.1846162E+05
  119.3000   2.0852019E+01   9.9253300E+00  -4.4815867E+01  -2.3700885E-02  -4.2483840E-03  -1.1936460E-02   8.1153535E+01   4.3674427E+02   1.3703939E+02   2.5649707E+05  -1.0411423E+05  -4.9566267E+04   2.1846737E+05
  119.4000   2.0849669E+01   9.9250075E+00  -4.4817028E+01  -2.3294189E-02  -2.1998639E-03  -1.1281657E-02   9.2290065E+01   4.3691112E+02   1.4220670E+02   2.5649684E+05  -1.0410263E+05  -4.9564639E+04   2.1847273E+05
  119.5000   2.0847362E+01   9.9248899E+00  -4.4818123E+01  -2.2835808E-02  -1.5281675E-04  -1.0603563E-02   1.0319606E+02   4.3611657E+02   1.4697337E+02   2.5649650E+05  -1.0409120E+05  -4.9563990E+04   2.1847769E+05
  119.6000   2.0845103E+01   9.9249768E+00  -4.4819148E+01  -2.2326881E-02   1.8882368E-03  -9.9040700E-03   1.1384710E+02   4.3434946E+02   1.5133413E+02   2.5649607E+05  -1.0407998E+05  -4.9564321E+04   2.1848223E+05
  119.7000   2.0842898E+01   9.9252672E+00  -4.4820103E+01  -2.1768662E-02   3.9186887E-03  -9.1850869E-03   1.2421799E+02   4.3159538E+02   1.5528696E+02   2.5649554E+05  -1.0406897E+05  -4.9565629E+04   2.1848636E+05
  119.8000   2.0840751E+01   9.9257600E+00  -4.4820985E+01  -2.1162523E-02   5.9339281E-03  -8.4485248E-03   1.3428318E+02   4.2786184E+02   1.5883309E+02   2.5649494E+05  -1.0405822E+05  -4.9567910E+04   2.1849009E+05
  119.9000   2.0838667E+01   9.9264534E+00  -4.4821792E+01  -2.0509959E-02   7.9293841E-03  -7.6962825E-03   1.4401695E+02   4.2315828E+02   1.6197630E+02   2.5649427E+05  -1.0404775E+05  -4.9571159E+04   2.1849339E+05
  120.0000   2.0836650E+01   9.9273451E+00  -4.4822524E+01  -1.9812583E-02   9.9005338E-03  -6.9302367E-03   1.5339358E+02   4.1749573E+02   1.6472223E+02   2.5649355E+05  -1.0403760E+05  -4.9575368E+04   2.1849630E+05
  120.1000   2.0834706E+01   9.9284325E+00  -4.4823178E+01  -1.9072131E-02   1.1842910E-02  -6.1522335E-03   1.6238786E+02   4.1088713E+02   1.6707809E+02   2.5649279E+05  -1.0402778E+05  -4.9580528E+04   2.1849880E+05
  120.2000   2.0832837E+01   9.9297125E+00  -4.4823754E+01  -1.8290451E-02   1.3752113E-02  -5.3640834E-03   1.7097513E+02   4.0334778E+02   1.6905192E+02   2.5649201E+05  -1.0401832E+05  -4.9586629E+04   2.1850091E+05
  120.3000   2.0831049E+01   9.9311817E+00  -4.4824250E+01  -1.7469509E-02   1.5623818E-02  -4.5675578E-03   1.7913191E+02   3.9489552E+02   1.7065217E+02   2.5649123E+05  -1.0400925E+05  -4.9593655E+04   2.1850264E+05
  120.4000   2.0829345E+01   9.9328359E+00  -4.4824667E+01  -1.6611375E-02   1.7453792E-02  -3.7643886E-03   1.8683628E+02   3.8555052E+02   1.7188713E+02   2.5649045E+05  -1.0400060E+05  -4.9601592E+04   2.1850399E+05
  120.5000   2.0827728E+01   9.9346709E+00  -4.4825003E+01  -1.5718218E-02   1.9237901E-02  -2.9562707E-03   1.9406796E+02   3.7533556E+02   1.7276429E+02   2.5648970E+05  -1.0399239E+05  -4.9610421E+04   2.1850497E+05
  120.6000   2.0826202E+01   9.9366818E+00  -4.4825258E+01  -1.4792298E-02   2.0972126E-02  -2.1448657E-03   2.0080901E+02   3.6427631E+02   1.7329026E+02   2.5648898E+05  -1.0398464E+05  -4.9620120E+04   2.1850559E+05
  120.7000   2.0824771E+01   9.9388635E+00  -4.4825432E+01  -1.3835952E-02   2.2652574E-02  -1.3318075E-03   2.0704380E+02   3.5240117E+02   1.7347024E+02   2.5648830E+05  -1.0397737E+05  -4.9630664E+04   2.1850585E+05
  120.8000   2.0823436E+01   9.9412104E+00  -4.4825525E+01  -1.2851587E-02   2.4275489E-02  -5.1870916E-04   2.1275922E+02   3.3974090E+02   1.7330781E+02   2.5648766E+05  -1.0397059E+05  -4.9642029E+04   2.1850575E+05
  120.9000   2.0822201E+01   9.9437166E+00  -4.4825536E+01  -1.1841662E-02   2.5837269E-02   2.9282776E-04   2.1794470E+02   3.2632861E+02   1.7280307E+02   2.5648707E+05  -1.0396432E+05  -4.9654183E+04   2.1850529E+05
  121.0000   2.0821068E+01   9.9463758E+00  -4.4825466E+01  -1.0808684E-02   2.7334468E-02   1.1011590E-03   2.2259155E+02   3.1219990E+02   1.7193740E+02   2.5648652E+05  -1.0395857E+05  -4.9667097E+04   2.1850449E+05
  121.1000   2.0820040E+01   9.9491812E+00  -4.4825316E+01  -9.7551942E-03   2.8763816E-02   1.9045730E-03   2.2669336E+02   2.9739218E+02   1.7070546E+02   2.5648602E+05  -1.0395335E+05  -4.9680736E+04   2.1850333E+05
  121.2000   2.0819118E+01   9.9521262E+00  -4.4825085E+01  -8.6837590E-03   3.0122219E-02   2.7013507E-03   2.3024568E+02   2.8194428E+02   1.6910647E+02   2.5648555E+05  -1.0394866E+05  -4.9695065E+04   2.1850181E+05
  121.3000   2.0818304E+01   9.9552032E+00  -4.4824776E+01  -7.5969628E-03   3.1406769E-02   3.4897693E-03   2.3324539E+02   2.6589627E+02   1.6713971E+02   2.5648511E+05  -1.0394452E+05  -4.9710048E+04   2.1849994E+05
  121.4000   2.0817599E+01   9.9584050E+00  -4.4824388E+01  -6.4974003E-03   3.2614749E-02   4.2681032E-03   2.3569113E+02   2.4928978E+02   1.6480467E+02   2.5648469E+05  -1.0394093E+05  -4.9725646E+04   2.1849772E+05
  121.5000   2.0817005E+01   9.9617236E+00  -4.4823923E+01  -5.3876698E-03   3.3743641E-02   5.0346251E-03   2.3758274E+02   2.3216772E+02   1.6210127E+02   2.5648429E+05  -1.0393789E+05  -4.9741821E+04   2.1849513E+05
  121.6000   2.0816522E+01   9.9651510E+00  -4.4823381E+01  -4.2703671E-03   3.4791130E-02   5.7876097E-03   2.3892147E+02   2.1457399E+02   1.5903039E+02   2.5648390E+05  -1.0393540E+05  -4.9758530E+04   2.1849219E+05
  121.7000   2.0816151E+01   9.9686790E+00  -4.4822766E+01  -3.1480791E-03   3.5755110E-02   6.5253380E-03   2.3970975E+02   1.9655328E+02   1.5559404E+02   2.5648351E+05  -1.0393347E+05  -4.9775733E+04   2.1848888E+05
  121.8000   2.0815892E+01   9.9722992E+00  -4.4822077E+01  -2.0233793E-03   3.6633684E-02   7.2461042E-03   2.3995094E+02   1.7815128E+02   1.5179573E+02   2.5648311E+05  -1.0393208E+05  -4.9793387E+04   2.1848523E+05
  121.9000   2.0815746E+01   9.9760028E+00  -4.4821317E+01  -8.9882229E-04   3.7425173E-02   7.9482229E-03   2.3964965E+02   1.5941424E+02   1.4764086E+02   2.5648271E+05  -1.0393125E+05  -4.9811447E+04   2.1848122E+05
  122.0000   2.0815712E+01   9.9797813E+00  -4.4820488E+01   2.2306026E-04   3.8128116E-02   8.6300387E-03   2.3881079E+02   1.4038863E+02   1.4313665E+02   2.5648229E+05  -1.0393097E+05  -4.9829869E+04   2.1847687E+05
  122.1000   2.0815790E+01   9.9836255E+00  -4.4819592E+01   1.3397429E-03   3.8741268E-02   9.2899342E-03   2.3743043E+02   1.2112092E+02   1.3829226E+02   2.5648185E+05  -1.0393122E+05  -4.9848608E+04   2.1847219E+05
  122.2000   2.0815980E+01   9.9875265E+00  -4.4818631E+01   2.4486863E-03   3.9263604E-02   9.9263399E-03   2.3551074E+02   1.0165784E+02   1.3311885E+02   2.5648139E+05  -1.0393202E+05  -4.9867620E+04   2.1846717E+05
  122.3000   2.0816280E+01   9.9914752E+00  -4.4817607E+01   3.5473792E-03   3.9694317E-02   1.0537743E-02   2.3305932E+02   8.2045907E+01   1.2762956E+02   2.5648091E+05  -1.0393336E+05  -4.9886859E+04   2.1846184E+05
  122.4000   2.0816689E+01   9.9954623E+00  -4.4816524E+01   4.6333480E-03   4.0032816E-02   1.1122697E-02   2.3008467E+02   6.2330932E+01   1.2183926E+02   2.5648041E+05  -1.0393522E+05  -4.9906281E+04   2.1845622E+05
  122.5000   2.0817206E+01   9.9994786E+00  -4.4815384E+01   5.7041604E-03   4.0278725E-02   1.1679828E-02   2.2659567E+02   4.2558175E+01   1.1576440E+02   2.5647990E+05  -1.0393760E+05  -4.9925840E+04   2.1845030E+05
  122.6000   2.0817829E+01   1.0003515E+01  -4.4814189E+01   6.7574264E-03   4.0431879E-02   1.2207844E-02   2.2260179E+02   2.2772686E+01   1.0942300E+02   2.5647937E+05  -1.0394050E+05  -4.9945492E+04   2.1844412E+05
  122.7000   2.0818557E+01   1.0007562E+01  -4.4812943E+01   7.7908031E-03   4.0492322E-02   1.2705540E-02   2.1811344E+02   3.0191550E+00   1.0283457E+02   2.5647884E+05  -1.0394391E+05  -4.9965193E+04   2.1843768E+05
  122.8000   2.0819387E+01   1.0011610E+01  -4.4811649E+01   8.8019974E-03   4.0460309E-02   1.3171806E-02   2.1314161E+02  -1.6658307E+01   9.6019663E+01   2.5647830E+05  -1.0394782E+05  -4.9984898E+04   2.1843102E+05
  122.9000   2.0820316E+01   1.0015651E+01  -4.4810310E+01   9.7887704E-03   4.0336298E-02   1.3605630E-02   2.0769843E+02  -3.6216148E+01   8.8999783E+01   2.5647777E+05  -1.0395223E+05  -5.0004564E+04   2.1842414E+05
  123.0000   2.0821344E+01   1.0019675E+01  -4.4808929E+01   1.0748942E-02   4.0120952E-02   1.4006103E-02   2.0179699E+02  -5.5611184E+01   8.1797085E+01   2.5647725E+05  -1.0395711E+05  -5.0024146E+04   2.1841707E+05
  123.1000   2.0822465E+01   1.0023672E+01  -4.4807510E+01   1.1680398E-02   3.9815133E-02   1.4372420E-02   1.9545148E+02  -7.4800720E+01   7.4434063E+01   2.5647674E+05  -1.0396246E+05  -5.0043601E+04   2.1840983E+05
  123.2000   2.0823679E+01   1.0027635E+01  -4.4806056E+01   1.2581090E-02   3.9419905E-02   1.4703882E-02   1.8867744E+02  -9.3742952E+01   6.6933282E+01   2.5647626E+05  -1.0396827E+05  -5.0062886E+04   2.1840245E+05
  123.3000   2.0824980E+01   1.0031553E+01  -4.4804570E+01   1.3449049E-02   3.8936523E-02   1.4999896E-02   1.8149137E+02  -1.1239689E+02   5.9316918E+01   2.5647580E+05  -1.0397452E+05  -5.0081958E+04   2.1839494E+05
  123.4000   2.0826367E+01   1.0035419E+01  -4.4803057E+01   1.4282382E-02   3.8366433E-02   1.5259971E-02   1.7391109E+02  -1.3072226E+02   5.1606735E+01   2.5647538E+05  -1.0398119E+05  -5.0100775E+04   2.1838732E+05
  123.5000   2.0827836E+01   1.0039224E+01  -4.4801519E+01   1.5079288E-02   3.7711269E-02   1.5483717E-02   1.6595570E+02  -1.4867968E+02   4.3823786E+01   2.5647499E+05  -1.0398828E+05  -5.0119295E+04   2.1837962E+05
  123.6000   2.0829382E+01   1.0042959E+01  -4.4799961E+01   1.5838052E-02   3.6972845E-02   1.5670840E-02   1.5764519E+02  -1.6623111E+02   3.5988026E+01   2.5647463E+05  -1.0399576E+05  -5.0137479E+04   2.1837186E+05
  123.7000   2.0831002E+01   1.0046615E+01  -4.4798386E+01   1.6557060E-02   3.6153153E-02   1.5821136E-02   1.4900074E+02  -1.8333970E+02   2.8118366E+01   2.5647432E+05  -1.0400362E+05  -5.0155288E+04   2.1836404E+05
  123.8000   2.0832692E+01   1.0050187E+01  -4.4796798E+01   1.7234797E-02   3.5254353E-02   1.5934490E-02   1.4004429E+02  -1.9996934E+02   2.0232572E+01   2.5647405E+05  -1.0401183E+05  -5.0172681E+04   2.1835620E+05
  123.9000   2.0834447E+01   1.0053664E+01  -4.4795201E+01   1.7869853E-02   3.4278773E-02   1.6010865E-02   1.3079890E+02  -2.1608485E+02   1.2347421E+01   2.5647381E+05  -1.0402037E+05  -5.0189622E+04   2.1834834E+05
  124.0000   2.0836264E+01   1.0057040E+01  -4.4793597E+01   1.8460931E-02   3.3228905E-02   1.6050302E-02   1.2128866E+02  -2.3165229E+02   4.4786944E+00   2.5647361E+05  -1.0402923E+05  -5.0206073E+04   2.1834049E+05
  124.1000   2.0838138E+01   1.0060307E+01  -4.4791992E+01   1.9006844E-02   3.2107395E-02   1.6052912E-02   1.1153830E+02  -2.4663889E+02  -3.3588222E+00   2.5647343E+05  -1.0403837E+05  -5.0221999E+04   2.1833265E+05
  124.2000   2.0840064E+01   1.0063459E+01  -4.4790388E+01   1.9506529E-02   3.0917042E-02   1.6018876E-02   1.0157350E+02  -2.6101303E+02  -1.1150966E+01   2.5647329E+05  -1.0404778E+05  -5.0237364E+04   2.1832485E+05
  124.3000   2.0842038E+01   1.0066488E+01  -4.4788789E+01   1.9959041E-02   2.9660789E-02   1.5948438E-02   9.1420434E+01  -2.7474436E+02  -1.8884184E+01   2.5647317E+05  -1.0405743E+05  -5.0252134E+04   2.1831709E+05
  124.4000   2.0844054E+01   1.0069389E+01  -4.4787200E+01   2.0363558E-02   2.8341717E-02   1.5841905E-02   8.1105673E+01  -2.8780421E+02  -2.6545387E+01   2.5647306E+05  -1.0406729E+05  -5.0266278E+04   2.1830939E+05
  124.5000   2.0846109E+01   1.0072155E+01  -4.4785622E+01   2.0719386E-02   2.6963038E-02   1.5699645E-02   7.0656108E+01  -3.0016569E+02  -3.4121684E+01   2.5647297E+05  -1.0407734E+05  -5.0279765E+04   2.1830176E+05
  124.6000   2.0848197E+01   1.0074780E+01  -4.4784061E+01   2.1025956E-02   2.5528088E-02   1.5522086E-02   6.0098403E+01  -3.1180353E+02  -4.1600320E+01   2.5647289E+05  -1.0408755E+05  -5.0292565E+04   2.1829421E+05
  124.7000   2.0850313E+01   1.0077259E+01  -4.4782519E+01   2.1282823E-02   2.4040314E-02   1.5309717E-02   4.9459278E+01  -3.2269438E+02  -4.8968313E+01   2.5647281E+05  -1.0409790E+05  -5.0304652E+04   2.1828677E+05
  124.8000   2.0852452E+01   1.0079586E+01  -4.4781000E+01   2.1489667E-02   2.2503269E-02   1.5063087E-02   3.8764933E+01  -3.3281710E+02  -5.6212563E+01   2.5647273E+05  -1.0410836E+05  -5.0316001E+04   2.1827943E+05
  124.9000   2.0854609E+01   1.0081758E+01  -4.4779507E+01   2.1646289E-02   2.0920600E-02   1.4782806E-02   2.8040864E+01  -3.4215271E+02  -6.3319710E+01   2.5647266E+05  -1.0411891E+05  -5.0326589E+04   2.1827223E+05
  125.0000   2.0856779E+01   1.0083769E+01  -4.4778044E+01   2.1752608E-02   1.9296039E-02   1.4469551E-02   1.7312083E+01  -3.5068390E+02  -7.0275790E+01   2.5647257E+05  -1.0412952E+05  -5.0336395E+04   2.1826516E+05
  125.1000   2.0858958E+01   1.0085616E+01  -4.4776615E+01   2.1808660E-02   1.7633395E-02   1.4124064E-02   6.6028147E+00  -3.5839515E+02  -7.7066306E+01   2.5647249E+05  -1.0414016E+05  -5.0345399E+04   2.1825825E+05
  125.2000   2.0861139E+01   1.0087294E+01  -4.4775221E+01   2.1814592E-02   1.5936544E-02   1.3747156E-02  -4.0632205E+00  -3.6527306E+02  -8.3676147E+01   2.5647241E+05  -1.0415082E+05  -5.0353584E+04   2.1825151E+05
  125.3000   2.0863319E+01   1.0088802E+01  -4.4773866E+01   2.1770661E-02   1.4209421E-02   1.3339710E-02  -1.4662984E+01  -3.7130623E+02  -9.0089693E+01   2.5647232E+05  -1.0416147E+05  -5.0360936E+04   2.1824496E+05
  125.4000   2.0865492E+01   1.0090136E+01  -4.4772554E+01   2.1677231E-02   1.2456009E-02   1.2902685E-02  -2.5174239E+01  -3.7648502E+02  -9.6290895E+01   2.5647225E+05  -1.0417209E+05  -5.0367440E+04   2.1823862E+05
  125.5000   2.0867653E+01   1.0091292E+01  -4.4771287E+01   2.1534766E-02   1.0680335E-02   1.2437114E-02  -3.5575153E+01  -3.8080172E+02  -1.0226329E+02   2.5647218E+05  -1.0418265E+05  -5.0373086E+04   2.1823250E+05
  125.6000   2.0869797E+01   1.0092271E+01  -4.4770067E+01   2.1343835E-02   8.8864534E-03   1.1944109E-02  -4.5844737E+01  -3.8425072E+02  -1.0799040E+02   2.5647212E+05  -1.0419313E+05  -5.0377864E+04   2.1822663E+05
  125.7000   2.0871920E+01   1.0093069E+01  -4.4768899E+01   2.1105101E-02   7.0784420E-03   1.1424859E-02  -5.5962601E+01  -3.8682848E+02  -1.1345591E+02   2.5647209E+05  -1.0420352E+05  -5.0381768E+04   2.1822101E+05
  125.8000   2.0874017E+01   1.0093686E+01  -4.4767783E+01   2.0819322E-02   5.2603905E-03   1.0880627E-02  -6.5908898E+01  -3.8853329E+02  -1.1864376E+02   2.5647208E+05  -1.0421379E+05  -5.0384793E+04   2.1821567E+05
  125.9000   2.0876082E+01   1.0094121E+01  -4.4766723E+01   2.0487347E-02   3.4363922E-03   1.0312752E-02  -7.5664528E+01  -3.8936533E+02  -1.2353860E+02   2.5647210E+05  -1.0422392E+05  -5.0386935E+04   2.1821062E+05
  126.0000   2.0878112E+01   1.0094374E+01  -4.4765721E+01   2.0110116E-02   1.6105349E-03   9.7226424E-03  -8.5210766E+01  -3.8932682E+02  -1.2812593E+02   2.5647216E+05  -1.0423389E+05  -5.0388194E+04   2.1820588E+05
  126.1000   2.0880103E+01   1.0094443E+01  -4.4764779E+01   1.9688651E-02  -2.1310855E-04   9.1117714E-03  -9.4529602E+01  -3.8842163E+02  -1.3239246E+02   2.5647227E+05  -1.0424368E+05  -5.0388571E+04   2.1820146E+05
  126.2000   2.0882049E+01   1.0094331E+01  -4.4763900E+01   1.9224061E-02  -2.0304576E-03   8.4816718E-03  -1.0360347E+02  -3.8663844E+02  -1.3632607E+02   2.5647242E+05  -1.0425327E+05  -5.0388068E+04   2.1819737E+05
