## This file was generated by MoorDyn c-bindings library on Aug-13-2024 at 17:07:14
## This file contains output channels requested from the OutList section of the input fileMD.out
#
#
#
#
     Time               FAIRTEN1                 FAIRTEN2                 FAIRTEN3                 ANCHTEN1                 ANCHTEN2                 ANCHTEN3        
      (s)                 (N)                      (N)                      (N)                      (N)                      (N)                      (N)           
   13.1625          1076046.0000000          1186205.7500000          1073094.6250000           876822.8750000           995056.3750000           873467.8125000
   13.1750          1076015.0000000          1186127.8750000          1073108.2500000           876767.3750000           994985.1250000           873459.1875000
   13.1875          1075972.6250000          1186042.6250000          1073113.5000000           876696.8750000           994912.2500000           873438.7500000
   13.2000          1075914.8750000          1185958.8750000          1073106.0000000           876611.6250000           994837.7500000           873406.6250000
   13.2125          1075842.7500000          1185874.7500000          1073086.7500000           876511.8750000           994761.5625000           873363.0000000
   13.2250          1075759.3750000          1185783.7500000          1073058.8750000           876397.8750000           994683.5625000           873308.0625000
   13.2375          1075662.5000000          1185691.0000000          1073020.1250000           876269.9375000           994603.6875000           873242.1875000
   13.2500          1075550.5000000          1185600.5000000          1072968.7500000           876128.3750000           994521.7500000           873165.5625000
   13.2625          1075427.1250000          1185504.7500000          1072908.2500000           875973.4375000           994437.6250000           873078.5000000
   13.2750          1075291.6250000          1185405.5000000          1072838.0000000           875805.5000000           994351.1875000           872981.1875000
   13.2875          1075143.7500000          1185303.5000000          1072757.7500000           875624.8125000           994262.3750000           872873.8750000
   13.3000          1074981.0000000          1185204.7500000          1072664.7500000           875431.7500000           994171.0000000           872756.9375000
   13.3125          1074807.8750000          1185100.5000000          1072563.3750000           875226.6875000           994077.0000000           872630.5625000
