
Predictions were generated on 08-Sep-2022 at 14:21:33 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.2.1-270-gf067eb99-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; MoorDyn (v2.a27, 2022-07-20)

Description from the FAST input file: FAST Certification Test #25: NREL 5.0 MW Baseline Wind Turbine with OC4-DeepCwind semi configuration, for use in offshore analysis

Time     B1Surge        B1Sway          B1Heave         B1Roll          B1Pitch        B1Yaw           B1TVxi          B1TVyi          B1TVzi          B1RVxi          B1RVyi          B1RVzi          B1TAxi          B1TAyi          B1TAzi          B1RAxi          B1RAyi          B1RAzi
(s)      (m)            (m)             (m)             (rad)           (rad)          (rad)           (m/s)           (m/s)           (m/s)           (rad/s)         (rad/s)         (rad/s)         (m/s^2)         (m/s^2)         (m/s^2)         (rad/s^2)       (rad/s^2)       (rad/s^2)
58.4625  3.8817317E+00  3.5393931E-02   -8.6922593E-02  1.8439931E-03   3.1116495E-02  -1.2700510E-03  -8.4095508E-02  -4.1577984E-03  8.7036483E-02   3.2338197E-04   8.2093797E-04   4.2541291E-05   1.1189653E-02   -1.0609553E-03  6.4944234E-03   5.0481896E-05   9.1211393E-04   -3.3204597E-06
58.4750  3.8806813E+00  3.5341877E-02   -8.5834131E-02  1.8480392E-03   3.1126827E-02  -1.2695194E-03  -8.3960146E-02  -4.1704732E-03  8.7116912E-02   3.2398314E-04   8.3234120E-04   4.2499381E-05   1.0468143E-02   -9.6678740E-04  6.3744239E-03   4.5686709E-05   9.1237098E-04   -3.3753895E-06
58.4875  3.8796325E+00  3.5289675E-02   -8.4744669E-02  1.8520924E-03   3.1137303E-02  -1.2689885E-03  -8.3833784E-02  -4.1819601E-03  8.7195843E-02   3.2452383E-04   8.4374729E-04   4.2457021E-05   9.7481348E-03   -8.7087374E-04  6.2541706E-03   4.0803079E-05   9.1253698E-04   -3.3926997E-06
58.5000  3.8785853E+00  3.5237335E-02   -8.3654240E-02  1.8561521E-03   3.1147921E-02  -1.2684581E-03  -8.3716415E-02  -4.1922368E-03  8.7273270E-02   3.2500291E-04   8.5515511E-04   4.2414697E-05   9.0306336E-03   -7.7323627E-04  6.1336863E-03   3.5833382E-05   9.1264065E-04   -3.3692302E-06
58.5125  3.8775396E+00  3.5184875E-02   -8.2562849E-02  1.8602172E-03   3.1158682E-02  -1.2679282E-03  -8.3607987E-02  -4.2012827E-03  8.7349184E-02   3.2541936E-04   8.6656405E-04   4.2372940E-05   8.3164638E-03   -6.7389989E-04  6.0130055E-03   3.0780153E-05   9.1271091E-04   -3.3026745E-06
58.5250  3.8764951E+00  3.5132308E-02   -8.1470519E-02  1.8642873E-03   3.1169584E-02  -1.2673987E-03  -8.3508462E-02  -4.2090770E-03  8.7423593E-02   3.2577215E-04   8.7797380E-04   4.2332296E-05   7.6064463E-03   -5.7290430E-04  5.8921585E-03   2.5646503E-05   9.1277674E-04   -3.1918109E-06
58.5375  3.8754518E+00  3.5079654E-02   -8.0377266E-02  1.8683613E-03   3.1180631E-02  -1.2668698E-03  -8.3417781E-02  -4.2155990E-03  8.7496489E-02   3.2606031E-04   8.8938442E-04   4.2293319E-05   6.9015753E-03   -4.7031470E-04  5.7711708E-03   2.0436575E-05   9.1286650E-04   -3.0363601E-06
58.5500  3.8744097E+00  3.5026923E-02   -7.9283111E-02  1.8724385E-03   3.1191820E-02  -1.2663414E-03  -8.3335876E-02  -4.2208303E-03  8.7567873E-02   3.2628293E-04   9.0079632E-04   4.2256564E-05   6.2018596E-03   -3.6622994E-04  5.6501133E-03   1.5155812E-05   9.1299298E-04   -2.8370889E-06
58.5625  3.8733685E+00  3.4974135E-02   -7.8188077E-02  1.8765180E-03   3.1203151E-02  -1.2658134E-03  -8.3262697E-02  -4.2247521E-03  8.7637745E-02   3.2643916E-04   9.1220997E-04   4.2222568E-05   5.5078738E-03   -2.6079174E-04  5.5290312E-03   9.8113305E-06   9.1316836E-04   -2.5960451E-06
58.5750  3.8723280E+00  3.4921311E-02   -7.7092171E-02  1.8805992E-03   3.1214625E-02  -1.2652858E-03  -8.3198152E-02  -4.2273495E-03  8.7706104E-02   3.2652824E-04   9.2362589E-04   4.2191838E-05   4.8196516E-03   -1.5418929E-04  5.4079914E-03   4.4120948E-06   9.1339176E-04   -2.3163020E-06
58.5875  3.8712885E+00  3.4868460E-02   -7.5995430E-02  1.8846809E-03   3.1226242E-02  -1.2647585E-03  -8.3142184E-02  -4.2286087E-03  8.7772951E-02   3.2654961E-04   9.3504472E-04   4.2164822E-05   4.1369554E-03   -4.6660636E-05  5.2870661E-03   -1.0310466E-06  9.1365195E-04   -2.0019072E-06
58.6000  3.8702495E+00  3.4815602E-02   -7.4897856E-02  1.8887626E-03   3.1238001E-02  -1.2642316E-03  -8.3094716E-02  -4.2285202E-03  8.7838285E-02   3.2650278E-04   9.4646669E-04   4.2141935E-05   3.4595258E-03   6.1509447E-05   5.1663266E-03   -6.5054414E-06  9.1392931E-04   -1.6575713E-06
58.6125  3.8692110E+00  3.4762751E-02   -7.3799476E-02  1.8928433E-03   3.1249903E-02  -1.2637050E-03  -8.3055697E-02  -4.2270781E-03  8.7902114E-02   3.2638738E-04   9.5789199E-04   4.2123513E-05   2.6976904E-03   1.6992298E-04   5.0741411E-03   -1.1993247E-05  9.1253815E-04   -1.2882354E-06
58.6250  3.8681731E+00  3.4709930E-02   -7.2700307E-02  1.8969220E-03   3.1261947E-02  -1.2631785E-03  -8.3027191E-02  -4.2242818E-03  8.7965116E-02   3.2620344E-04   9.6928055E-04   4.2109783E-05   1.9394413E-03   2.7833204E-04   4.9822386E-03   -1.7485216E-05  9.1110152E-04   -9.0706624E-07
58.6375  3.8671353E+00  3.4657151E-02   -7.1600355E-02  1.9009981E-03   3.1274136E-02  -1.2626522E-03  -8.3007686E-02  -4.2201327E-03  8.8026822E-02   3.2595091E-04   9.8065939E-04   4.2100968E-05   1.1834595E-03   3.8629907E-04   4.8908871E-03   -2.2960621E-05  9.0956874E-04   -5.0567928E-07
58.6500  3.8660979E+00  3.4604430E-02   -7.0499644E-02  1.9050705E-03   3.1286463E-02  -1.2621260E-03  -8.2997620E-02  -4.2146384E-03  8.8087395E-02   3.2563013E-04   9.9201791E-04   4.2097199E-05   4.2895300E-04   4.9349264E-04   4.8000654E-03   -2.8406530E-05  9.0790633E-04   -9.9867307E-08
58.6625  3.8650603E+00  3.4551792E-02   -6.9398172E-02  1.9091385E-03   3.1298935E-02  -1.2615998E-03  -8.2996987E-02  -4.2078109E-03  8.8146828E-02   3.2524150E-04   1.0033549E-03   4.2098512E-05   -3.2482413E-04  5.9954060E-04   4.7098757E-03   -3.3806613E-05  9.0607652E-04   3.0650477E-07
58.6750  3.8640230E+00  3.4499243E-02   -6.8295971E-02  1.9132013E-03   3.1311549E-02  -1.2610735E-03  -8.3005771E-02  -4.1996660E-03  8.8205144E-02   3.2478574E-04   1.0146679E-03   4.2104875E-05   -1.0793107E-03  7.0411077E-04   4.6204412E-03   -3.9146526E-05  9.0403849E-04   7.0705664E-07
58.6875  3.8629851E+00  3.4446806E-02   -6.7193054E-02  1.9172579E-03   3.1324301E-02  -1.2605472E-03  -8.3023995E-02  -4.1902247E-03  8.8262349E-02   3.2426364E-04   1.0259539E-03   4.2116175E-05   -1.8348730E-03  8.0691325E-04   4.5318184E-03   -4.4413548E-05  9.0176880E-04   1.0954802E-06
58.7000  3.8619473E+00  3.4394491E-02   -6.6089422E-02  1.9213075E-03   3.1337198E-02  -1.2600207E-03  -8.3051667E-02  -4.1795094E-03  8.8318452E-02   3.2367621E-04   1.0372103E-03   4.2132226E-05   -2.5919434E-03  9.0771227E-04   4.4440706E-03   -4.9597103E-05  8.9924969E-04   1.4658401E-06
58.7125  3.8609087E+00  3.4342322E-02   -6.4985096E-02  1.9253496E-03   3.1350233E-02  -1.2594939E-03  -8.3088808E-02  -4.1675470E-03  8.8373460E-02   3.2302446E-04   1.0484337E-03   4.2152762E-05   -3.3506986E-03  1.0063330E-03   4.3572495E-03   -5.4689008E-05  8.9647312E-04   1.8125556E-06
58.7250  3.8598700E+00  3.4290310E-02   -6.3880086E-02  1.9293829E-03   3.1363409E-02  -1.2589667E-03  -8.3135441E-02  -4.1543650E-03  8.8427387E-02   3.2230967E-04   1.0596210E-03   4.2177457E-05   -4.1107847E-03  1.1026640E-03   4.2713508E-03   -5.9683553E-05  8.9344388E-04   2.1307421E-06
58.7375  3.8588305E+00  3.4238469E-02   -6.2774412E-02  1.9334070E-03   3.1376723E-02  -1.2584394E-03  -8.3191574E-02  -4.1399929E-03  8.8480249E-02   3.2153301E-04   1.0707689E-03   4.2205931E-05   -4.8724669E-03  1.1966627E-03   4.1864621E-03   -6.4577718E-05  8.9016662E-04   2.4167489E-06
58.7500  3.8577902E+00  3.4186814E-02   -6.1668087E-02  1.9374210E-03   3.1390175E-02  -1.2579116E-03  -8.3257243E-02  -4.1244589E-03  8.8532053E-02   3.2069575E-04   1.0818746E-03   4.2237756E-05   -5.6349635E-03  1.2883437E-03   4.1025751E-03   -6.9370733E-05  8.8666257E-04   2.6677037E-06
58.7625  3.8567491E+00  3.4135360E-02   -6.0561117E-02  1.9414242E-03   3.1403769E-02  -1.2573834E-03  -8.3332434E-02  -4.1077924E-03  8.8582814E-02   3.1979918E-04   1.0929353E-03   4.2272492E-05   -6.3976655E-03  1.3777774E-03   4.0196939E-03   -7.4063981E-05  8.8295445E-04   2.8818013E-06
58.7750  3.8557067E+00  3.4084123E-02   -5.9453521E-02  1.9454157E-03   3.1417500E-02  -1.2568547E-03  -8.3417162E-02  -4.0900209E-03  8.8632554E-02   3.1884448E-04   1.1039486E-03   4.2309661E-05   -7.1599293E-03  1.4650773E-03   3.9378139E-03   -7.8660552E-05  8.7906653E-04   3.0581546E-06
58.7875  3.8546636E+00  3.4033116E-02   -5.8345307E-02  1.9493951E-03   3.1431369E-02  -1.2563256E-03  -8.3511412E-02  -4.0711700E-03  8.8681266E-02   3.1783292E-04   1.1149121E-03   4.2348798E-05   -7.9208342E-03  1.5503863E-03   3.8569057E-03   -8.3164668E-05  8.7502570E-04   3.1969114E-06
58.8000  3.8536189E+00  3.3982348E-02   -5.7236493E-02  1.9533613E-03   3.1445373E-02  -1.2557961E-03  -8.3615161E-02  -4.0512639E-03  8.8728979E-02   3.1676560E-04   1.1258243E-03   4.2389434E-05   -8.6804600E-03  1.6338630E-03   3.7769966E-03   -8.7581204E-05  8.7084458E-04   3.2992086E-06
58.8125  3.8525732E+00  3.3931836E-02   -5.6127086E-02  1.9573139E-03   3.1459514E-02  -1.2552659E-03  -8.3728395E-02  -4.0303250E-03  8.8775694E-02   3.1564359E-04   1.1366833E-03   4.2431126E-05   -9.4855083E-03  1.7155714E-03   3.7238507E-03   -9.1909380E-05  8.6525240E-04   3.3671538E-06
58.8250  3.8515258E+00  3.3881593E-02   -5.5017103E-02  1.9612522E-03   3.1473789E-02  -1.2547353E-03  -8.3852232E-02  -4.0083756E-03  8.8822052E-02   3.1446799E-04   1.1474568E-03   4.2473428E-05   -1.0288191E-02  1.7957784E-03   3.6715781E-03   -9.6161290E-05  8.5955177E-04   3.3989943E-06
58.8375  3.8504767E+00  3.3831634E-02   -5.3906541E-02  1.9651754E-03   3.1488199E-02  -1.2542041E-03  -8.3985835E-02  -3.9854329E-03  8.8867620E-02   3.1323975E-04   1.1581650E-03   4.2515989E-05   -1.1088753E-02  1.8745301E-03   3.6203032E-03   -1.0033542E-04  8.5373316E-04   3.4067637E-06
58.8500  3.8494260E+00  3.3781961E-02   -5.2795414E-02  1.9690830E-03   3.1502742E-02  -1.2536724E-03  -8.4129445E-02  -3.9615142E-03  8.8912562E-02   3.1195983E-04   1.1687995E-03   4.2558466E-05   -1.1887010E-02  1.9519374E-03   3.5698961E-03   -1.0443616E-04  8.4779621E-04   3.3883996E-06
58.8625  3.8483734E+00  3.3732597E-02   -5.1683728E-02  1.9729743E-03   3.1517420E-02  -1.2531402E-03  -8.4283017E-02  -3.9366372E-03  8.8956870E-02   3.1062911E-04   1.1793589E-03   4.2600579E-05   -1.2684105E-02  2.0280078E-03   3.5204203E-03   -1.0846224E-04  8.4171380E-04   3.3495285E-06
58.8750  3.8473189E+00  3.3683550E-02   -5.0571494E-02  1.9768486E-03   3.1532228E-02  -1.2526073E-03  -8.4446557E-02  -3.9108186E-03  8.9000575E-02   3.0924860E-04   1.1898411E-03   4.2642096E-05   -1.3480379E-02  2.1027054E-03   3.4718323E-03   -1.1241104E-04  8.3546544E-04   3.2943165E-06
58.8875  3.8462622E+00  3.3634830E-02   -4.9458716E-02  1.9807052E-03   3.1547166E-02  -1.2520740E-03  -8.4620044E-02  -3.8840759E-03  8.9043669E-02   3.0781925E-04   1.2002438E-03   4.2682841E-05   -1.4276609E-02  2.1759400E-03   3.4241138E-03   -1.1627787E-04  8.2902226E-04   3.2271682E-06
58.9000  3.8452034E+00  3.3586454E-02   -4.8345406E-02  1.9845439E-03   3.1562231E-02  -1.2515403E-03  -8.4803492E-02  -3.8564284E-03  8.9086182E-02   3.0634215E-04   1.2105647E-03   4.2722695E-05   -1.5073610E-02  2.2475731E-03   3.3772411E-03   -1.2005616E-04  8.2235370E-04   3.1522766E-06
58.9125  3.8441422E+00  3.3538423E-02   -4.7231566E-02  1.9883637E-03   3.1577427E-02  -1.2510060E-03  -8.4996916E-02  -3.8278969E-03  8.9128107E-02   3.0481844E-04   1.2208007E-03   4.2761585E-05   -1.5871854E-02  2.3174244E-03   3.3311557E-03   -1.2373776E-04  8.1543461E-04   3.0737410E-06
58.9250  3.8430784E+00  3.3490758E-02   -4.6117205E-02  1.9921639E-03   3.1592753E-02  -1.2504712E-03  -8.5200317E-02  -3.7985048E-03  8.9169458E-02   3.0324940E-04   1.2309486E-03   4.2799493E-05   -1.6672645E-02  2.3852857E-03   3.2858737E-03   -1.2731343E-04  8.0823246E-04   2.9954415E-06
58.9375  3.8420122E+00  3.3443466E-02   -4.5002330E-02  1.9959447E-03   3.1608202E-02  -1.2499361E-03  -8.5413754E-02  -3.7682785E-03  8.9210257E-02   3.0163635E-04   1.2410047E-03   4.2836440E-05   -1.7476171E-02  2.4509323E-03   3.2413162E-03   -1.3077332E-04  8.0073293E-04   2.9208409E-06
58.9500  3.8409431E+00  3.3396553E-02   -4.3886948E-02  1.9997049E-03   3.1623777E-02  -1.2494003E-03  -8.5637249E-02  -3.7372466E-03  8.9250498E-02   2.9998086E-04   1.2509652E-03   4.2872500E-05   -1.8282723E-02  2.5141391E-03   3.1974213E-03   -1.3410758E-04  7.9292629E-04   2.8531572E-06
58.9625  3.8398712E+00  3.3350036E-02   -4.2771071E-02  2.0034439E-03   3.1639475E-02  -1.2488642E-03  -8.5870840E-02  -3.7054410E-03  8.9290187E-02   2.9828452E-04   1.2608264E-03   4.2907770E-05   -1.9092340E-02  2.5746929E-03   3.1541134E-03   -1.3730684E-04  7.8481238E-04   2.7950261E-06
58.9750  3.8387961E+00  3.3303920E-02   -4.1654699E-02  2.0071617E-03   3.1655297E-02  -1.2483277E-03  -8.6114563E-02  -3.6728957E-03  8.9329347E-02   2.9654906E-04   1.2705845E-03   4.2942389E-05   -1.9904507E-02  2.6324058E-03   3.1112779E-03   -1.4036267E-04  7.7640422E-04   2.7486485E-06
58.9875  3.8377182E+00  3.3258218E-02   -4.0537838E-02  2.0108575E-03   3.1671241E-02  -1.2477906E-03  -8.6368449E-02  -3.6396473E-03  8.9367971E-02   2.9477631E-04   1.2802358E-03   4.2976513E-05   -2.0719402E-02  2.6871215E-03   3.0688737E-03   -1.4326796E-04  7.6771277E-04   2.7157485E-06
59.0000  3.8366370E+00  3.3212934E-02   -3.9420500E-02  2.0145311E-03   3.1687301E-02  -1.2472533E-03  -8.6632535E-02  -3.6057339E-03  8.9406066E-02   2.9296821E-04   1.2897770E-03   4.3010321E-05   -2.1536080E-02  2.7387217E-03   3.0267683E-03   -1.4601702E-04  7.5876748E-04   2.6974419E-06
59.0125  3.8355522E+00  3.3168077E-02   -3.8302690E-02  2.0181816E-03   3.1703483E-02  -1.2467154E-03  -8.6906835E-02  -3.5711946E-03  8.9443639E-02   2.9112672E-04   1.2992050E-03   4.3043998E-05   -2.2361595E-02  2.7870247E-03   3.0067274E-03   -1.4859889E-04  7.4862246E-04   2.6946045E-06
59.0250  3.8344643E+00  3.3123657E-02   -3.7184410E-02  2.0218091E-03   3.1719781E-02  -1.2461771E-03  -8.7191544E-02  -3.5360726E-03  8.9481205E-02   2.8925401E-04   1.3084939E-03   4.3077722E-05   -2.3187090E-02  2.8321149E-03   2.9867110E-03   -1.5101959E-04  7.3829485E-04   2.7057838E-06
59.0375  3.8333726E+00  3.3079676E-02   -3.6065660E-02  2.0254129E-03   3.1736195E-02  -1.2456385E-03  -8.7486528E-02  -3.5004066E-03  8.9518413E-02   2.8735204E-04   1.3176578E-03   4.3111719E-05   -2.4011541E-02  2.8739187E-03   2.9666873E-03   -1.5327342E-04  7.2781451E-04   2.7339242E-06
59.0500  3.8322771E+00  3.3036146E-02   -3.4946449E-02  2.0289926E-03   3.1752724E-02  -1.2450994E-03  -8.7791808E-02  -3.4642383E-03  8.9555368E-02   2.8542292E-04   1.3266898E-03   4.3146138E-05   -2.4834761E-02  2.9124804E-03   2.9465549E-03   -1.5536211E-04  7.1720732E-04   2.7761096E-06
59.0625  3.8311777E+00  3.2993075E-02   -3.3826780E-02  2.0325484E-03   3.1769361E-02  -1.2445598E-03  -8.8107370E-02  -3.4276082E-03  8.9592069E-02   2.8346872E-04   1.3355884E-03   4.3181179E-05   -2.5655849E-02  2.9477961E-03   2.9262020E-03   -1.5728423E-04  7.0649979E-04   2.8317277E-06
59.0750  3.8300743E+00  3.2950461E-02   -3.2706648E-02  2.0360793E-03   3.1786110E-02  -1.2440198E-03  -8.8433176E-02  -3.3905569E-03  8.9628518E-02   2.8149155E-04   1.3443525E-03   4.3216991E-05   -2.6474487E-02  2.9798599E-03   2.9055446E-03   -1.5903874E-04  6.9570501E-04   2.8997290E-06
59.0875  3.8289669E+00  3.2908313E-02   -3.1586066E-02  2.0395855E-03   3.1802971E-02  -1.2434793E-03  -8.8769212E-02  -3.3531256E-03  8.9664705E-02   2.7949351E-04   1.3529810E-03   4.3253727E-05   -2.7290629E-02  3.0086485E-03   2.8845102E-03   -1.6062398E-04  6.8482565E-04   2.9787102E-06
59.1000  3.8278551E+00  3.2866634E-02   -3.0465033E-02  2.0430665E-03   3.1819936E-02  -1.2429385E-03  -8.9115441E-02  -3.3153554E-03  8.9700624E-02   2.7747676E-04   1.3614728E-03   4.3291508E-05   -2.8104218E-02  3.0341141E-03   2.8630036E-03   -1.6203738E-04  6.7385775E-04   3.0670992E-06
59.1125  3.8267388E+00  3.2825429E-02   -2.9343551E-02  2.0465225E-03   3.1837005E-02  -1.2423971E-03  -8.9471817E-02  -3.2772887E-03  8.9736275E-02   2.7544342E-04   1.3698266E-03   4.3330445E-05   -2.8916379E-02  3.0561769E-03   2.8410398E-03   -1.6327514E-04  6.6277565E-04   3.1631537E-06
59.1250  3.8256183E+00  3.2784700E-02   -2.8221628E-02  2.0499525E-03   3.1854182E-02  -1.2418552E-03  -8.9838356E-02  -3.2389686E-03  8.9771643E-02   2.7339580E-04   1.3780410E-03   4.3370623E-05   -2.9727466E-02  3.0747189E-03   2.8185365E-03   -1.6433209E-04  6.5155985E-04   3.2648861E-06
59.1375  3.8244929E+00  3.2744456E-02   -2.7099261E-02  2.0533572E-03   3.1871457E-02  -1.2413128E-03  -9.0215020E-02  -3.2004400E-03  8.9806728E-02   2.7133612E-04   1.3861143E-03   4.3412092E-05   -3.0538240E-02  3.0895849E-03   2.7954590E-03   -1.6520164E-04  6.4018316E-04   3.3702743E-06
59.1500  3.8233628E+00  3.2704692E-02   -2.5976460E-02  2.0567360E-03   3.1888831E-02  -1.2407699E-03  -9.0601832E-02  -3.1617500E-03  8.9841522E-02   2.6926683E-04   1.3940440E-03   4.3454893E-05   -3.1349428E-02  3.1005843E-03   2.7717685E-03   -1.6587591E-04  6.2861969E-04   3.4770364E-06
59.1625  3.8222277E+00  3.2665413E-02   -2.4853224E-02  2.0600888E-03   3.1906307E-02  -1.2402264E-03  -9.0998784E-02  -3.1229486E-03  8.9876018E-02   2.6719036E-04   1.4018281E-03   4.3499025E-05   -3.2161359E-02  3.1074942E-03   2.7473979E-03   -1.6634587E-04  6.1685109E-04   3.5828657E-06
59.1750  3.8210878E+00  3.2626618E-02   -2.3729561E-02  2.0634157E-03   3.1923879E-02  -1.2396824E-03  -9.1405883E-02  -3.0840877E-03  8.9910202E-02   2.6510941E-04   1.4094637E-03   4.3544460E-05   -3.2975134E-02  3.1100684E-03   2.7223816E-03   -1.6660165E-04  6.0485222E-04   3.6855633E-06
59.1875  3.8199425E+00  3.2588311E-02   -2.2605471E-02  2.0667166E-03   3.1941544E-02  -1.2391378E-03  -9.1823176E-02  -3.0452232E-03  8.9944072E-02   2.6302662E-04   1.4169479E-03   4.3591146E-05   -3.3790763E-02  3.1080444E-03   2.6966531E-03   -1.6663289E-04  5.9261691E-04   3.7832835E-06
59.2000  3.8187921E+00  3.2550488E-02   -2.1480961E-02  2.0699913E-03   3.1959303E-02  -1.2385927E-03  -9.2250675E-02  -3.0064143E-03  8.9977615E-02   2.6094491E-04   1.4242777E-03   4.3639015E-05   -3.4608442E-02  3.1011577E-03   2.6701821E-03   -1.6642931E-04  5.8013969E-04   3.8750404E-06
59.2125  3.8176363E+00  3.2513149E-02   -2.0356033E-02  2.0732402E-03   3.1977151E-02  -1.2380468E-03  -9.2688404E-02  -2.9677229E-03  9.0010822E-02   2.5886725E-04   1.4314501E-03   4.3687989E-05   -3.5393264E-02  3.0890529E-03   2.6596216E-03   -1.6597388E-04  5.6678278E-04   3.9608558E-06
59.2250  3.8164749E+00  3.2476295E-02   -1.9230688E-02  2.0764631E-03   3.1995088E-02  -1.2375005E-03  -9.3135558E-02  -2.9292165E-03  9.0044081E-02   2.5679689E-04   1.4384467E-03   4.3738000E-05   -3.6179908E-02  3.0716446E-03   2.6481925E-03   -1.6526740E-04  5.5319146E-04   4.0433101E-06
59.2375  3.8153079E+00  3.2439917E-02   -1.8104931E-02  2.0796601E-03   3.2013111E-02  -1.2369534E-03  -9.3592733E-02  -2.8909605E-03  9.0077102E-02   2.5473692E-04   1.4452754E-03   4.3789030E-05   -3.6968917E-02  3.0487177E-03   2.6360245E-03   -1.6430041E-04  5.3935609E-04   4.1213966E-06
59.2500  3.8141351E+00  3.2404017E-02   -1.6978761E-02  2.0828317E-03   3.2031219E-02  -1.2364057E-03  -9.4059795E-02  -2.8530250E-03  9.0109974E-02   2.5269060E-04   1.4519297E-03   4.3841013E-05   -3.7760112E-02  3.0202111E-03   2.6230209E-03   -1.6307177E-04  5.2528357E-04   4.2008292E-06
59.2625  3.8129563E+00  3.2368589E-02   -1.5852183E-02  2.0859775E-03   3.2049406E-02  -1.2358574E-03  -9.4536752E-02  -2.8154796E-03  9.0142675E-02   2.5066122E-04   1.4584064E-03   4.3894026E-05   -3.8553573E-02  2.9861159E-03   2.6091866E-03   -1.6158137E-04  5.1097345E-04   4.2855077E-06
59.2750  3.8117716E+00  3.2333627E-02   -1.4725196E-02  2.0890981E-03   3.2067679E-02  -1.2353084E-03  -9.5023640E-02  -2.7783932E-03  9.0175197E-02   2.4865204E-04   1.4647030E-03   4.3948156E-05   -3.9349347E-02  2.9465400E-03   2.5945171E-03   -1.5983393E-04  4.9642782E-04   4.3801501E-06
59.2875  3.8105807E+00  3.2299127E-02   -1.3597803E-02  2.0921938E-03   3.2086026E-02  -1.2347586E-03  -9.5520496E-02  -2.7418330E-03  9.0207532E-02   2.4666614E-04   1.4708163E-03   4.4003558E-05   -4.0147241E-02  2.9017197E-03   2.5789803E-03   -1.5783921E-04  4.8165169E-04   4.4895705E-06
59.3000  3.8093836E+00  3.2265082E-02   -1.2470009E-02  2.0952648E-03   3.2104447E-02  -1.2342082E-03  -9.6027330E-02  -2.7058625E-03  9.0239674E-02   2.4470661E-04   1.4767436E-03   4.4060449E-05   -4.0947713E-02  2.8520136E-03   2.5626582E-03   -1.5561191E-04  4.6664634E-04   4.6173855E-06
59.3125  3.8081799E+00  3.2231480E-02   -1.1341813E-02  2.0983117E-03   3.2122944E-02  -1.2336571E-03  -9.6544184E-02  -2.6705398E-03  9.0271600E-02   2.4277618E-04   1.4824822E-03   4.4119075E-05   -4.1750181E-02  2.7979030E-03   2.5455160E-03   -1.5317141E-04  4.5143196E-04   4.7657823E-06
59.3250  3.8069699E+00  3.2198314E-02   -1.0213220E-02  2.1013345E-03   3.2141507E-02  -1.2331053E-03  -9.7071081E-02  -2.6359169E-03  9.0303302E-02   2.4087743E-04   1.4880295E-03   4.4179698E-05   -4.2554140E-02  2.7399671E-03   2.5275573E-03   -1.5054108E-04  4.3603347E-04   4.9355954E-06
59.3375  3.8057532E+00  3.2165579E-02   -9.0842312E-03  2.1043338E-03   3.2160141E-02  -1.2325526E-03  -9.7608022E-02  -2.6020382E-03  9.0334781E-02   2.3901256E-04   1.4933835E-03   4.4242584E-05   -4.3358780E-02  2.6788530E-03   2.5087819E-03   -1.4774690E-04  4.2048740E-04   5.1258307E-06
59.3500  3.8045297E+00  3.2133259E-02   -7.9548508E-03  2.1073099E-03   3.2178842E-02  -1.2319991E-03  -9.8155014E-02  -2.5689395E-03  9.0366021E-02   2.3718350E-04   1.4985427E-03   4.4307970E-05   -4.4162713E-02  2.6152330E-03   2.4891435E-03   -1.4481595E-04  4.0484543E-04   5.3341564E-06
59.3625  3.8032992E+00  3.2101352E-02   -6.8250815E-03  2.1102636E-03   3.2197606E-02  -1.2314449E-03  -9.8712042E-02  -2.5366484E-03  9.0397008E-02   2.3539181E-04   1.5035063E-03   4.4376062E-05   -4.4965077E-02  2.5497598E-03   2.4687129E-03   -1.4177454E-04  3.8916036E-04   5.5571882E-06
59.3750  3.8020618E+00  3.2069840E-02   -5.6949267E-03  2.1131949E-03   3.2216430E-02  -1.2308898E-03  -9.9279083E-02  -2.5051855E-03  9.0427734E-02   2.3363874E-04   1.5082741E-03   4.4447010E-05   -4.5763869E-02  2.4830203E-03   2.4474389E-03   -1.3864657E-04  3.7350800E-04   5.7905218E-06
59.3875  3.8008173E+00  3.2038718E-02   -4.5643891E-03  2.1161046E-03   3.2235309E-02  -1.2303337E-03  -9.9856064E-02  -2.4745637E-03  9.0458192E-02   2.3192528E-04   1.5128470E-03   4.4520919E-05   -4.6557136E-02  2.4154941E-03   2.4253074E-03   -1.3545180E-04  3.5796833E-04   6.0291736E-06
59.4000  3.7995653E+00  3.2007974E-02   -3.4334729E-03  2.1189933E-03   3.2254249E-02  -1.2297768E-03  -1.0044292E-01  -2.4447907E-03  9.0488367E-02   2.3025218E-04   1.5172268E-03   4.4597811E-05   -4.7342774E-02  2.3475217E-03   2.4023082E-03   -1.3220467E-04  3.4262735E-04   6.2675672E-06
