
These predictions were generated by SubDyn on 28-Jan-2021 at 17:18:35.




    Time	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFZss	   IntfMYss	   IntfMZss	  M1N1TDxss	  M1N1TDyss	  M1N1TDzss	   M1N1RDxe	   M1N1RDye	   M1N1RDze	   M1N1TAxe	   M1N1TAye	   M1N1TAze	   M1N1RAxe	   M1N1RAye	   M1N1RAze	   M1N1FKxe	   M1N1FKye	   M1N1FKze	   M1N1MKxe	   M1N1MKye	   M1N1MKze	   M1N1FMye	  M2N1TDxss	  M2N1TDyss	  M2N1TDzss	   M2N1RDxe	   M2N1RDye	   M2N1RDze	   M2N1TAxe	   M2N1TAye	   M2N1TAze	   M2N1FKxe	   M2N1FKye	   M2N1FKze	   M2N1MKxe	   M2N1MKye	   M2N1MKze	   M2N1FMye	  M2N2TDxss	  M2N2TDyss	  M2N2TDzss	   M2N2RDxe	   M2N2RDye	   M2N2RDze	   M2N2TAxe	   M2N2TAye	   M2N2TAze	   M2N2FKxe	   M2N2FKye	   M2N2FKze	   M2N2MKxe	   M2N2MKye	   M2N2MKze
       s	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	        (N)	        (N)	       (Nm)	       (Nm)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	  (rad/s^2)	  (rad/s^2)	  (rad/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)
  244.7500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.6576E+06	 5.2684E+07	 4.9966E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.1927E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 4.9930E+08	-0.0000E+00	-0.0000E+00	-1.9442E-01	 1.2000E+01	 6.4251E-01	 0.0000E+00	-1.1535E-01	 0.0000E+00	 2.6666E-01	 0.0000E+00	 4.6532E-02	 2.9399E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.0846E+08	-0.0000E+00	-0.0000E+00	-1.0386E+00	 1.2000E+01	 6.7630E-01	 0.0000E+00	-1.1327E-01	 0.0000E+00	 3.1335E-01	 0.0000E+00	 5.4679E-02	 2.7553E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.6414E+07	 0.0000E+00
  244.8000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.6525E+06	 5.2685E+07	 5.0024E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.1971E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 4.9979E+08	-0.0000E+00	-0.0000E+00	-1.9143E-01	 1.2000E+01	 6.4199E-01	 0.0000E+00	-1.1528E-01	 0.0000E+00	 2.6579E-01	 0.0000E+00	 4.6381E-02	 2.9437E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.0863E+08	-0.0000E+00	-0.0000E+00	-1.0351E+00	 1.2000E+01	 6.7569E-01	 0.0000E+00	-1.1320E-01	 0.0000E+00	 3.1228E-01	 0.0000E+00	 5.4492E-02	 2.7590E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.6550E+07	 0.0000E+00
  244.8500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.6463E+06	 5.2686E+07	 5.0093E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2026E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0039E+08	-0.0000E+00	-0.0000E+00	-1.8778E-01	 1.2000E+01	 6.4135E-01	 0.0000E+00	-1.1519E-01	 0.0000E+00	 2.6476E-01	 0.0000E+00	 4.6200E-02	 2.9483E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.0883E+08	-0.0000E+00	-0.0000E+00	-1.0308E+00	 1.2000E+01	 6.7494E-01	 0.0000E+00	-1.1311E-01	 0.0000E+00	 3.1104E-01	 0.0000E+00	 5.4277E-02	 2.7634E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.6718E+07	 0.0000E+00
  244.9000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.6388E+06	 5.2687E+07	 5.0173E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2094E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0110E+08	-0.0000E+00	-0.0000E+00	-1.8346E-01	 1.2000E+01	 6.4060E-01	 0.0000E+00	-1.1509E-01	 0.0000E+00	 2.6354E-01	 0.0000E+00	 4.5988E-02	 2.9535E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.0907E+08	-0.0000E+00	-0.0000E+00	-1.0258E+00	 1.2000E+01	 6.7405E-01	 0.0000E+00	-1.1300E-01	 0.0000E+00	 3.0971E-01	 0.0000E+00	 5.4045E-02	 2.7684E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.6917E+07	 0.0000E+00
  244.9500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.6307E+06	 5.2689E+07	 5.0263E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2168E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0192E+08	-0.0000E+00	-0.0000E+00	-1.7849E-01	 1.2000E+01	 6.3973E-01	 0.0000E+00	-1.1498E-01	 0.0000E+00	 2.6218E-01	 0.0000E+00	 4.5750E-02	 2.9597E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.0934E+08	-0.0000E+00	-0.0000E+00	-1.0199E+00	 1.2000E+01	 6.7303E-01	 0.0000E+00	-1.1288E-01	 0.0000E+00	 3.0807E-01	 0.0000E+00	 5.3758E-02	 2.7745E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.7145E+07	 0.0000E+00
  245.0000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.6215E+06	 5.2690E+07	 5.0364E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2253E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0284E+08	-0.0000E+00	-0.0000E+00	-1.7286E-01	 1.2000E+01	 6.3875E-01	 0.0000E+00	-1.1485E-01	 0.0000E+00	 2.6064E-01	 0.0000E+00	 4.5482E-02	 2.9668E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.0965E+08	-0.0000E+00	-0.0000E+00	-1.0133E+00	 1.2000E+01	 6.7188E-01	 0.0000E+00	-1.1275E-01	 0.0000E+00	 3.0624E-01	 0.0000E+00	 5.3440E-02	 2.7813E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.7402E+07	 0.0000E+00
  245.0500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.6111E+06	 5.2692E+07	 5.0477E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2351E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0388E+08	-0.0000E+00	-0.0000E+00	-1.6658E-01	 1.2000E+01	 6.3765E-01	 0.0000E+00	-1.1470E-01	 0.0000E+00	 2.5894E-01	 0.0000E+00	 4.5185E-02	 2.9744E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1000E+08	-0.0000E+00	-0.0000E+00	-1.0059E+00	 1.2000E+01	 6.7059E-01	 0.0000E+00	-1.1259E-01	 0.0000E+00	 3.0435E-01	 0.0000E+00	 5.3108E-02	 2.7887E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.7692E+07	 0.0000E+00
  245.1000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.6000E+06	 5.2694E+07	 5.0599E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2455E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0502E+08	-0.0000E+00	-0.0000E+00	-1.5965E-01	 1.2000E+01	 6.3644E-01	 0.0000E+00	-1.1454E-01	 0.0000E+00	 2.5709E-01	 0.0000E+00	 4.4862E-02	 2.9830E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1038E+08	-0.0000E+00	-0.0000E+00	-9.9778E-01	 1.2000E+01	 6.6917E-01	 0.0000E+00	-1.1243E-01	 0.0000E+00	 3.0215E-01	 0.0000E+00	 5.2725E-02	 2.7970E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.8009E+07	 0.0000E+00
  245.1500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.5880E+06	 5.2696E+07	 5.0732E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2569E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0626E+08	-0.0000E+00	-0.0000E+00	-1.5208E-01	 1.2000E+01	 6.3512E-01	 0.0000E+00	-1.1437E-01	 0.0000E+00	 2.5508E-01	 0.0000E+00	 4.4511E-02	 2.9925E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1080E+08	-0.0000E+00	-0.0000E+00	-9.8889E-01	 1.2000E+01	 6.6762E-01	 0.0000E+00	-1.1224E-01	 0.0000E+00	 2.9976E-01	 0.0000E+00	 5.2308E-02	 2.8062E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.8356E+07	 0.0000E+00
  245.2000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.5747E+06	 5.2699E+07	 5.0876E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2696E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0762E+08	-0.0000E+00	-0.0000E+00	-1.4388E-01	 1.2000E+01	 6.3369E-01	 0.0000E+00	-1.1418E-01	 0.0000E+00	 2.5291E-01	 0.0000E+00	 4.4133E-02	 3.0025E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1125E+08	-0.0000E+00	-0.0000E+00	-9.7924E-01	 1.2000E+01	 6.6593E-01	 0.0000E+00	-1.1204E-01	 0.0000E+00	 2.9731E-01	 0.0000E+00	 5.1881E-02	 2.8158E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.8735E+07	 0.0000E+00
  245.2500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.5607E+06	 5.2701E+07	 5.1030E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2830E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.0907E+08	-0.0000E+00	-0.0000E+00	-1.3504E-01	 1.2000E+01	 6.3215E-01	 0.0000E+00	-1.1397E-01	 0.0000E+00	 2.5060E-01	 0.0000E+00	 4.3730E-02	 3.0135E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1174E+08	-0.0000E+00	-0.0000E+00	-9.6885E-01	 1.2000E+01	 6.6412E-01	 0.0000E+00	-1.1183E-01	 0.0000E+00	 2.9459E-01	 0.0000E+00	 5.1407E-02	 2.8265E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.9141E+07	 0.0000E+00
  245.3000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.5460E+06	 5.2704E+07	 5.1194E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.2972E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.1062E+08	-0.0000E+00	-0.0000E+00	-1.2557E-01	 1.2000E+01	 6.3050E-01	 0.0000E+00	-1.1375E-01	 0.0000E+00	 2.4815E-01	 0.0000E+00	 4.3302E-02	 3.0253E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1226E+08	-0.0000E+00	-0.0000E+00	-9.5773E-01	 1.2000E+01	 6.6218E-01	 0.0000E+00	-1.1160E-01	 0.0000E+00	 2.9167E-01	 0.0000E+00	 5.0896E-02	 2.8379E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 8.9576E+07	 0.0000E+00
  245.3500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.5299E+06	 5.2706E+07	 5.1368E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.3128E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.1229E+08	-0.0000E+00	-0.0000E+00	-1.1548E-01	 1.2000E+01	 6.2874E-01	 0.0000E+00	-1.1352E-01	 0.0000E+00	 2.4554E-01	 0.0000E+00	 4.2847E-02	 3.0376E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1282E+08	-0.0000E+00	-0.0000E+00	-9.4588E-01	 1.2000E+01	 6.6011E-01	 0.0000E+00	-1.1136E-01	 0.0000E+00	 2.8871E-01	 0.0000E+00	 5.0379E-02	 2.8499E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.0042E+07	 0.0000E+00
  245.4000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.5132E+06	 5.2709E+07	 5.1552E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.3289E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.1404E+08	-0.0000E+00	-0.0000E+00	-1.0478E-01	 1.2000E+01	 6.2687E-01	 0.0000E+00	-1.1327E-01	 0.0000E+00	 2.4281E-01	 0.0000E+00	 4.2370E-02	 3.0509E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1341E+08	-0.0000E+00	-0.0000E+00	-9.3330E-01	 1.2000E+01	 6.5792E-01	 0.0000E+00	-1.1110E-01	 0.0000E+00	 2.8549E-01	 0.0000E+00	 4.9818E-02	 2.8627E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.0535E+07	 0.0000E+00
  245.4500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.4958E+06	 5.2712E+07	 5.1746E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.3459E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.1590E+08	-0.0000E+00	-0.0000E+00	-9.3473E-02	 1.2000E+01	 6.2490E-01	 0.0000E+00	-1.1301E-01	 0.0000E+00	 2.3994E-01	 0.0000E+00	 4.1869E-02	 3.0650E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1404E+08	-0.0000E+00	-0.0000E+00	-9.2001E-01	 1.2000E+01	 6.5560E-01	 0.0000E+00	-1.1082E-01	 0.0000E+00	 2.8207E-01	 0.0000E+00	 4.9221E-02	 2.8764E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.1056E+07	 0.0000E+00
  245.5000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.4771E+06	 5.2716E+07	 5.1950E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.3641E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.1786E+08	-0.0000E+00	-0.0000E+00	-8.1566E-02	 1.2000E+01	 6.2282E-01	 0.0000E+00	-1.1273E-01	 0.0000E+00	 2.3693E-01	 0.0000E+00	 4.1344E-02	 3.0796E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1470E+08	-0.0000E+00	-0.0000E+00	-9.0602E-01	 1.2000E+01	 6.5316E-01	 0.0000E+00	-1.1053E-01	 0.0000E+00	 2.7861E-01	 0.0000E+00	 4.8618E-02	 2.8905E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.1607E+07	 0.0000E+00
  245.5500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.4578E+06	 5.2719E+07	 5.2163E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.3830E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.1991E+08	-0.0000E+00	-0.0000E+00	-6.9066E-02	 1.2000E+01	 6.2064E-01	 0.0000E+00	-1.1245E-01	 0.0000E+00	 2.3379E-01	 0.0000E+00	 4.0797E-02	 3.0951E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1540E+08	-0.0000E+00	-0.0000E+00	-8.9132E-01	 1.2000E+01	 6.5059E-01	 0.0000E+00	-1.1023E-01	 0.0000E+00	 2.7494E-01	 0.0000E+00	 4.7977E-02	 2.9055E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.2185E+07	 0.0000E+00
  245.6000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.4378E+06	 5.2722E+07	 5.2386E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.4026E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.2206E+08	-0.0000E+00	-0.0000E+00	-5.5982E-02	 1.2000E+01	 6.1835E-01	 0.0000E+00	-1.1214E-01	 0.0000E+00	 2.3054E-01	 0.0000E+00	 4.0229E-02	 3.1114E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1612E+08	-0.0000E+00	-0.0000E+00	-8.7594E-01	 1.2000E+01	 6.4791E-01	 0.0000E+00	-1.0991E-01	 0.0000E+00	 2.7104E-01	 0.0000E+00	 4.7297E-02	 2.9213E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.2790E+07	 0.0000E+00
  245.6500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.4167E+06	 5.2726E+07	 5.2618E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.4233E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.2430E+08	-0.0000E+00	-0.0000E+00	-4.2321E-02	 1.2000E+01	 6.1597E-01	 0.0000E+00	-1.1183E-01	 0.0000E+00	 2.2715E-01	 0.0000E+00	 3.9637E-02	 3.1282E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1688E+08	-0.0000E+00	-0.0000E+00	-8.5989E-01	 1.2000E+01	 6.4511E-01	 0.0000E+00	-1.0958E-01	 0.0000E+00	 2.6713E-01	 0.0000E+00	 4.6614E-02	 2.9376E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.3424E+07	 0.0000E+00
  245.7000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.3948E+06	 5.2730E+07	 5.2859E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.4448E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.2664E+08	-0.0000E+00	-0.0000E+00	-2.8093E-02	 1.2000E+01	 6.1349E-01	 0.0000E+00	-1.1150E-01	 0.0000E+00	 2.2364E-01	 0.0000E+00	 3.9025E-02	 3.1458E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1767E+08	-0.0000E+00	-0.0000E+00	-8.4317E-01	 1.2000E+01	 6.4219E-01	 0.0000E+00	-1.0924E-01	 0.0000E+00	 2.6303E-01	 0.0000E+00	 4.5898E-02	 2.9547E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.4084E+07	 0.0000E+00
  245.7500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.3724E+06	 5.2734E+07	 5.3109E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.4669E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.2906E+08	-0.0000E+00	-0.0000E+00	-1.3305E-02	 1.2000E+01	 6.1091E-01	 0.0000E+00	-1.1115E-01	 0.0000E+00	 2.2002E-01	 0.0000E+00	 3.8393E-02	 3.1643E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1850E+08	-0.0000E+00	-0.0000E+00	-8.2578E-01	 1.2000E+01	 6.3916E-01	 0.0000E+00	-1.0888E-01	 0.0000E+00	 2.5869E-01	 0.0000E+00	 4.5141E-02	 2.9725E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.4769E+07	 0.0000E+00
  245.8000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.3489E+06	 5.2738E+07	 5.3368E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.4901E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.3158E+08	-0.0000E+00	-0.0000E+00	 2.0322E-03	 1.2000E+01	 6.0823E-01	 0.0000E+00	-1.1080E-01	 0.0000E+00	 2.1627E-01	 0.0000E+00	 3.7739E-02	 3.1832E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.1935E+08	-0.0000E+00	-0.0000E+00	-8.0776E-01	 1.2000E+01	 6.3601E-01	 0.0000E+00	-1.0851E-01	 0.0000E+00	 2.5434E-01	 0.0000E+00	 4.4382E-02	 2.9909E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.5482E+07	 0.0000E+00
  245.8500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.3247E+06	 5.2742E+07	 5.3636E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 7.5140E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 5.3419E+08	-0.0000E+00	-0.0000E+00	 1.7910E-02	 1.2000E+01	 6.0546E-01	 0.0000E+00	-1.1043E-01	 0.0000E+00	 2.1241E-01	 0.0000E+00	 3.7066E-02	 3.2028E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.2024E+08	-0.0000E+00	-0.0000E+00	-7.8909E-01	 1.2000E+01	 6.3275E-01	 0.0000E+00	-1.0812E-01	 0.0000E+00	 2.4982E-01	 0.0000E+00	 4.3594E-02	 3.0099E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 9.6221E+07	 0.0000E+00
