





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
    89.20  -5.2243307e+05   5.9846364e+04   2.2024188e+07  -1.5327336e+06   5.9194605e+06   0.0000000e+00   2.4781738e+03   4.2258564e+03   3.1194664e+03   5.1934793e+03   3.7957528e+03   6.1532359e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.6788485e+04   1.8959055e+04  -2.7737924e+04   2.8985673e+04  -2.6770078e+04   4.0944139e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0393053e+04  -7.6287798e+05
    89.30  -6.5055380e+05  -1.0389793e+05   2.2082324e+07  -3.0241907e+06   6.9903082e+06   0.0000000e+00   2.4191220e+03   4.2437725e+03   2.9877020e+03   5.1195993e+03   3.9140364e+03   6.5270944e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.5967058e+04   8.0541180e+03  -3.8079562e+04   1.5732413e+04  -4.1597629e+04   2.7840898e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0137286e+04  -7.1448585e+05
    89.40  -7.7974011e+05  -2.7476205e+05   2.2144733e+07  -4.5636467e+06   8.0600773e+06   0.0000000e+00   2.3321943e+03   4.2205842e+03   2.8076712e+03   4.9659699e+03   4.0334129e+03   6.9369371e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.5205427e+04  -3.4009611e+03  -4.7757432e+04   2.3359708e+03  -5.8521828e+04   1.2711885e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0580195e+04  -6.6252023e+05
    89.50  -9.0917181e+05  -4.5207834e+05   2.2211227e+07  -6.1430784e+06   9.1208411e+06   0.0000000e+00   2.2184562e+03   4.1551633e+03   2.5991880e+03   4.7605405e+03   4.1294632e+03   7.3464302e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.4426495e+04  -1.5343369e+04  -5.6777415e+04  -1.0896914e+04  -7.7759574e+04  -5.1387270e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.1627606e+04  -6.0707287e+05
    89.60  -1.0380153e+06  -6.3511989e+05   2.2281590e+07  -7.7538315e+06   1.0164585e+07   0.0000000e+00   2.0797371e+03   4.0473342e+03   2.3903385e+03   4.5500472e+03   4.1689029e+03   7.6984685e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.3552352e+04  -2.7704062e+04  -6.5604440e+04  -2.3985609e+04  -9.9061281e+04  -2.6114312e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.3169359e+04  -5.4825218e+05
    89.70  -1.1654289e+06  -8.2310312e+05   2.2355570e+07  -9.3865907e+06   1.1183348e+07   0.0000000e+00   1.9186210e+03   3.8979473e+03   2.2060400e+03   4.3824441e+03   4.1055391e+03   7.9030882e+03   1.5609446e+01   2.9511989e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.2505125e+04  -4.0408269e+04  -7.5150605e+04  -3.7470320e+04  -1.2128465e+05  -4.9966162e+04  -4.2500718e+02  -1.5223328e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0508030e+05  -4.8618327e+05
    89.80  -1.2905696e+06  -1.0151875e+06   2.2432886e+07  -1.1031657e+07   1.2169298e+07   0.0000000e+00   1.7384142e+03   3.7089288e+03   2.0083019e+03   4.1869729e+03   3.8715745e+03   7.8135716e+03   1.4759422e+02   2.9256766e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.1207828e+04  -5.3376057e+04  -8.4665984e+04  -5.1336943e+04  -1.4162695e+05  -7.5189969e+04  -4.9903131e+03  -2.4233906e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1722166e+05  -4.2100792e+05
    89.90  -1.4125962e+06  -1.2104842e+06   2.2513231e+07  -1.2679045e+07   1.3114678e+07   0.0000000e+00   1.5430878e+03   3.4833041e+03   1.7918677e+03   3.9487065e+03   3.4637758e+03   7.3821808e+03   4.0070532e+02   8.3820734e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.9585202e+04  -6.6522965e+04  -9.3828311e+04  -6.5424568e+04  -1.5740771e+05  -9.9278073e+04  -1.6814616e+04  -9.9251076e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2944276e+05  -3.5288443e+05
    90.00  -1.5306726e+06  -1.4080576e+06   2.2596268e+07  -1.4318333e+07   1.4011992e+07   0.0000000e+00   1.3371962e+03   3.2251932e+03   1.5618433e+03   3.6719672e+03   2.9186108e+03   6.6299355e+03   7.3112373e+02   1.6274103e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.7564530e+04  -7.9760684e+04  -1.0255630e+05  -7.9636986e+04  -1.6636695e+05  -1.1938201e+05  -3.8294194e+04  -2.6020891e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4158308e+05  -2.8198741e+05
    90.10  -1.6439706e+06  -1.6069265e+06   2.2681640e+07  -1.5938844e+07   1.4854041e+07   0.0000000e+00   1.1257717e+03   2.9397757e+03   1.3239161e+03   3.3623145e+03   2.3007714e+03   5.6397331e+03   1.0688753e+03   2.5595515e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0507643e+05  -9.2997795e+04  -1.1077245e+05  -9.3874432e+04  -1.6727551e+05  -1.3308627e+05  -7.0716730e+04  -5.3601382e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5347469e+05  -2.0850744e+05
    90.20  -1.7516710e+06  -1.8060644e+06   2.2768967e+07  -1.7529709e+07   1.5633971e+07   0.0000000e+00   9.1419480e+02   2.6332272e+03   1.0842076e+03   3.0264776e+03   1.6905459e+03   4.5486083e+03   1.3315093e+03   3.4816379e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1205558e+05  -1.0614054e+05  -1.1840390e+05  -1.0803445e+05  -1.6077819e+05  -1.3948495e+05  -1.1340511e+05  -9.3987181e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6494488e+05  -1.3265069e+05
    90.30  -1.8529652e+06  -2.0044005e+06   2.2857853e+07  -1.9079931e+07   1.6345331e+07   0.0000000e+00   7.0803998e+02   2.3126258e+03   8.4909668e+02   2.6722543e+03   1.1648608e+03   3.5261882e+03   1.4440898e+03   4.2115819e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1844144e+05  -1.1909364e+05  -1.2538324e+05  -1.2201279e+05  -1.5025110e+05  -1.4050000e+05  -1.6284882e+05  -1.4558941e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7581913e+05  -5.4638379e+04
    90.40  -1.9470564e+06  -2.2008181e+06   2.2947891e+07  -2.0578446e+07   1.6982121e+07   0.0000000e+00   5.1289255e+02   1.9858318e+03   6.2501182e+02   2.3083766e+03   7.7561508e+02   2.7413649e+03   1.3617727e+03   4.5734381e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2417886e+05  -1.3176110e+05  -1.3164918e+05  -1.3570433e+05  -1.4255680e+05  -1.4233523e+05  -2.1193967e+05  -2.0243437e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8592419e+05   2.5293790e+04
    90.50  -2.0331659e+06  -2.3941551e+06   2.3038660e+07  -2.2014402e+07   1.7539324e+07   0.0000000e+00   3.3412648e+02   1.6613417e+03   4.1818261e+02   1.9443470e+03   5.1957003e+02   2.2766655e+03   1.0826831e+03   4.4150632e+03   1.7609600e+01   6.9317578e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2921865e+05  -1.4404708e+05  -1.3714723e+05  -1.4900404e+05  -1.4588966e+05  -1.5416728e+05  -2.4848946e+05  -2.5186170e+05  -3.6345479e+03  -3.5909303e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9509138e+05   1.0689636e+05
    90.60  -2.1105595e+06  -2.5832093e+06   2.3129739e+07  -2.3377179e+07   1.8012508e+07   0.0000000e+00   1.7661735e+02   1.3481168e+03   2.3432615e+02   1.5902439e+03   3.0485794e+02   1.8761507e+03   6.6790182e+02   3.6760871e+03   1.0248000e+02   5.3460087e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3351807e+05  -1.5585675e+05  -1.4183022e+05  -1.6180791e+05  -1.5099381e+05  -1.6806287e+05  -2.5754110e+05  -2.7622565e+05  -3.4663318e+04  -3.6325487e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0315989e+05   1.8990688e+05
    90.70  -2.1785142e+06  -2.7667340e+06   2.3220704e+07  -2.4655930e+07   1.8397191e+07   0.0000000e+00   4.4330854e+01   1.0553761e+03   7.8212714e+01   1.2564916e+03   1.2069552e+02   1.4955730e+03   2.7608995e+02   2.6885411e+03   1.3079735e+02   1.1300439e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3704124e+05  -1.6709712e+05  -1.4565880e+05  -1.7401393e+05  -1.5515463e+05  -1.8132955e+05  -2.4169724e+05  -2.7372210e+05  -9.2609039e+04  -1.0251728e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0998017e+05   2.7405077e+05
    90.80  -2.2363450e+06  -2.9434408e+06   2.3311132e+07  -2.5840292e+07   1.8690196e+07   0.0000000e+00  -6.0349606e+01   7.9230834e+02  -4.7018478e+01   9.5355297e+02  -2.8917147e+01   1.1468567e+03   1.0694635e+00   1.7641133e+03   3.1363443e+01   1.5657234e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3975945e+05  -1.7767789e+05  -1.4860178e+05  -1.8552298e+05  -1.5833814e+05  -1.9385839e+05  -2.1122801e+05  -2.5213361e+05  -1.6652448e+05  -1.9413435e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1541717e+05   3.5904230e+05
    90.90  -2.2834339e+06  -3.1120152e+06   2.3400612e+07  -2.6920552e+07   1.8889489e+07   0.0000000e+00  -1.3785137e+02   5.6752444e+02  -1.4107521e+02   6.9139266e+02  -1.4290324e+02   8.4150052e+02  -1.5089318e+02   1.0937394e+03  -1.7858249e+02   1.6860531e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4165140e+05  -1.8751225e+05  -1.5063636e+05  -1.9623977e+05  -1.6051997e+05  -2.0554464e+05  -1.8183438e+05  -2.2831508e+05  -2.3991343e+05  -2.9388090e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1935351e+05   4.4458560e+05
    91.00  -2.3192574e+06  -3.2711501e+06   2.3488741e+07  -2.7888377e+07   1.8994569e+07   0.0000000e+00  -1.9369701e+02   3.8764715e+02  -2.0877102e+02   4.7817666e+02  -2.2535112e+02   5.8935313e+02  -2.4354699e+02   7.2564208e+02  -4.1723221e+02   1.4824410e+03  -2.0047636e+00   7.8344774e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4270334e+05  -1.9651770e+05  -1.5174834e+05  -2.0607374e+05  -1.6168546e+05  -2.1628872e+05  -1.7263472e+05  -2.2723102e+05  -2.9136966e+05  -3.7439243e+05  -1.3889106e+03  -1.7588532e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2169246e+05   5.3037577e+05
    91.10  -2.3434221e+06  -3.4196004e+06   2.3575133e+07  -2.8737786e+07   1.9006783e+07   0.0000000e+00  -2.4186246e+02   2.5349961e+02  -2.6359335e+02   3.1674697e+02  -2.8922221e+02   3.9533955e+02  -3.1931934e+02   4.9292460e+02  -5.7635831e+02   1.0415665e+03  -7.9332033e+01   1.5568049e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4290914e+05  -2.0461678e+05  -1.5193210e+05  -2.1493983e+05  -1.6182973e+05  -2.2599715e+05  -1.7271826e+05  -2.3786557e+05  -2.9561791e+05  -3.9868521e+05  -3.9388144e+04  -5.2446060e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2236057e+05   6.1610008e+05
    91.20  -2.3556263e+06  -3.5562001e+06   2.3659422e+07  -2.9462055e+07   1.8925867e+07   0.0000000e+00  -3.0561520e+02   1.5290610e+02  -3.2978014e+02   1.9723513e+02  -3.5945959e+02   2.5209041e+02  -3.9569992e+02   3.2033042e+02  -6.3835797e+02   6.1159413e+02  -2.8732117e+02   3.0489505e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4227018e+05  -2.1173776e+05  -1.5119060e+05  -2.2275933e+05  -1.6095762e+05  -2.3458343e+05  -1.7168210e+05  -2.4729440e+05  -2.6263795e+05  -3.7204517e+05  -1.1338143e+05  -1.5866473e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2131005e+05   7.0143917e+05
    91.30  -2.3556191e+06  -3.6798699e+06   2.3741262e+07  -3.0055910e+07   1.8752611e+07   0.0000000e+00  -4.0866485e+02   5.7547734e+01  -4.3494473e+02   9.1410770e+01  -4.6740397e+02   1.3217342e+02  -5.0751761e+02   1.8184035e+02  -6.6878256e+02   3.0060589e+02  -6.4051436e+02   3.4275641e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4079528e+05  -2.1781531e+05  -1.4953516e+05  -2.2946056e+05  -1.5908346e+05  -2.4196885e+05  -1.6954412e+05  -2.5543097e+05  -2.1604147e+05  -3.2157058e+05  -1.9865304e+05  -2.9216628e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1852068e+05   7.8606841e+05
    91.40  -2.3431475e+06  -3.7895707e+06   2.3820333e+07  -3.0514299e+07   1.8487890e+07   0.0000000e+00  -5.6321857e+02  -6.5384837e+01  -5.9585889e+02  -3.7739625e+01  -6.3507903e+02  -5.2336423e+00  -6.8260853e+02   3.3398375e+01  -7.5593315e+02   8.2418040e+01  -1.1627615e+03   2.1664062e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3850046e+05  -2.2279110e+05  -1.4698523e+05  -2.3497953e+05  -1.5623075e+05  -2.4808319e+05  -1.6633263e+05  -2.6219817e+05  -1.8098279e+05  -2.8298739e+05  -2.6892869e+05  -4.1588350e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1400130e+05   8.6965921e+05
    91.50  -2.3179391e+06  -3.8842184e+06   2.3896344e+07  -3.0833542e+07   1.8133812e+07   0.0000000e+00  -7.7031979e+02  -2.3960802e+02  -8.1563184e+02  -2.1939635e+02  -8.6850766e+02  -1.9544608e+02  -9.3088244e+02  -1.6698042e+02  -1.0051972e+03  -1.3295497e+02  -1.7825818e+03  -1.1778427e+02  -6.6472829e+01  -2.0419939e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3540860e+05  -2.2661428e+05  -1.4356798e+05  -2.3926055e+05  -1.5243173e+05  -2.5286538e+05  -1.6208579e+05  -2.6752901e+05  -1.7262885e+05  -2.8336505e+05  -2.9707698e+05  -4.8363034e+05  -1.0863421e+04  -1.7605446e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0779081e+05   9.5188043e+05
    91.60  -2.2797478e+06  -3.9626448e+06   2.3969031e+07  -3.1009352e+07   1.7692209e+07   0.0000000e+00  -1.0263142e+03  -4.7806962e+02  -1.0906554e+03  -4.7028677e+02  -1.1644298e+03  -4.5987246e+02  -1.2498732e+03  -4.4639273e+02  -1.3498084e+03  -4.2926958e+02  -2.2792071e+03  -6.0162351e+02  -5.5685493e+02  -1.2939895e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3154909e+05  -2.2924199e+05  -1.3931792e+05  -2.4225669e+05  -1.4772685e+05  -2.5626406e+05  -1.5685106e+05  -2.7136726e+05  -1.6677664e+05  -2.8768306e+05  -2.7340119e+05  -4.6950547e+05  -6.5444719e+04  -1.1208521e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9995859e+05   1.0323998e+06
    91.70  -2.2284071e+06  -4.0236233e+06   2.4038163e+07  -3.1036932e+07   1.7164927e+07   0.0000000e+00  -1.3262464e+03  -7.8656194e+02  -1.4153232e+03  -7.9821685e+02  -1.5165473e+03  -8.0891883e+02  -1.6325875e+03  -8.1857082e+02  -1.7667948e+03  -8.2703873e+02  -2.5639780e+03  -1.0906355e+03  -1.6283534e+03  -6.4110475e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2695735e+05  -2.3063972e+05  -1.3427626e+05  -2.4393022e+05  -1.4216416e+05  -2.5823802e+05  -1.5068440e+05  -2.7366793e+05  -1.5990937e+05  -2.9033846e+05  -2.2500828e+05  -4.0830895e+05  -1.3920089e+05  -2.5248225e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9060438e+05   1.1108855e+06
    91.80  -2.1638628e+06  -4.0659136e+06   2.4103538e+07  -3.0913003e+07   1.6555040e+07   0.0000000e+00  -1.6646728e+03  -1.1665046e+03  -1.7833813e+03  -1.2055257e+03  -1.9176526e+03  -1.2461426e+03  -2.0707022e+03  -1.2886756e+03  -2.2465418e+03  -1.3335172e+03  -2.7103562e+03  -1.5202598e+03  -3.2442505e+03  -1.7115984e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2167430e+05  -2.3078158e+05  -1.2849040e+05  -2.4425293e+05  -1.3579853e+05  -2.5875655e+05  -1.4364946e+05  -2.7439766e+05  -1.5210090e+05  -2.9129505e+05  -1.7781827e+05  -3.4154037e+05  -2.0531325e+05  -3.9550698e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7985763e+05   1.1870075e+06
    91.90  -2.0861915e+06  -4.0883018e+06   2.4164988e+07  -3.0635283e+07   1.5866274e+07   0.0000000e+00  -2.0357314e+03  -1.6163561e+03  -2.1881170e+03  -1.6909435e+03  -2.3600174e+03  -1.7706709e+03  -2.5552762e+03  -1.8563976e+03  -2.7786584e+03  -1.9491776e+03  -3.0363784e+03  -2.0504846e+03  -5.1065251e+03  -3.2776223e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1574580e+05  -2.2965057e+05  -1.2201314e+05  -2.4320638e+05  -1.2869092e+05  -2.5779971e+05  -1.3581665e+05  -2.7353498e+05  -1.4343263e+05  -2.9052983e+05  -1.5160021e+05  -3.0894477e+05  -2.4326696e+05  -4.9959045e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6787615e+05   1.2604391e+06
    92.00  -1.9956120e+06  -4.0896360e+06   2.4222376e+07  -3.0204927e+07   1.5103858e+07   0.0000000e+00  -2.4331250e+03  -2.1322965e+03  -2.6223558e+03  -2.2504955e+03  -2.8354243e+03  -2.3783973e+03  -3.0768466e+03  -2.5175345e+03  -3.3521910e+03  -2.6697751e+03  -3.6683543e+03  -2.8374009e+03  -6.5381809e+03  -4.8600355e+03  -5.5133880e+02  -4.0126908e+02   0.0000000e+00   0.0000000e+00  -1.0922200e+05  -2.2723869e+05  -1.1490205e+05  -2.4078202e+05  -1.2090749e+05  -2.5535848e+05  -1.2726213e+05  -2.7107048e+05  -1.3399236e+05  -2.8803313e+05  -1.4112752e+05  -3.0637612e+05  -2.3822653e+05  -5.2390123e+05  -1.9498237e+04  -4.3168608e+04   0.0000000e+00   0.0000000e+00   1.5484430e+05   1.3308585e+06
    92.10  -1.8924966e+06  -4.0688596e+06   2.4275594e+07  -2.9620393e+07   1.4271662e+07   0.0000000e+00  -2.8501474e+03  -2.7085994e+03  -3.0784906e+03  -2.8779847e+03  -3.3352021e+03  -3.0626103e+03  -3.6254801e+03  -3.2648131e+03  -3.9557021e+03  -3.4874234e+03  -4.3337283e+03  -3.7338819e+03  -7.1741543e+03  -5.9977182e+03  -2.2735777e+03  -1.8669512e+03   0.0000000e+00   0.0000000e+00  -1.0215664e+05  -2.2354700e+05  -1.0721862e+05  -2.3698125e+05  -1.1251869e+05  -2.5143479e+05  -1.1806677e+05  -2.6700683e+05  -1.2387306e+05  -2.8380862e+05  -1.2994807e+05  -3.0196522e+05  -2.0280445e+05  -4.7986495e+05  -6.1975643e+04  -1.4820661e+05   0.0000000e+00   0.0000000e+00   1.4097058e+05   1.3979504e+06
    92.20  -1.7773743e+06  -4.0250435e+06   2.4324564e+07  -2.8882729e+07   1.3374662e+07   0.0000000e+00  -3.2797577e+03  -3.3378849e+03  -3.5485646e+03  -3.5653065e+03  -3.8503196e+03  -3.8143899e+03  -4.1908797e+03  -4.0883925e+03  -4.5773970e+03  -4.3912379e+03  -5.0186458e+03  -4.7276734e+03  -7.1839515e+03  -6.6195828e+03  -4.9720371e+03  -4.5069973e+03   0.0000000e+00   0.0000000e+00  -9.4606421e+04  -2.1858560e+05  -9.9027446e+04  -2.3181539e+05  -1.0359833e+05  -2.4604145e+05  -1.0831504e+05  -2.6135868e+05  -1.1317155e+05  -2.7787324e+05  -1.1815955e+05  -2.9570407e+05  -1.5912132e+05  -4.0740755e+05  -1.0507635e+05  -2.7357061e+05   0.0000000e+00   0.0000000e+00   1.2648468e+05   1.4614070e+06
